# idx_int bit_int post_llr hard
0 1 87159.30539444 1
1 0 -86082.17683426 0
2 1 99901.38053934 1
3 0 -52771.90696509 0
4 0 -136746.07054452 0
5 1 103886.03995105 1
6 1 56527.95833973 1
7 1 64307.70747926 1
8 0 -86838.83171383 0
9 0 -129659.18853456 0
10 1 64661.08657729 1
11 0 -137470.72396857 0
12 1 121897.93789737 1
13 0 -139774.70274003 0
14 0 -77687.15044795 0
15 0 -92472.67045934 0
16 0 -91499.57923062 0
17 1 122636.29043079 1
18 1 138669.27442895 1
19 1 107597.97100679 1
20 0 -105300.99293398 0
21 1 69861.40871107 1
22 1 107880.11725991 1
23 1 84320.53296451 1
24 0 -110431.66196579 0
25 0 -130653.81365200 0
26 0 -89832.83189787 0
27 0 -121235.69300080 0
28 0 -69685.57003062 0
29 1 120259.22086803 1
30 1 89895.30540515 1
31 0 -106777.49002204 0
32 0 -123640.77119267 0
33 0 -84597.52422126 0
34 0 -123763.01982204 0
35 1 72566.01252366 1
36 0 -72620.62004874 0
37 0 -77109.95118590 0
38 1 96103.41357115 1
39 1 148171.13010357 1
40 0 -104937.76728109 0
41 1 116382.62743246 1
42 1 63265.12365694 1
43 1 83884.50094584 1
44 0 -111123.41098477 0
45 0 -101425.19127853 0
46 1 115177.21674100 1
47 0 -122445.80441452 0
48 0 -125642.38954799 0
49 0 -33484.60527271 0
50 1 88914.49071782 1
51 0 -92769.20199030 0
52 0 -93664.74341812 0
53 0 -122963.29199955 0
54 0 -113579.06792563 0
55 0 -100926.63791566 0
56 0 -45690.09579440 0
57 1 70332.14459618 1
58 0 -110477.92211587 0
59 1 118263.58872235 1
60 1 123598.10781409 1
61 1 121906.43545247 1
62 1 120135.76972810 1
63 0 -70614.87583396 0
64 1 111537.72818376 1
65 1 122127.85700960 1
66 1 92260.41040225 1
67 0 -113416.64863716 0
68 1 144632.93040107 1
69 1 95651.32393041 1
70 1 66651.82519691 1
71 1 87885.80376205 1
72 0 -123829.61895669 0
73 1 110433.04051533 1
74 1 142573.30810199 1
75 0 -96355.19195748 0
76 0 -136285.41706309 0
77 1 50916.91327772 1
78 0 -125124.97411862 0
79 1 92032.99418328 1
80 1 94168.29245566 1
81 1 139093.92692893 1
82 1 129320.95456735 1
83 0 -133816.78580455 0
84 0 -90760.70287312 0
85 0 -84680.29876982 0
86 1 122138.37956896 1
87 0 -95385.63503159 0
88 0 -115702.51589206 0
89 1 90126.24506191 1
90 1 122311.42748956 1
91 1 82921.91913775 1
92 1 63887.42353781 1
93 1 84327.67430821 1
94 1 61612.36837758 1
95 1 141844.45809444 1
96 0 -116090.38146287 0
97 0 -110468.96994722 0
98 0 -66871.51258472 0
99 0 -95618.80974056 0
100 1 131832.33696720 1
101 0 -96044.04368303 0
102 0 -99634.68303111 0
103 0 -125632.96672522 0
104 1 97375.81955702 1
105 0 -49211.38072435 0
106 0 -115775.59435346 0
107 0 -123884.20364457 0
108 0 -100145.64764692 0
109 1 135473.79954287 1
110 1 126768.36230886 1
111 0 -118143.42009666 0
112 1 61756.05716141 1
113 0 -90463.64116552 0
114 0 -95013.43836958 0
115 1 93690.34786702 1
116 1 148056.28406988 1
117 1 114539.90275221 1
118 0 -121693.44068971 0
119 1 88006.39026449 1
120 0 -99877.02017403 0
121 0 -114872.35186462 0
122 1 60179.48327434 1
123 0 -130955.56544923 0
124 0 -74550.74351307 0
125 0 -131010.72905067 0
126 0 -79913.05046571 0
127 0 -104625.53008090 0
128 1 118388.41228492 1
129 1 113821.71767906 1
130 1 151244.27295493 1
131 1 93018.15758012 1
132 0 -107308.31024077 0
133 1 75972.53424228 1
134 0 -68948.31023410 0
135 1 116238.69229614 1
136 0 -84731.60581875 0
137 0 -147325.61080890 0
138 1 108991.49184966 1
139 0 -83193.84635612 0
140 0 -57763.35748735 0
141 1 103058.08467346 1
142 0 -100709.21235444 0
143 1 82615.36285433 1
144 0 -130692.16060716 0
145 0 -110517.36766353 0
146 1 103693.91767143 1
147 1 50990.74204088 1
148 1 86755.19712803 1
149 0 -120803.06846366 0
150 0 -77805.54725233 0
151 1 130193.81396736 1
152 1 109192.66593363 1
153 0 -132410.26091650 0
154 1 57457.05823313 1
155 0 -107309.43445730 0
156 0 -81401.62088977 0
157 0 -125023.93377997 0
158 1 103249.85555494 1
159 1 93616.43752927 1
160 0 -109908.79483740 0
161 1 81551.88726675 1
162 0 -95907.59389803 0
163 0 -115160.57828983 0
164 0 -113199.65704326 0
165 0 -142053.75468392 0
166 1 99705.71923072 1
167 0 -108973.48551087 0
168 1 60582.08462987 1
169 1 92858.59149334 1
170 0 -109822.23384987 0
171 0 -115305.19831522 0
172 0 -117884.26989081 0
173 0 -103508.96276182 0
174 0 -118307.41752688 0
175 0 -34916.38826480 0
176 1 99040.30425799 1
177 0 -108616.90020485 0
178 0 -88338.06592891 0
179 0 -137632.53848627 0
180 1 109528.59974919 1
181 0 -126116.73730010 0
182 1 63735.52295379 1
183 0 -79997.56902905 0
184 1 123617.91803701 1
185 1 105210.47597485 1
186 1 129773.33776228 1
187 0 -102604.51588067 0
188 0 -124524.12524678 0
189 1 62070.77918638 1
190 0 -84403.12423315 0
191 1 85161.44847700 1
192 1 106655.85920490 1
193 1 129085.57913620 1
194 0 -128857.30329273 0
195 1 97859.54108621 1
196 1 81651.22442294 1
197 1 85699.43966860 1
198 0 -116438.30715297 0
199 1 102119.59880092 1
200 1 138700.54947036 1
201 0 -133566.95369502 0
202 0 -137325.41986475 0
203 0 -87499.79338878 0
204 1 107172.90008464 1
205 0 -88542.46419177 0
206 0 -111386.69544105 0
207 0 -126594.72781104 0
208 0 -116973.62615557 0
209 0 -123433.48396983 0
210 0 -63421.18328145 0
211 1 78319.64289918 1
212 1 115690.90734953 1
213 0 -114955.89303305 0
214 1 152147.74378571 1
215 0 -93424.86976189 0
216 1 124530.69334520 1
217 0 -81788.76905666 0
218 0 -88618.60777475 0
219 1 106740.48803213 1
220 0 -119170.36757922 0
221 0 -125709.54010128 0
222 0 -134221.29745744 0
223 0 -122392.42866102 0
224 0 -73640.32154994 0
225 1 88391.80968445 1
226 1 106945.63127887 1
227 0 -108429.58744179 0
228 0 -122683.82063924 0
229 0 -85923.69088687 0
230 1 122756.63254820 1
231 0 -52086.81946946 0
232 0 -92378.81127505 0
233 1 83664.70570989 1
234 1 92595.91124544 1
235 0 -115436.62048651 0
236 0 -129986.04740493 0
237 0 -121581.40546015 0
238 1 76139.66942007 1
239 0 -88700.35386457 0
240 0 -119447.79228887 0
241 0 -93243.74514585 0
242 0 -128257.56791443 0
243 1 122126.09344598 1
244 0 -102361.53016786 0
245 0 -57591.45501087 0
246 1 113975.40248629 1
247 1 124871.89363969 1
248 0 -113639.12589408 0
249 0 -138578.46767534 0
250 0 -118517.32604882 0
251 0 -98254.89699074 0
252 1 42119.96537756 1
253 1 75594.37424736 1
254 0 -99262.91217064 0
255 1 102008.44283471 1
256 0 -142486.50818907 0
257 0 -104242.74099900 0
258 1 134250.01883660 1
259 1 80191.64406323 1
260 1 109583.09081844 1
261 1 122946.79681729 1
262 0 -97127.98293563 0
263 0 -103828.11799730 0
264 1 95384.73950633 1
265 1 111487.01660620 1
266 1 51212.70425836 1
267 0 -47824.35932821 0
268 0 -125706.17909965 0
269 1 108732.68228822 1
270 0 -96495.96147757 0
271 1 114530.67722129 1
272 1 125076.73104225 1
273 1 45810.64816483 1
274 0 -111996.38811259 0
275 1 125459.05406850 1
276 0 -74524.64477216 0
277 1 145192.18007402 1
278 1 69217.64617958 1
279 1 91264.03582951 1
280 0 -62630.81447116 0
281 1 67174.35789567 1
282 1 108184.51414501 1
283 1 101773.11537476 1
284 1 103992.37856256 1
285 0 -96974.58996089 0
286 1 98004.11999151 1
287 0 -50071.25330468 0
288 1 61952.25504668 1
289 0 -131540.84671366 0
290 1 97652.92964754 1
291 1 137421.10138470 1
292 0 -115808.16932020 0
293 0 -134905.34363775 0
294 1 74493.40553384 1
295 0 -117389.32653165 0
296 0 -110275.04353537 0
297 0 -74874.99915511 0
298 0 -101146.02254205 0
299 0 -86253.72254593 0
300 1 124920.60231116 1
301 0 -56494.45021510 0
302 0 -92553.77433716 0
303 0 -118588.24402648 0
304 1 99527.59563552 1
305 0 -128625.25483136 0
306 1 108137.21023948 1
307 1 104763.21277420 1
308 0 -56575.07218119 0
309 0 -67441.27271498 0
310 1 116781.82450114 1
311 1 77770.16468471 1
312 0 -122933.19521604 0
313 0 -114214.15036145 0
314 1 121230.42309514 1
315 0 -52705.51743580 0
316 0 -102459.76786678 0
317 0 -105815.02360558 0
318 1 82894.02688831 1
319 1 118700.73398058 1
320 1 116411.90273503 1
321 1 129746.89506839 1
322 1 80726.03435344 1
323 0 -79473.15661709 0
324 0 -125168.84718160 0
325 1 111409.66981795 1
326 0 -140868.22421332 0
327 1 107336.06290506 1
328 1 102176.31641788 1
329 1 67027.01371959 1
330 0 -82097.78321460 0
331 0 -99186.28255712 0
332 1 102613.18237873 1
333 1 139583.01347668 1
334 0 -129491.64516001 0
335 1 100551.78251111 1
336 1 27620.52913176 1
337 1 84806.57671964 1
338 0 -99427.65720397 0
339 0 -106155.21918125 0
340 1 99531.03647046 1
341 0 -111138.87896363 0
342 0 -139076.70034205 0
343 1 70485.32781068 1
344 0 -122370.89794475 0
345 0 -111867.79364073 0
346 1 73500.48762157 1
347 0 -122119.86318367 0
348 1 114670.06064709 1
349 0 -114864.80134097 0
350 1 58645.63629179 1
351 1 97121.14249502 1
352 0 -137605.06648445 0
353 1 89640.73647042 1
354 1 113895.49647118 1
355 0 -107716.25252083 0
356 0 -122578.09829884 0
357 1 70338.85442985 1
358 1 102500.95011922 1
359 0 -131679.85743067 0
360 0 -100152.15886290 0
361 0 -115219.93563230 0
362 0 -88734.06520337 0
363 1 133162.22162391 1
364 0 -51061.54856498 0
365 1 72406.63249857 1
366 1 109878.14360751 1
367 0 -117611.79676058 0
368 1 134662.20445804 1
369 0 -85501.21175599 0
370 0 -119947.40929281 0
371 1 77714.46164021 1
372 0 -76151.68873797 0
373 1 90378.71321856 1
374 1 95676.13481666 1
375 1 128300.93969766 1
376 1 120250.62807052 1
377 1 116884.17284639 1
378 1 79103.76018896 1
379 0 -107916.07511599 0
380 0 -104600.01824912 0
381 0 -106309.49139133 0
382 1 133297.62933877 1
383 0 -116367.63255198 0
384 1 112610.58993505 1
385 0 -73716.25998096 0
386 1 110373.91187051 1
387 1 131482.62733974 1
388 1 117993.13155355 1
389 1 118872.73759334 1
390 1 117477.81014482 1
391 0 -130212.44275956 0
392 1 68353.99415801 1
393 0 -91428.40120680 0
394 0 -91722.85675551 0
395 0 -93241.34731411 0
396 0 -121822.15721261 0
397 0 -92339.84564378 0
398 0 -134152.45898178 0
399 0 -54782.86464474 0
400 0 -89552.83427403 0
401 0 -76159.93146291 0
402 0 -100665.17604829 0
403 1 123997.45021636 1
404 1 125067.90663464 1
405 0 -66135.15015507 0
406 0 -46831.00910921 0
407 0 -84427.48463336 0
408 0 -100162.78483731 0
409 1 103601.69396192 1
410 1 125992.58632261 1
411 0 -109710.10503549 0
412 0 -120600.19635428 0
413 0 -62785.85645408 0
414 1 103261.25711893 1
415 1 117395.90529403 1
416 0 -93399.45685329 0
417 0 -148295.29800723 0
418 1 94217.80584970 1
419 0 -87720.30442880 0
420 1 63601.73379504 1
421 1 74046.96721112 1
422 1 95886.89759330 1
423 1 101088.73234820 1
424 1 94133.56776455 1
425 0 -71712.23928517 0
426 1 116955.01952071 1
427 0 -56787.96948035 0
428 0 -70103.67229311 0
429 0 -124633.07831458 0
430 1 105030.57083085 1
431 1 139114.60849644 1
432 0 -87385.71654403 0
433 0 -120077.14690259 0
434 0 -70996.43707236 0
435 1 73163.77601995 1
436 0 -117122.42897682 0
437 1 94402.13108906 1
438 0 -107948.75427718 0
439 1 102003.22051706 1
440 1 134561.79569533 1
441 1 48053.62284108 1
442 0 -81188.31077498 0
443 0 -117887.06205980 0
444 1 91571.71099869 1
445 0 -96507.81308946 0
446 0 -109456.79415858 0
447 1 114081.48589810 1
448 0 -57882.23485568 0
449 1 73703.11542612 1
450 1 121320.19452896 1
451 1 89394.89867326 1
452 1 120057.62398780 1
453 1 124315.47653046 1
454 0 -101600.06403032 0
455 0 -63061.80030436 0
456 0 -100770.19985473 0
457 1 109914.87394775 1
458 1 93748.89595650 1
459 1 136403.58237848 1
460 0 -70124.72426177 0
461 1 113950.65331123 1
462 1 68759.17511811 1
463 1 64021.47386840 1
464 1 114456.33694739 1
465 0 -94666.70506455 0
466 1 73542.88816679 1
467 1 110325.90063219 1
468 0 -93312.02819748 0
469 0 -70474.04587317 0
470 1 65438.18651468 1
471 1 114493.83099647 1
472 0 -87622.79448444 0
473 0 -141563.51313604 0
474 1 130735.84949713 1
475 0 -112366.72717728 0
476 1 41115.57973517 1
477 0 -101847.46553793 0
478 0 -114248.80922977 0
479 1 112275.72440414 1
480 1 97113.11841453 1
481 1 100722.57173120 1
482 0 -120726.94609679 0
483 0 -56741.89326001 0
484 0 -96551.59567556 0
485 0 -107736.33956898 0
486 1 78464.62807923 1
487 1 115450.08803413 1
488 1 114341.85637936 1
489 1 130311.54024867 1
490 1 35917.87503139 1
491 0 -96961.69817663 0
492 0 -97179.59482149 0
493 0 -73542.45887941 0
494 0 -112108.28960769 0
495 0 -110568.45628924 0
496 0 -105434.15505718 0
497 0 -13414.04456007 0
498 0 -86417.62861316 0
499 0 -136535.71009799 0
500 1 73465.73271838 1
501 0 -127877.04159601 0
502 0 -107506.41387738 0
503 0 -111160.65776240 0
504 0 -63342.40256521 0
505 1 108732.12020472 1
506 0 -98884.47515484 0
507 0 -119080.17873324 0
508 0 -129231.37812026 0
509 1 84957.51325844 1
510 1 105651.46650973 1
511 1 40328.80340214 1
512 0 -91664.90866841 0
513 1 109224.46171227 1
514 0 -88242.25159817 0
515 1 103185.07548118 1
516 0 -95791.83159069 0
517 1 91434.29212337 1
518 0 -77910.63355858 0
519 0 -106985.17987987 0
520 1 107532.64547727 1
521 0 -108149.92122797 0
522 1 128992.44386706 1
523 1 111719.56490617 1
524 0 -127670.59528604 0
525 0 -90625.91333192 0
526 0 -102079.36637651 0
527 1 103856.01528509 1
528 0 -131495.20870677 0
529 0 -111359.72434515 0
530 0 -117491.35929437 0
531 0 -112157.25221117 0
532 1 79631.84724758 1
533 0 -94076.06228473 0
534 0 -122176.85932902 0
535 0 -95468.66314217 0
536 1 113153.75747530 1
537 0 -100874.08293083 0
538 1 101978.63532932 1
539 0 -42397.69978691 0
540 1 94658.23718176 1
541 1 109761.51700406 1
542 0 -102977.03235266 0
543 0 -129066.26500710 0
544 1 117621.09035666 1
545 0 -100240.05309752 0
546 1 77031.88237489 1
547 1 77710.57619360 1
548 1 97356.32433163 1
549 1 87322.78428377 1
550 1 124357.83464140 1
551 1 118713.26466217 1
552 0 -80075.57368460 0
553 1 27620.52913176 1
554 1 32511.08104044 1
555 1 126337.06837046 1
556 1 102877.41877755 1
557 0 -124228.38742224 0
558 1 103053.20704874 1
559 1 124292.80968337 1
560 1 86779.45925882 1
561 1 56606.42464004 1
562 0 -81637.48522259 0
563 1 117225.25865387 1
564 1 82411.68775397 1
565 1 97336.43758357 1
566 1 139689.07310985 1
567 0 -69524.92057550 0
568 0 -91697.74684017 0
569 0 -124625.51638376 0
570 1 118762.94015032 1
571 0 -128644.27190415 0
572 0 -94924.97025957 0
573 0 -128946.73070439 0
574 0 -50716.97288083 0
575 0 -83388.87204725 0
576 1 108985.37509098 1
577 1 112303.25972751 1
578 1 115393.00878143 1
579 1 122149.46972113 1
580 1 146316.99601151 1
581 0 -70755.47146622 0
582 1 76378.05463243 1
583 1 109525.51790649 1
584 1 81661.46324905 1
585 0 -125093.43811572 0
586 0 -131359.22780943 0
587 0 -136153.41496441 0
588 0 -80371.22321120 0
589 0 -103359.00115893 0
590 1 103773.28925422 1
591 1 110093.61078689 1
592 1 101006.49310405 1
593 0 -124800.96124450 0
594 1 110989.72474078 1
595 0 -66163.19831960 0
596 1 89416.05116958 1
597 1 130408.31651404 1
598 1 104124.60439333 1
599 0 -91770.06317413 0
600 1 117367.34898277 1
601 0 -125401.82529201 0
602 0 -59655.57941683 0
603 0 -80783.74207021 0
604 1 96384.02655713 1
605 0 -107284.84035010 0
606 0 -122274.80670185 0
607 0 -103057.31043425 0
608 1 102111.80242622 1
609 1 90904.23370183 1
610 0 -85481.89827461 0
611 0 -122102.81958183 0
612 0 -95509.00421875 0
613 1 124702.65261905 1
614 1 119342.30014454 1
615 1 133860.74631144 1
616 1 65104.78215012 1
617 0 -111187.81042303 0
618 0 -89448.59087427 0
619 1 97935.48063603 1
620 0 -111376.05150660 0
621 1 126452.98921657 1
622 0 -141037.92730978 0
623 0 -67898.33333913 0
624 0 -109170.34135279 0
625 1 121598.43806099 1
626 1 98419.71650691 1
627 1 129985.52665326 1
628 1 104878.38335076 1
629 0 -129194.57928813 0
630 1 55042.38661129 1
631 0 -59504.25745721 0
632 0 -119163.25759366 0
633 0 -101643.88933906 0
634 0 -120555.11121577 0
635 1 72112.31082063 1
636 1 131961.97946544 1
637 0 -61932.23661237 0
638 0 -90962.90698246 0
639 0 -124923.51749271 0
640 1 111039.70070150 1
641 0 -126270.83006283 0
642 0 -128945.25365342 0
643 0 -137602.69711423 0
644 1 86307.48053075 1
645 1 105871.41039728 1
646 0 -100457.07424739 0
647 0 -127522.98133138 0
648 0 -133567.49921363 0
649 0 -105426.39930788 0
650 1 102112.58835865 1
651 1 55814.16394418 1
652 0 -102528.14301839 0
653 0 -116231.96086278 0
654 0 -122233.90792214 0
655 1 88867.67418798 1
656 1 130203.28064549 1
657 0 -105450.97924480 0
658 1 92045.12956938 1
659 1 93614.35349324 1
660 1 120493.83757331 1
661 0 -132435.09777530 0
662 1 137887.16339197 1
663 1 126627.63789781 1
664 0 -126809.69082174 0
665 0 -68244.09666403 0
666 1 98253.38497662 1
667 0 -110794.58510158 0
668 0 -93568.25367099 0
669 1 115309.18845411 1
670 0 -117951.94447564 0
671 0 -77662.28587602 0
672 0 -101856.43793166 0
673 1 95442.39617677 1
674 1 133267.48333396 1
675 1 82654.85636668 1
676 0 -111030.75202161 0
677 0 -102431.04211866 0
678 1 107502.85096459 1
679 1 65194.57966640 1
680 0 -88093.76532661 0
681 0 -100543.24994230 0
682 0 -97445.59210161 0
683 1 119311.16490093 1
684 0 -104108.17630210 0
685 1 101100.23693332 1
686 0 -79456.94126794 0
687 1 89790.92955474 1
688 0 -100844.14587502 0
689 1 106644.86422988 1
690 1 122484.34845575 1
691 0 -92902.83781802 0
692 0 -99816.89652944 0
693 1 45468.11587587 1
694 0 -66458.63336355 0
695 1 118555.96324913 1
696 1 103085.86076173 1
697 1 120703.87997355 1
698 1 105202.74289974 1
699 1 110820.44859470 1
700 1 82089.94049343 1
701 1 85199.32134965 1
702 0 -91024.97296508 0
703 1 113144.55465724 1
704 1 75861.46957223 1
705 1 107171.26917070 1
706 0 -139212.53499767 0
707 1 79689.74699101 1
708 1 92045.12240326 1
709 0 -121104.82586685 0
710 1 119364.89217276 1
711 0 -112574.18784263 0
712 0 -77617.71701891 0
713 0 -107066.02793046 0
714 1 54168.68422167 1
715 0 -91926.82697205 0
716 0 -129652.28923016 0
717 0 -99048.22728641 0
718 0 -127098.18766661 0
719 1 120567.66342478 1
720 0 -88236.23310269 0
721 1 72623.34282897 1
722 1 79584.43332681 1
723 0 -98864.39616167 0
724 0 -91327.55635478 0
725 1 121626.38679281 1
726 0 -96447.84177438 0
727 1 74587.75344780 1
728 1 83398.75947107 1
729 0 -97798.84256423 0
730 0 -90228.92406579 0
731 0 -110038.67103493 0
732 1 110755.46278799 1
733 1 88053.26329777 1
734 0 -109144.74512224 0
735 1 71661.10647639 1
736 0 -82155.16309179 0
737 0 -130466.70983647 0
738 0 -45993.38213259 0
739 1 83097.19507080 1
740 0 -93877.07643546 0
741 1 89057.51571196 1
742 1 40807.57392679 1
743 0 -82563.10405584 0
744 0 -108168.05744448 0
745 1 85538.12179804 1
746 1 105595.40312296 1
747 1 91044.56655517 1
748 0 -91939.41051003 0
749 1 85956.36149924 1
750 1 75598.51254049 1
751 0 -125862.91152440 0
752 0 -104512.87783716 0
753 0 -112200.06265915 0
754 1 106641.74068413 1
755 1 141699.36772798 1
756 1 83887.59101957 1
757 1 77027.66463343 1
758 1 94070.50298590 1
759 1 85144.16034208 1
760 0 -101476.43731471 0
761 0 -101252.86135372 0
762 1 117544.34311264 1
763 1 78948.42298156 1
764 1 93940.26473296 1
765 0 -115132.77861487 0
766 1 93781.56421005 1
767 1 103128.11158537 1
768 1 79598.94417364 1
769 0 -108458.55987844 0
770 0 -93954.10570232 0
771 1 84951.38158554 1
772 0 -112229.76935909 0
773 1 109597.27144724 1
774 1 119652.55358850 1
775 1 102549.75268009 1
776 1 139859.48955724 1
777 1 64162.63578773 1
778 1 86325.42661997 1
779 0 -102687.72465526 0
780 1 96022.87296844 1
781 0 -121870.37199076 0
782 0 -123538.76592684 0
783 0 -102876.88115341 0
784 0 -84973.91643170 0
785 1 96289.33402136 1
786 1 105695.08492901 1
787 0 -105234.77829339 0
788 0 -105519.89007997 0
789 0 -96960.99979677 0
790 0 -101928.25601467 0
791 1 52243.15180897 1
792 1 95667.06988006 1
793 1 114176.02786289 1
794 0 -115510.49728632 0
795 0 -110105.91586342 0
796 1 96065.29888435 1
797 0 -117092.94032486 0
798 1 82215.05833684 1
799 1 90178.70744313 1
800 1 101333.01654606 1
801 1 87944.14227926 1
802 1 140436.13037655 1
803 1 98224.59462722 1
804 0 -141063.49572485 0
805 0 -56479.10464400 0
806 1 83518.09124205 1
807 0 -123099.74799915 0
808 1 107520.88440288 1
809 1 131626.17608799 1
810 0 -98017.23987175 0
811 0 -138792.72027392 0
812 1 47483.17184785 1
813 0 -94444.61700008 0
814 1 101658.60024122 1
815 0 -98816.86301594 0
816 1 111939.06931461 1
817 0 -121127.56484762 0
818 0 -119666.48150980 0
819 0 -73699.79993798 0
820 1 72141.33249549 1
821 0 -122693.49568938 0
822 0 -81908.33951961 0
823 0 -120669.16325204 0
824 1 77340.68938277 1
825 0 -124886.02686062 0
826 1 58611.90230248 1
827 0 -95301.01862583 0
828 0 -129477.98127315 0
829 0 -77401.63434415 0
830 1 121621.99700613 1
831 0 -104641.36293473 0
832 0 -113641.23301225 0
833 0 -67299.09678193 0
834 0 -86457.08158918 0
835 1 127126.28107035 1
836 0 -101994.44873616 0
837 0 -94509.63349737 0
838 1 106877.94553507 1
839 1 118787.80965164 1
840 1 94044.54203835 1
841 1 104559.81014202 1
842 0 -112936.68079927 0
843 0 -81368.45203444 0
844 1 111906.88365000 1
845 1 113168.03344523 1
846 1 121821.02928354 1
847 0 -88852.56172571 0
848 0 -94185.67033648 0
849 0 -107541.35870120 0
850 1 98509.23148210 1
851 1 125240.27685553 1
852 0 -101028.03495149 0
853 1 126781.25055341 1
854 0 -73256.67275957 0
855 0 -78166.03016515 0
856 0 -121632.91836363 0
857 1 105062.66813234 1
858 0 -133323.05236413 0
859 0 -102948.01667957 0
860 0 -117333.91809068 0
861 1 27349.29980037 1
862 1 98111.34184756 1
863 1 107096.59231660 1
864 0 -105269.89192984 0
865 0 -79622.47635854 0
866 1 106548.29670484 1
867 0 -107229.89429785 0
868 1 57476.06609855 1
869 0 -102669.82234145 0
870 0 -107082.10899256 0
871 1 109531.79867940 1
872 1 125496.69223181 1
873 0 -123739.08504628 0
874 1 126579.66629178 1
875 1 87492.62716927 1
876 0 -95534.11500855 0
877 1 122804.49572064 1
878 0 -97223.87361126 0
879 0 -101333.96411788 0
880 1 111482.28510941 1
881 1 89365.40557757 1
882 1 47296.17778532 1
883 0 -103374.94814917 0
884 1 78085.15677691 1
885 1 82051.23791286 1
886 1 107404.82947390 1
887 0 -95745.05981454 0
888 0 -99204.79520974 0
889 0 -69255.65154367 0
890 0 -93520.00051327 0
891 1 100000.92349638 1
892 0 -89271.33748627 0
893 1 116454.25415147 1
894 0 -92553.40767548 0
895 0 -105991.15419047 0
896 0 -76985.81021229 0
897 0 -80957.94851116 0
898 1 106828.42199368 1
899 1 101373.14727970 1
900 1 128010.92567637 1
901 0 -92785.28704728 0
902 0 -102922.06236261 0
903 1 41565.61805337 1
904 1 90971.03577189 1
905 0 -104155.72675251 0
906 1 100822.14640132 1
907 0 -119832.65515800 0
908 1 91987.92480713 1
909 1 124300.18143072 1
910 1 83544.98897513 1
911 0 -84117.61170208 0
912 1 108120.76573235 1
913 1 105117.56517753 1
914 1 121537.23399329 1
915 0 -98228.52101363 0
916 1 73827.17673435 1
917 0 -81955.34858454 0
918 0 -83635.56535134 0
919 0 -118118.69513228 0
920 0 -26710.85908958 0
921 0 -106284.96281944 0
922 1 116512.20620033 1
923 0 -97924.93729375 0
924 1 83289.63939071 1
925 0 -97256.11191504 0
926 1 75691.54764929 1
927 1 105134.02179250 1
928 0 -116855.64357194 0
929 1 121199.31548025 1
930 0 -80700.07341787 0
931 1 56275.01594541 1
932 1 103486.59435547 1
933 0 -129177.29180444 0
934 0 -98762.92731393 0
935 0 -101673.23167194 0
936 1 79870.16118288 1
937 1 107952.73719105 1
938 0 -91550.12956271 0
939 0 -88123.88979626 0
940 0 -89839.85465426 0
941 1 95824.20878415 1
942 0 -104554.11600744 0
943 0 -99837.41577057 0
944 0 -115898.73637314 0
945 1 88395.39141574 1
946 1 56211.64965283 1
947 0 -116698.93661017 0
948 0 -101367.34559141 0
949 0 -83698.65124093 0
950 0 -103019.81163265 0
951 1 119227.50004794 1
