# idx_int bit_int post_llr hard
0 1 36139.34962421 1
1 1 34113.72774221 1
2 0 -43636.39639352 0
3 1 43091.01999525 1
4 1 49407.99231395 1
5 0 -14267.97117400 0
6 1 34842.09734836 1
7 0 -22878.45166108 0
8 0 -60886.81363367 0
9 1 45441.16458796 1
10 0 -33613.53410002 0
11 0 -33129.44367955 0
12 0 -39017.52281125 0
13 1 35984.13248671 1
14 1 40130.58713348 1
15 1 43918.46356631 1
16 1 42839.51062308 1
17 1 52750.59550992 1
18 1 27665.94565140 1
19 1 34846.99115828 1
20 1 36500.32845064 1
21 1 38314.99363637 1
22 0 -48513.46411855 0
23 0 -46679.96660760 0
24 1 48855.63988755 1
25 0 -48436.69051857 0
26 0 -41263.49474280 0
27 1 42956.51557288 1
28 1 37010.93013765 1
29 0 -28750.56626255 0
30 1 41781.95683944 1
31 0 -40157.51402986 0
32 1 49623.69617280 1
33 1 44508.29437138 1
34 1 46511.12258303 1
35 0 -23848.00266718 0
36 0 -50673.54530655 0
37 1 30939.24821255 1
38 1 37013.19073290 1
39 1 42087.97092225 1
40 0 -53562.58503512 0
41 1 17367.49509710 1
42 1 37895.25472714 1
43 0 -40179.08267578 0
44 1 31608.47630694 1
45 0 -43874.40212763 0
46 0 -40820.78416567 0
47 0 -33236.88413182 0
48 0 -40033.54402163 0
49 0 -45528.81279534 0
50 0 -22805.71279206 0
51 0 -43972.01364570 0
52 0 -42923.70293470 0
53 1 57248.45265758 1
54 1 35783.58935902 1
55 1 37956.48327798 1
56 1 46570.61476621 1
57 0 -30038.04685837 0
58 0 -43688.36692050 0
59 1 33916.14250936 1
60 0 -43858.96161380 0
61 1 38587.65434007 1
62 1 40106.37135968 1
63 0 -55585.36637864 0
64 1 50502.71270049 1
65 1 41500.26861702 1
66 1 26866.58948173 1
67 1 34433.64365106 1
68 1 23291.27024887 1
69 1 27801.15027194 1
70 0 -43315.25818490 0
71 0 -55264.71050178 0
72 0 -21050.36242881 0
73 1 29884.51152656 1
74 1 49626.38764018 1
75 1 39739.19408150 1
76 0 -26030.73117047 0
77 0 -35820.62233036 0
78 1 26700.51686728 1
79 0 -40446.44579849 0
80 0 -36109.89207448 0
81 1 46415.96205015 1
82 0 -37323.98219442 0
83 0 -50101.96721405 0
84 1 37556.35889771 1
85 0 -34320.57325586 0
86 0 -21016.38475071 0
87 0 -49706.06534756 0
88 0 -53871.07008190 0
89 1 11179.78778849 1
90 1 40328.78631074 1
91 1 41586.22666445 1
92 1 31372.50928033 1
93 0 -48773.36743843 0
94 0 -48634.67968712 0
95 0 -46976.08018698 0
96 1 41339.43613318 1
97 1 36156.88817942 1
98 0 -30156.89041274 0
99 0 -29535.79758636 0
100 0 -15226.13487870 0
101 1 40138.29696338 1
102 0 -33752.99425645 0
103 0 -36885.59418645 0
104 0 -25633.37589397 0
105 0 -48784.85904082 0
106 1 50961.61271111 1
107 1 49786.65639683 1
108 0 -43493.52818255 0
109 0 -41605.88599129 0
110 0 -45358.74584953 0
111 1 45281.40351602 1
112 1 48930.91050747 1
113 0 -40035.77004615 0
114 0 -15396.38862947 0
115 1 25095.28158869 1
116 1 43517.22441001 1
117 0 -34960.81430743 0
118 1 40583.70758239 1
119 1 34713.33683137 1
120 1 43567.94804972 1
121 0 -24270.24762293 0
122 1 38269.91088787 1
123 0 -46810.31453210 0
124 0 -20686.48228594 0
125 1 32362.95670372 1
126 0 -43985.63968961 0
127 1 37364.59496431 1
128 1 23498.02068360 1
129 0 -37728.84582237 0
130 1 43969.33310234 1
131 0 -47843.58132228 0
132 0 -44434.26364892 0
133 1 33834.08883496 1
134 0 -37427.73958550 0
135 1 37992.18788746 1
136 0 -43811.44644095 0
137 1 38888.47994652 1
138 1 55662.17176901 1
139 1 37040.87964816 1
140 1 34474.78786903 1
141 1 39879.86039832 1
142 0 -45736.99280400 0
143 1 38164.80069424 1
144 0 -39809.90854631 0
145 0 -56826.00071664 0
146 1 34369.05236977 1
147 1 36770.07399327 1
148 0 -28122.43013337 0
149 0 -39367.55735227 0
150 0 -39637.51492268 0
151 0 -49035.90472529 0
152 1 38850.41481987 1
153 0 -30426.26545185 0
154 0 -34914.46633024 0
155 1 45443.50806117 1
156 1 29469.77000805 1
157 0 -40402.72238315 0
158 0 -35095.73480603 0
159 0 -48549.98196022 0
160 1 51406.39678848 1
161 0 -44095.03340937 0
162 1 34497.17349013 1
163 1 36144.48198030 1
164 1 35003.50762029 1
165 0 -33114.45840715 0
166 0 -27427.37407449 0
167 1 30905.80577334 1
168 0 -33655.96432574 0
169 1 44828.93172341 1
170 0 -23432.22108523 0
171 1 51918.33665868 1
172 1 43586.33689593 1
173 0 -46565.19594076 0
174 1 39604.36934232 1
175 1 33720.48013561 1
176 1 27963.95799765 1
177 0 -25576.75759948 0
178 0 -24773.61914750 0
179 0 -39281.93783297 0
180 1 42166.67575448 1
181 0 -20437.06743561 0
182 0 -25146.68635558 0
183 1 20981.27022194 1
184 0 -44352.11426081 0
185 1 45850.86156876 1
186 1 44880.40148441 1
187 1 36390.77583163 1
188 1 47153.37328363 1
189 1 45363.29044291 1
190 1 42390.35017493 1
191 1 16527.03384250 1
192 1 39349.56920060 1
193 0 -51262.44586625 0
194 0 -44424.78045565 0
195 0 -48411.79991299 0
196 0 -30400.38638433 0
197 1 51871.80544346 1
198 0 -40208.71632430 0
199 0 -47681.19093101 0
200 0 -41609.69214836 0
201 1 38471.97643345 1
202 0 -33597.59283993 0
203 1 38591.12602136 1
204 0 -43191.54363720 0
205 1 24915.15561686 1
206 0 -38250.09546335 0
207 0 -30151.76390486 0
208 1 34277.25457708 1
209 0 -21130.09977740 0
210 1 51246.25998751 1
211 1 40515.67496832 1
212 0 -46470.87034746 0
213 0 -33016.57674434 0
214 0 -38619.46958864 0
215 0 -23753.15738833 0
216 1 37050.16127603 1
217 0 -28367.70439891 0
218 0 -39631.11577620 0
219 1 39841.22598040 1
220 0 -39096.61998075 0
221 1 41371.86540894 1
222 0 -52900.67485502 0
223 1 42948.11461164 1
224 1 44490.17060836 1
225 1 47951.07409016 1
226 1 36121.09988391 1
227 0 -31437.83986573 0
228 0 -48051.81499512 0
229 1 49163.37010247 1
230 0 -22895.68696094 0
231 0 -47868.07726424 0
232 1 36943.27757808 1
233 1 35148.37456268 1
234 1 43187.29087458 1
235 1 37186.55499438 1
236 0 -49003.10926595 0
237 0 -51597.64597254 0
238 1 27773.83473121 1
239 1 40564.21231518 1
240 0 -35197.03881086 0
241 1 28536.30817905 1
242 1 43792.68885710 1
243 0 -39529.94729720 0
244 1 44812.68442596 1
245 1 27133.19316442 1
246 1 48617.64462679 1
247 1 30450.63623619 1
248 0 -46155.42767373 0
249 0 -40303.50496451 0
250 0 -32406.83917276 0
251 0 -38040.88676893 0
252 0 -51003.92173007 0
253 1 22128.99711243 1
254 0 -38236.95947706 0
255 1 44857.65348040 1
256 0 -40938.81717248 0
257 1 28845.83772363 1
258 1 37550.50228234 1
259 1 50070.06064234 1
260 1 36422.30779035 1
261 0 -13832.87976548 0
262 0 -43873.10033205 0
263 0 -31288.33233288 0
264 1 39326.80379472 1
265 1 29284.91931933 1
266 0 -16413.65273422 0
267 0 -39510.63792384 0
268 1 51486.11082946 1
269 1 43616.67224740 1
270 1 40610.38420045 1
271 0 -25345.88454243 0
272 0 -33528.89935032 0
273 1 26540.86488839 1
274 1 38048.58511655 1
275 0 -21469.15481783 0
276 1 32953.45053527 1
277 1 47344.69771009 1
278 1 56277.82376898 1
279 1 36990.92223430 1
280 0 -41934.39415914 0
281 0 -32971.43511045 0
282 1 19608.88182937 1
283 1 35324.30402993 1
284 0 -35742.92108539 0
285 0 -42986.60825846 0
286 0 -33003.93186863 0
287 0 -46099.66684389 0
288 0 -37953.42128772 0
289 1 29100.91143348 1
290 0 -44161.48156211 0
291 0 -29393.47942610 0
292 0 -32829.19690768 0
293 0 -35731.89167517 0
294 0 -40930.23076028 0
295 0 -29391.04488179 0
296 0 -27025.82163947 0
297 1 40594.25333564 1
298 0 -38753.75691448 0
299 0 -34001.05001121 0
300 1 28769.96183798 1
301 1 32213.61399012 1
302 0 -43369.51930973 0
303 0 -34119.68687478 0
304 1 27264.17510879 1
305 1 37685.52986678 1
306 1 33179.69399241 1
307 0 -41067.33208379 0
308 1 42872.91599863 1
309 1 45258.34636839 1
310 0 -15994.63650635 0
311 1 37128.85900455 1
312 0 -50304.97889832 0
313 0 -45380.30802431 0
314 0 -29264.50830610 0
315 0 -42777.91040738 0
316 1 47428.93399624 1
317 0 -39912.21474027 0
318 0 -29637.60328725 0
319 1 65294.89592675 1
320 0 -45127.83165774 0
321 0 -44209.42582062 0
322 0 -41383.05358672 0
323 1 18544.02035013 1
324 0 -41273.72108849 0
325 1 45292.13869669 1
326 1 53363.91233486 1
327 0 -48007.90078745 0
328 1 46310.34313997 1
329 1 33325.72843193 1
330 1 30701.68875459 1
331 1 29863.45581860 1
332 1 45347.15544945 1
333 0 -39652.37126152 0
334 0 -45224.22928276 0
335 1 38929.23447211 1
336 0 -37541.68854723 0
337 0 -50293.86049759 0
338 1 56831.39937387 1
339 1 47756.81494876 1
340 1 41204.46745307 1
341 1 53264.35742983 1
342 0 -10842.68878894 0
343 0 -45570.20532519 0
344 1 51705.60253812 1
345 0 -48607.54251760 0
346 1 46941.09841046 1
347 0 -55006.73653142 0
348 1 38549.32519800 1
349 1 28989.75549134 1
350 1 41811.49546713 1
351 1 42310.83361884 1
352 1 32387.79233874 1
353 1 32864.82314765 1
354 1 42221.90679448 1
355 1 45538.30520490 1
356 0 -35511.19345482 0
357 0 -41395.65203973 0
358 1 38327.50257365 1
359 0 -19891.00563279 0
360 0 -36711.18311059 0
361 0 -57980.45264000 0
362 1 46917.22176345 1
363 1 52249.84129812 1
364 0 -46937.92441382 0
365 0 -47766.88648462 0
366 1 28331.71361485 1
367 0 -40533.95432882 0
368 1 48361.41582871 1
369 0 -25921.81449239 0
370 0 -34555.28926728 0
371 1 20237.67209385 1
372 1 36935.96444026 1
373 0 -34538.64151467 0
374 1 51487.11682373 1
375 0 -40395.42922630 0
376 0 -39173.72215147 0
377 1 28074.62499383 1
378 0 -40234.93607884 0
379 0 -40139.82873686 0
380 1 27373.18842155 1
381 1 26034.06241444 1
382 1 40622.12599033 1
383 1 36670.16813201 1
384 1 25305.14701584 1
385 1 27917.64373358 1
386 0 -44359.10002853 0
387 0 -23999.50442742 0
388 1 30610.93416920 1
389 0 -39162.75243628 0
390 1 30851.76015353 1
391 1 32962.27315568 1
392 1 48038.95708274 1
393 0 -41025.36099738 0
394 1 43495.05910183 1
395 1 37501.01423623 1
396 0 -34086.52183134 0
397 1 23299.10268854 1
398 0 -45939.83852822 0
399 1 22292.36418686 1
400 1 39768.23007055 1
401 1 31188.58485814 1
402 0 -15224.42278107 0
403 1 39308.69888800 1
404 1 40318.75546593 1
405 1 46659.77189964 1
406 0 -33624.29176403 0
407 0 -51909.07575140 0
408 0 -32889.38149061 0
409 0 -45223.22113115 0
410 0 -51028.66153886 0
411 1 33541.83499748 1
412 1 29673.52550452 1
413 1 38203.97273501 1
414 0 -54232.67474451 0
415 1 37747.80721890 1
416 0 -45604.37331052 0
417 1 31825.03654486 1
418 0 -37749.67534403 0
419 1 20146.71948752 1
420 0 -45842.33444745 0
421 1 42143.21395881 1
422 1 44600.18102404 1
423 1 18789.48850782 1
424 1 40604.33676574 1
425 1 20520.64674962 1
426 0 -44634.62178981 0
427 1 38845.64941668 1
428 1 32751.58024742 1
429 1 34859.19413815 1
430 1 48845.46144179 1
431 1 45197.01650985 1
432 1 39084.67369503 1
433 0 -44754.75422992 0
434 0 -44808.39242501 0
435 0 -43258.80354656 0
436 0 -4949.41734469 0
437 1 29533.15548764 1
438 1 35737.52400302 1
439 0 -40363.82953742 0
440 0 -41256.45393428 0
441 0 -50646.97983482 0
442 1 50055.01631217 1
443 0 -34113.41818462 0
444 0 -18269.53691396 0
445 1 41566.80674460 1
446 1 50940.37602769 1
447 1 35356.21158056 1
448 1 38183.49655451 1
449 1 53886.66401001 1
450 1 29200.25369659 1
451 0 -41308.41281152 0
452 1 47394.22800898 1
453 1 51124.32593226 1
454 0 -37308.08443689 0
455 0 -46771.76723004 0
456 0 -23068.24802678 0
457 0 -32522.88416252 0
458 1 37900.50204330 1
459 0 -36173.76932441 0
460 1 18558.36050899 1
461 1 33662.69520025 1
462 0 -32033.44104509 0
463 1 48028.92821208 1
464 0 -35842.75474876 0
465 1 19305.66439432 1
466 1 34938.45386549 1
467 1 35640.01468323 1
468 1 33777.68924703 1
469 0 -16076.78016741 0
470 1 43729.55678649 1
471 0 -20407.45786339 0
472 0 -29486.88700175 0
473 0 -34792.47943762 0
474 0 -40612.24597405 0
475 0 -33547.68357321 0
476 0 -41672.14815720 0
477 1 32139.85215170 1
478 1 53151.86556501 1
479 1 23880.35402069 1
480 1 28424.98484306 1
481 1 42337.50417539 1
482 0 -40226.33796492 0
483 1 40926.87070675 1
484 0 -45122.80103494 0
485 0 -48749.25462994 0
486 1 46709.41741734 1
487 1 54241.16574354 1
488 0 -38027.63577218 0
489 1 24440.96752398 1
490 0 -51400.08172844 0
491 0 -41564.18374517 0
492 1 37201.92077686 1
493 0 -44351.01400501 0
494 0 -42484.85155738 0
495 0 -48439.70740850 0
496 1 48291.32235422 1
497 1 47026.75516933 1
498 1 35715.44898652 1
499 1 38473.90462987 1
500 0 -31981.78657191 0
501 0 -36267.01705029 0
502 0 -50187.77327017 0
503 1 37300.31854386 1
504 1 29567.14034064 1
505 0 -44864.46951215 0
506 0 -41699.11621456 0
507 0 -26710.86658630 0
508 0 -50653.84785890 0
509 0 -36603.88781897 0
510 0 -39535.35054374 0
511 0 -40437.21007705 0
512 0 -24254.19593097 0
513 0 -51034.72410421 0
514 0 -43778.22612961 0
515 1 49818.57573112 1
516 1 58073.88753214 1
517 1 16564.50370875 1
518 1 49752.28567863 1
519 0 -50808.11529648 0
520 1 24313.47687822 1
521 1 42131.93753804 1
522 1 44887.53364096 1
523 0 -46493.63614469 0
524 0 -43861.13617366 0
525 1 50608.98245920 1
526 0 -43845.36308047 0
527 0 -23025.23049501 0
528 0 -40036.87090953 0
529 1 51620.60043524 1
530 0 -41433.58147863 0
531 1 21890.85680571 1
532 0 -38003.84574326 0
533 1 33127.30719393 1
534 0 -17327.49489750 0
535 0 -44218.15350453 0
536 0 -30489.68993423 0
537 0 -44458.45066898 0
538 1 50495.81339915 1
539 0 -42289.01321263 0
540 0 -52924.56609154 0
541 0 -37317.54302118 0
542 1 33157.56907934 1
543 0 -48975.62473847 0
544 0 -48610.32409884 0
545 1 29740.77737126 1
546 1 40911.02578128 1
547 0 -33042.10853664 0
548 0 -38449.43961359 0
549 0 -29674.86280865 0
550 0 -39026.72369673 0
551 1 45775.04873559 1
552 0 -41206.40426902 0
553 1 34315.48577876 1
554 1 11329.02414613 1
555 0 -20834.19459161 0
556 1 53197.27356119 1
557 0 -48291.28464750 0
558 1 21871.05040060 1
559 0 -25513.54210704 0
560 0 -36579.33311690 0
561 1 38537.72061357 1
562 1 24945.88316227 1
563 1 45556.19302418 1
564 0 -40984.04828307 0
565 0 -29640.28749833 0
566 1 33480.42989223 1
567 1 44229.96672123 1
568 1 50033.43993583 1
569 0 -27526.31481332 0
570 0 -33360.38583084 0
571 0 -32033.43521650 0
572 1 47263.57494661 1
573 0 -45255.45176346 0
574 1 43820.75870966 1
575 0 -49174.72782763 0
576 1 15265.72710650 1
577 1 50257.62427928 1
578 0 -35159.67497197 0
579 0 -39240.01238854 0
580 0 -40349.01053160 0
581 1 49652.62725675 1
582 0 -41705.29889665 0
583 1 48762.42732506 1
584 1 31709.08594218 1
585 0 -46106.18188474 0
586 1 38860.79052538 1
587 0 -32254.24873739 0
588 1 37029.96231693 1
589 1 42027.87373191 1
590 0 -32217.05399443 0
591 1 46685.31231589 1
592 1 56429.72675377 1
593 0 -35555.28082510 0
594 1 43796.70074527 1
595 1 47563.29856404 1
596 0 -51477.34379180 0
597 0 -34927.96755099 0
598 1 28327.45697116 1
599 0 -47058.39937809 0
600 1 45936.64407952 1
601 0 -30810.25240529 0
602 0 -34442.37700998 0
603 0 -40435.71401589 0
604 1 34150.31675985 1
605 0 -35654.36561291 0
606 1 37721.09160370 1
607 0 -40346.95669822 0
608 1 41955.15878132 1
609 0 -34970.13346450 0
610 1 33971.20130690 1
611 1 23792.00565213 1
612 1 40611.92674904 1
613 1 44094.35374370 1
614 1 27955.67504019 1
615 1 46427.60769429 1
616 1 42120.82856357 1
617 1 42641.64990179 1
618 0 -28673.34782356 0
619 0 -47176.83488542 0
620 1 58430.83957140 1
621 1 48722.89331625 1
622 1 45569.42955757 1
623 0 -44895.14316573 0
624 0 -37049.49475133 0
625 1 46744.73977099 1
626 0 -36309.64546844 0
627 0 -48726.42174924 0
628 0 -38793.97244526 0
629 0 -41958.72693667 0
630 0 -55678.27774380 0
631 1 48692.70879742 1
632 0 -51855.30913448 0
633 1 36106.84618542 1
634 1 53782.75621042 1
635 1 44239.12564206 1
636 1 31558.05926537 1
637 0 -47275.08774435 0
638 0 -43671.89143900 0
639 0 -35492.22054551 0
640 0 -44768.15596832 0
641 0 -37187.45723244 0
642 1 50502.23799441 1
643 1 41881.49140854 1
644 0 -56177.25426150 0
645 1 40433.37497725 1
646 1 33680.83624755 1
647 0 -21189.29271258 0
648 1 48422.70781353 1
649 0 -38081.84337194 0
650 0 -26493.19012079 0
651 0 -49501.53228348 0
652 1 50707.89560066 1
653 0 -41230.42090235 0
654 1 41076.46277759 1
655 0 -48323.72548292 0
656 1 21838.43136488 1
657 1 40042.57508661 1
658 0 -28121.23057523 0
659 1 32324.48721083 1
660 1 37781.71020494 1
661 0 -49643.85335232 0
662 1 21454.27176620 1
663 1 39083.06125694 1
664 0 -34257.65641797 0
665 0 -40662.00795903 0
666 1 45323.47150146 1
667 1 27977.66375674 1
668 1 48767.31076646 1
669 1 51554.04343311 1
670 0 -42887.61540375 0
671 0 -40534.63081602 0
672 0 -47060.08276337 0
673 0 -41473.73932713 0
674 0 -17071.61175630 0
675 1 49055.88940417 1
676 0 -40999.12207090 0
677 0 -23307.70573345 0
678 1 43878.42561616 1
679 0 -47454.61056287 0
680 0 -41527.00882406 0
681 1 25851.15885569 1
682 1 36366.53542029 1
683 1 48483.66126889 1
684 0 3666.54079433 1
685 1 19915.38071135 1
686 0 -52753.81784096 0
687 0 -53081.84847100 0
688 1 26009.56462225 1
689 1 35281.54676335 1
690 0 -50003.03353114 0
691 0 -53068.11073658 0
692 1 44880.39779203 1
693 1 37477.70970639 1
694 0 -21965.95158307 0
695 0 -23059.64681392 0
696 1 43188.77676347 1
697 1 42678.74384645 1
698 1 48030.16092119 1
699 0 -39657.24814930 0
700 1 48038.18894216 1
701 1 41706.76560729 1
702 0 -40498.37445395 0
703 0 -22525.08790084 0
704 1 35179.13958733 1
705 1 13058.92107184 1
706 0 -26471.51425857 0
707 0 -40409.87706712 0
708 1 30791.31177283 1
709 0 -43682.72449054 0
710 0 -27880.37729400 0
711 0 -19657.98400196 0
