# idx_int bit_int post_llr hard
0 1 40089.85924305 1
1 1 32830.47065299 1
2 0 -53139.70014400 0
3 1 50277.17636744 1
4 1 60910.08134922 1
5 1 32216.49721694 1
6 1 18861.31594275 1
7 0 -20141.41322842 0
8 0 -38565.51442537 0
9 0 -44397.72532419 0
10 0 -22848.16737651 0
11 0 -74902.48159090 0
12 1 49230.83333100 1
13 0 -42958.65707937 0
14 1 60248.49947868 1
15 0 -32550.31132756 0
16 1 48423.73991896 1
17 1 37226.63218168 1
18 1 32839.73874339 1
19 0 -32305.86454325 0
20 0 -19616.04255123 0
21 0 -39025.41602936 0
22 1 45078.41428584 1
23 0 -33249.27041141 0
24 1 25751.30508119 1
25 1 51127.33366666 1
26 0 -58240.76948875 0
27 0 -28744.30106945 0
28 0 -45130.36731388 0
29 0 -56965.14776408 0
30 1 53743.23936430 1
31 1 39218.62517338 1
32 0 -34076.39718185 0
33 0 -36700.07353769 0
34 1 42810.30095674 1
35 1 30287.88580137 1
36 1 54414.34614366 1
37 0 -54856.16924882 0
38 1 40794.42392861 1
39 0 -63087.13644262 0
40 0 -42035.97110101 0
41 0 -17536.43661391 0
42 1 61713.77043317 1
43 0 -44199.96389383 0
44 0 -17831.22808112 0
45 0 -24548.59236820 0
46 0 -54456.00515969 0
47 0 -47506.88236446 0
48 0 -26979.84619131 0
49 1 48263.37899964 1
50 1 46821.78150099 1
51 1 40165.18504710 1
52 1 39728.25922020 1
53 0 -64583.06846475 0
54 0 -28176.75564373 0
55 0 -52329.43305210 0
56 0 -47675.70155930 0
57 0 -52842.97177749 0
58 1 40107.38163272 1
59 0 -39051.19152381 0
60 1 60364.84505750 1
61 0 -47289.30698359 0
62 0 -44420.45028209 0
63 1 48069.14401851 1
64 0 -38968.53662147 0
65 1 48920.44645160 1
66 1 15850.95990246 1
67 1 62934.80620287 1
68 0 -37386.96930707 0
69 1 60570.71101209 1
70 0 -51485.61587065 0
71 0 -55204.07887279 0
72 0 -18022.30862617 0
73 1 37254.63355686 1
74 0 -51949.06075832 0
75 0 -50961.46168364 0
76 1 46024.89537310 1
77 1 53774.61820008 1
78 0 -57166.42965112 0
79 1 56904.92742665 1
80 0 -37790.09054853 0
81 0 -36597.63838539 0
82 0 -47564.75607276 0
83 0 -42406.57078673 0
84 0 -56264.95443610 0
85 0 -24148.51088262 0
86 1 39195.96899340 1
87 1 20754.46233879 1
88 0 -53013.70161014 0
89 0 -53590.10409360 0
90 1 46638.79103056 1
91 1 60715.26117136 1
92 0 -26419.88050657 0
93 1 51543.20787423 1
94 1 25007.81984567 1
95 1 29765.64767061 1
96 1 33019.56468266 1
97 1 33521.14210914 1
98 0 -46498.29977802 0
99 0 -62554.51409283 0
100 0 -60824.74185401 0
101 0 -42631.09033595 0
102 0 -43243.68240884 0
103 1 37104.06748171 1
104 0 -44777.34504622 0
105 1 52516.55782735 1
106 0 -39481.80828258 0
107 0 -30568.00160611 0
108 0 -54224.68297978 0
109 0 -56957.75837887 0
110 0 -30352.14467181 0
111 0 -45709.64788641 0
112 1 53755.73481360 1
113 1 42097.53530019 1
114 0 -37619.49274517 0
115 0 -21646.51244952 0
116 1 38590.49000174 1
117 1 32123.73253582 1
118 1 51685.15023513 1
119 0 -43512.38804746 0
120 1 25288.77276305 1
121 0 -34729.52038174 0
122 0 -27184.85214524 0
123 1 36284.90508026 1
124 0 -45686.88055656 0
125 0 -20514.59502062 0
126 1 53982.73467169 1
127 0 -27416.13837819 0
128 1 47360.80061286 1
129 1 47202.85359266 1
130 0 -48438.15858274 0
131 1 35610.19037478 1
132 1 49306.47677337 1
133 0 -43391.32779408 0
134 1 56887.42422430 1
135 1 55647.32868883 1
136 1 56567.37163085 1
137 1 46926.95941297 1
138 0 -46302.62018339 0
139 1 53513.88354613 1
140 1 30826.55220227 1
141 1 40143.05868858 1
142 1 46819.21026199 1
143 1 54105.42598291 1
144 0 -41719.69655753 0
145 0 -52238.61245478 0
146 0 -52090.87373022 0
147 0 -40421.84194779 0
148 1 56510.06214724 1
149 1 58519.88399778 1
150 0 -36865.56414650 0
151 0 -58969.54666396 0
152 1 43720.90874391 1
153 0 -44743.71567543 0
154 0 -50042.75829798 0
155 0 -50662.12020407 0
156 0 -56341.52485422 0
157 0 -39891.06058975 0
158 0 -10748.28051830 0
159 1 50950.61642879 1
160 1 53136.46422311 1
161 0 -45466.87317603 0
162 0 -46342.44713446 0
163 0 -49717.43378167 0
164 1 50159.19557000 1
165 1 37227.58790206 1
166 0 -64485.85121554 0
167 1 44805.45036264 1
168 0 -43749.35493687 0
169 0 -50106.96510541 0
170 0 -20593.90739810 0
