# idx_int bit_int post_llr hard
0 0 -71276.06682375 0
1 0 -56406.84530982 0
2 0 -43565.35646201 0
3 1 40569.49966709 1
4 0 -56562.27210116 0
5 0 -56235.45576250 0
6 0 -46368.55853573 0
7 1 48070.01362121 1
8 0 -38122.94169444 0
9 0 -38887.51648392 0
10 1 51953.26950502 1
11 0 -46516.56554060 0
12 1 50179.62655217 1
13 1 53261.90015115 1
14 0 -59597.98671632 0
15 1 34139.61528604 1
16 1 39450.46183509 1
17 0 -42218.94448982 0
18 1 56359.14874055 1
19 0 -33600.67218903 0
20 0 -35728.38943669 0
21 0 -56842.73985610 0
22 0 -59659.70225497 0
23 1 35821.81619942 1
24 1 52023.00811093 1
25 0 -43238.63031739 0
26 1 28482.15588517 1
27 1 28361.64578358 1
28 1 49712.77321048 1
29 1 55800.66810292 1
30 0 -21801.79706127 0
31 1 46902.34484948 1
32 1 50992.40133178 1
33 0 -39870.55948644 0
34 0 -45746.59038579 0
35 1 60015.10985756 1
36 1 42941.49680613 1
37 0 -53120.35206068 0
38 1 33336.26890560 1
39 0 -38659.63415590 0
40 1 39429.98799736 1
41 0 -47648.84097684 0
42 1 59550.61972053 1
43 0 -56558.94084018 0
44 1 40432.27391222 1
45 0 -28808.68694237 0
46 0 -45595.77392305 0
47 0 -54022.04788348 0
48 1 37828.80303614 1
49 1 56168.74126274 1
50 0 -53938.13328185 0
51 0 -54785.07133224 0
52 1 26696.76025327 1
53 0 -36833.25224483 0
54 0 -19528.26009085 0
55 0 -52800.98272764 0
56 1 64069.97354463 1
57 0 -43316.09606816 0
58 0 -50773.07636674 0
59 1 51269.76795499 1
60 0 -56135.50513957 0
61 0 -53490.19286722 0
62 1 45252.52925999 1
63 0 -68445.69348591 0
64 0 -31228.67653115 0
65 0 -52354.98935787 0
66 1 49440.39987951 1
67 0 -38813.21663827 0
68 0 -53768.97329846 0
69 0 -31149.39557667 0
70 1 56780.36468064 1
71 1 21274.25170721 1
72 1 42495.85524613 1
73 0 -47489.45393866 0
74 1 45619.20311567 1
75 0 -37887.50293097 0
76 0 -50245.76392353 0
77 0 -65187.79344836 0
78 0 -54173.03469543 0
79 1 44683.56816515 1
80 1 49220.17425467 1
81 0 -47248.11278878 0
82 0 -53471.60083984 0
83 0 -26837.68296468 0
84 1 64256.80668647 1
85 1 35627.09311383 1
86 1 49037.84530928 1
87 0 -28371.95858663 0
88 1 52383.01254482 1
89 1 52930.21600270 1
90 1 37425.33888133 1
