# idx_orig bit_orig post_llr hard
0 0 -44527.89640709 0
1 1 41193.46010878 1
2 1 46155.61780800 1
3 0 -43351.32043156 0
4 0 -43066.38686631 0
5 1 39096.23947841 1
6 1 37678.77902336 1
7 0 -43246.10230093 0
8 1 40863.62798292 1
9 0 -40672.38448430 0
10 0 -45632.92069064 0
11 1 46434.41058851 1
12 1 39269.85078459 1
13 0 -38033.81598235 0
14 1 41723.04471541 1
15 0 -45648.26335183 0
16 0 -41988.47694946 0
17 0 -43119.47087095 0
18 0 -41932.77076893 0
19 1 45719.02115101 1
20 1 38193.62246188 1
21 1 42364.12366932 1
22 0 -42284.11719077 0
23 1 36332.43641018 1
24 0 -45895.11439493 0
25 1 42639.80304890 1
26 0 -46710.02549935 0
27 1 40385.44501575 1
28 1 39064.81985978 1
29 0 -43630.78970546 0
30 0 -33978.88346236 0
31 0 -38412.02288064 0
32 1 38649.13186356 1
33 1 47708.76224011 1
34 1 43331.74253256 1
35 1 35721.87002594 1
36 0 -44331.45321308 0
37 0 -36833.62351403 0
38 0 -37861.63263929 0
39 0 -34561.63045831 0
40 1 45908.69932542 1
41 0 -36715.08419195 0
42 0 -44556.22826962 0
43 0 -39961.61485874 0
44 0 -45596.08746704 0
45 0 -40932.62253932 0
46 0 -33959.93960398 0
47 1 43036.30558949 1
48 1 33158.25450512 1
49 0 -39160.89444321 0
50 1 33672.34488389 1
51 1 49948.25081859 1
52 1 38606.92910612 1
53 0 -44738.06701013 0
54 0 -42193.83478206 0
55 0 -31933.05793493 0
56 0 -41117.02980980 0
57 0 -32075.22626430 0
58 1 42544.55424855 1
59 0 -35250.60096917 0
60 0 -42194.69796642 0
61 1 42051.52055559 1
62 0 -35600.80743325 0
63 1 45908.87536239 1
64 1 38473.23577087 1
65 1 40579.11741578 1
66 1 31691.98843359 1
67 0 -43564.86102511 0
68 1 40024.27794689 1
69 1 38006.75814493 1
70 0 -40380.73237991 0
71 1 32142.18829320 1
72 0 -39069.53584632 0
73 1 32128.67157790 1
74 1 31484.80923032 1
75 0 -40710.26247923 0
76 1 44466.01511365 1
77 1 42500.14012979 1
78 0 -31362.88826409 0
79 1 37620.01672395 1
80 0 -36209.45268081 0
81 0 -35598.54864001 0
82 1 38262.46167231 1
83 1 38137.38280444 1
84 1 35077.85257764 1
85 1 36025.43465282 1
86 0 -38183.06310844 0
87 1 32503.73101679 1
88 1 33768.66055223 1
89 1 35931.63856410 1
90 0 -36039.79804688 0
91 1 34541.18355362 1
92 0 -35395.41010678 0
93 1 41179.75053298 1
94 0 -39314.08981094 0
95 0 -34116.08722109 0
96 1 37245.54599651 1
97 1 35184.42382170 1
98 0 -38347.70009522 0
99 1 38881.49991863 1
100 0 -37949.62072961 0
101 1 40367.11901129 1
102 1 35789.81226778 1
103 1 40324.24702700 1
104 0 -38846.55802353 0
105 0 -43239.61437334 0
106 0 -46564.81408878 0
107 0 -41241.31385860 0
108 0 -36371.02478064 0
109 1 36424.42349004 1
110 1 40631.07850314 1
111 0 -37337.37530923 0
112 0 -43271.85891857 0
113 1 38694.43575747 1
114 1 35163.78337796 1
115 0 -31723.82138649 0
116 0 -33879.41306574 0
117 1 35224.60040636 1
118 1 32496.24191124 1
119 0 -37725.27357474 0
120 1 36924.62105977 1
121 0 -28577.12829788 0
122 1 31758.04182530 1
123 0 -29967.05810616 0
124 1 30872.78021351 1
125 0 -25829.11259337 0
126 1 34556.01801667 1
127 1 21445.50231173 1
128 0 -32755.19454866 0
129 1 22465.65170661 1
130 1 16278.90979321 1
131 1 24538.78189766 1
132 1 21636.44666855 1
133 1 29374.92144024 1
134 1 21449.18142912 1
135 0 -22925.29603673 0
136 0 -23794.44318042 0
137 0 -16841.31302162 0
138 1 24896.38403466 1
139 0 -24787.54209527 0
140 0 -34064.59183577 0
141 1 20695.39265606 1
142 1 24885.98635300 1
143 1 23876.39250319 1
144 1 21987.10900508 1
145 1 31956.74954285 1
146 1 36918.11583682 1
147 0 -36929.50698290 0
148 1 31549.86776812 1
149 1 33204.76912562 1
150 0 -23896.79557209 0
151 0 -27232.05337663 0
152 0 -28396.93657476 0
153 1 25950.30729384 1
154 0 -31060.56377063 0
155 0 -33497.68691440 0
156 1 31254.27606760 1
157 1 30005.25162303 1
158 1 23806.76833089 1
159 1 25570.88475032 1
160 1 28645.50745214 1
161 1 37034.34311451 1
162 1 33207.47423298 1
163 0 -33890.76362206 0
164 0 -28067.03169545 0
165 0 -33466.24565340 0
166 1 36110.78456554 1
167 1 30378.30838798 1
168 1 36937.36213806 1
169 0 -42848.29870496 0
170 0 -40846.11295274 0
171 1 41391.24337191 1
172 0 -35302.91466649 0
173 1 38975.70611962 1
174 0 -27439.48888277 0
175 0 -37316.26043741 0
176 1 34917.70260558 1
177 0 -31277.90273901 0
178 1 33080.14354491 1
179 1 29088.52802269 1
180 0 -30829.30042984 0
181 0 -13632.06573518 0
182 0 -35370.69892657 0
183 0 -32519.12387489 0
184 1 35677.73485927 1
185 1 30182.51574970 1
186 1 29888.45818961 1
187 1 29387.23476663 1
188 1 13828.06076184 1
189 0 -37186.86464599 0
190 0 -36015.36866362 0
191 0 -35535.30670336 0
192 1 37468.39347639 1
193 0 -33734.04863210 0
194 0 -31783.20040772 0
195 0 -29159.70411779 0
196 0 -42280.80497677 0
197 0 -40704.21855505 0
198 1 33675.11883003 1
199 1 43288.97508615 1
200 1 37008.88143583 1
201 0 -42014.27271870 0
202 1 27629.82407271 1
203 0 -42457.08262469 0
204 0 -42389.24214107 0
205 0 -36295.19295975 0
206 0 -38132.53598567 0
207 1 38722.04489754 1
208 0 -36251.67854986 0
209 1 30254.71659323 1
210 1 39068.48750515 1
211 0 -35096.78867669 0
212 0 -32068.08557808 0
213 0 -34795.70407846 0
214 1 35019.13575307 1
215 0 -37410.94662581 0
216 0 -20556.53549904 0
217 1 36754.11235905 1
218 1 34004.88367096 1
219 1 34991.83586253 1
