# idx_orig bit_orig post_llr hard
0 1 57049.67717939 1
1 0 -46217.54996573 0
2 0 -70560.85460542 0
3 1 59205.55399634 1
4 1 62790.96489927 1
5 1 55802.21449040 1
6 0 -36891.71355737 0
7 0 -50570.79753883 0
8 0 -44894.08613269 0
9 1 68248.99682796 1
10 1 59248.90627181 1
11 0 -59821.35703044 0
12 1 57242.37257068 1
13 1 25975.33147796 1
14 0 -50153.77458968 0
15 1 55563.48585511 1
16 0 -66784.37495896 0
17 0 -56269.06297357 0
18 1 54181.27476455 1
19 0 -55807.65985033 0
20 0 -26979.37414802 0
21 0 -57111.64130225 0
22 1 57069.26078875 1
23 0 -64943.95254288 0
24 1 59417.73881142 1
25 0 -50462.79222758 0
26 0 -59909.68119159 0
27 0 -37221.09591489 0
28 0 -53196.15717599 0
29 1 54221.54240673 1
30 1 58896.95852717 1
31 0 -50147.42867672 0
32 1 60416.43877845 1
33 1 48587.17993743 1
34 0 -29962.30615644 0
35 0 -53351.99899909 0
36 1 49219.99617327 1
37 0 -53842.41319039 0
38 1 50595.55407873 1
39 1 51357.07971845 1
40 1 48861.37276577 1
41 1 30860.00539205 1
42 0 -55451.15792838 0
43 1 44928.67330073 1
44 0 -51825.42315131 0
45 0 -49152.81463798 0
46 1 46779.17477320 1
47 0 -42960.65324600 0
48 0 -29576.05983048 0
49 1 50752.58722470 1
50 0 -43982.13146094 0
51 0 -62794.88574203 0
52 0 -53987.10956610 0
53 1 48905.69704092 1
54 0 -47924.29727205 0
55 0 -33204.87262276 0
56 0 -56130.13021425 0
57 1 51109.64158518 1
58 1 56863.72160336 1
59 0 -56947.21483152 0
60 0 -56463.90549794 0
61 0 -54168.88920851 0
62 0 -26514.57865617 0
63 1 54234.94145363 1
64 1 49271.17229799 1
65 0 -54161.00699372 0
66 0 -52814.20693945 0
67 0 -53358.03756522 0
68 0 -56253.35985735 0
69 0 -26589.87024920 0
70 1 49164.12752760 1
71 0 -51716.52320398 0
72 1 52763.77063782 1
73 1 53694.47703674 1
74 0 -48611.12050290 0
75 1 50008.55457970 1
76 0 -26935.19473825 0
77 1 47815.26140822 1
78 1 58750.12723715 1
79 0 -50124.96155992 0
80 0 -56789.78911930 0
81 0 -49936.56036843 0
82 0 -50593.66849577 0
83 0 -20024.14015906 0
84 0 -41613.12293024 0
85 1 59273.85652127 1
86 1 52550.77399573 1
87 1 57314.37689306 1
88 1 50136.52013933 1
89 0 -46869.94239252 0
90 1 13759.43553406 1
91 1 41484.77204367 1
92 1 46213.65645462 1
93 0 -50103.88671835 0
94 0 -46566.49278948 0
95 1 44852.81179651 1
96 1 46275.96035236 1
97 1 13624.10032755 1
98 0 -48106.34691885 0
99 1 46126.98730208 1
100 0 -57421.31276639 0
101 0 -48784.08692910 0
102 0 -52247.19869738 0
103 1 46571.60458007 1
104 0 -7789.14768432 0
105 0 -49474.89483345 0
106 0 -46232.93212080 0
107 0 -44225.68189825 0
108 1 46520.96416050 1
109 0 -50920.30797265 0
110 1 46348.02093151 1
111 1 19043.86606603 1
112 0 -52772.41387937 0
113 1 49731.62332662 1
114 0 -51057.45745972 0
115 1 49415.89305213 1
116 1 59544.37836441 1
117 1 43112.66873466 1
118 0 -32211.06245177 0
119 1 46915.97316971 1
120 1 42876.54388620 1
121 1 50409.14886023 1
122 1 35249.48306472 1
123 0 -58187.89591149 0
124 1 32655.38287327 1
125 0 -26314.27599257 0
126 1 44433.66662949 1
