# idx_orig bit_orig post_llr hard
0 0 -45918.05992403 0
1 0 -51302.98693802 0
2 0 -69056.59025094 0
3 0 -35632.51701722 0
4 1 86580.47151783 1
5 0 -71775.76463740 0
6 1 87057.96072718 1
7 0 -29101.63650332 0
8 0 -34318.38201985 0
9 0 -63822.67058032 0
10 1 25500.56733870 1
11 0 -73622.64958279 0
12 0 -61839.24284402 0
13 0 -71971.52783341 0
14 0 -25461.86131656 0
15 1 19397.99792818 1
16 0 -70061.03153721 0
17 1 14190.84167856 1
18 0 -62233.18407532 0
19 1 55235.08997719 1
20 0 -66052.17181830 0
21 0 -20273.55230114 0
22 1 22392.01208766 1
23 1 71263.32801777 1
24 1 15185.97342185 1
25 1 75731.11214179 1
26 0 -66150.20406901 0
27 1 65825.49377462 1
28 1 20273.55230114 1
29 1 26905.59155330 1
30 0 -84113.93069508 0
31 1 32092.04493941 1
32 1 70624.31257813 1
33 0 -78979.96088943 0
34 0 -85507.06974791 0
35 0 -45451.56449621 0
36 1 35787.67599833 1
37 0 -68505.20104216 0
38 0 -31891.89004623 0
39 1 63212.38245468 1
40 1 72752.83644141 1
41 1 84723.36583370 1
42 1 43772.39908040 1
43 1 42641.42594791 1
44 0 -105898.67740740 0
45 1 44451.01998724 1
46 1 64262.01719713 1
47 1 66216.73710389 1
48 1 63994.24817491 1
49 1 38075.79181601 1
50 1 33556.42415138 1
51 1 83619.01245273 1
52 0 -45083.05312125 0
53 0 -63620.49177919 0
54 1 67866.04838314 1
55 1 76153.89192575 1
56 1 32948.09425076 1
57 0 -22129.06172027 0
58 0 -73785.53082959 0
59 0 -16189.25449690 0
60 0 -61561.49589025 0
61 0 -74166.08395078 0
62 0 -74091.46889900 0
63 0 -40851.08558291 0
64 1 39627.37159344 1
65 0 -74996.96303917 0
66 1 22076.27612074 1
67 1 72576.99555569 1
68 0 -66686.48852924 0
69 1 77940.08100788 1
70 0 -32823.03363259 0
71 1 40923.07082708 1
72 1 71405.59958501 1
73 0 -24268.81933638 0
74 1 76688.44316653 1
75 0 -67068.97422238 0
76 1 70213.80873060 1
77 1 45149.34358264 1
78 0 -39687.51200162 0
79 1 72593.52475204 1
80 1 30057.34652791 1
81 1 79067.78957245 1
82 0 -85608.26228247 0
83 1 72997.80276230 1
84 0 -49279.98391869 0
85 1 53756.13930740 1
86 1 77223.62824317 1
87 1 42615.06474285 1
88 1 84022.13143948 1
89 0 -80867.45419212 0
90 0 -70635.46335292 0
91 0 -48394.82567416 0
92 0 -58067.06980491 0
93 1 84202.26168544 1
94 1 50243.78863531 1
