Turbo Decoder End-to-End Report
symbols=3200 n_half_iter=11 f1=111 f2=240 total_outputs=3200 expected_outputs=3200
final_decision_symbols=3200 bit_errors_vs_original=2370
idx_orig pi_inv bit_orig bit_int_at_pi_inv l_sys_orig l_par1_orig l_par2_int final_llr hard_dec match_orig
110 2610 1 1 -14 -11 -4 42 0 ERR
111 2161 0 0 8 -10 -12 6 0 OK
112 2832 0 0 6 12 -12 -48 1 ERR
113 1423 1 1 -10 11 4 -20 1 OK
114 1134 0 0 9 9 -14 32 0 OK
115 1965 0 0 15 -16 8 19 0 OK
116 716 1 1 -8 11 -2 -8 1 OK
117 587 0 0 9 -9 -10 -27 1 ERR
118 1578 0 0 2 -15 -7 -35 1 ERR
119 489 0 0 15 -13 5 -25 1 ERR
120 520 0 0 15 15 11 -22 1 ERR
121 1671 0 0 15 -5 15 33 0 OK
122 742 0 0 15 7 -2 -34 1 ERR
123 933 0 0 6 15 -16 19 0 OK
124 2244 1 1 -5 11 0 6 0 ERR
125 1475 0 0 8 -4 -3 -46 1 ERR
126 1826 0 0 15 11 6 6 0 OK
127 97 0 0 -11 -6 11 -36 1 ERR
128 2688 1 1 -16 5 15 54 0 ERR
129 3199 1 1 -11 11 -13 61 0 ERR
130 1630 1 1 -1 -7 -16 -27 1 OK
131 1181 0 0 8 -1 -7 -64 1 ERR
132 1852 1 1 -16 -10 15 56 0 ERR
133 443 0 0 11 -7 -11 -64 1 ERR
134 154 1 1 -15 5 12 63 0 ERR
135 985 1 1 -16 -15 10 -64 1 OK
136 2936 0 0 4 11 -7 32 0 OK
137 2807 0 0 11 -11 2 -22 1 ERR
138 598 1 1 -13 -6 -16 63 0 ERR
139 2709 1 1 -11 -11 8 63 0 ERR
140 2740 1 1 -6 -5 14 63 0 ERR
141 691 0 0 2 1 3 63 0 OK
142 2962 0 0 4 7 7 -64 1 ERR
143 3153 1 1 -16 15 -9 63 0 ERR
144 1264 0 0 14 -16 -16 -64 1 ERR
145 495 0 0 5 15 -8 -64 1 ERR
146 846 1 1 -16 -11 -16 63 0 ERR
147 2317 0 0 9 -15 -16 -64 1 ERR
148 1708 0 0 2 15 15 63 0 OK
149 2219 1 1 -15 15 -3 -64 1 OK
150 650 1 1 -15 -12 15 35 0 ERR
151 201 1 1 -13 15 -16 63 0 ERR
152 872 0 0 11 6 12 63 0 OK
153 2663 1 1 -9 -10 -11 45 0 ERR
154 2374 1 1 -16 -2 -15 51 0 ERR
155 5 1 1 -7 8 -14 14 0 ERR
156 1956 0 0 5 -6 15 -29 1 ERR
157 1827 0 0 15 -9 7 -36 1 ERR
158 2818 1 1 -16 13 -7 -1 1 OK
159 1729 1 1 -6 5 -16 16 0 ERR
160 1760 1 1 -9 -14 -16 42 0 ERR
161 2911 0 0 15 -15 11 -1 1 ERR
162 1982 1 1 -10 8 -12 -9 1 OK
163 2173 0 0 15 13 -11 -26 1 ERR
164 284 0 0 3 15 -6 -2 1 ERR
165 2715 0 0 15 12 -12 -29 1 ERR
166 3066 0 0 6 6 -16 19 0 OK
167 1337 1 1 -12 -8 -10 38 0 ERR
168 728 1 1 -16 -5 15 37 0 ERR
169 1239 0 0 7 -16 15 44 0 OK
170 2870 0 0 12 -5 -11 -54 1 ERR
171 2421 0 0 15 3 -11 3 0 OK
172 3092 0 0 15 0 -16 17 0 OK
173 1683 0 0 7 6 -7 -38 1 ERR
174 1394 0 0 4 2 2 -36 1 ERR
175 2225 0 0 8 -6 3 -32 1 ERR
176 976 1 1 -16 12 8 31 0 ERR
177 847 0 0 11 -9 15 8 0 OK
178 1838 1 1 -5 15 -16 -13 1 OK
179 749 1 1 -3 11 5 -6 1 OK
180 780 0 0 4 -12 15 7 0 OK
181 1931 0 0 -3 15 10 6 0 OK
182 1002 0 0 -2 11 -2 -5 1 ERR
183 1193 1 1 -11 10 15 20 0 ERR
184 2504 0 0 -9 -14 15 38 0 OK
185 1735 1 1 -12 -16 15 -3 1 OK
186 2086 0 0 14 15 5 -37 1 ERR
187 357 1 1 -6 -9 -16 -25 1 OK
188 2948 1 1 -10 11 7 31 0 ERR
189 259 1 1 -16 -15 -9 47 0 ERR
190 1890 1 1 -16 -15 15 -23 1 OK
191 1441 1 1 -16 -3 15 44 0 ERR
192 2112 0 0 12 -9 6 -38 1 ERR
193 703 0 0 14 4 -13 -53 1 ERR
194 414 1 1 -2 11 -16 28 0 ERR
195 1245 1 1 -10 -5 15 3 0 ERR
196 3196 0 0 15 10 -16 -40 1 ERR
197 3067 0 0 10 -15 -1 -28 1 ERR
198 858 1 1 -16 -16 -2 -23 1 OK
199 2969 1 1 -12 -7 -3 -16 1 OK
200 3000 1 1 -16 -12 5 -16 1 OK
201 951 0 0 12 14 -16 -56 1 ERR
202 22 0 0 15 12 -10 -53 1 ERR
203 213 0 0 5 -16 -13 -64 1 ERR
204 1524 0 0 -3 -10 -7 -40 1 ERR
205 755 1 1 -9 15 15 63 0 ERR
206 1106 1 1 -16 -9 -10 63 0 ERR
207 2577 0 0 13 15 15 -64 1 ERR
208 1968 0 0 1 -5 15 -20 1 ERR
209 2479 0 0 13 3 -16 -21 1 ERR
210 910 0 0 12 13 6 -64 1 ERR
211 461 0 0 15 -16 15 10 0 OK
212 1132 0 0 10 -15 -13 -64 1 ERR
213 2923 0 0 13 -8 -16 -58 1 ERR
214 2634 0 0 7 15 15 -64 1 ERR
215 265 1 1 -16 15 10 21 0 ERR
216 2216 1 1 5 -12 15 23 0 ERR
217 2087 1 1 -16 13 -5 21 0 ERR
218 3078 1 1 6 -16 15 33 0 ERR
219 1989 1 1 -6 0 7 40 0 ERR
220 2020 0 0 15 -16 6 -34 1 ERR
221 3171 1 1 -16 6 15 6 0 ERR
222 2242 0 0 15 15 0 63 0 OK
223 2433 1 1 -11 -7 -8 63 0 ERR
224 544 1 1 -7 -15 15 51 0 ERR
225 2975 0 0 15 -13 -5 63 0 OK
226 126 0 0 11 -16 13 63 0 OK
227 1597 0 0 14 2 -16 -64 1 ERR
228 988 0 0 2 -7 9 -9 1 ERR
229 1499 1 1 -16 4 3 63 0 ERR
230 3130 0 0 5 -9 -12 -64 1 ERR
231 2681 1 1 -13 -16 12 -51 1 OK
232 152 0 0 15 -11 6 9 0 OK
233 1943 1 1 -7 -2 4 12 0 ERR
234 1654 1 1 -2 7 8 37 0 ERR
235 2485 1 1 -11 11 -5 -2 1 OK
236 1236 0 0 15 -9 -14 -40 1 ERR
237 1107 1 1 -7 -9 -2 57 0 ERR
238 2098 0 0 7 15 0 -56 1 ERR
239 1009 1 1 -14 -16 -15 58 0 ERR
240 1040 1 1 -11 15 -5 42 0 ERR
241 2191 0 0 6 13 8 -53 1 ERR
242 1262 0 0 15 4 15 -10 1 ERR
243 1453 1 1 -16 -16 8 39 0 ERR
244 2764 0 0 8 3 -16 22 0 OK
245 1995 0 0 5 -16 -16 26 0 OK
246 2346 1 1 -13 -11 -16 34 0 ERR
247 617 1 1 -9 -10 -16 56 0 ERR
248 8 1 1 -13 -16 -16 22 0 ERR
249 519 1 1 -13 -16 5 -10 1 OK
250 2150 1 1 -16 3 15 55 0 ERR
251 1701 1 1 -10 -16 7 -28 1 OK
252 2372 1 1 -13 -14 15 -26 1 OK
253 963 0 0 15 15 8 -28 1 ERR
254 674 0 0 -3 10 0 32 0 OK
255 1505 1 1 -10 9 15 -28 1 OK
256 256 0 0 13 -16 7 0 0 OK
257 127 0 0 6 13 -7 36 0 OK
258 1118 0 0 3 11 5 -39 1 ERR
259 29 1 1 -16 6 -11 -6 1 OK
260 60 1 1 -13 3 15 36 0 ERR
261 1211 1 1 -16 -14 -5 47 0 ERR
262 282 1 1 -8 -2 -8 37 0 ERR
263 473 0 0 13 4 -16 -37 1 ERR
264 1784 1 1 -10 -3 15 26 0 ERR
265 1015 1 1 -16 -5 -11 44 0 ERR
266 1366 0 0 9 -15 -13 28 0 OK
267 2837 0 0 10 -11 15 -63 1 ERR
268 2228 0 0 6 15 -13 -63 1 ERR
269 2739 1 1 -14 9 15 42 0 ERR
270 1170 1 1 -10 -15 -12 -30 1 OK
271 721 1 1 -11 8 -8 35 0 ERR
272 1392 0 0 12 15 5 -59 1 ERR
273 3183 0 0 15 15 -14 -60 1 ERR
274 2894 1 1 -11 -3 -3 56 0 ERR
275 525 0 0 10 15 3 -46 1 ERR
276 2476 1 1 -16 15 15 -21 1 OK
277 2347 0 0 11 10 -16 21 0 OK
278 138 0 0 3 -6 1 -64 1 ERR
279 2249 0 0 5 -9 -16 -52 1 ERR
280 2280 0 0 15 6 -13 -64 1 ERR
281 231 1 1 -9 2 15 63 0 ERR
282 2502 0 0 15 -8 14 -64 1 ERR
283 2693 0 0 4 -9 -16 -46 1 ERR
284 804 1 1 -7 13 15 -60 1 OK
285 35 0 0 15 -5 -16 -59 1 ERR
286 386 0 0 9 -14 15 41 0 OK
287 1857 0 0 14 10 -14 -53 1 ERR
288 1248 0 0 4 -4 1 -49 1 ERR
289 1759 0 0 15 12 -16 -64 1 ERR
290 190 0 0 4 10 15 -45 1 ERR
291 2941 0 0 0 1 15 40 0 OK
292 412 0 0 8 -10 8 -46 1 ERR
293 2203 0 0 15 -16 15 40 0 OK
294 1914 1 1 -16 -6 -11 52 0 ERR
295 2745 0 0 15 -11 -10 -64 1 ERR
296 1496 1 1 -16 14 15 58 0 ERR
297 1367 1 1 -7 -7 -16 54 0 ERR
298 2358 1 1 -16 -10 15 37 0 ERR
299 1269 1 1 -16 15 4 30 0 ERR
300 1300 1 1 -10 -2 -16 44 0 ERR
301 2451 0 0 12 -5 -16 -51 1 ERR
302 1522 0 0 8 14 1 -42 1 ERR
303 1713 0 0 15 4 15 -49 1 ERR
304 3024 1 1 -16 3 -7 29 0 ERR
305 2255 1 1 -6 13 9 54 0 ERR
306 2606 0 0 10 15 -16 -47 1 ERR
307 877 1 1 -7 10 -9 30 0 ERR
308 268 0 0 6 -15 2 -14 1 ERR
309 779 0 0 14 13 -9 -37 1 ERR
310 2410 0 0 4 15 11 -54 1 ERR
311 1961 0 0 15 -16 -10 -57 1 ERR
312 2632 0 0 15 -16 -3 -62 1 ERR
313 1223 0 0 15 -16 15 -47 1 ERR
314 934 1 1 -16 -16 2 48 0 ERR
315 1765 0 0 3 -3 -8 -24 1 ERR
316 516 1 1 -15 11 -15 -3 1 OK
317 387 0 0 13 12 14 11 0 OK
318 1378 1 1 -12 -16 15 -23 1 OK
319 289 0 0 -2 1 14 3 0 OK
320 320 0 0 15 -16 -15 12 0 OK
321 1471 1 1 -16 -15 13 10 0 ERR
322 542 0 0 15 10 -14 -31 1 ERR
323 733 0 0 15 11 -4 -40 1 ERR
324 2044 1 1 -12 -1 -16 46 0 ERR
325 1275 1 1 -13 6 -4 3 0 ERR
326 1626 0 0 10 15 -2 -31 1 ERR
327 3097 0 0 15 -11 14 -64 1 ERR
328 2488 0 0 12 -16 -9 -35 1 ERR
329 2999 0 0 10 -12 -8 -64 1 ERR
330 1430 0 0 10 10 15 -64 1 ERR
331 981 0 0 15 -15 -12 -63 1 ERR
332 1652 1 1 -6 -16 -4 52 0 ERR
333 243 0 0 11 6 11 -64 1 ERR
334 3154 0 0 11 13 -15 -64 1 ERR
335 785 0 0 4 -16 -11 -64 1 ERR
336 2736 0 0 11 -13 -13 -64 1 ERR
337 2607 0 0 6 -16 1 -64 1 ERR
338 398 0 0 10 15 -4 -64 1 ERR
339 2509 0 0 7 -15 -14 -64 1 ERR
340 2540 0 0 3 7 9 -28 1 ERR
341 491 1 1 -16 -15 11 5 0 ERR
342 2762 1 1 -6 15 15 28 0 ERR
343 2953 0 0 13 3 -16 -22 1 ERR
344 1064 1 1 -16 -16 -2 44 0 ERR
345 295 1 1 1 -16 9 6 0 ERR
346 646 0 0 15 -6 -16 18 0 OK
347 2117 0 0 14 -15 -7 -50 1 ERR
348 1508 0 0 14 11 15 -17 1 ERR
349 2019 1 1 -11 15 7 23 0 ERR
350 450 0 0 14 11 10 -64 1 ERR
351 1 0 0 11 -6 13 -64 1 ERR
352 672 0 0 4 -2 -12 -27 1 ERR
353 2463 0 0 9 -4 -16 9 0 OK
354 2174 0 0 9 2 12 -34 1 ERR
355 3005 1 1 -16 15 -16 27 0 ERR
356 1756 0 0 -2 15 3 -20 1 ERR
357 1627 0 0 14 -11 0 0 0 OK
358 2618 1 1 -4 15 11 -9 1 OK
359 1529 1 1 1 8 15 -16 1 OK
360 1560 0 0 15 7 -13 -26 1 ERR
361 2711 0 0 14 11 -16 -11 1 ERR
362 1782 1 1 -10 -4 -9 28 0 ERR
363 1973 1 1 -3 5 13 40 0 ERR
364 84 0 0 8 15 15 -31 1 ERR
365 2515 0 0 15 10 -5 -22 1 ERR
366 2866 1 1 -6 -16 -16 22 0 ERR
367 1137 1 1 -9 -9 15 31 0 ERR
368 528 0 0 15 -10 13 -21 1 ERR
369 1039 0 0 11 -16 11 23 0 OK
370 2670 1 1 -16 -7 11 -14 1 OK
371 2221 0 0 4 2 -10 -45 1 ERR
372 2892 1 1 -13 2 -7 41 0 ERR
373 1483 1 1 -11 -12 13 37 0 ERR
374 1194 1 1 -11 8 -7 53 0 ERR
375 2025 1 1 -14 13 -10 -5 1 OK
376 776 0 0 9 8 15 -48 1 ERR
377 647 1 1 -16 15 15 58 0 ERR
378 1638 1 1 -9 6 -10 -36 1 OK
379 549 0 0 9 -16 -1 -31 1 ERR
380 580 1 1 -12 -16 12 -11 1 OK
381 1731 1 1 -10 -16 8 34 0 ERR
382 802 0 0 15 15 11 -42 1 ERR
383 993 1 1 -15 -16 7 48 0 ERR
384 2304 1 1 -13 15 -12 36 0 ERR
385 1535 0 0 15 12 1 -64 1 ERR
386 1886 1 1 -6 -16 7 61 0 ERR
387 157 1 1 -15 -1 -10 -13 1 OK
388 2748 1 1 -6 9 6 46 0 ERR
389 59 1 1 -6 15 7 41 0 ERR
390 1690 0 0 3 -3 5 -34 1 ERR
391 1241 0 0 15 8 13 -42 1 ERR
392 1912 0 0 15 9 -1 -44 1 ERR
393 503 0 0 15 -7 15 -48 1 ERR
394 214 0 0 13 -7 -7 -42 1 ERR
395 1045 0 0 10 -11 -16 -46 1 ERR
396 2996 1 1 -16 -8 -4 58 0 ERR
397 2867 0 0 2 -1 15 6 0 OK
398 658 1 1 -11 15 -16 37 0 ERR
399 2769 0 0 -2 10 5 -19 1 ERR
400 2800 0 0 2 13 -3 -33 1 ERR
401 751 1 1 -9 -11 -16 36 0 ERR
402 3022 1 1 -16 3 -11 63 0 ERR
403 13 1 1 -15 10 12 40 0 ERR
404 1324 1 1 -6 15 -15 45 0 ERR
405 555 1 1 -5 4 15 63 0 ERR
406 906 0 0 5 5 11 -62 1 ERR
407 2377 0 0 10 -12 15 -31 1 ERR
408 1768 0 0 9 -16 9 -64 1 ERR
409 2279 0 0 -3 -5 -6 -56 1 ERR
410 710 0 0 5 14 -16 -64 1 ERR
411 261 0 0 11 -5 4 -60 1 ERR
412 932 0 0 0 15 -16 -50 1 ERR
413 2723 0 0 11 9 15 -61 1 ERR
414 2434 1 1 -15 4 14 -2 1 OK
415 65 0 0 15 -12 -14 -45 1 ERR
416 2016 0 0 6 -3 -9 -27 1 ERR
417 1887 0 0 2 11 -14 34 0 OK
418 2878 1 1 -13 5 -7 33 0 ERR
419 1789 1 1 -13 2 -11 21 0 ERR
420 1820 0 0 3 15 -15 54 0 OK
421 2971 1 1 -16 6 15 -36 1 OK
422 2042 0 0 5 -15 15 63 0 OK
423 2233 0 0 0 -1 -9 -25 1 ERR
424 344 1 1 -7 -16 -11 -64 1 OK
425 2775 0 0 15 -7 -14 -61 1 ERR
426 3126 0 0 8 10 -10 -45 1 ERR
427 1397 1 1 -16 15 10 29 0 ERR
428 788 0 0 15 15 -5 -59 1 ERR
429 1299 0 0 14 -16 -14 -62 1 ERR
430 2930 1 1 -11 1 12 63 0 ERR
431 2481 0 0 15 -16 -16 -56 1 ERR
432 3152 0 0 7 -15 -7 -64 1 ERR
433 1743 1 1 -16 15 -16 63 0 ERR
434 1454 0 0 15 15 14 -29 1 ERR
435 2285 1 1 -16 -16 -1 63 0 ERR
436 1036 0 0 6 15 11 -64 1 ERR
437 907 0 0 -2 -9 -7 -64 1 ERR
438 1898 0 0 12 15 -15 -64 1 ERR
439 809 0 0 10 15 14 -64 1 ERR
440 840 0 0 3 -1 15 -64 1 ERR
441 1991 0 0 15 -7 -14 -64 1 ERR
442 1062 0 0 9 -11 -5 -64 1 ERR
443 1253 1 1 -16 -10 -13 63 0 ERR
444 2564 0 0 14 -10 -8 -64 1 ERR
445 1795 0 0 15 -11 -11 -64 1 ERR
446 2146 1 1 -8 -10 -3 63 0 ERR
447 417 1 1 -14 10 4 57 0 ERR
448 3008 0 0 15 -16 -16 -52 1 ERR
449 319 0 0 13 -2 -16 -33 1 ERR
450 1950 1 1 -10 14 8 60 0 ERR
451 1501 1 1 -10 -16 15 25 0 ERR
452 2172 0 0 4 15 -8 -53 1 ERR
453 763 1 1 -5 12 -8 11 0 ERR
454 474 1 1 -16 -16 15 -6 1 OK
455 1305 1 1 -16 -1 -16 37 0 ERR
456 56 1 1 -12 -15 15 55 0 ERR
457 3127 0 0 15 1 -11 -64 1 ERR
458 918 1 1 -9 4 7 63 0 ERR
459 3029 0 0 10 4 -16 -26 1 ERR
460 3060 1 1 -14 9 13 55 0 ERR
461 1011 0 0 9 -14 -4 -37 1 ERR
462 82 1 1 -11 -11 14 23 0 ERR
463 273 1 1 -15 0 -5 57 0 ERR
464 1584 1 1 -8 -8 -8 59 0 ERR
465 815 1 1 -16 -13 5 28 0 ERR
466 1166 1 1 -3 -9 -5 -64 1 OK
467 2637 0 0 7 15 6 -28 1 ERR
468 2028 0 0 12 -2 -3 -60 1 ERR
469 2539 1 1 -16 6 7 62 0 ERR
470 970 1 1 -16 15 -3 -15 1 OK
471 521 0 0 3 15 10 18 0 OK
472 1192 1 1 -16 9 5 22 0 ERR
473 2983 1 1 -6 12 -6 -5 1 OK
474 2694 0 0 -1 5 15 -9 1 ERR
475 325 1 1 -14 11 -3 52 0 ERR
476 2276 0 0 15 -16 12 -36 1 ERR
477 2147 0 0 11 15 3 -29 1 ERR
478 3138 1 1 -14 -6 15 -4 1 OK
479 2049 1 1 -11 12 -6 33 0 ERR
480 2080 1 1 -16 -16 11 54 0 ERR
481 31 0 0 -2 9 11 -25 1 ERR
482 2302 1 1 -11 1 13 45 0 ERR
483 2493 1 1 -8 -11 5 51 0 ERR
484 604 0 0 12 -14 15 -53 1 ERR
485 3035 0 0 14 12 15 -61 1 ERR
486 186 0 0 7 -13 10 -49 1 ERR
487 1657 1 1 -12 -12 -4 46 0 ERR
488 1048 0 0 15 5 6 -52 1 ERR
489 1559 0 0 2 15 -7 -38 1 ERR
490 3190 1 1 -6 11 2 24 0 ERR
491 2741 0 0 5 -6 15 -45 1 ERR
492 212 0 0 2 12 15 7 0 OK
493 2003 0 0 14 13 15 -45 1 ERR
494 1714 0 0 4 -15 15 2 0 OK
495 2545 1 1 -6 9 -9 2 0 ERR
496 1296 1 1 -3 11 -16 15 0 ERR
497 1167 0 0 15 -14 14 6 0 OK
498 2158 1 1 -16 -4 -12 -5 1 OK
499 1069 0 0 10 15 0 -31 1 ERR
500 1100 1 1 -8 -15 -13 44 0 ERR
501 2251 0 0 15 -15 13 -25 1 ERR
502 1322 1 1 6 -4 -9 30 0 ERR
503 1513 0 0 -1 -1 15 -53 1 ERR
504 2824 1 1 -13 6 -15 23 0 ERR
505 2055 1 1 -16 -16 14 56 0 ERR
506 2406 1 1 -16 -7 15 -7 1 OK
507 677 1 1 2 15 5 31 0 ERR
508 68 0 0 10 -14 11 63 0 OK
509 579 1 1 -2 9 -4 -38 1 OK
510 2210 0 0 10 -16 -16 -64 1 ERR
511 1761 1 1 -16 6 13 63 0 ERR
512 2432 1 1 -7 4 -16 5 0 ERR
513 1023 1 1 -14 15 15 -44 1 OK
514 734 1 1 -1 -14 -4 31 0 ERR
515 1565 1 1 -12 13 6 39 0 ERR
516 316 0 0 3 9 -7 -60 1 ERR
517 187 0 0 10 10 15 -49 1 ERR
518 1178 0 0 15 15 15 16 0 OK
519 89 0 0 3 2 -14 -33 1 ERR
520 120 1 1 -6 1 9 58 0 ERR
521 1271 0 0 13 5 -16 -64 1 ERR
522 342 0 0 15 -11 12 -24 1 ERR
523 533 0 0 12 15 4 -64 1 ERR
524 1844 0 0 9 11 8 -45 1 ERR
525 1075 0 0 5 -16 8 -55 1 ERR
526 1426 0 0 8 -14 15 -47 1 ERR
527 2897 0 0 10 -16 15 -64 1 ERR
528 2288 0 0 13 13 15 11 0 OK
529 2799 0 0 15 -10 1 -30 1 ERR
530 1230 1 1 -12 1 15 11 0 ERR
531 781 0 0 15 3 -5 -11 1 ERR
532 1452 0 0 12 10 -4 -28 1 ERR
533 43 0 0 6 -16 -14 -22 1 ERR
534 2954 1 1 -8 15 15 25 0 ERR
535 585 1 1 -16 -3 -14 31 0 ERR
536 2536 1 1 -6 11 -16 40 0 ERR
537 2407 1 1 -16 -16 -2 22 0 ERR
538 198 0 0 0 -6 5 -41 1 ERR
539 2309 0 0 11 13 12 -47 1 ERR
540 2340 1 1 -10 8 -5 41 0 ERR
541 291 1 1 -16 -5 -14 33 0 ERR
542 2562 1 1 -6 8 15 30 0 ERR
543 2753 1 1 -15 0 15 55 0 ERR
544 864 1 1 8 -5 -16 -21 1 OK
545 95 0 0 15 -12 8 40 0 OK
546 446 1 1 -1 13 14 40 0 ERR
547 1917 0 0 11 6 -6 -53 1 ERR
548 1308 1 1 -10 -10 5 -25 1 OK
549 1819 1 1 -11 -16 8 57 0 ERR
550 250 1 1 -9 9 -5 55 0 ERR
551 3001 0 0 1 -8 -16 -21 1 ERR
552 472 0 0 15 -16 -13 -53 1 ERR
553 2263 1 1 -16 10 -12 63 0 ERR
554 1974 1 1 -16 -9 15 63 0 ERR
555 2805 0 0 2 9 1 -64 1 ERR
556 1556 1 1 -16 15 -6 63 0 ERR
557 1427 0 0 15 8 -16 -63 1 ERR
558 2418 1 1 -16 13 4 36 0 ERR
559 1329 1 1 -15 15 -11 60 0 ERR
