# idx_orig bit_orig post_llr hard
0 1 94987.63331909 1
1 0 -91345.29784834 0
2 1 112149.54973876 1
3 0 -96791.33850901 0
4 1 74495.49216689 1
5 1 81034.17188175 1
6 0 -69460.74675517 0
7 0 -96075.30246682 0
8 0 -94787.41970893 0
9 1 107111.12996415 1
10 1 76638.70880033 1
11 1 75666.26503149 1
12 1 69299.93311232 1
13 0 -43875.82528580 0
14 0 -90376.72813267 0
15 0 -92162.84220432 0
16 1 67250.23374639 1
17 0 -95541.32000337 0
18 1 53120.91197214 1
19 1 73425.61647678 1
20 1 44038.41936550 1
21 1 91947.37715847 1
22 0 -94191.67901180 0
23 0 -59276.82678169 0
24 1 65695.69140791 1
25 1 47094.28476755 1
26 0 -49532.21155280 0
27 0 -69257.33402242 0
28 1 84224.18854670 1
29 1 76516.18927290 1
30 1 73915.12322037 1
31 1 57839.41906645 1
32 0 -53355.67286917 0
33 0 -40765.80327340 0
34 0 -69684.15129425 0
35 0 -64216.31253424 0
36 0 -50752.96761475 0
37 1 85930.45168347 1
38 1 62886.26290497 1
39 1 66786.18830338 1
40 0 -41829.73637805 0
41 1 56863.43658612 1
42 0 -85750.86155185 0
43 0 -51632.61385890 0
44 0 -85225.47695394 0
45 1 62564.29124716 1
46 1 73663.10884128 1
47 0 -75326.40879926 0
48 0 -86429.60487522 0
49 1 88942.35821971 1
50 0 -82572.94825632 0
51 0 -67205.84344777 0
52 0 -79561.81191616 0
53 0 -40188.46356907 0
54 0 -83811.77479893 0
55 1 58253.48798563 1
56 1 54099.92022047 1
57 0 -86721.62588460 0
58 1 68757.83962092 1
59 0 -92656.17704381 0
60 0 -42089.72355692 0
61 1 51487.46483014 1
62 1 80930.09311857 1
63 1 55118.62672535 1
64 0 -73361.42905230 0
65 0 -63699.40782290 0
66 0 -88272.92284144 0
67 1 67754.90040157 1
68 1 77429.34836409 1
69 0 -73698.10016362 0
70 0 -80823.61050550 0
71 0 -65140.00259620 0
72 0 -83316.25809355 0
73 1 65898.25830394 1
74 1 48898.40677946 1
75 1 52496.51250254 1
76 1 56295.90002795 1
77 1 78084.65347343 1
78 1 65514.88031217 1
79 1 84860.66755587 1
80 0 -69864.21175227 0
81 1 40690.02749185 1
82 0 -73210.13880994 0
83 1 55771.12491807 1
84 0 -77122.86365357 0
85 1 52785.48567176 1
86 1 94583.09807342 1
87 0 -82829.26647247 0
88 0 -58266.88114276 0
89 0 -80502.20877481 0
90 0 -79345.58511482 0
91 0 -89788.36585244 0
92 1 60975.66097512 1
93 1 75562.53098939 1
94 0 -71575.87088185 0
95 0 -62639.09895570 0
96 0 -60717.31777488 0
97 1 80747.61125883 1
98 1 74665.09359385 1
99 1 66611.00739114 1
100 1 76077.11213097 1
101 0 -81164.16277836 0
102 1 58201.63254288 1
103 1 63005.87956083 1
104 0 -67083.03909771 0
105 0 -77791.25398195 0
106 1 70863.80060078 1
107 1 91390.83148841 1
108 0 -90431.66227032 0
109 1 78617.43560311 1
110 1 81212.15070869 1
111 0 -71971.83024541 0
112 0 -68826.33443107 0
113 0 -74706.73346364 0
114 0 -89356.47174362 0
115 0 -79498.40459423 0
116 0 -65576.77241085 0
117 1 85594.64878707 1
118 0 -79419.96125355 0
119 0 -101682.49032493 0
120 1 69348.97500872 1
121 0 -90617.45884843 0
122 0 -71129.11717274 0
123 1 69726.05770008 1
124 0 -63459.84566911 0
125 1 84410.21859971 1
126 1 86001.36838713 1
127 1 87231.12727967 1
128 0 -89005.67545834 0
129 1 69158.39465828 1
130 1 84314.75365431 1
131 0 -85096.59334458 0
132 0 -62175.42265157 0
133 0 -75306.55780110 0
134 1 83487.44716600 1
135 1 91364.41605305 1
136 1 80706.85670718 1
137 1 69189.02042421 1
138 1 87090.03529878 1
139 0 -79762.76261960 0
140 1 82418.27877557 1
141 1 94141.48292619 1
142 0 -58771.37388817 0
143 1 76516.57632913 1
144 0 -59496.56352255 0
145 1 102987.21880026 1
146 0 -94673.35119193 0
147 0 -75899.80845619 0
148 1 73923.76457858 1
149 1 81488.25978279 1
150 1 87240.95597583 1
151 1 90634.11136757 1
152 1 72550.95804381 1
153 0 -77315.16466342 0
154 0 -54157.68425347 0
155 1 89195.35190316 1
156 0 -84641.75562708 0
157 0 -76827.78040333 0
158 0 -64461.53506075 0
159 0 -86120.42017232 0
160 1 78691.35168105 1
161 0 -85964.78548959 0
162 0 -60346.79242664 0
163 0 -85305.61985093 0
164 0 -68260.65862030 0
165 1 85465.29242504 1
166 0 -83070.51945047 0
167 0 -83414.51769857 0
168 0 -76947.78021900 0
169 1 80080.54651263 1
170 0 -91359.54397273 0
171 0 -92461.29955430 0
172 0 -93483.65750447 0
173 1 82120.82278506 1
174 1 51672.12359794 1
175 1 81032.74545980 1
176 0 -72577.55290539 0
177 1 84877.28681251 1
178 1 64008.49279417 1
179 1 69786.58127587 1
180 0 -70933.47025380 0
181 0 -77668.73633580 0
182 1 49647.66720650 1
183 1 71841.81882432 1
184 0 -91860.05283050 0
185 1 87032.11527339 1
186 0 -79720.22702197 0
187 1 76510.86634836 1
188 1 46197.93209866 1
189 1 79313.04722836 1
190 0 -80529.23780730 0
191 1 94373.44762177 1
192 1 85760.35784997 1
193 0 -71427.70692154 0
194 1 58121.86662874 1
195 0 -88091.93706818 0
196 0 -64874.19089871 0
197 1 56878.19996478 1
198 0 -86765.41527244 0
199 1 52223.00158732 1
200 1 54905.16820043 1
201 1 94570.24153558 1
202 0 -49768.88343768 0
203 0 -82054.08955310 0
204 1 88648.11752152 1
205 1 103676.53746213 1
206 0 -74020.65396489 0
207 1 52088.30572431 1
208 0 -59819.04377043 0
209 0 -54108.39277272 0
210 1 82140.39756261 1
211 0 -96940.94804729 0
212 1 92098.62825455 1
213 0 -65895.44412938 0
214 1 65864.99954125 1
