# idx_orig bit_orig post_llr hard
0 1 46109.30676994 1
1 1 31729.54796503 1
2 1 27701.02791681 1
3 1 46115.82347492 1
4 1 32410.03455268 1
5 1 39609.21732736 1
6 1 34249.89290244 1
7 1 32455.36362746 1
8 1 30782.38317176 1
9 0 -24229.35007082 0
10 1 38392.99204065 1
11 1 35319.69895599 1
12 0 -36620.28603984 0
13 0 -34338.56330074 0
14 1 30996.11184624 1
15 0 -30636.07718404 0
16 0 -32327.58152567 0
17 0 -36298.27816831 0
18 1 27389.22305639 1
19 1 34823.98106812 1
20 0 -36542.72956244 0
21 0 -28462.87164745 0
22 0 -28020.37786211 0
23 0 -35148.40719124 0
24 1 35381.46548091 1
25 0 -33836.58993266 0
26 0 -32139.71326203 0
27 1 30517.71039752 1
28 1 24118.80879156 1
29 0 -20325.33602036 0
30 0 -22834.27232631 0
31 0 -37767.66836559 0
32 1 -24375.57274233 0
33 1 27589.07558380 1
34 0 -29634.44431099 0
35 0 -22560.98471131 0
36 0 19269.09336878 1
37 1 -20404.22644431 0
38 1 36571.71183570 1
39 0 -28047.36528425 0
40 0 -29671.97509282 0
41 0 -28963.82356958 0
42 0 -33236.65121113 0
43 0 -31464.62734610 0
44 0 -23341.70295529 0
45 0 -35159.54504771 0
46 1 28103.25606986 1
47 0 -40088.04796494 0
48 1 36077.06186836 1
49 0 -39448.97846388 0
50 1 29415.27638701 1
51 1 26371.43285648 1
52 1 43786.45575775 1
53 1 34782.36086031 1
54 1 35415.63613756 1
55 0 -29603.25447449 0
56 1 30679.43203209 1
57 0 -26864.31162425 0
58 1 30792.35117463 1
59 0 -32431.85457548 0
60 1 46187.19828179 1
61 0 -33593.45105951 0
62 1 30634.36456997 1
63 1 33052.49670263 1
64 0 -33450.77767947 0
65 0 -46306.07798534 0
66 0 -34341.52840389 0
67 1 35693.65109393 1
68 0 -35170.71732708 0
69 0 -35870.50572012 0
70 1 43273.42430337 1
71 0 -36101.96958055 0
72 0 -38327.69173513 0
73 1 41056.49160671 1
74 0 -51299.16012428 0
75 0 -43892.13915050 0
76 0 -42510.87034735 0
77 1 49631.26076558 1
78 1 40099.39084695 1
79 1 39034.35819550 1
80 0 -49136.49758057 0
81 1 47459.28254072 1
82 1 46604.46140315 1
83 1 53386.43235534 1
84 0 -44312.47308614 0
85 0 -39444.55453888 0
86 0 -38920.26614263 0
87 0 -49070.26433374 0
88 0 -38165.99483775 0
89 0 -47404.94304667 0
90 0 -39037.99209947 0
91 1 26788.93687521 1
92 1 34834.36507172 1
93 0 -29631.86284618 0
94 1 40936.54029692 1
95 0 -30719.18912485 0
96 1 36594.53152688 1
97 1 41828.79474882 1
98 0 -31093.75904504 0
99 1 45507.63335765 1
100 0 -30869.22127890 0
101 1 44454.53571226 1
102 1 34669.06617838 1
103 0 -39870.66852623 0
104 1 39224.11157307 1
105 1 28880.09305520 1
106 1 27931.97292435 1
107 0 -32932.58117042 0
108 0 -39237.50803794 0
109 0 -45656.68514142 0
110 0 -45525.96298980 0
111 0 -45060.44617989 0
112 0 -24635.09770378 0
113 1 28121.98581360 1
114 0 -34713.99378071 0
115 1 33595.57851079 1
116 1 43406.31098853 1
117 1 39777.95441823 1
118 0 -39467.30786685 0
119 1 27061.17803249 1
120 1 37957.73777883 1
121 1 31132.88480564 1
122 0 -42950.17146138 0
123 0 -35554.31005759 0
124 0 -44262.58344739 0
125 1 43510.08131097 1
126 0 -35706.08606223 0
127 0 -39012.76388200 0
128 1 36730.27274302 1
129 0 -45021.99861437 0
130 1 48947.06596012 1
131 0 -39772.23654802 0
132 1 48395.35884457 1
133 0 -31848.72577381 0
134 1 36284.57747283 1
135 0 -32076.69883455 0
136 1 42398.12137904 1
137 1 40644.83742387 1
138 1 36099.81556216 1
139 1 36734.91046340 1
140 0 -30347.22837106 0
141 0 -33393.91526747 0
142 1 29857.32879144 1
143 1 31599.81783014 1
144 0 -40005.28357327 0
145 1 33837.50008072 1
146 1 35773.98880092 1
147 0 -22282.75178981 0
148 0 -29199.32521952 0
149 1 22652.06101540 1
150 0 -32782.51123221 0
151 0 -35900.45919894 0
152 1 34309.01342699 1
153 1 38303.99062114 1
154 0 -28899.58339149 0
155 1 36732.08180355 1
156 1 30283.73820152 1
157 1 42280.33716861 1
158 0 -35296.94520028 0
159 1 34644.06272447 1
160 1 37465.77666789 1
161 1 26616.69621313 1
162 0 -40910.29540468 0
163 0 -35603.40227480 0
164 0 -43238.39721701 0
165 0 -32825.46904375 0
166 1 41111.34157752 1
167 1 36771.32586450 1
168 1 42078.82219415 1
169 0 -45980.06381976 0
170 1 44625.98175590 1
171 1 41254.27645761 1
172 0 -43008.27672823 0
173 1 39085.24315440 1
174 1 37188.94808353 1
175 1 35106.27257479 1
176 1 34859.91444106 1
177 1 44557.02717660 1
178 1 40160.84074453 1
179 0 -34891.10354546 0
180 1 31673.86052881 1
181 0 -41977.49752445 0
182 0 -37804.45475417 0
183 0 -40572.73656164 0
184 1 36313.81338938 1
185 1 39101.82024118 1
186 0 -35109.80947293 0
187 0 -33641.87640943 0
188 1 38958.25800386 1
189 1 38953.58756572 1
190 0 -31475.71644800 0
191 0 -34693.64217106 0
192 0 -39554.39536273 0
193 0 -34441.90104579 0
194 0 -35287.02872698 0
195 1 39930.07024036 1
196 0 -35187.66690842 0
197 1 35652.06248320 1
198 1 37947.33341294 1
199 1 44728.72963893 1
200 1 36121.63920603 1
201 1 29708.80033904 1
202 0 -32322.35073315 0
203 1 40630.15972063 1
204 1 30181.05451470 1
205 1 49131.23150863 1
206 1 40226.15793154 1
207 1 40350.75071622 1
208 0 -31622.62557889 0
209 0 -30684.89504019 0
210 1 38593.01770986 1
211 1 35636.57515507 1
212 0 -40570.87796330 0
213 1 39698.97490128 1
214 1 41977.69333513 1
215 0 -35974.23237794 0
216 0 -39811.68854227 0
217 0 -39435.27433357 0
218 1 43013.24231297 1
219 0 -40493.83638455 0
220 0 -45063.70636027 0
221 0 -40302.23578330 0
222 0 -29192.55195412 0
223 0 -43345.64366003 0
224 0 -43219.29679700 0
225 1 36401.36963318 1
226 1 41485.31136871 1
227 1 35795.21331137 1
228 0 -54094.30232272 0
229 1 34478.18095285 1
230 0 -49222.71992575 0
231 1 40322.52845348 1
232 1 34209.66765104 1
233 0 -33602.55710714 0
234 1 40215.93056297 1
235 1 33715.79516072 1
236 0 -31138.32026671 0
237 1 38876.26600606 1
238 0 -38442.65155980 0
239 0 -32594.27717719 0
240 1 31923.75997129 1
241 0 -34559.25662318 0
242 1 31039.62250967 1
243 1 38030.95236412 1
244 1 41857.92651248 1
245 0 -36798.25647657 0
246 0 -24365.18226908 0
247 0 -32195.36345971 0
248 1 44507.54914238 1
249 1 30530.99633096 1
250 0 -34868.89808746 0
251 1 40981.75502243 1
252 0 -36029.27061117 0
253 1 24293.78580793 1
254 0 -38233.15902138 0
255 0 -43128.91046285 0
256 0 -28266.85749476 0
257 1 34968.67110296 1
258 1 44414.99032319 1
259 0 -37376.37000788 0
260 1 35577.34919316 1
261 1 45740.48032851 1
262 1 38180.20353443 1
263 1 26366.71518081 1
264 0 -30230.50950176 0
265 1 37850.77547182 1
266 1 36790.93548620 1
267 0 -44606.75861271 0
268 1 38661.75095427 1
269 0 -39996.60879963 0
270 0 -22576.88881555 0
271 0 -34733.27135124 0
272 0 -39885.56200831 0
273 0 -34943.73730008 0
274 0 -35797.16412581 0
275 1 30370.72445292 1
276 1 34299.10476768 1
277 1 22140.62558292 1
278 0 -37333.33117385 0
279 0 -53362.37533803 0
280 1 21021.16613427 1
281 1 34541.54767795 1
282 1 32358.52864362 1
283 0 -36224.83243081 0
284 1 31705.99501845 1
285 1 36069.97519706 1
286 1 35003.31537583 1
287 0 -22272.81281039 0
288 1 33026.65618915 1
289 0 -33601.89846905 0
290 1 31684.98451976 1
291 0 -28198.03542135 0
292 0 -27064.15343830 0
293 1 36634.06798007 1
294 1 34171.97577879 1
295 0 -26867.24027720 0
296 1 35074.08827508 1
297 1 33577.57058751 1
298 1 34540.44956225 1
299 1 26930.75231449 1
300 1 42877.75303623 1
301 1 32716.45314816 1
302 0 -33734.09390947 0
303 0 -33710.59261456 0
304 1 39478.00886141 1
305 0 -42130.77061603 0
306 1 27695.06026156 1
307 1 52778.92156151 1
308 0 -36916.56988022 0
309 1 39364.37330763 1
310 1 31411.84331703 1
311 1 35732.33539528 1
312 0 -32036.17251078 0
313 0 -25109.50073454 0
314 1 42609.14177246 1
315 0 -31490.39602515 0
316 1 38297.61319463 1
317 0 -32834.19147404 0
318 0 -29235.27585131 0
319 0 -32328.03429956 0
320 1 23969.36854771 1
321 1 45552.26474479 1
322 0 -30079.70839166 0
323 1 38331.16672020 1
324 1 31950.06920161 1
325 1 23628.76669833 1
326 0 -30627.09799666 0
327 1 17906.82140749 1
328 0 -38318.48213207 0
329 0 -38295.85280329 0
330 0 -36871.80094837 0
331 1 41580.30355520 1
332 1 30952.19802646 1
333 0 -37781.05618747 0
334 0 -37253.53029742 0
335 0 -46428.72477684 0
336 0 -52842.56495191 0
337 1 38310.52149666 1
338 0 -44062.62174994 0
339 0 -34743.59323126 0
340 0 -39498.92397868 0
341 0 -28974.41133603 0
342 0 -46208.04154487 0
343 0 -40337.78161695 0
344 0 -39928.11687500 0
345 1 49036.36225266 1
346 0 -26756.76390045 0
347 0 -35600.26431747 0
348 0 -35152.48373289 0
349 1 33933.73233399 1
350 1 35367.38677179 1
351 1 33111.54277200 1
352 0 -41326.68377788 0
353 1 21912.44930561 1
354 1 36557.72073897 1
355 1 25144.66338409 1
356 1 34480.95013831 1
357 1 29705.72499489 1
358 1 43285.74006461 1
359 0 -33879.43913997 0
360 0 -22968.41786568 0
361 0 -33508.30170377 0
362 1 30256.61675186 1
363 1 32768.45945188 1
364 1 33774.15553830 1
365 1 46156.32582500 1
366 0 -45401.80214418 0
367 1 27328.81977984 1
368 0 -31872.77941503 0
369 0 -22077.21931735 0
370 1 47666.25195473 1
371 1 35551.25902699 1
372 0 -32965.87004167 0
373 0 -34654.07358355 0
374 0 -29431.74696299 0
375 0 -33399.11717014 0
376 0 -29468.22492569 0
377 1 47938.15561955 1
378 0 -36820.75814829 0
379 0 -31380.97585888 0
380 0 -33751.57768227 0
381 1 27781.12085702 1
382 1 35537.94231503 1
383 0 -31133.97108440 0
384 0 -42241.26419975 0
385 0 -34168.80786313 0
386 0 -35366.66199083 0
387 1 36601.78210073 1
388 1 30349.15249433 1
389 0 -29970.55117056 0
390 0 -25639.84185827 0
391 1 50528.05641624 1
392 1 31430.45752539 1
393 1 43898.75426543 1
394 1 38423.62860541 1
395 0 -39840.22235854 0
396 1 39805.12011949 1
397 0 -39709.65344108 0
398 0 -49984.05395597 0
399 0 -38400.65168842 0
400 0 -48068.69754838 0
401 0 -43612.20252701 0
402 1 38600.55006899 1
403 1 37824.15309070 1
404 1 28269.07202773 1
405 1 47260.56204765 1
406 0 -36541.81756845 0
407 0 -44939.93097294 0
408 0 -44890.86063840 0
409 1 37432.84345876 1
410 1 34270.91636070 1
411 0 -31552.15252529 0
412 1 44190.99293605 1
413 1 36562.21355983 1
414 1 51174.47054328 1
415 1 43023.32955569 1
416 0 -35948.47916219 0
417 0 -29641.64858235 0
418 0 -32413.40698884 0
419 1 48434.17684317 1
420 0 -38689.91464805 0
421 1 46022.82371206 1
422 0 -40330.39910571 0
423 0 -38774.01281849 0
424 0 -34150.71718360 0
425 1 56266.36013042 1
426 0 -55507.39776761 0
427 1 29229.61910208 1
428 1 37925.97366595 1
429 0 -37689.72004841 0
430 0 -36264.49814213 0
431 0 -37704.58922364 0
432 1 37137.70467187 1
433 1 46316.23717194 1
434 0 -30077.54237473 0
435 0 -40843.70539382 0
436 1 39602.73571703 1
437 1 42413.78211010 1
438 1 39156.09149097 1
439 1 40565.15717347 1
440 1 39702.09785808 1
441 1 28970.22618125 1
442 1 43230.33779321 1
443 1 37231.61979920 1
444 1 43306.32892470 1
445 1 34351.70343357 1
446 1 39203.27014193 1
447 0 -41085.87659705 0
448 0 -28296.13263294 0
449 1 45580.08521620 1
450 0 -35319.20903057 0
451 0 -42330.04406404 0
452 0 -35169.80531945 0
453 1 36828.59350180 1
454 0 -42458.35545744 0
455 0 -30398.99883504 0
456 0 -36362.39213892 0
457 1 41091.90578033 1
458 0 -37393.89796538 0
459 1 37486.56435167 1
460 1 41173.19043074 1
461 1 36611.66483841 1
462 0 -27821.95307752 0
463 1 49594.05451240 1
464 0 -38085.04914676 0
465 1 42506.47675276 1
466 0 -52021.33426147 0
467 1 46159.13460506 1
468 1 43352.97115416 1
469 1 37958.81246311 1
470 0 -40355.54962429 0
471 0 -42224.28363854 0
472 0 -46445.16084416 0
473 1 36740.34204983 1
474 1 40529.31849479 1
475 1 45204.38568222 1
476 1 35914.20694837 1
477 1 47142.73851968 1
478 0 -44141.74569339 0
479 0 -42931.07897623 0
480 0 -42413.49929091 0
481 1 41172.48401432 1
482 1 44536.56477897 1
483 0 -33053.87407023 0
484 1 34984.68100335 1
485 0 -46253.16856858 0
486 1 41805.87690168 1
487 1 49577.73094378 1
488 0 -43157.19209264 0
489 0 -38866.67391806 0
490 0 -30261.40799552 0
491 1 42397.34742800 1
492 1 31914.16108031 1
493 1 40556.66617766 1
494 0 -32523.37414904 0
495 0 -33690.14235357 0
496 0 -40891.12628003 0
497 1 28947.92924800 1
498 0 -31793.47847750 0
499 1 33348.45974262 1
500 0 -32674.75708904 0
501 1 37567.93716423 1
502 1 35027.69876294 1
503 1 47558.23825456 1
504 0 -39545.82341364 0
505 0 -41161.80393110 0
506 1 40321.72719423 1
507 0 -33923.20388463 0
508 0 -41198.08862405 0
509 1 33397.39353068 1
510 1 68875.78974235 1
511 1 48084.00894175 1
512 0 -25792.95208403 0
513 1 43028.20656670 1
514 0 -31635.84089751 0
515 0 -38579.43067781 0
516 0 -29091.10449936 0
517 1 49697.55863626 1
518 1 27968.72280922 1
519 1 30601.17270386 1
520 0 -37457.60255527 0
521 0 -27300.46352353 0
522 1 28347.08894738 1
523 0 -30928.46024817 0
524 1 38878.13589026 1
525 0 -26111.60011059 0
526 0 -36617.93135893 0
527 0 -35909.98050427 0
528 0 -35842.03380782 0
529 1 45953.50987033 1
530 0 -36818.62229109 0
531 0 -44627.84885603 0
532 0 -33629.85614348 0
533 0 -41434.64256073 0
534 0 -41927.24477322 0
535 1 37816.31399149 1
536 0 -36339.40918238 0
537 1 41596.94791789 1
538 0 -46146.60049502 0
539 0 -42791.76507529 0
540 0 -49686.66185987 0
541 1 38321.95437491 1
542 0 -44019.44947154 0
543 0 -37951.34016367 0
544 1 36837.30673623 1
545 1 44255.73772702 1
546 1 41676.15097589 1
547 1 39344.98230000 1
548 0 -35046.73861699 0
549 1 40945.38156546 1
550 0 -42419.45150720 0
551 1 35162.00462737 1
552 1 40465.75492072 1
553 0 -32774.33203851 0
554 1 39028.91172893 1
555 1 37226.31475068 1
556 0 -40254.81785665 0
557 1 36388.09817759 1
558 0 -38812.54824691 0
559 1 39953.71111107 1
560 0 -30300.31951568 0
561 0 -36709.31967262 0
562 1 37862.75068861 1
563 1 57733.06334512 1
564 1 39684.92958973 1
565 1 30741.22897953 1
566 0 -27910.34656246 0
567 0 -29009.83653572 0
568 1 34338.46763839 1
569 0 -36285.74862265 0
570 0 -38540.76039995 0
571 0 -32599.31779295 0
572 0 -21563.33206639 0
573 1 31720.05741155 1
574 1 28457.25322820 1
575 0 -33881.19586221 0
576 1 37245.74085354 1
577 0 -39850.33070450 0
578 1 39239.97364740 1
579 0 -29874.29797516 0
580 0 -39185.69736820 0
581 0 -32337.97968707 0
582 0 -37483.23508223 0
583 1 33550.42708261 1
584 0 -46111.21637091 0
585 1 38580.60039434 1
586 1 41569.46325066 1
587 0 -35279.48902931 0
588 1 34984.32599348 1
589 0 -40819.78923539 0
590 0 -49110.32835271 0
591 0 -36747.09687602 0
592 0 -29715.96331600 0
593 0 -36829.22113063 0
594 1 39455.69503077 1
595 1 27637.25588879 1
596 1 23155.00876629 1
597 1 34340.52856633 1
598 0 -31719.22864985 0
599 0 -25109.32802025 0
600 0 -19173.12994650 0
601 1 32052.88001369 1
602 0 -18236.98676027 0
603 0 -24700.75403653 0
604 0 -25251.27164000 0
605 0 -27313.75312843 0
606 1 26412.03630616 1
607 1 17405.97474983 1
608 1 26912.02977757 1
609 1 12406.80799267 1
610 0 -22343.27468602 0
611 1 16274.48301071 1
612 1 30358.08415858 1
613 0 -27914.01890169 0
614 1 25922.23279582 1
615 0 -34594.87175895 0
616 0 -23617.22191429 0
617 0 -21371.83411275 0
618 0 -23753.05814982 0
619 0 -34717.90092686 0
620 0 -28962.96415129 0
621 1 34374.08668240 1
622 1 35355.84351509 1
623 0 -28760.20868958 0
624 1 33074.25632434 1
625 1 31115.32836182 1
626 1 31833.54220897 1
627 0 -29463.64018556 0
628 0 -29494.01021514 0
629 1 41258.66376592 1
630 0 -32709.77015706 0
631 0 -32528.86842871 0
632 1 27259.92756204 1
633 0 -39356.64682290 0
634 1 22908.92879221 1
635 0 -29097.77194186 0
636 1 37092.32106420 1
637 1 27462.82553857 1
638 0 -29570.49554272 0
