Turbo Decoder End-to-End Report
symbols=6144 n_half_iter=11 f1=263 f2=480 total_outputs=6144 expected_outputs=6144
final_decision_symbols=6144 bit_errors_vs_original=40
idx_orig pi_inv bit_orig bit_int_at_pi_inv l_sys_orig l_par1_orig l_par2_int final_llr hard_dec match_orig
1493 5923 1 1 -16 -5 -15 63 1 OK
1494 4986 0 0 13 8 -11 -64 0 OK
1495 3473 1 1 -11 -1 11 63 1 OK
1496 1384 1 1 -4 12 -4 63 1 OK
1497 4863 0 0 15 8 -10 -64 0 OK
1498 1622 0 0 7 3 4 -64 0 OK
1499 3949 0 0 -3 8 13 -64 0 OK
1500 5700 0 0 12 7 -4 -64 0 OK
1501 731 0 0 14 10 -6 -64 0 OK
1502 1330 0 0 6 13 10 -64 0 OK
1503 1353 0 0 5 -1 6 -64 0 OK
1504 800 0 0 8 4 9 -64 0 OK
1505 5815 1 1 -9 -4 9 63 1 OK
1506 4110 1 1 -7 -14 -11 63 1 OK
1507 1829 1 1 -9 5 -16 63 1 OK
1508 5116 0 0 6 -11 8 -64 0 OK
1509 1683 0 0 15 -5 -13 -64 0 OK
1510 3818 1 1 -2 15 -9 63 1 OK
1511 5377 0 0 6 14 15 -64 0 OK
1512 216 1 1 -12 -13 -16 63 1 OK
1513 623 0 0 4 6 -6 -64 0 OK
1514 454 1 1 -2 7 15 63 1 OK
1515 5853 1 1 -8 -8 -1 63 1 OK
1516 4532 1 1 -16 9 -3 63 1 OK
1517 2635 1 1 -11 -15 15 63 1 OK
1518 162 0 0 6 15 -9 -64 0 OK
1519 3257 1 1 -4 12 -10 63 1 OK
1520 5776 0 0 2 4 -13 -64 0 OK
1521 1575 0 0 7 -4 -15 -64 0 OK
1522 2942 1 1 -16 14 10 63 1 OK
1523 3733 0 0 6 -1 -6 -64 0 OK
1524 3948 1 1 -12 7 -14 63 1 OK
1525 3587 0 0 5 -15 -8 -64 0 OK
1526 2650 1 1 -11 9 12 63 1 OK
1527 1137 1 1 15 4 -10 63 1 OK
1528 5192 0 0 9 -15 15 -64 0 OK
1529 2527 1 1 -9 -14 -1 63 1 OK
1530 5430 0 0 6 1 9 -64 0 OK
1531 1613 0 0 1 15 -10 -64 0 OK
1532 3364 0 0 7 3 15 -64 0 OK
1533 4539 0 0 13 -13 -6 -64 0 OK
1534 5138 0 0 3 -2 5 -64 0 OK
1535 5161 0 0 -2 5 -16 -64 0 OK
1536 4608 1 1 -11 10 14 63 1 OK
1537 3479 0 0 10 13 -7 -64 0 OK
1538 1774 0 0 10 -11 -15 -64 0 OK
1539 5637 0 0 11 -15 -5 -64 0 OK
1540 2780 1 1 -8 6 4 63 1 OK
1541 5491 1 1 -4 -13 10 63 1 OK
1542 1482 1 1 4 -9 -3 63 1 OK
1543 3041 1 1 -16 13 0 63 1 OK
1544 4024 0 0 3 -16 10 -64 0 OK
1545 4431 0 0 14 -5 -3 -64 0 OK
1546 4262 1 1 -16 14 -7 63 1 OK
1547 3517 0 0 2 9 -12 -64 0 OK
1548 2196 1 1 -15 -2 -12 63 1 OK
1549 299 1 1 -16 -11 6 63 1 OK
1550 3970 0 0 10 -16 11 -64 0 OK
1551 921 0 0 9 -15 -15 -64 0 OK
1552 3440 0 0 9 11 -10 -64 0 OK
1553 5383 1 1 -10 14 -12 63 1 OK
1554 606 1 1 -9 -6 -1 63 1 OK
1555 1397 0 0 12 -4 6 -64 0 OK
1556 1612 0 0 -2 8 -16 -64 0 OK
1557 1251 0 0 13 -9 -10 -64 0 OK
1558 314 0 0 1 -3 9 -64 0 OK
1559 4945 0 0 12 11 -11 -64 0 OK
1560 2856 0 0 15 -5 -16 -64 0 OK
1561 191 0 0 2 3 -5 -64 0 OK
1562 3094 1 1 -4 1 -12 63 1 OK
1563 5421 0 0 15 5 10 -64 0 OK
1564 1028 1 1 0 -11 14 63 1 OK
1565 2203 0 0 2 0 5 -64 0 OK
1566 2802 0 0 10 -7 -13 -64 0 OK
1567 2825 1 1 -3 -10 6 63 1 OK
1568 2272 0 0 9 11 0 -64 0 OK
1569 1143 1 1 -1 -5 9 63 1 OK
1570 5582 0 0 10 -16 -2 -64 0 OK
1571 3301 0 0 11 7 3 -64 0 OK
1572 444 1 1 -11 9 10 63 1 OK
1573 3155 0 0 11 12 -12 -64 0 OK
1574 5290 0 0 10 -10 -12 -64 0 OK
1575 705 0 0 2 -16 -10 -64 0 OK
1576 1688 0 0 12 -6 15 -64 0 OK
1577 2095 0 0 4 7 -10 -64 0 OK
1578 1926 0 0 12 1 15 -64 0 OK
1579 1181 0 0 4 5 -1 -64 0 OK
1580 6004 0 0 12 8 5 -64 0 OK
1581 4107 1 1 -3 6 -2 63 1 OK
1582 1634 0 0 2 0 -2 -64 0 OK
1583 4729 0 0 0 8 -7 -64 0 OK
1584 1104 0 0 5 7 -5 -64 0 OK
1585 3047 0 0 7 -6 5 -64 0 OK
1586 4414 0 0 11 -16 -3 -64 0 OK
1587 5205 1 1 -5 11 -13 63 1 OK
1588 5420 1 1 -8 0 -9 63 1 OK
1589 5059 1 1 -5 -10 4 63 1 OK
1590 4122 1 1 -11 8 -16 63 1 OK
1591 2609 1 1 -14 11 -10 63 1 OK
1592 520 1 1 -15 -3 15 63 1 OK
1593 3999 1 1 -5 -8 -12 63 1 OK
1594 758 0 0 4 -10 10 -64 0 OK
1595 3085 1 1 -16 -16 -9 63 1 OK
1596 4836 0 0 15 -7 7 -64 0 OK
1597 6011 0 0 12 -16 7 -64 0 OK
1598 466 0 0 10 5 8 -64 0 OK
1599 489 0 0 13 -9 13 -64 0 OK
1600 6080 0 0 8 0 -7 63 1 ERR
1601 4951 1 1 -8 10 0 -64 0 ERR
1602 3246 1 1 -16 -4 11 63 1 OK
1603 965 1 1 3 -16 -9 -64 0 ERR
1604 4252 1 1 -12 -9 -3 63 1 OK
1605 819 1 1 -4 6 1 63 1 OK
1606 2954 1 1 -13 6 7 63 1 OK
1607 4513 1 1 -7 2 9 63 1 OK
1608 5496 0 0 9 0 4 -64 0 OK
1609 5903 1 1 -6 6 15 63 1 OK
1610 5734 1 1 -14 -2 -7 63 1 OK
1611 4989 0 0 4 9 1 -64 0 OK
1612 3668 1 1 -1 6 3 63 1 OK
1613 1771 0 0 11 -12 -13 -64 0 OK
1614 5442 0 0 -1 12 11 -64 0 OK
1615 2393 1 1 -8 -16 -1 63 1 OK
1616 4912 0 0 11 -11 9 -64 0 OK
1617 711 0 0 10 11 1 -64 0 OK
1618 2078 0 0 5 -8 -1 -64 0 OK
1619 2869 0 0 -4 6 15 -64 0 OK
1620 3084 0 0 4 12 10 -64 0 OK
1621 2723 1 1 -6 -1 -7 63 1 OK
1622 1786 1 1 2 14 3 63 1 OK
1623 273 0 0 9 0 1 -64 0 OK
1624 4328 1 1 -9 14 -12 63 1 OK
1625 1663 0 0 7 -6 -9 -64 0 OK
1626 4566 1 1 -6 -14 15 63 1 OK
1627 749 0 0 7 15 -5 -64 0 OK
1628 2500 1 1 6 -1 14 63 1 OK
1629 3675 1 1 5 15 -2 63 1 OK
1630 4274 1 1 -8 -16 15 63 1 OK
1631 4297 1 1 -6 -14 -11 63 1 OK
1632 3744 0 0 12 -6 5 -64 0 OK
1633 2615 1 1 -3 5 15 63 1 OK
1634 910 0 0 10 6 -8 -64 0 OK
1635 4773 1 1 0 -7 -11 63 1 OK
1636 1916 0 0 13 6 15 -64 0 OK
1637 4627 0 0 5 -14 9 -64 0 OK
1638 618 0 0 6 3 -10 -64 0 OK
1639 2177 1 1 0 -4 -6 63 1 OK
1640 3160 0 0 5 -7 -16 -64 0 OK
1641 3567 0 0 12 13 -15 -64 0 OK
1642 3398 1 1 -16 8 -11 63 1 OK
1643 2653 1 1 -8 -12 -10 63 1 OK
1644 1332 0 0 9 -14 15 -64 0 OK
1645 5579 1 1 -9 -14 15 63 1 OK
1646 3106 0 0 8 -11 -4 -64 0 OK
1647 57 0 0 7 -10 -13 -64 0 OK
1648 2576 0 0 5 15 5 -64 0 OK
1649 4519 1 1 -14 15 -6 63 1 OK
1650 5886 1 1 -15 -4 7 63 1 OK
1651 533 1 1 -16 9 -8 63 1 OK
1652 748 0 0 11 12 0 -64 0 OK
1653 387 0 0 7 4 -16 -64 0 OK
1654 5594 0 0 14 7 -12 -64 0 OK
1655 4081 0 0 -3 8 2 -64 0 OK
1656 1992 1 1 -13 -2 5 63 1 OK
1657 5471 0 0 15 15 -10 -64 0 OK
1658 2230 0 0 14 7 14 -64 0 OK
1659 4557 0 0 8 -1 14 -64 0 OK
1660 164 1 1 -16 -12 12 63 1 OK
1661 1339 1 1 2 7 -12 63 1 OK
1662 1938 0 0 9 6 -6 -64 0 OK
1663 1961 0 0 15 7 -2 -64 0 OK
1664 1408 1 1 -5 -12 -16 63 1 OK
1665 279 0 0 0 5 15 -64 0 OK
1666 4718 1 1 -16 5 -8 63 1 OK
1667 2437 1 1 -3 2 11 63 1 OK
1668 5724 0 0 12 -16 0 -64 0 OK
1669 2291 1 1 -16 -11 -13 63 1 OK
1670 4426 1 1 -16 -2 11 63 1 OK
1671 5985 1 1 -4 -4 -16 63 1 OK
1672 824 0 0 14 -8 -16 -64 0 OK
1673 1231 0 0 15 7 -7 -64 0 OK
1674 1062 1 1 -5 -4 -2 63 1 OK
1675 317 1 1 -12 9 -10 63 1 OK
1676 5140 0 0 2 0 -16 -64 0 OK
1677 3243 1 1 0 -10 -13 63 1 OK
1678 770 1 1 -12 -16 9 63 1 OK
1679 3865 1 1 -7 15 15 63 1 OK
1680 240 1 1 -9 15 -10 63 1 OK
1681 2183 0 0 13 -9 6 -64 0 OK
1682 3550 1 1 -8 -12 -10 63 1 OK
1683 4341 1 1 -4 -7 7 63 1 OK
1684 4556 1 1 -10 -12 -13 63 1 OK
1685 4195 0 0 3 3 -3 -64 0 OK
1686 3258 0 0 5 4 5 -64 0 OK
1687 1745 1 1 -16 15 -3 63 1 OK
1688 5800 0 0 9 -11 -11 -64 0 OK
1689 3135 1 1 -8 -12 -4 63 1 OK
1690 6038 0 0 10 15 6 -64 0 OK
1691 2221 0 0 9 1 7 -64 0 OK
1692 3972 0 0 14 -5 -15 -64 0 OK
1693 5147 1 1 -2 15 0 63 1 OK
1694 5746 0 0 2 -6 -16 -64 0 OK
1695 5769 0 0 4 -8 -9 -64 0 OK
1696 5216 0 0 9 5 13 -64 0 OK
1697 4087 1 1 -5 -16 -9 63 1 OK
1698 2382 1 1 -9 14 8 63 1 OK
1699 101 0 0 12 -4 1 -64 0 OK
1700 3388 0 0 4 -14 1 -64 0 OK
1701 6099 0 0 -11 -10 -5 -64 0 OK
1702 2090 1 1 -15 6 -6 63 1 OK
1703 3649 1 1 -3 4 -10 63 1 OK
1704 4632 1 1 0 5 -16 63 1 OK
1705 5039 0 0 5 -2 13 -64 0 OK
1706 4870 1 1 -7 -11 3 63 1 OK
1707 4125 0 0 8 6 -5 -64 0 OK
1708 2804 1 1 -5 -4 15 63 1 OK
1709 907 0 0 8 -6 -6 -64 0 OK
1710 4578 1 1 -6 -10 10 63 1 OK
1711 1529 1 1 -9 15 -3 63 1 OK
1712 4048 0 0 15 -16 14 -64 0 OK
1713 5991 1 1 -12 15 2 63 1 OK
1714 1214 1 1 -16 15 -1 63 1 OK
1715 2005 1 1 -9 7 12 63 1 OK
1716 2220 0 0 10 9 -16 -64 0 OK
1717 1859 1 1 -6 5 9 63 1 OK
1718 922 1 1 -13 15 -2 63 1 OK
1719 5553 1 1 0 -16 0 63 1 OK
1720 3464 1 1 -12 3 -6 63 1 OK
1721 799 1 1 -8 -12 -3 63 1 OK
1722 3702 1 1 -7 2 9 63 1 OK
1723 6029 1 1 -15 9 3 63 1 OK
1724 1636 1 1 -12 10 3 63 1 OK
1725 2811 1 1 -16 2 8 63 1 OK
1726 3410 1 1 -1 -10 4 63 1 OK
1727 3433 0 0 6 -10 8 -64 0 OK
1728 2880 0 0 6 9 -13 -64 0 OK
1729 1751 1 1 -7 12 13 63 1 OK
1730 46 1 1 -16 -10 15 63 1 OK
1731 3909 1 1 -10 3 -4 63 1 OK
1732 1052 1 1 -1 -11 13 63 1 OK
1733 3763 0 0 13 3 1 -64 0 OK
1734 5898 1 1 -13 8 -16 63 1 OK
1735 1313 0 0 5 8 -5 -64 0 OK
1736 2296 1 1 -8 9 5 63 1 OK
1737 2703 1 1 -7 8 -9 63 1 OK
1738 2534 0 0 11 10 1 -64 0 OK
1739 1789 0 0 8 -16 5 -64 0 OK
1740 468 0 0 4 -10 0 -64 0 OK
1741 4715 0 0 15 -16 -3 -64 0 OK
1742 2242 1 1 -7 -16 9 63 1 OK
1743 5337 1 1 -10 5 9 63 1 OK
1744 1712 0 0 15 -5 -4 -64 0 OK
1745 3655 1 1 -7 3 15 63 1 OK
1746 5022 0 0 -1 -5 9 -64 0 OK
1747 5813 1 1 -5 11 -9 63 1 OK
1748 6028 0 0 13 -9 -10 -64 0 OK
1749 5667 0 0 6 -12 12 -64 0 OK
1750 4730 1 1 -10 12 -13 63 1 OK
1751 3217 1 1 -14 -8 -14 63 1 OK
1752 1128 0 0 15 15 12 -64 0 OK
1753 4607 0 0 15 -12 14 -64 0 OK
1754 1366 0 0 14 13 -12 -64 0 OK
1755 3693 1 1 -8 -9 15 63 1 OK
1756 5444 1 1 -9 8 -12 63 1 OK
1757 475 0 0 8 8 13 -64 0 OK
1758 1074 1 1 -6 -3 0 63 1 OK
1759 1097 1 1 -9 -12 -12 63 1 OK
1760 544 1 1 3 8 11 63 1 OK
1761 5559 0 0 4 -12 10 -64 0 OK
1762 3854 1 1 -3 6 6 63 1 OK
1763 1573 0 0 2 -14 4 -64 0 OK
1764 4860 1 1 -15 3 12 63 1 OK
1765 1427 1 1 -11 7 -6 63 1 OK
1766 3562 1 1 2 7 15 63 1 OK
1767 5121 0 0 -4 15 5 -64 0 OK
1768 6104 0 0 -2 -12 15 -64 0 OK
1769 367 0 0 3 -8 9 -64 0 OK
1770 198 0 0 4 -12 -16 -64 0 OK
1771 5597 0 0 2 1 -13 -64 0 OK
1772 4276 1 1 -8 15 6 63 1 OK
1773 2379 0 0 8 1 -13 -64 0 OK
1774 6050 1 1 -8 -2 -10 63 1 OK
1775 3001 0 0 7 -10 3 -64 0 OK
1776 5520 1 1 3 -10 0 63 1 OK
1777 1319 1 1 -5 -2 9 63 1 OK
1778 2686 0 0 1 10 -16 -64 0 OK
1779 3477 1 1 -3 -4 -2 63 1 OK
1780 3692 0 0 14 -7 0 -64 0 OK
1781 3331 0 0 15 6 -11 -64 0 OK
1782 2394 0 0 15 -12 -8 -64 0 OK
1783 881 0 0 3 11 -1 -64 0 OK
1784 4936 1 1 -4 -7 -4 63 1 OK
1785 2271 1 1 -6 11 5 63 1 OK
1786 5174 0 0 12 15 -11 -64 0 OK
1787 1357 1 1 -3 -6 15 63 1 OK
1788 3108 1 1 0 -1 -7 63 1 OK
1789 4283 1 1 -8 14 -8 63 1 OK
1790 4882 1 1 -5 15 2 63 1 OK
1791 4905 1 1 -11 11 9 63 1 OK
1792 4352 0 0 11 2 0 -64 0 OK
1793 3223 1 1 -16 15 4 63 1 OK
1794 1518 0 0 0 -11 -6 -64 0 OK
1795 5381 0 0 15 4 -11 -64 0 OK
1796 2524 1 1 -12 -10 11 63 1 OK
1797 5235 0 0 10 -16 15 -64 0 OK
1798 1226 1 1 -9 -5 -9 63 1 OK
1799 2785 1 1 -3 2 -7 63 1 OK
1800 3768 0 0 3 -4 11 -64 0 OK
1801 4175 0 0 5 -6 -4 -64 0 OK
1802 4006 1 1 -15 6 -1 63 1 OK
1803 3261 0 0 9 9 -6 -64 0 OK
1804 1940 0 0 15 4 6 -64 0 OK
1805 43 0 0 8 7 -16 -64 0 OK
1806 3714 1 1 -10 -3 -13 63 1 OK
1807 665 0 0 11 15 12 -64 0 OK
1808 3184 1 1 -12 8 -7 63 1 OK
1809 5127 1 1 -12 -4 -14 63 1 OK
1810 350 1 1 -4 15 -11 63 1 OK
1811 1141 1 1 -5 10 5 63 1 OK
1812 1356 0 0 2 15 -11 -64 0 OK
1813 995 1 1 -11 11 15 63 1 OK
1814 58 0 0 13 14 8 -64 0 OK
1815 4689 1 1 -5 8 3 63 1 OK
1816 2600 1 1 -16 3 -9 63 1 OK
1817 6079 1 1 -16 -14 15 63 1 OK
1818 2838 0 0 7 -6 3 -64 0 OK
1819 5165 0 0 6 1 -9 -64 0 OK
1820 772 0 0 6 -7 -3 -64 0 OK
1821 1947 0 0 4 15 9 -64 0 OK
1822 2546 1 1 -7 -12 11 63 1 OK
1823 2569 1 1 -16 9 7 63 1 OK
1824 2016 1 1 1 -2 8 63 1 OK
1825 887 0 0 3 4 -5 -64 0 OK
1826 5326 0 0 5 0 -12 -64 0 OK
1827 3045 1 1 -10 -16 3 63 1 OK
1828 188 1 1 -16 -13 15 63 1 OK
1829 2899 0 0 2 1 14 -64 0 OK
1830 5034 0 0 15 9 10 -64 0 OK
1831 449 0 0 4 -7 -16 -64 0 OK
1832 1432 1 1 -6 3 -8 63 1 OK
1833 1839 1 1 -16 5 -8 63 1 OK
1834 1670 1 1 -11 15 15 63 1 OK
1835 925 1 1 -11 -9 1 63 1 OK
1836 5748 0 0 -4 -15 9 -64 0 OK
1837 3851 0 0 5 9 -6 -64 0 OK
1838 1378 0 0 11 -11 6 -64 0 OK
1839 4473 0 0 6 9 -10 -64 0 OK
1840 848 0 0 8 -6 2 -64 0 OK
1841 2791 1 1 -16 11 10 63 1 OK
1842 4158 1 1 -13 3 -11 63 1 OK
1843 4949 1 1 1 -16 -13 63 1 OK
1844 5164 0 0 0 -16 6 -64 0 OK
1845 4803 1 1 -5 1 -16 63 1 OK
1846 3866 1 1 -4 7 7 63 1 OK
1847 2353 1 1 -12 9 -14 63 1 OK
1848 264 0 0 11 -14 -2 -64 0 OK
1849 3743 0 0 10 15 -15 -64 0 OK
1850 502 1 1 -7 -12 -15 63 1 OK
1851 2829 0 0 15 -12 -3 -64 0 OK
1852 4580 0 0 5 -8 -1 -64 0 OK
1853 5755 1 1 -16 -4 0 63 1 OK
1854 210 1 1 -16 1 -16 63 1 OK
1855 233 0 0 5 -4 5 -64 0 OK
1856 5824 0 0 8 9 -16 -64 0 OK
1857 4695 0 0 12 -6 -14 -64 0 OK
1858 2990 0 0 1 6 2 -64 0 OK
1859 709 0 0 10 13 14 -64 0 OK
1860 3996 1 1 -7 8 4 63 1 OK
1861 563 1 1 -6 1 -16 63 1 OK
1862 2698 1 1 -16 -15 -16 63 1 OK
1863 4257 1 1 -6 6 -3 63 1 OK
1864 5240 1 1 3 -16 -2 63 1 OK
1865 5647 1 1 -9 -7 -3 63 1 OK
1866 5478 0 0 15 -4 -14 -64 0 OK
1867 4733 0 0 7 -8 -16 -64 0 OK
1868 3412 0 0 -1 14 7 -64 0 OK
1869 1515 1 1 -6 6 11 63 1 OK
1870 5186 0 0 8 7 14 -64 0 OK
1871 2137 1 1 -5 10 1 63 1 OK
1872 4656 0 0 7 -5 -16 -64 0 OK
1873 455 0 0 4 15 15 -64 0 OK
1874 1822 1 1 -10 -4 -8 63 1 OK
1875 2613 1 1 1 8 -11 63 1 OK
1876 2828 1 1 -4 -7 -16 63 1 OK
1877 2467 0 0 10 15 -16 -64 0 OK
1878 1530 1 1 -11 10 10 63 1 OK
1879 17 1 1 -16 -13 -9 63 1 OK
1880 4072 0 0 10 -10 -5 -64 0 OK
1881 1407 0 0 11 13 -16 -64 0 OK
1882 4310 0 0 3 -7 12 -64 0 OK
1883 493 1 1 0 -5 15 63 1 OK
1884 2244 1 1 -9 -16 15 63 1 OK
1885 3419 0 0 9 15 -7 -64 0 OK
1886 4018 1 1 -3 -11 10 63 1 OK
1887 4041 0 0 12 -10 12 -64 0 OK
1888 3488 0 0 -2 9 9 -64 0 OK
1889 2359 1 1 -14 15 15 63 1 OK
1890 654 0 0 9 15 -10 -64 0 OK
1891 4517 1 1 -7 2 -11 63 1 OK
1892 1660 1 1 -3 12 4 63 1 OK
1893 4371 0 0 7 12 -15 -64 0 OK
1894 362 1 1 -16 13 -13 63 1 OK
1895 1921 0 0 2 2 6 -64 0 OK
1896 2904 1 1 5 -13 15 63 1 OK
1897 3311 1 1 -10 -14 -14 63 1 OK
1898 3142 0 0 7 13 15 -64 0 OK
1899 2397 0 0 7 15 8 -64 0 OK
1900 1076 1 1 -15 15 -3 63 1 OK
1901 5323 0 0 15 -12 15 -64 0 OK
1902 2850 0 0 14 15 6 -64 0 OK
1903 5945 0 0 15 8 3 -64 0 OK
1904 2320 0 0 8 -5 -4 -64 0 OK
1905 4263 1 1 -7 9 -9 63 1 OK
1906 5630 0 0 7 -9 11 -64 0 OK
1907 277 1 1 -12 7 15 63 1 OK
1908 492 0 0 -2 -9 -2 -64 0 OK
1909 131 1 1 -12 10 -4 63 1 OK
1910 5338 1 1 -10 7 5 63 1 OK
1911 3825 0 0 3 -1 -11 -64 0 OK
1912 1736 0 0 -8 10 -12 -64 0 OK
1913 5215 1 1 -4 -9 -2 63 1 OK
1914 1974 1 1 -12 10 2 63 1 OK
1915 4301 0 0 8 -5 7 -64 0 OK
1916 6052 0 0 2 12 1 -64 0 OK
1917 1083 1 1 0 -16 -16 63 1 OK
1918 1682 1 1 -9 -16 2 63 1 OK
1919 1705 0 0 9 -10 -14 -64 0 OK
1920 1152 0 0 6 -11 -5 -64 0 OK
1921 23 1 1 -4 -3 -10 63 1 OK
1922 4462 1 1 -14 7 -16 63 1 OK
1923 2181 1 1 -14 4 15 63 1 OK
1924 5468 1 1 -8 11 -15 63 1 OK
1925 2035 0 0 13 3 15 -64 0 OK
1926 4170 1 1 1 15 -4 63 1 OK
1927 5729 1 1 -2 15 12 63 1 OK
1928 568 0 0 8 0 0 -64 0 OK
1929 975 0 0 15 -12 5 -64 0 OK
1930 806 0 0 11 -16 -4 -64 0 OK
1931 61 0 0 15 -16 -14 -64 0 OK
1932 4884 0 0 8 7 2 -64 0 OK
1933 2987 1 1 6 10 12 63 1 OK
1934 514 1 1 -4 -5 8 63 1 OK
1935 3609 1 1 -2 15 8 63 1 OK
1936 6128 0 0 14 15 -14 -64 0 OK
1937 1927 1 1 -11 -1 4 63 1 OK
1938 3294 0 0 1 11 -6 -64 0 OK
1939 4085 1 1 -11 2 -10 63 1 OK
1940 4300 0 0 9 9 0 -64 0 OK
1941 3939 0 0 1 -16 -4 -64 0 OK
1942 3002 1 1 -10 7 -9 63 1 OK
1943 1489 0 0 15 -10 -5 -64 0 OK
1944 5544 1 1 -12 15 5 63 1 OK
1945 2879 0 0 8 -3 -10 -64 0 OK
1946 5782 1 1 -16 7 -2 63 1 OK
1947 1965 1 1 -1 15 -3 63 1 OK
1948 3716 0 0 15 -6 -7 -64 0 OK
1949 4891 0 0 12 11 14 -64 0 OK
1950 5490 0 0 15 15 -3 -64 0 OK
1951 5513 0 0 11 -9 -16 -64 0 OK
1952 4960 1 1 -6 14 0 63 1 OK
1953 3831 0 0 14 -16 6 -64 0 OK
1954 2126 0 0 7 -10 -12 -64 0 OK
1955 5989 1 1 -11 10 11 63 1 OK
1956 3132 0 0 6 -2 -6 -64 0 OK
1957 5843 1 1 -9 -3 12 63 1 OK
1958 1834 1 1 -15 -12 -16 63 1 OK
1959 3393 0 0 15 -12 10 -64 0 OK
1960 4376 0 0 13 -9 14 -64 0 OK
1961 4783 1 1 -12 -4 -4 63 1 OK
1962 4614 1 1 -5 12 15 63 1 OK
1963 3869 1 1 -16 -1 10 63 1 OK
1964 2548 0 0 15 -6 -16 -64 0 OK
1965 651 0 0 8 2 -16 -64 0 OK
1966 4322 0 0 6 10 9 -64 0 OK
1967 1273 1 1 1 15 -16 63 1 OK
1968 3792 0 0 15 -12 5 -64 0 OK
1969 5735 0 0 7 9 -8 -64 0 OK
1970 958 0 0 12 -1 -14 -64 0 OK
1971 1749 0 0 9 -14 5 -64 0 OK
1972 1964 0 0 15 -11 4 -64 0 OK
1973 1603 0 0 2 -10 15 -64 0 OK
1974 666 1 1 -7 -2 -4 63 1 OK
1975 5297 1 1 -9 -1 8 63 1 OK
1976 3208 1 1 -9 10 -1 63 1 OK
1977 543 0 0 11 -16 14 -64 0 OK
1978 3446 1 1 -9 -8 -3 63 1 OK
1979 5773 1 1 -16 -16 15 63 1 OK
1980 1380 1 1 -11 -14 8 63 1 OK
1981 2555 0 0 6 15 -4 -64 0 OK
1982 3154 0 0 4 15 5 -64 0 OK
1983 3177 0 0 15 3 -9 -64 0 OK
1984 2624 1 1 -16 2 7 63 1 OK
1985 1495 1 1 -8 6 14 63 1 OK
1986 5934 0 0 7 -10 -8 -64 0 OK
1987 3653 1 1 -1 -3 6 63 1 OK
1988 796 1 1 -4 -13 -16 63 1 OK
1989 3507 1 1 -8 -12 -11 63 1 OK
1990 5642 1 1 6 -15 15 63 1 OK
1991 1057 0 0 11 5 8 -64 0 OK
1992 2040 1 1 -16 -9 1 63 1 OK
1993 2447 1 1 -16 15 -1 63 1 OK
1994 2278 1 1 -2 -16 -16 63 1 OK
1995 1533 1 1 -10 -4 12 63 1 OK
1996 212 1 1 -10 0 14 63 1 OK
1997 4459 0 0 3 -2 9 -64 0 OK
1998 1986 0 0 3 -14 -16 -64 0 OK
1999 5081 0 0 3 -12 -4 -64 0 OK
2000 1456 1 1 -12 -9 0 63 1 OK
2001 3399 0 0 15 -1 13 -64 0 OK
2002 4766 0 0 12 -16 -6 -64 0 OK
2003 5557 0 0 15 15 15 -64 0 OK
2004 5772 0 0 15 -12 -10 -64 0 OK
2005 5411 1 1 -13 -9 7 63 1 OK
2006 4474 0 0 15 1 -11 -64 0 OK
2007 2961 1 1 -16 -6 6 63 1 OK
2008 872 1 1 0 14 0 63 1 OK
2009 4351 1 1 -1 -8 9 63 1 OK
2010 1110 1 1 -7 -9 8 63 1 OK
2011 3437 0 0 11 0 -3 -64 0 OK
2012 5188 1 1 -11 14 -16 63 1 OK
2013 219 0 0 13 11 -4 -64 0 OK
2014 818 0 0 13 6 0 -64 0 OK
2015 841 1 1 -8 -3 -7 63 1 OK
2016 288 0 0 15 3 11 -64 0 OK
2017 5303 1 1 -2 15 15 63 1 OK
2018 3598 1 1 0 -5 14 63 1 OK
2019 1317 0 0 3 -16 9 -64 0 OK
2020 4604 0 0 7 15 -6 -64 0 OK
2021 1171 1 1 -7 7 12 63 1 OK
2022 3306 0 0 15 3 -6 -64 0 OK
2023 4865 0 0 -3 -12 -13 -64 0 OK
2024 5848 0 0 6 -3 3 -64 0 OK
2025 111 1 1 -11 -5 -5 63 1 OK
2026 6086 0 0 6 12 -7 -64 0 OK
2027 5341 1 1 -15 -11 -16 63 1 OK
2028 4020 1 1 -11 -7 -15 63 1 OK
2029 2123 1 1 -14 15 -14 63 1 OK
2030 5794 1 1 -16 15 -4 63 1 OK
2031 2745 1 1 -15 12 3 63 1 OK
2032 5264 0 0 15 5 10 -64 0 OK
2033 1063 0 0 12 -6 15 -64 0 OK
2034 2430 1 1 -16 15 8 63 1 OK
2035 3221 0 0 15 -5 5 -64 0 OK
2036 3436 1 1 2 11 -2 63 1 OK
2037 3075 1 1 -4 15 10 63 1 OK
2038 2138 0 0 10 -13 5 -64 0 OK
2039 625 0 0 15 6 3 -64 0 OK
2040 4680 0 0 4 15 4 -64 0 OK
2041 2015 0 0 11 2 15 -64 0 OK
2042 4918 0 0 1 4 1 63 1 ERR
2043 1101 1 1 -11 9 8 63 1 OK
2044 2852 1 1 -16 5 -7 63 1 OK
2045 4027 0 0 9 1 -9 -64 0 OK
2046 4626 0 0 9 -8 0 -64 0 OK
2047 4649 1 1 -7 -3 -9 63 1 OK
2048 4096 0 0 0 1 9 -64 0 OK
2049 2967 0 0 -1 11 8 63 1 ERR
2050 1262 1 1 -16 7 -1 63 1 OK
