# idx_int bit_int post_llr hard
0 0 -127976.55471462 0
1 0 -92929.05611638 0
2 0 -128863.81081338 0
3 0 -114982.73035665 0
4 1 140617.95708497 1
5 1 105005.36632028 1
6 0 -144110.37731250 0
7 1 105615.46962023 1
8 1 94500.24913876 1
9 1 130715.65308978 1
10 1 115081.71497157 1
11 0 -136308.68276386 0
12 0 -115434.47058573 0
13 1 118688.33669808 1
14 1 108869.37972303 1
15 1 115916.63253472 1
16 0 -134007.50880877 0
17 0 -121530.04100180 0
18 0 -120875.05706499 0
19 0 -111263.50723832 0
20 0 -144757.19912657 0
21 1 119947.36189102 1
22 0 -111150.01427988 0
23 0 -129415.05674736 0
24 0 -107836.25065249 0
25 1 139832.65051135 1
26 1 123353.08852569 1
27 1 129180.07711322 1
28 0 -100047.47635086 0
29 1 115766.99789358 1
30 0 -126011.59325806 0
31 0 -104889.30359658 0
32 0 -144706.43051045 0
33 0 -119522.54198163 0
34 1 136262.65535903 1
35 0 -96455.27801056 0
36 1 98522.91997644 1
37 1 134030.59098014 1
38 1 102787.59215784 1
39 0 -132843.74714137 0
40 1 114924.85958455 1
41 0 -134169.03197845 0
42 1 98295.04198263 1
43 0 -93303.07324919 0
44 1 121888.67360618 1
45 0 -118865.34595048 0
46 1 113265.28685745 1
47 0 -122083.97975893 0
48 0 -137293.26980422 0
49 0 -119739.35077302 0
50 1 100774.76539211 1
51 1 122060.89478720 1
52 0 -94595.93750020 0
53 1 118504.61395981 1
54 1 112134.54280572 1
55 0 -127782.41217517 0
56 1 115387.76057686 1
57 0 -114086.65444765 0
58 0 -135954.02527915 0
59 1 111446.06482809 1
60 1 121352.45932365 1
61 1 140887.83870029 1
62 0 -125412.65076551 0
63 0 -122856.16283246 0
64 0 -114949.76927657 0
65 0 -135445.11149041 0
66 0 -124116.91854792 0
67 1 125752.62531197 1
68 0 -124623.56517491 0
69 0 -134182.35915729 0
70 1 122928.56000261 1
71 0 -108263.67292461 0
72 0 -127890.78566281 0
73 1 104903.25507810 1
74 0 -137832.88876362 0
75 1 134479.22374061 1
76 0 -145486.24861930 0
77 0 -112440.56130872 0
78 0 -117696.44249580 0
79 0 -124977.56292327 0
80 0 -114757.95937092 0
81 1 122331.13013242 1
82 1 134476.17832198 1
83 0 -144096.64535997 0
84 0 -113962.94368545 0
85 1 96149.50459119 1
86 0 -126305.42827835 0
87 1 112632.02434243 1
88 0 -134346.86491366 0
89 0 -108740.14319249 0
90 1 134265.61399234 1
91 1 112342.20996520 1
92 0 -112124.90713673 0
93 0 -114658.98844710 0
94 0 -115381.89760999 0
95 0 -118422.57856704 0
96 1 119933.14267097 1
97 0 -113606.37875422 0
98 0 -129010.62076402 0
99 1 96909.96249177 1
100 1 127214.10093566 1
101 1 115992.48094434 1
102 0 -140059.50856522 0
103 0 -128540.19248622 0
104 0 -138800.53675904 0
105 1 118275.86357297 1
106 1 105041.92328084 1
107 1 118898.69058253 1
108 1 110740.64639985 1
109 0 -131497.50471634 0
110 0 -134133.89179004 0
111 0 -134505.52604781 0
112 1 118295.56790192 1
113 0 -109947.92779702 0
114 1 128473.69504266 1
115 0 -97877.93958549 0
116 1 141203.73148113 1
117 0 -126432.99157889 0
118 1 131039.27449334 1
119 1 108253.33982774 1
120 1 112165.32940607 1
121 1 125900.49718251 1
122 0 -105939.81704092 0
123 0 -106512.51852818 0
124 1 115178.02122069 1
125 0 -121729.42907953 0
126 0 -117701.00579436 0
127 0 -98949.59832048 0
128 0 -116021.42548965 0
129 0 -119363.14000730 0
130 0 -133142.25045339 0
131 1 111030.31528597 1
132 1 132834.74445482 1
133 1 101905.19494995 1
134 0 -103944.85056637 0
135 1 122603.95478636 1
136 0 -100916.95328883 0
137 0 -138418.66354942 0
138 0 -106717.69893005 0
139 1 121047.89714940 1
140 1 94664.52406227 1
141 0 -88741.99324467 0
142 0 -122350.25327153 0
143 0 -106283.61679036 0
144 1 120857.22222464 1
145 1 111238.20666840 1
146 0 -116408.93196290 0
147 1 91501.31784276 1
148 0 -94613.68050714 0
149 0 -131591.88669772 0
150 0 -111666.88447211 0
151 1 134126.22274525 1
152 0 -116350.53212293 0
153 1 128442.18306549 1
154 1 95764.78229462 1
155 1 116954.55180949 1
156 0 -129020.07411446 0
157 1 120418.24912188 1
158 1 120148.38541045 1
159 1 122366.66180034 1
160 1 137193.12408806 1
161 1 111249.11554468 1
162 0 -107956.58210397 0
163 1 134112.71411136 1
164 0 -117083.61902674 0
165 0 -123178.51450415 0
166 1 132081.18839135 1
167 1 133348.75491111 1
168 1 109580.28152660 1
169 1 92720.88820784 1
170 0 -128766.70932112 0
171 1 120454.99679861 1
172 1 123308.31883868 1
173 1 109904.65848036 1
174 1 128706.98499973 1
175 1 123783.58062146 1
176 1 109807.28009457 1
177 1 114059.52634183 1
178 1 126109.06610236 1
179 0 -102467.07077969 0
180 0 -110051.94046000 0
181 0 -144139.96843692 0
182 0 -108387.82686804 0
183 0 -87861.59077721 0
184 0 -128594.87190888 0
185 0 -109180.14229525 0
186 0 -117499.11367750 0
187 0 -115568.17920072 0
188 0 -132528.91695022 0
189 1 106610.71048627 1
190 0 -86110.51843317 0
191 1 132963.04229108 1
192 0 -111105.89448032 0
193 0 -124521.66323176 0
194 1 137110.19038245 1
195 0 -139572.19791372 0
196 0 -87798.74437990 0
197 0 -106049.97849599 0
198 0 -110925.24573615 0
199 0 -114124.29317415 0
200 1 101859.17919846 1
201 1 131119.29239901 1
202 1 138224.68225097 1
203 0 -96355.47513294 0
204 1 119660.44646619 1
205 1 130442.17973980 1
206 0 -100159.61294805 0
207 0 -122607.61229248 0
208 0 -119536.74289260 0
209 1 137725.98701594 1
210 0 -103854.31765981 0
211 1 103812.98313060 1
212 0 -133919.17367335 0
213 0 -115964.50666579 0
214 0 -129850.21123875 0
215 1 118325.88216028 1
216 0 -134331.73510366 0
217 0 -96855.75483207 0
218 0 -96134.11618450 0
219 1 126891.98329517 1
220 1 101183.14534725 1
221 0 -125499.31078478 0
222 0 -137090.21998458 0
223 0 -143057.35320545 0
224 1 90262.79376689 1
225 1 109706.06561095 1
226 1 124484.58063942 1
227 0 -104002.35536333 0
228 0 -118384.23897249 0
229 1 109991.08890481 1
230 1 129158.90042723 1
231 1 92337.05242774 1
232 1 92261.48039673 1
233 1 132154.98875122 1
234 1 94183.11339166 1
235 0 -122097.29955991 0
236 1 122447.19826526 1
237 1 112573.23196601 1
238 0 -121851.65391569 0
239 1 114504.80971241 1
240 1 142722.58586609 1
241 0 -119593.02335791 0
242 1 130842.89256313 1
243 0 -129100.36665025 0
244 1 136431.83188415 1
245 0 -107117.81599352 0
246 0 -119715.47042497 0
247 0 -131747.89304584 0
248 1 113186.83883796 1
249 1 115557.48271114 1
250 1 120965.50438416 1
251 0 -139397.53131282 0
252 0 -108703.14805378 0
253 0 -105366.83579982 0
254 0 -126176.46798367 0
255 1 122060.83794786 1
256 0 -119756.99854603 0
257 0 -116089.37620235 0
258 0 -139110.49259661 0
259 1 116766.90520945 1
260 1 109579.40212276 1
261 0 -111698.86466765 0
262 1 102188.65020197 1
263 1 120538.19575900 1
264 0 -126047.16980266 0
265 1 132160.63486655 1
266 1 122376.89509144 1
267 0 -109909.57192159 0
268 0 -127691.87553549 0
269 1 118520.65487715 1
270 0 -117738.36638873 0
271 1 119553.86026883 1
272 0 -118880.12895883 0
273 1 106175.95259528 1
274 1 88632.98682807 1
275 1 131828.11204784 1
276 0 -112396.31259726 0
277 0 -106038.80041274 0
278 0 -124687.51339211 0
279 0 -135442.05734920 0
280 1 110008.72837997 1
281 0 -98299.30895276 0
282 1 103211.03768973 1
283 0 -102231.82357176 0
284 0 -108342.06585940 0
285 0 -95382.59932247 0
286 1 140184.89407350 1
287 1 106314.16427210 1
288 1 106578.19288308 1
289 0 -123357.31764496 0
290 1 114095.29641003 1
291 1 119784.29813429 1
292 1 107172.71138691 1
293 1 143998.50586403 1
294 1 89961.51226909 1
295 1 115027.65681812 1
296 0 -120388.66491751 0
297 1 108458.71132757 1
298 0 -119768.96184081 0
299 0 -108598.30574379 0
300 0 -138438.38497024 0
301 0 -103368.51879244 0
302 1 98152.15923673 1
303 1 122422.57860551 1
304 1 117920.28989774 1
305 0 -120822.94106940 0
306 0 -114682.93906013 0
307 1 119594.88313577 1
308 1 104767.66675788 1
309 1 103005.73473095 1
310 1 124230.16789277 1
311 1 96372.80750432 1
312 1 106204.49728870 1
313 0 -118439.85915926 0
314 1 134110.79532547 1
315 1 90369.62829922 1
316 0 -98549.62197625 0
317 1 136915.81617615 1
318 0 -105011.90054519 0
319 0 -120676.38207777 0
320 0 -115021.04187609 0
321 0 -135989.28803969 0
322 0 -118011.89965974 0
323 1 102351.16309580 1
324 1 131195.37426238 1
325 1 109858.19164277 1
326 0 -123886.94986384 0
327 0 -111945.15526187 0
328 0 -125508.48528771 0
329 1 107304.01044491 1
330 0 -103877.41584956 0
331 1 135913.32974347 1
332 1 116110.85406523 1
333 0 -135602.77310412 0
334 1 106288.54929850 1
335 0 -139959.92746702 0
336 0 -93457.29248633 0
337 0 -119164.55724496 0
338 1 119223.44194520 1
339 0 -120691.91882663 0
340 0 -102670.74387829 0
341 0 -123572.14966762 0
342 0 -133142.59964291 0
343 1 95592.35697526 1
344 1 99116.70548837 1
345 1 132550.68176953 1
346 0 -101510.43773710 0
347 1 130033.01296306 1
348 1 131765.87979904 1
349 1 132668.27696623 1
350 0 -116724.80161829 0
351 1 105771.76231457 1
352 1 133804.01994955 1
353 1 105221.07551583 1
354 0 -125856.95950065 0
355 1 122190.68302320 1
356 0 -133802.53397895 0
357 1 108696.32449860 1
358 0 -118092.70737956 0
359 1 135481.24925308 1
360 1 115550.42961998 1
361 1 122451.57421859 1
362 0 -119279.95691106 0
363 0 -137796.13928035 0
364 1 114158.03896146 1
365 0 -110584.96588452 0
366 1 133916.15342669 1
367 1 128833.42242461 1
368 0 -129249.81995868 0
369 0 -122516.59387242 0
370 0 -142615.31099393 0
371 0 -107048.44901924 0
372 1 118522.61216404 1
373 0 -130328.93497245 0
374 1 125013.91800720 1
375 0 -117298.66219736 0
376 1 132542.42958549 1
377 1 118611.79705885 1
378 1 117909.70299213 1
379 1 128397.08104197 1
380 1 134226.34203654 1
381 0 -115744.89392407 0
382 0 -132309.27465174 0
383 1 128953.37627504 1
384 1 125433.97570799 1
385 1 120672.57021138 1
386 0 -93997.58082266 0
387 0 -140485.68285470 0
388 0 -129139.26263361 0
389 0 -118879.27965749 0
390 0 -128375.53570115 0
391 1 133918.09503931 1
392 1 111900.43845581 1
393 1 110383.94004236 1
394 1 139264.52662064 1
395 1 114092.24770664 1
396 0 -131368.72885506 0
397 0 -125940.55797694 0
398 0 -148683.12754140 0
399 1 105998.91640479 1
400 0 -115690.01633968 0
401 1 134183.33663627 1
402 1 106490.54278311 1
403 0 -109058.40371011 0
404 1 122926.61245498 1
405 1 143723.60272848 1
406 0 -101074.73233609 0
407 0 -98929.85235236 0
408 0 -115150.28028835 0
409 1 121915.00880441 1
410 1 112248.01454762 1
411 0 -130628.79661536 0
412 0 -119209.29605806 0
413 1 116393.28158334 1
414 1 107011.41358574 1
415 0 -131867.27785774 0
416 1 96397.04461563 1
417 1 120853.15052194 1
418 0 -121286.05559050 0
419 1 130106.49878675 1
420 1 101443.63382890 1
421 1 114647.02606397 1
422 1 111889.61362886 1
423 0 -129802.97817488 0
424 1 96405.25549049 1
425 1 130728.95154906 1
426 0 -142442.46635259 0
427 1 122241.34615669 1
428 0 -111617.82530702 0
429 0 -134668.80615195 0
430 0 -113175.23282386 0
431 1 111178.09033375 1
432 0 -116737.68520587 0
433 1 133210.79178287 1
434 1 97401.73879487 1
435 1 122103.51594403 1
436 0 -136540.29855649 0
437 0 -111626.20550998 0
438 1 123648.11643400 1
439 0 -126378.19217057 0
440 0 -143945.13442840 0
441 1 105546.14231832 1
442 1 109705.27062089 1
443 0 -129637.85191893 0
444 1 117969.45087283 1
445 0 -109813.98948320 0
446 1 126606.75422004 1
447 0 -129487.79113802 0
448 0 -112103.68344722 0
449 1 100458.90483857 1
450 0 -140328.18727077 0
451 1 122236.90457387 1
452 1 128116.66208844 1
453 1 119747.92868443 1
454 1 130337.42440882 1
455 0 -123885.03659786 0
456 0 -118318.78724434 0
457 1 123700.98336452 1
458 0 -104083.95892717 0
459 0 -91889.38353432 0
460 0 -133348.25881770 0
461 0 -129165.11913692 0
462 1 114438.01217617 1
463 0 -107913.74491497 0
464 1 119471.63537166 1
465 0 -108273.39718915 0
466 0 -125643.37578663 0
467 0 -120913.84850123 0
468 1 124364.32385231 1
469 0 -121413.41435792 0
470 0 -117254.45139279 0
471 1 143820.78180109 1
472 0 -106489.63873916 0
473 0 -118353.02955127 0
474 1 132004.14453042 1
475 0 -137041.56475286 0
476 0 -119934.02198855 0
477 0 -121577.30615389 0
478 0 -127335.23985160 0
479 1 111231.33290874 1
480 1 133421.39649998 1
481 0 -117073.84578085 0
482 1 132656.89821622 1
483 1 115317.25120179 1
484 0 -108438.19995196 0
485 0 -132550.27449715 0
486 1 117881.75563054 1
487 1 130127.30623381 1
488 0 -118353.34060166 0
489 0 -141801.99139139 0
490 0 -102247.92631552 0
491 1 112356.64781836 1
492 0 -119726.15188145 0
493 1 115489.77002613 1
494 0 -128037.29425339 0
495 0 -124776.21604827 0
496 1 143596.40860627 1
497 1 121574.27835933 1
498 1 109378.87509454 1
499 1 133357.30959067 1
500 0 -114927.94544099 0
501 0 -133252.89636580 0
502 1 123045.90462852 1
503 0 -130435.82853026 0
504 1 101217.49462001 1
505 1 110604.45089690 1
506 0 -124338.83023211 0
507 0 -117834.39158073 0
508 1 135862.38325686 1
509 1 125824.69728806 1
510 1 129162.80251840 1
511 0 -91276.95724817 0
512 1 104411.29130750 1
513 1 129984.66531491 1
514 1 104279.14930999 1
515 1 104143.46957900 1
516 1 121766.37292185 1
517 0 -140592.72349964 0
518 1 113292.61562724 1
519 1 111550.91346155 1
520 0 -121658.15988742 0
521 0 -121560.59012093 0
