# idx_orig bit_orig post_llr hard
0 0 -44458.87310315 0
1 0 -45299.25751677 0
2 1 29603.40400049 1
3 0 -21266.00737509 0
4 1 38036.08799071 1
5 0 -36432.63901937 0
6 1 41687.63067954 1
7 1 42413.63076999 1
8 1 41940.53014491 1
9 1 27424.18198241 1
10 0 -15775.57538142 0
11 0 -37031.98587977 0
12 0 -35221.18605748 0
13 1 42702.17011954 1
14 0 -44354.31822490 0
15 1 39925.60059505 1
16 0 -30542.21861447 0
17 0 -32246.10280447 0
18 0 -45991.05457952 0
19 1 39840.56301413 1
20 0 -50908.19879943 0
21 1 44273.90097915 1
22 0 -36656.42834039 0
23 0 -37665.10482794 0
24 1 31053.60283866 1
25 1 41583.45247307 1
26 1 34867.58723945 1
27 0 -39426.72686191 0
28 0 -40703.12609768 0
29 1 37846.24403534 1
30 0 -33336.59766561 0
31 1 26539.89376907 1
32 1 36890.46302983 1
33 0 -31600.39633709 0
34 0 -37556.84367109 0
35 0 -31743.49533523 0
36 0 -32398.71328514 0
37 0 -30333.79468814 0
38 0 -25216.42408938 0
39 0 -42972.62024680 0
40 1 32891.52170421 1
41 1 39791.61633106 1
42 0 -36311.90879069 0
43 0 -38986.34975489 0
44 1 36726.87209414 1
45 1 24195.96463545 1
46 0 -39266.97225654 0
47 0 -40899.71504508 0
48 0 -43854.95713499 0
49 0 -41508.05473184 0
50 0 -38419.66807001 0
51 0 -35483.55201202 0
52 0 -31859.22093211 0
53 1 43481.48344002 1
54 1 37349.54717826 1
55 0 -47384.87885472 0
56 0 -42203.74783961 0
57 1 42331.69824603 1
58 0 -37504.76231191 0
59 1 33222.51066738 1
60 1 49325.55898552 1
61 0 -43161.89290020 0
62 0 -36215.74940785 0
63 0 -42950.88941846 0
64 0 -35940.50326854 0
65 1 37222.53577901 1
66 0 -33113.25143358 0
67 1 46449.77567358 1
68 1 26071.22246848 1
69 1 31714.72710825 1
70 1 35793.28240271 1
71 0 -24247.08917521 0
72 1 34987.44598004 1
73 1 27415.70225415 1
74 1 43240.68405392 1
75 0 -27331.45209022 0
76 1 31703.99773356 1
77 0 -35919.45205454 0
78 0 -26814.70348675 0
79 0 -32339.53724978 0
80 0 -25927.21017954 0
81 1 41692.34785675 1
82 1 27727.44313396 1
83 0 -37532.09682913 0
84 1 35159.03041339 1
85 0 -39691.90678249 0
86 0 -17569.75688544 0
87 1 22059.65845869 1
88 1 39412.44936025 1
89 0 -31620.67639324 0
90 0 -31350.11067392 0
91 0 -28162.91702146 0
92 1 37315.22871072 1
93 1 15108.23009840 1
94 1 18656.09855991 1
95 1 35241.81629728 1
96 0 -27540.52539126 0
97 1 27388.51895038 1
98 0 -27669.89624609 0
99 0 -34340.39080834 0
100 1 17005.08748701 1
101 0 -13918.52790909 0
102 1 29647.62915233 1
103 0 -21974.32959991 0
104 1 20655.77810302 1
105 0 -22412.69991226 0
106 0 -25948.28365556 0
107 0 -15492.57992362 0
108 1 11178.54137167 1
109 0 -33269.76239043 0
110 1 22075.84928788 1
111 0 -20398.43000140 0
112 1 26024.72898057 1
113 0 -29624.71785937 0
114 0 -27767.62149464 0
115 0 -22368.48426922 0
116 0 -44855.91122702 0
117 0 -33876.75649917 0
118 0 -31977.29157075 0
119 0 -34180.26218805 0
120 1 41499.90155202 1
121 0 -28840.46101164 0
122 1 22102.61432892 1
123 1 42015.81939442 1
124 1 30017.05130727 1
125 0 -33397.98311255 0
126 0 -35111.55339428 0
127 1 35296.67647678 1
128 1 23811.67887337 1
129 1 24438.43721289 1
130 0 -37480.05587762 0
131 1 26678.44457522 1
132 1 34784.19364533 1
133 0 -40156.55750639 0
134 1 37080.29740602 1
135 0 -32392.39533438 0
136 1 26666.13137276 1
137 0 -34264.99112679 0
138 0 -25423.83771234 0
139 1 37822.44738903 1
140 0 -35388.59074515 0
141 0 -44801.11552657 0
142 0 -30296.35464541 0
143 0 -31928.90024210 0
144 1 39817.68451850 1
145 1 41386.28416992 1
146 0 -34446.97900434 0
147 1 38749.54058591 1
148 0 -39669.85006353 0
149 0 -28579.13792198 0
150 1 24228.08971664 1
151 1 40419.55842715 1
152 1 38351.98304575 1
153 0 -38030.17714454 0
154 1 39159.96365126 1
155 1 44593.05901271 1
156 1 31152.57506827 1
157 1 24469.48430831 1
158 1 40219.11436966 1
159 1 36367.07186645 1
160 1 39523.92809183 1
161 0 -36598.84112540 0
162 0 -46794.02186753 0
163 1 35156.03402182 1
164 0 -32539.73265144 0
165 1 44023.92893509 1
166 1 32006.51795073 1
167 1 40386.53672160 1
168 1 38704.62829790 1
169 1 41855.28591134 1
170 1 33942.67871429 1
171 0 -29551.77535938 0
172 0 -33659.08269584 0
173 1 29222.51350407 1
174 1 38939.38431457 1
175 1 34511.49914529 1
176 0 -40864.03927970 0
177 0 -34992.97417640 0
178 0 -27636.70992279 0
179 0 -33418.76869360 0
180 0 -24410.83307773 0
181 1 39125.23886175 1
182 0 -41078.51250503 0
183 0 -42626.46680023 0
184 0 -32323.79365263 0
185 0 -26189.40993587 0
186 1 37152.42598149 1
187 0 -18941.74877381 0
188 0 -37865.84929977 0
189 1 37059.60535101 1
190 1 32194.35038484 1
191 0 -25585.03163939 0
192 0 -23424.99350853 0
193 0 -29747.27810256 0
194 1 19160.32632994 1
195 1 31512.43093856 1
196 1 30869.57139821 1
197 0 -29609.45887804 0
198 0 -23494.11996925 0
199 0 -21500.83733868 0
200 1 31902.28432828 1
201 0 -25975.75599259 0
202 0 -41855.30966815 0
203 0 -35360.70363213 0
204 0 -32435.08941208 0
205 0 -31646.33825636 0
206 0 -24977.56449293 0
207 0 -36458.15486077 0
208 0 -34730.65601268 0
209 0 -36548.25954868 0
210 1 41271.70914622 1
211 0 -37863.82734477 0
212 1 34356.93314402 1
213 1 33408.21568467 1
214 0 -46922.41358301 0
215 0 -31518.66293148 0
216 1 33067.96417027 1
217 0 -51739.30792325 0
218 0 -38536.05789961 0
219 0 -27881.54059792 0
220 0 -27596.33808128 0
221 1 37730.32186093 1
222 1 23430.91669553 1
223 1 33422.37438710 1
224 0 -36391.45291484 0
225 0 -33631.33274610 0
226 1 28719.21747013 1
227 0 -25752.02581829 0
228 1 36772.82162241 1
229 1 28955.12241360 1
230 0 -39232.50461127 0
231 0 -38874.22343862 0
232 0 -30901.19534073 0
233 1 32344.95271770 1
234 1 28008.36352691 1
235 1 40176.42277867 1
236 0 -24628.35565884 0
237 0 -40506.47364375 0
238 0 -39420.80656106 0
239 1 30186.94864193 1
240 0 -27524.61139064 0
241 0 -20106.23347318 0
242 1 33285.80020003 1
243 1 29704.05624400 1
244 0 -37242.50739408 0
245 0 -38411.27619429 0
246 1 36893.27285428 1
247 1 33178.91617883 1
248 1 25348.35963378 1
249 0 -30541.58930805 0
250 0 -32283.52127314 0
251 1 35528.88302005 1
252 1 33422.25450820 1
253 1 25992.74778157 1
254 0 -24206.45247774 0
255 1 15397.93588448 1
256 0 -29777.79117066 0
257 0 -31561.24999594 0
258 1 41825.39886236 1
259 0 -33773.19887827 0
260 0 -32530.25255940 0
261 0 -26733.16963725 0
262 0 -13605.69063950 0
263 0 -37340.62253447 0
264 0 -36895.38923947 0
265 0 -40060.14161710 0
266 1 39915.58501084 1
267 1 37629.16472915 1
268 0 -27587.33706344 0
269 1 24057.42269899 1
270 1 42560.33160554 1
271 1 29952.51980584 1
272 0 -40681.88336633 0
273 0 -37348.02283135 0
274 0 -35747.68547741 0
275 1 27279.13307272 1
276 1 25044.73221620 1
277 1 41350.55104383 1
278 0 -27083.93620447 0
279 1 38702.44400083 1
280 0 -42643.45005029 0
281 0 -36678.01325384 0
282 1 37333.92617173 1
283 0 -15627.44434007 0
284 1 35971.02865233 1
285 0 -25613.47357395 0
286 0 -42086.06734608 0
287 0 -36257.29022461 0
288 0 -35725.12969036 0
289 1 25815.58236829 1
290 1 5553.35559416 1
291 1 32767.94910487 1
292 1 28504.53670658 1
293 1 33503.47530387 1
294 0 -35479.55845614 0
295 0 -33350.68060100 0
296 0 -26017.81609699 0
297 1 7797.88758817 1
298 0 -39104.75444487 0
299 1 26140.00269815 1
300 1 39159.20826339 1
301 1 32547.79951330 1
302 0 -38267.39604260 0
303 1 22951.90989554 1
304 1 15349.61134098 1
305 1 35616.05181937 1
306 1 31275.38994718 1
307 0 -41886.93715680 0
308 0 -38325.55829156 0
309 0 -34924.38438446 0
310 1 25071.54447115 1
311 0 -16276.57944233 0
312 1 31614.69513492 1
313 0 -26451.22343098 0
314 1 33327.29427276 1
315 0 -35967.05341928 0
316 0 -34128.15724093 0
317 1 22847.55620736 1
318 0 -7137.41748011 0
319 1 32961.99358045 1
320 1 22381.74399989 1
321 1 34715.46770485 1
322 1 28668.64194776 1
323 0 -33947.10970274 0
324 0 -15853.64052029 0
325 0 -8658.87847702 0
326 1 34751.55579976 1
327 1 25639.45279797 1
328 0 -33578.73744171 0
329 1 31897.73244954 1
330 0 -37685.08152159 0
331 0 -19075.68706112 0
332 0 -16333.29157494 0
333 1 39557.33311644 1
334 0 -23915.20226196 0
335 1 38838.32139542 1
336 0 -27476.34692038 0
337 0 -32634.81736530 0
338 0 -26638.67052738 0
339 1 22148.39298014 1
340 0 -38290.52183696 0
341 1 27958.74638134 1
342 0 -44159.19567302 0
343 0 -40680.20729230 0
344 0 -32925.14690477 0
345 0 -30760.90944403 0
346 0 -17537.91134785 0
347 0 -35423.33092809 0
348 1 27270.31629330 1
349 0 -39554.60856562 0
350 1 36031.78411033 1
351 1 35201.06195881 1
352 0 -27541.30500135 0
353 1 25830.37304452 1
354 0 -35383.13663722 0
355 1 28501.90900518 1
356 0 -39469.57724519 0
357 0 -32162.52148511 0
358 0 -31730.05183961 0
359 0 -25608.47481918 0
360 1 20716.43985946 1
361 1 39269.10877880 1
362 1 27060.89597272 1
363 1 44073.40304836 1
364 0 -32366.17078704 0
365 1 31500.61704654 1
366 1 29855.72722697 1
367 1 24976.98100726 1
368 1 36812.35032492 1
369 0 -20549.11719782 0
370 0 -38181.10032434 0
371 0 -29829.22380782 0
372 1 33053.59939780 1
373 0 -20153.92912119 0
374 1 17095.22101425 1
375 1 29071.03911662 1
376 0 -23515.68443523 0
377 0 -31882.55847998 0
378 1 29996.04370269 1
379 0 -33697.55245977 0
380 1 21505.16566130 1
381 0 -19059.59623529 0
382 0 -36181.68810605 0
383 1 29395.57505995 1
384 0 -30349.49655007 0
385 0 -33078.19221269 0
386 1 28157.45142569 1
387 0 -22666.29294514 0
388 1 23773.82885059 1
389 0 -31936.00785787 0
390 0 -25795.26158645 0
391 0 -36270.04738889 0
392 1 31395.45559942 1
393 0 -31847.32292656 0
394 0 -26287.82633509 0
395 0 -31400.45903542 0
396 1 35161.57434698 1
397 0 -27719.62268082 0
398 1 33899.73575609 1
399 0 -32519.38796776 0
400 0 -30361.12417341 0
401 1 23992.75287227 1
402 0 -24203.18560679 0
403 0 -27406.24977225 0
404 0 -22864.72351882 0
405 1 29051.75247570 1
406 1 27501.02488310 1
407 1 30600.29177131 1
408 0 -24191.24853619 0
409 1 28302.79728216 1
410 0 -33117.89425202 0
411 1 26919.75703562 1
412 0 -36011.21064169 0
413 1 28776.69213347 1
414 1 34478.59467367 1
415 1 20466.28209747 1
416 1 23389.48929956 1
417 0 -26048.05773296 0
418 0 -22035.50322782 0
419 1 33436.54171532 1
420 0 -28755.15268475 0
421 0 -34783.30195892 0
422 1 19966.14026838 1
423 1 21913.02029548 1
424 1 27333.81636952 1
425 0 -27763.20495556 0
426 0 -29245.10580447 0
427 0 -33683.31063555 0
428 0 -40097.31205200 0
429 0 -24151.00408308 0
430 1 20173.63995566 1
431 1 30274.02128476 1
432 0 -20038.30567415 0
433 0 -36772.49288404 0
434 0 -37119.75342381 0
435 0 -38155.93750126 0
436 0 -27612.90210115 0
437 0 -23069.94286476 0
438 1 36146.39329491 1
439 0 -23937.34906716 0
440 0 -39038.96442886 0
441 1 43464.13153724 1
442 0 -33782.70430633 0
443 0 -33330.63323148 0
444 1 23916.18486732 1
445 1 37090.67432094 1
446 0 -28586.52966543 0
447 0 -30671.79215905 0
448 0 -39849.22819707 0
449 0 -32992.80226695 0
450 1 31450.20481739 1
451 1 24166.22910653 1
452 1 30703.99308779 1
453 0 -21549.87178183 0
454 0 -31048.41280120 0
455 1 38552.47919637 1
456 0 -29116.72931636 0
457 1 27475.49613941 1
458 0 -25960.38216328 0
459 1 27847.69400247 1
460 1 19399.95954782 1
461 1 40182.21931848 1
462 1 42137.44695955 1
463 1 30930.91727709 1
464 0 -28764.61385110 0
465 1 26758.66026148 1
466 0 -40173.52571058 0
467 0 -25602.34546148 0
468 1 37734.76745364 1
469 1 38599.56805100 1
470 1 29734.32448410 1
471 1 23733.87361567 1
472 1 25844.21336173 1
473 1 32673.69563104 1
474 1 18464.31653459 1
475 0 -30488.00213875 0
476 1 33000.05442824 1
477 0 -20294.18666382 0
478 1 20796.54868471 1
479 1 20641.12392973 1
480 0 -25620.06934533 0
481 1 13917.89390027 1
482 0 -28545.05821865 0
483 0 -27594.88300088 0
484 1 14358.02651704 1
485 1 15817.69306547 1
486 1 18204.74871807 1
487 0 -29200.71237739 0
488 0 -18749.12900395 0
489 1 23281.59970759 1
490 1 30505.50629375 1
491 0 -22805.97191855 0
492 0 -18730.99356299 0
493 1 15976.02054436 1
494 0 -28762.73548355 0
495 1 17701.57984320 1
496 0 -26594.40809602 0
497 0 -21592.23203363 0
498 1 21911.46819456 1
499 1 15355.23922748 1
500 0 -11495.03499459 0
501 0 -21819.71662884 0
502 1 12292.39465136 1
503 1 24756.46417100 1
504 0 -27260.64115015 0
505 1 26734.67866745 1
506 0 -16243.10060048 0
507 1 13112.54271265 1
508 0 -29310.99237436 0
509 1 21016.33767705 1
510 1 29116.72399139 1
511 0 -21608.91369812 0
512 1 27540.14130342 1
513 0 -18007.78159255 0
514 0 -16253.06673905 0
515 0 -23461.78217557 0
516 1 16561.73157397 1
517 1 32431.91495033 1
518 1 19760.89491901 1
519 0 -23035.78042799 0
520 1 5695.63324464 1
521 0 -3549.00655755 0
522 1 17155.95467196 1
523 0 -13786.28966730 0
524 1 17717.22320788 1
525 1 19321.29278641 1
526 1 18983.27617457 1
527 0 -9383.87599181 0
528 0 -5051.65826777 0
529 0 -15468.37521380 0
530 1 10695.56019606 1
531 0 -18862.43789730 0
532 0 -15978.73595265 0
533 0 -20974.14270404 0
534 1 7962.89573650 1
535 0 -8345.91111506 0
536 1 27075.71242250 1
537 0 -10399.17104735 0
538 0 -30589.85119415 0
539 1 37117.43158800 1
540 0 -24912.30635536 0
541 1 12915.79629089 1
542 0 -12725.93375893 0
543 1 25894.09779949 1
544 1 13489.89170131 1
545 0 -24321.31355445 0
546 1 23067.71703079 1
547 0 -24750.26288717 0
548 1 13090.92717400 1
549 0 -7885.07848508 0
550 0 -27154.87839890 0
551 1 -2488.84423940 0
552 0 -18796.35169071 0
553 0 -17348.83908725 0
554 0 -21950.41381804 0
555 1 -2488.84423940 0
556 0 2488.84423940 1
557 1 14818.82789079 1
558 0 -9297.42123416 0
559 1 26320.63142037 1
560 1 23317.62458192 1
