# idx_orig bit_orig post_llr hard
0 0 -34436.28821621 0
1 0 -30508.38009574 0
2 1 29863.83560454 1
3 1 30856.27219900 1
4 0 -29111.20858975 0
5 1 31270.36677852 1
6 0 -28798.99650343 0
7 0 -27832.38417470 0
8 0 -25210.23197218 0
9 1 28942.30853963 1
10 1 25830.15974448 1
11 1 26444.97470220 1
12 0 -26024.84087959 0
13 1 29437.57530910 1
14 0 -29484.64502187 0
15 1 25469.09019136 1
16 1 26729.33426845 1
17 0 -25627.30251788 0
18 0 -27866.35512417 0
19 0 -26162.25617752 0
20 1 27002.80837148 1
21 0 -30508.91801016 0
22 1 27533.75373008 1
23 1 31108.15113055 1
24 1 30012.41971669 1
25 1 37378.06947361 1
26 0 -35498.05240272 0
27 1 30030.51271945 1
28 1 32727.28497784 1
29 0 -32926.70980310 0
30 1 36385.24864372 1
31 0 -25436.56855182 0
32 1 32474.45660001 1
33 0 -33857.36828053 0
34 1 29204.69072256 1
35 0 -24451.17997061 0
36 1 29092.91378933 1
37 1 32560.07161393 1
38 1 22166.29787475 1
39 0 -29019.19845972 0
40 0 -32547.44355168 0
41 1 30071.06393162 1
42 1 31501.74387372 1
43 0 -23893.46452014 0
44 1 35711.60214186 1
45 1 24121.18254250 1
46 0 -32702.46444520 0
47 1 26011.95995434 1
48 1 30618.16266589 1
49 1 26480.53343396 1
50 1 29240.09122929 1
51 1 33199.87899228 1
52 0 -20224.07099948 0
53 0 -29015.27405642 0
54 0 -26074.79885435 0
55 1 26511.79763862 1
56 1 24590.53053474 1
57 1 25701.72221791 1
58 0 -28042.57442660 0
59 0 -20349.48742140 0
60 0 -30572.46785230 0
61 0 -30570.03687068 0
62 0 -28760.58744378 0
63 0 -30391.68759972 0
64 1 29411.53757917 1
65 0 -31205.20768079 0
66 0 -26523.22012035 0
67 0 -31882.65528463 0
68 0 -28087.09389194 0
69 0 -26437.38965077 0
70 1 28915.55692286 1
71 0 -22241.80658935 0
72 1 25738.55349582 1
73 1 26490.02265480 1
74 0 -29469.01135112 0
75 1 27387.73369606 1
76 0 -23497.30508626 0
77 1 25989.91396096 1
78 0 -22373.38852295 0
79 1 24852.64994134 1
80 0 -29080.11756048 0
81 1 30811.74817204 1
82 1 32989.09334419 1
83 0 -24997.44828246 0
84 1 33162.93060251 1
85 0 -28770.46687843 0
86 1 37146.62588636 1
87 1 31129.19736111 1
88 1 31900.49404668 1
89 0 -32082.39423255 0
