# idx_orig bit_orig post_llr hard
0 0 -24897.73771612 0
1 1 24103.57692171 1
2 0 -26962.18542956 0
3 1 30384.49062454 1
4 1 28808.80361812 1
5 1 22909.09646598 1
6 0 -23955.20958680 0
7 1 27369.74147558 1
8 0 -22744.95807895 0
9 1 26323.38857425 1
10 0 -25104.82943105 0
11 0 -31581.86358277 0
12 1 24760.75420879 1
13 0 -21614.03572258 0
14 0 -29368.88479831 0
15 0 -20949.96428775 0
16 0 -29308.13825687 0
17 1 22826.44637134 1
18 0 -24645.38525814 0
19 0 -24504.72561492 0
20 1 31523.34157137 1
21 1 20546.42478905 1
22 0 -23769.85974461 0
23 1 26073.90828976 1
24 1 24128.51266609 1
25 0 -25078.44061117 0
26 0 -19616.86570707 0
27 1 27620.24282710 1
28 1 16423.42810105 1
29 1 25864.97619075 1
30 0 -19422.19501068 0
31 1 20687.37715114 1
32 1 24888.63517088 1
33 1 23316.82556894 1
34 0 -23542.73788997 0
35 1 14873.51544278 1
36 1 15469.69164233 1
37 0 -21742.57089194 0
38 0 -20268.55710579 0
39 0 -17201.92772105 0
40 1 16665.12299528 1
41 0 -16142.29552122 0
42 0 -16281.18745885 0
43 1 15904.74833758 1
44 0 -22858.18799621 0
45 0 -25752.21009277 0
46 0 -21576.64040422 0
47 0 -18687.73867111 0
48 0 -18552.59464524 0
49 0 -14975.91734140 0
50 1 21613.25603543 1
51 1 16879.01185596 1
52 1 19902.90104894 1
53 1 16307.54540321 1
54 1 13928.84557958 1
55 0 -13749.28711549 0
56 0 -15836.41503949 0
57 0 -13390.84848589 0
58 1 16932.80432812 1
59 1 20625.99430182 1
60 1 22990.98173270 1
61 0 -18064.78525892 0
62 1 16224.88315609 1
63 1 23596.70690895 1
64 0 -12800.57033593 0
65 0 -14029.62495942 0
66 0 -20814.91917935 0
67 1 15836.15279614 1
68 0 -12523.72330613 0
69 0 -11334.36017381 0
70 1 11825.40052642 1
71 1 15439.57166269 1
72 1 15031.77238576 1
73 0 -11121.79810047 0
74 1 14795.63822734 1
75 0 -9673.64493084 0
76 0 -10888.30012301 0
77 1 11116.99256966 1
78 1 12407.35503993 1
79 1 13030.69443617 1
80 1 15413.08688260 1
81 1 11906.10541530 1
82 1 13855.00716446 1
83 0 -12951.61525113 0
84 1 13192.15345241 1
85 0 -17194.10935048 0
86 0 -24887.45703594 0
87 0 -22633.01857489 0
88 1 26507.47367526 1
89 0 -26125.91384871 0
90 0 -23100.00707841 0
91 1 21944.00451730 1
92 1 18086.35779250 1
93 1 26512.03340395 1
94 1 19252.08657182 1
95 1 24358.15586897 1
96 0 -22424.41328196 0
97 0 -19020.11883579 0
98 1 18635.68575523 1
99 0 -19767.90400855 0
100 1 20336.77092046 1
101 1 19974.53697232 1
102 1 21450.68143342 1
103 0 -25128.82844436 0
104 0 -16574.28479947 0
105 1 21743.15098574 1
106 0 -19458.87630959 0
107 0 -21264.18914974 0
108 1 19455.55622404 1
109 1 17221.55605134 1
110 1 19662.89207376 1
111 0 -20591.90358820 0
112 0 -15169.13415567 0
113 1 18160.92840463 1
114 0 -15226.62767169 0
115 0 -17249.16449623 0
116 1 15794.07272307 1
117 0 -11745.93004863 0
118 0 -15452.41799386 0
119 0 -11525.01177667 0
120 0 -14263.87852053 0
121 0 -12708.22473969 0
122 0 -12670.71494765 0
123 0 -10685.48285096 0
124 1 6195.77817255 1
125 0 -10438.66974198 0
126 0 -11924.44410937 0
127 0 -4504.69249347 0
128 1 10546.82192453 1
129 1 6416.45705554 1
130 1 10056.98812178 1
131 0 -6739.21680890 0
132 1 4968.16577957 1
133 0 -9020.95519012 0
134 1 6162.52511890 1
135 1 13032.51042889 1
136 0 -6838.04555085 0
137 0 -13031.58113984 0
138 1 12604.32170951 1
139 1 12617.44318501 1
140 1 12786.24563160 1
141 0 -8746.48820613 0
142 0 -8788.11785553 0
143 1 14709.68828261 1
144 0 -18909.89501182 0
145 0 -18010.48519413 0
146 1 15359.17645795 1
147 0 -18923.00329187 0
148 0 -14958.42991297 0
149 1 21282.54763685 1
150 1 19029.11522209 1
151 1 24902.32505875 1
152 0 -15598.64059834 0
153 1 16897.54097609 1
154 1 17859.69360533 1
155 1 8489.25786183 1
156 0 -19474.07353038 0
157 0 -21244.04238349 0
158 1 16900.87297639 1
159 1 15425.58177998 1
160 1 16485.60644883 1
161 0 -25296.75154842 0
162 1 16176.80444836 1
163 0 -23854.62331987 0
164 0 -16823.80753931 0
165 0 -18787.55554575 0
166 0 -16724.40216895 0
167 1 15492.53601501 1
168 1 20480.54693177 1
169 0 -12194.58031557 0
170 0 -16624.84858210 0
171 0 -16266.70246618 0
172 0 -21050.95737256 0
173 0 -13847.36795429 0
174 0 -13209.22444022 0
175 0 -18268.84004656 0
176 1 14002.43473742 1
177 0 -15257.13882297 0
178 1 11821.95635561 1
179 1 16771.56870299 1
180 0 -12913.09258419 0
181 0 -14622.35977623 0
182 0 -13847.26323228 0
183 1 13356.91442099 1
184 0 -15735.34890576 0
185 1 19354.12252671 1
186 0 -18013.55788532 0
187 1 18349.45051831 1
188 1 14831.25096168 1
189 1 19812.81779962 1
190 1 21441.15704890 1
191 1 17294.90959419 1
192 0 -16762.96857201 0
193 0 -15925.40249137 0
194 1 17712.31105654 1
195 1 15605.93694404 1
196 0 -14942.90519512 0
197 0 -21333.20883474 0
198 1 19919.65429477 1
199 1 19279.03048885 1
200 1 26246.14723128 1
201 0 -15155.37486862 0
202 0 -18878.02160996 0
203 0 -19687.05462627 0
204 0 -21818.93803563 0
205 1 21659.09194971 1
206 1 21244.20613785 1
207 0 -20481.22200435 0
208 0 -19614.73541883 0
209 0 -19653.89371928 0
210 0 -20854.17291615 0
211 0 -19924.94321129 0
212 0 -25752.06280351 0
213 0 -22515.46457154 0
214 0 -17980.30482146 0
215 1 18099.35059038 1
216 1 16623.10239075 1
217 1 17927.47123474 1
218 1 18763.94354372 1
219 1 16768.18009876 1
220 0 -13548.54601089 0
221 1 18190.85779594 1
222 0 -19181.55662621 0
223 1 11449.48951882 1
224 1 9811.75240088 1
225 0 -17071.87596741 0
226 0 -15725.67919150 0
227 0 -11383.82852465 0
228 0 -8092.42356572 0
229 1 17788.44095529 1
230 0 -10739.48499935 0
231 1 13380.17498306 1
232 0 -12929.45657033 0
233 1 12732.55111037 1
234 1 10642.02101095 1
235 1 8434.72741757 1
236 0 -15999.74395603 0
237 1 12076.42470170 1
238 0 -13747.85185053 0
239 1 18641.23408284 1
240 1 20472.83480483 1
241 0 -21121.88711150 0
242 0 -19374.71221071 0
243 1 21929.61284051 1
244 0 -17058.93442054 0
245 0 -19968.08057179 0
246 1 23572.45357201 1
247 1 24018.90208564 1
248 1 15188.87558321 1
249 1 17559.44350141 1
250 1 16338.50780371 1
251 1 18132.07163942 1
252 1 19820.56314858 1
253 0 -21511.84972845 0
254 0 -18650.81145492 0
255 1 16767.69932623 1
256 0 -13054.12896201 0
257 0 -10660.33540316 0
258 0 -13309.74641187 0
259 1 15414.82737093 1
260 1 12125.94615029 1
261 1 20722.77979182 1
262 1 13509.47180426 1
263 0 -12338.60434842 0
264 1 14105.80083644 1
265 1 12465.96554715 1
266 0 -16924.24109599 0
267 0 -16071.73813314 0
268 0 -17081.11952087 0
269 1 16393.93130657 1
270 1 16135.37465416 1
271 1 16228.72004634 1
272 0 -11597.05231352 0
273 0 -16862.84755085 0
274 1 8957.15570874 1
275 0 -9877.35622626 0
276 1 14500.31561765 1
277 0 -7981.09535820 0
278 0 3012.59154881 1
279 0 -4203.80268021 0
280 0 -11000.32212195 0
281 1 -1331.77883172 0
282 0 -7750.76534519 0
283 0 3993.34227761 1
284 1 3028.34677559 1
285 0 -2309.03576078 0
286 0 -2223.14176749 0
287 0 -6437.01682942 0
288 0 -5747.67039879 0
289 0 -5296.58870654 0
290 0 -2817.03447558 0
291 0 2817.03447558 1
292 0 -4758.28215985 0
293 0 -12479.00935284 0
294 1 15607.83502725 1
295 0 -11979.24746996 0
296 1 16962.46303119 1
297 1 8247.89230185 1
298 1 10305.15498578 1
299 1 16500.87601793 1
300 1 10436.92379876 1
301 0 -14361.50594677 0
302 0 -13987.33038862 0
303 0 -17864.11441036 0
304 1 19819.61962886 1
305 1 8368.68737145 1
306 0 -12131.78558404 0
307 1 17884.28801315 1
308 0 -17352.69654652 0
309 0 -20498.50119615 0
310 0 -19848.02773284 0
311 0 -25261.28133512 0
312 0 -22212.28168734 0
313 0 -23265.08405768 0
314 1 20152.92139554 1
315 0 -17437.68606309 0
316 1 19670.52206867 1
317 0 -20434.05548181 0
318 1 16096.15214223 1
319 0 -12765.48006025 0
320 0 -16811.91944640 0
321 1 18710.24178009 1
322 0 -21298.62413929 0
323 0 -20105.90776663 0
324 1 19840.55457749 1
325 1 17227.03903122 1
326 0 -13737.49049487 0
327 0 -23741.92947365 0
328 0 -23084.70101307 0
329 0 -28813.76021426 0
330 0 -22001.45733287 0
331 0 -23461.28652657 0
332 1 19053.94434286 1
333 0 -22040.03346303 0
334 0 -23226.44712782 0
335 0 -23578.37095627 0
336 0 -22824.49073789 0
337 0 -21308.84647209 0
338 0 -23338.91470846 0
339 0 -21137.21883490 0
340 0 -20685.91099481 0
341 1 21156.65149126 1
342 1 21425.57437832 1
343 0 -23266.30240792 0
