# idx_int bit_int post_llr hard
0 1 95120.34407826 1
1 1 78697.16105143 1
2 1 88129.03688959 1
3 0 -105727.02895503 0
4 0 -103826.83094408 0
5 1 87681.67511634 1
6 0 -87166.88318960 0
7 0 -93908.66829895 0
8 1 84454.79643986 1
9 1 77511.04239771 1
10 0 -84722.20517603 0
11 1 131665.89465209 1
12 0 -99546.70520717 0
13 1 83282.64193601 1
14 1 90873.34270571 1
15 0 -77154.62293079 0
16 1 72400.91013340 1
17 1 98388.85762081 1
18 1 143388.88613286 1
19 1 91318.44137343 1
20 0 -70737.87708102 0
21 0 -66252.53260818 0
22 0 -90807.96336031 0
23 0 -80392.91124673 0
24 0 -59929.98322026 0
25 1 134291.39949505 1
26 0 -109031.53399173 0
27 0 -81633.34974883 0
28 0 -82229.39348802 0
29 1 86922.66516049 1
30 0 -83869.82624777 0
31 0 -87682.98554145 0
32 1 108744.00098728 1
33 1 78837.15234585 1
34 1 87743.70171013 1
35 0 -70938.49028789 0
36 0 -88420.03775884 0
37 1 61184.58121049 1
38 1 95561.05410793 1
39 0 -119503.56818640 0
40 0 -95308.86507839 0
41 0 -73733.09017174 0
42 1 96852.73173890 1
43 0 -80361.45039325 0
44 1 67666.80122621 1
45 1 77527.63861008 1
46 1 106579.64410044 1
47 0 -91511.15036398 0
48 0 -79591.00263369 0
49 0 -86668.31369978 0
50 0 -86424.01538926 0
51 0 -49483.72706286 0
52 0 -90172.77050117 0
53 0 -110022.06869441 0
54 1 108467.44446959 1
55 1 87812.36600348 1
56 1 91416.72201153 1
57 1 84735.81811395 1
58 0 -63451.55676807 0
59 0 -80465.65708170 0
60 1 96930.37591965 1
61 1 79564.02657255 1
62 1 105293.88914053 1
63 0 -99767.52228487 0
64 1 91392.60438530 1
65 1 78935.55300042 1
66 1 117328.70558864 1
67 0 -99742.16164620 0
68 0 -63476.77504844 0
69 1 105387.72434165 1
70 1 95252.26707539 1
71 0 -93013.83119613 0
72 0 -62749.63250173 0
73 0 -86916.31627875 0
74 1 121246.95418168 1
75 0 -85825.18784297 0
76 0 -83924.51724523 0
77 1 81060.32550738 1
78 0 -101548.94374759 0
79 1 92782.21158028 1
80 1 70992.47246756 1
81 0 -126400.56437655 0
82 0 -83914.36505816 0
83 1 78422.88108429 1
84 0 -95066.68384643 0
85 0 -91188.97252426 0
86 1 67792.65012760 1
87 0 -103130.06963276 0
88 0 -111631.17122713 0
89 1 87633.22600003 1
90 0 -100279.82877317 0
91 0 -87450.87144847 0
92 0 -77357.15515145 0
93 0 -76501.65407257 0
94 1 80531.88008012 1
95 1 77811.45631280 1
96 1 81956.38401570 1
97 1 85105.93454543 1
98 0 -85334.31368672 0
99 1 85879.03652729 1
100 0 -65488.20664663 0
101 1 80996.57317547 1
102 0 -121388.38110541 0
103 1 80062.94928687 1
104 1 86185.65741434 1
105 0 -85672.97967271 0
106 1 64999.39000526 1
107 1 73764.70605528 1
108 1 93143.29133828 1
109 0 -108982.92451007 0
110 0 -89740.93254581 0
111 0 -91104.78478985 0
112 0 -93817.12198367 0
113 1 92361.53603766 1
114 0 -62432.82949232 0
115 1 77759.28187468 1
116 1 92366.87973583 1
117 1 73554.29479542 1
118 0 -93614.34677521 0
119 0 -88498.58872666 0
120 0 -64191.87080186 0
121 0 -71548.13134323 0
122 1 78967.71578910 1
123 1 102559.56632526 1
124 1 81429.25892571 1
125 0 -98029.45041300 0
126 1 78498.51391912 1
127 0 -69443.97732317 0
128 1 65313.00688743 1
129 0 -105438.67389081 0
130 1 113237.68368183 1
131 1 80723.36243021 1
132 1 89506.65482162 1
133 1 78762.72431012 1
134 0 -87691.53891392 0
135 0 -82567.88377748 0
136 1 94220.08149667 1
137 0 -78807.92072501 0
138 0 -101582.03571488 0
139 1 63765.86336823 1
140 1 70289.64448095 1
141 0 -99263.88294655 0
142 1 56687.08539555 1
143 0 -97288.99183628 0
144 1 75337.92190085 1
145 1 101309.89934241 1
146 0 -83440.78876618 0
147 0 -67947.03076849 0
148 1 91920.07131031 1
149 1 52773.59750795 1
150 0 -88874.76980428 0
151 1 115446.89765598 1
152 1 80923.02518674 1
153 1 80202.39248960 1
154 0 -71056.73788532 0
155 0 -67285.20954327 0
156 0 -96468.50285181 0
157 0 -75234.71674265 0
158 1 105207.43895644 1
159 1 82905.43798037 1
160 0 -88469.42739618 0
161 1 92941.39611878 1
162 1 79418.60270194 1
163 0 -53599.87758151 0
164 0 -81707.12955930 0
165 1 100902.07398573 1
166 1 95997.52763568 1
167 0 -99127.60945006 0
168 1 66004.25887627 1
169 0 -85827.58127609 0
170 0 -62691.62209037 0
171 1 101570.30771056 1
172 1 117616.12167070 1
173 0 -87533.08415681 0
174 0 -77923.96591202 0
175 0 -92568.50119547 0
176 1 85914.37096198 1
177 1 76307.33145838 1
178 1 85195.91457637 1
179 0 -98865.86774852 0
180 0 -111964.50961817 0
181 1 77098.41689732 1
182 1 98546.59928300 1
183 0 -90329.98194127 0
184 0 -79965.09501999 0
185 1 106739.71034532 1
186 0 -110869.30071481 0
187 0 -111281.14526895 0
188 0 -61568.32167827 0
189 1 94682.62661654 1
190 1 86834.24638638 1
191 1 58902.30316608 1
192 0 -75613.51811612 0
193 1 102872.60604907 1
194 1 109244.09603621 1
195 1 90339.18071651 1
196 1 102147.93404679 1
197 1 77882.31798756 1
198 1 74509.70488468 1
199 0 -76723.64175886 0
200 1 95576.17796317 1
201 0 -100645.71445518 0
202 1 84198.49874600 1
203 1 89918.63635667 1
204 0 -111208.03058251 0
205 0 -86050.69069942 0
206 1 86719.87784752 1
207 1 92621.56328552 1
208 0 -96742.50802566 0
209 1 75102.60477299 1
210 1 85450.19108206 1
211 1 76632.82297752 1
212 0 -58504.08885707 0
213 1 73362.93969208 1
214 1 110406.21995092 1
215 1 104031.79042816 1
216 1 60158.63768445 1
217 1 85813.02822790 1
218 1 85153.58518498 1
219 1 69780.08316869 1
220 0 -92110.63426331 0
221 0 -108446.16080986 0
222 0 -58143.41470300 0
223 1 87047.66348885 1
224 0 -82691.64201290 0
225 0 -88853.94718925 0
226 0 -83231.58450909 0
227 0 -67919.43796255 0
228 1 90545.37899996 1
229 0 -98117.56141404 0
230 0 -79611.49262814 0
231 1 98293.06656016 1
232 1 93503.19997704 1
233 0 -47618.11376278 0
234 0 -93048.94880398 0
235 1 82308.61770345 1
236 1 78019.24987434 1
237 1 76709.32339941 1
238 1 76186.14527163 1
239 0 -97355.38765081 0
240 1 54362.87256417 1
241 0 -88482.27104394 0
242 1 108740.09062034 1
243 1 94901.28137301 1
244 0 -80901.72544509 0
245 0 -98698.91794891 0
246 0 -88813.53204331 0
247 1 78915.40738090 1
248 0 -91692.96008075 0
249 1 82486.74585568 1
250 0 -90001.06462761 0
251 0 -90411.77476325 0
252 1 88080.52078273 1
253 1 76663.34652988 1
254 0 -75960.33270066 0
255 1 115595.88778275 1
256 0 -108997.87830952 0
257 0 -87576.42852729 0
258 1 88476.76225370 1
259 0 -98722.58531939 0
260 1 81281.79639415 1
261 0 -60508.57379324 0
262 1 93417.43930408 1
263 1 106382.31789900 1
264 0 -67474.67489726 0
265 1 95214.69181301 1
266 1 86431.41995158 1
267 0 -111412.16697573 0
268 0 -77900.50214485 0
269 1 111628.07684006 1
270 1 111314.52494253 1
271 1 89282.62827051 1
272 0 -100688.13183878 0
273 1 96317.58021501 1
274 0 -79359.66662929 0
275 0 -79747.24688680 0
276 1 99210.31111459 1
277 1 114989.71129838 1
278 1 88063.24888640 1
279 1 90468.27867172 1
280 0 -108408.34476027 0
281 1 99098.94180667 1
282 0 -72492.36471478 0
283 0 -71577.79529577 0
284 0 -99334.57027023 0
285 0 -104130.90277100 0
286 0 -77457.64009415 0
287 1 70091.36204062 1
288 0 -83705.21148844 0
289 0 -63659.86090213 0
290 0 -100799.66522872 0
291 1 83856.51479528 1
292 1 85332.24360093 1
293 0 -87225.90952552 0
294 0 -86368.06709773 0
295 1 86710.50169364 1
296 0 -75059.92207300 0
297 1 92377.72234187 1
298 1 104587.12911305 1
299 1 85982.48178069 1
300 1 82272.56206575 1
301 0 -77759.17999129 0
302 0 -95488.66046695 0
303 1 80008.77982814 1
304 0 -91034.01317010 0
305 1 122918.97328033 1
306 0 -83658.75064323 0
307 0 -89840.55393021 0
308 1 72156.66464898 1
309 0 -91767.56773817 0
310 0 -87407.47741966 0
311 1 98735.69590817 1
312 0 -93806.64955289 0
313 0 -78901.19649237 0
314 0 -100898.41906120 0
315 1 84582.16506896 1
316 1 90749.01819127 1
317 1 78784.54212975 1
318 1 99829.88260490 1
319 0 -108536.42654825 0
320 1 89173.45938145 1
321 1 76200.62972740 1
322 1 97320.54084669 1
323 1 80623.10188099 1
324 0 -54119.16030802 0
325 0 -111210.86406601 0
326 1 112665.42942442 1
327 1 81660.91862066 1
328 0 -75097.36994670 0
329 0 -65711.47580199 0
330 1 99770.88389932 1
331 1 77563.97307614 1
332 0 -84057.70209176 0
333 0 -103722.84218523 0
334 0 -84147.02170218 0
335 0 -101310.78269043 0
336 1 63934.42881468 1
337 0 -109536.92972935 0
338 0 -92217.70107049 0
339 1 102718.24011320 1
340 0 -96898.26995816 0
341 1 110235.41168843 1
