# idx_int bit_int post_llr hard
0 1 33112.58448414 1
1 0 -35420.96076751 0
2 1 20730.60780546 1
3 1 15350.13138852 1
4 1 42301.86073956 1
5 0 -15223.94445560 0
6 1 22676.68671433 1
7 1 30517.34886193 1
8 0 -16189.61901800 0
9 1 33201.35458006 1
10 0 -31999.93141286 0
11 1 34964.36338751 1
12 1 19980.09073923 1
13 0 -15168.25357682 0
14 1 35002.76129453 1
15 1 31347.66855297 1
16 1 38628.46281938 1
17 0 -39326.26005591 0
18 0 -30237.37847233 0
19 1 31124.82652002 1
20 1 23508.02042309 1
21 1 32172.41026152 1
22 0 -25880.08819846 0
23 1 25506.93874153 1
24 0 -28397.13352140 0
25 0 -38881.00542895 0
26 1 35936.42401623 1
27 1 30137.28395648 1
28 1 22354.04586139 1
29 0 -31325.48695179 0
30 0 -26333.66241050 0
31 0 -25171.78615440 0
32 1 18293.14729728 1
33 1 13935.63125693 1
34 1 19423.11432194 1
35 0 -29463.78017815 0
36 0 -19604.09821976 0
37 0 -27446.61160896 0
38 1 29143.58434987 1
39 0 -13846.35807353 0
40 1 33435.75229094 1
41 0 -25707.07548617 0
42 1 35626.01018634 1
43 1 22525.81223526 1
44 0 -33340.27196617 0
45 1 32758.99863496 1
46 1 36575.92053760 1
47 0 -26454.15133847 0
48 1 16602.59474325 1
49 1 28931.51048062 1
50 1 12788.00649272 1
51 0 -22585.23208853 0
52 1 19269.33312403 1
53 0 -35226.50593926 0
54 0 -25629.63654518 0
55 0 -29950.96764592 0
56 0 -16944.98930800 0
57 1 32936.74572745 1
58 1 23888.12501929 1
59 1 19504.67718503 1
60 1 37537.97382952 1
61 1 28370.02138917 1
62 0 -30452.62055252 0
63 1 16846.74020339 1
64 1 28815.86710805 1
65 1 16771.79842846 1
66 1 23498.56764626 1
67 0 -20561.93295318 0
68 1 25617.28871712 1
69 1 38439.91687839 1
70 0 -21164.90157562 0
71 1 16783.45362081 1
72 1 29137.30749354 1
73 1 27477.10620229 1
74 1 36521.00300207 1
75 1 32745.58718248 1
76 1 25301.36386338 1
77 0 -13930.44799497 0
78 0 -34631.40568294 0
79 1 32818.97606196 1
80 1 28862.17334616 1
81 0 -24933.45249042 0
82 0 -14168.68570816 0
83 1 28167.90231933 1
84 1 32514.76218104 1
85 1 17306.49092045 1
86 0 -10049.66343805 0
87 0 -17284.48948622 0
88 1 16287.19483970 1
89 0 -18803.95209444 0
90 1 27937.96051230 1
91 0 -25407.01859834 0
92 0 -32714.79627949 0
93 1 33967.26500390 1
94 0 -25925.57447537 0
95 0 -34141.24899965 0
96 1 27284.02802569 1
97 1 26623.58207811 1
98 0 -18000.51587674 0
99 0 -23389.81241088 0
100 0 -26075.20860730 0
101 0 -4739.85325185 0
102 1 24546.12349326 1
103 0 -23502.21475332 0
104 1 17682.90451625 1
105 0 -10891.59285333 0
106 1 27364.42634539 1
107 1 12623.23984415 1
108 0 -28749.25231827 0
109 0 -22203.61415982 0
110 1 25179.92920937 1
111 1 26546.87689589 1
112 0 -15546.83954798 0
113 0 -19919.01095595 0
114 1 23533.87959761 1
115 1 29109.65984430 1
116 1 32492.71176369 1
117 0 -20598.73231189 0
118 1 23658.54064806 1
119 0 -34130.54425490 0
120 1 21513.17926937 1
121 0 -29732.54549930 0
122 0 -18369.27708378 0
123 1 32732.23128587 1
124 1 23927.59845855 1
125 1 10086.88442266 1
126 1 21333.79369958 1
127 0 -22303.39527891 0
128 0 -20091.48603488 0
129 1 25169.79600509 1
130 1 15098.13951996 1
131 0 -25523.39382819 0
132 1 34308.45272065 1
133 1 30941.57416750 1
134 0 -34038.36605249 0
135 1 34156.82357374 1
136 1 14078.09173217 1
137 0 -34463.29147953 0
138 1 26683.69260149 1
139 0 -22645.02767578 0
140 0 -29237.21177476 0
141 0 -28803.34418411 0
142 1 24527.22373338 1
143 0 -26606.99353769 0
144 1 26772.48099746 1
145 0 -16259.73492311 0
146 0 -18395.61424695 0
147 1 4346.63379858 1
148 0 -26652.15936261 0
149 1 19307.59615554 1
150 1 12447.20273005 1
151 0 -24587.42023545 0
152 1 23501.62330037 1
153 1 35558.55867036 1
154 1 23826.91754856 1
155 0 -25507.05639758 0
156 0 -38389.96167656 0
157 1 33621.10590370 1
158 1 24191.87315140 1
159 0 -25503.50212046 0
160 1 25780.05677911 1
161 0 -29045.44354327 0
162 0 -29553.49696129 0
163 1 33233.39430929 1
164 0 -27176.65560363 0
165 0 -24235.63141383 0
166 0 -35771.00714141 0
167 1 37120.68236713 1
168 1 32540.12953005 1
169 1 21786.27469751 1
170 1 28317.09932278 1
171 1 21616.61842066 1
172 0 -31506.40453779 0
173 0 -29266.29911548 0
174 1 22735.16432798 1
175 0 -24713.94827139 0
176 0 -25638.08153994 0
177 1 17633.85945134 1
178 0 -33644.42246387 0
179 1 29858.26915452 1
180 0 -19184.81902002 0
181 1 32950.06336063 1
182 0 -29351.53937861 0
183 0 -12602.71266553 0
184 0 -18601.42955343 0
185 1 20629.85339980 1
186 1 22064.80278401 1
187 1 31414.66717171 1
188 0 -19838.33065821 0
189 1 22929.79698050 1
190 1 23783.19222245 1
191 0 -35264.35022981 0
192 1 29104.07832077 1
193 1 23380.87200091 1
194 1 32500.39635987 1
195 0 4965.61151348 1
196 1 33083.31576631 1
197 0 -23377.76962552 0
198 1 31692.19262569 1
199 0 -29645.15857472 0
200 0 -26802.93170420 0
201 1 24789.96215551 1
202 1 20755.68757230 1
203 0 -28201.10682404 0
204 1 28383.56754995 1
205 1 33581.94835984 1
206 0 -32079.75587453 0
207 0 -29315.03187914 0
208 1 21901.28022407 1
209 0 -23079.12087481 0
210 1 30917.22755173 1
211 0 -21622.31237039 0
212 0 -18517.85643331 0
213 1 20339.79053391 1
214 1 24643.50438693 1
215 1 21258.79849756 1
216 1 28775.62961713 1
217 1 35642.57007778 1
218 1 28466.28971908 1
219 0 -20316.27741901 0
220 0 -34391.47368616 0
221 0 -23328.36894889 0
222 1 17373.53732867 1
223 0 -35460.04565695 0
224 1 26450.50136681 1
225 1 24813.66856875 1
226 1 31102.51455132 1
227 0 -30242.31160441 0
228 1 30126.51231007 1
229 0 -21741.42647191 0
230 0 -26898.70569326 0
231 1 35301.31086013 1
232 0 -27070.73783100 0
233 0 -32396.32664576 0
234 0 -12529.74273344 0
235 1 17052.93996035 1
236 0 -20721.67177923 0
237 0 -25252.94325299 0
238 0 -15969.00518180 0
239 0 -15655.35522830 0
240 1 33013.72753341 1
241 0 -27975.41767539 0
242 1 32951.15649928 1
243 0 -17361.42563161 0
244 0 -26243.88270821 0
245 0 -33326.47161199 0
246 0 -12792.07470060 0
247 0 -30018.33920505 0
248 0 -37713.24975252 0
249 1 11215.83738011 1
250 1 27231.33481034 1
251 0 -22746.12186275 0
252 1 20946.31912524 1
253 0 -18755.03530522 0
254 1 27968.71745005 1
255 0 -25862.31793980 0
256 1 35067.70673463 1
257 0 -15926.88923330 0
258 0 -24881.60928771 0
259 0 -14363.83232440 0
260 0 -30887.55898587 0
261 1 30544.46433321 1
262 1 27485.97189649 1
263 0 -35535.99842660 0
264 0 -26677.01774344 0
265 1 25786.29185968 1
266 0 -35272.56768993 0
267 1 24622.45467993 1
268 1 30504.31239291 1
269 1 36275.25033509 1
270 1 24737.52422115 1
271 0 -27728.44718863 0
272 1 23879.33172892 1
273 0 -23722.60344620 0
274 1 12232.87431340 1
275 1 41228.29879141 1
276 0 -30247.21757262 0
277 0 -32302.48619306 0
278 1 29968.75367315 1
279 1 37705.35338834 1
280 1 38683.73605199 1
281 0 -15344.73663019 0
282 0 -31803.38855578 0
283 0 -28027.23485274 0
284 0 -31205.25237071 0
285 0 -29954.38903042 0
286 0 -22978.49368315 0
287 1 25446.09685935 1
288 1 22895.48958712 1
289 0 -32220.01084470 0
290 0 -19922.41072289 0
291 0 -30389.79005965 0
292 0 -29957.47911285 0
293 1 4620.18612891 1
294 1 16979.30459857 1
295 0 -22307.67356560 0
296 1 31325.06354574 1
297 0 -19664.05262787 0
298 0 -22233.48142383 0
299 1 28544.59935265 1
300 1 14191.09881569 1
301 0 -32855.71953984 0
302 1 35877.94706138 1
303 1 39891.92091348 1
304 0 -30687.54759529 0
305 1 40537.42347668 1
306 0 -31152.05726468 0
307 0 -25042.09286253 0
308 1 33876.78834388 1
309 0 -28912.26378772 0
310 1 27229.38810252 1
311 1 26301.10321221 1
312 1 32097.17158895 1
313 1 17887.71250895 1
314 0 -34072.30132529 0
315 1 33818.47927260 1
316 0 -24715.88640031 0
317 0 -36005.77958907 0
318 0 -20587.89894172 0
