# idx_int bit_int post_llr hard
0 0 -75616.11341655 0
1 1 91737.07596603 1
2 1 51764.50091126 1
3 0 -75515.24718029 0
4 1 72661.54014081 1
5 0 -88671.91470076 0
6 0 -76799.61450241 0
7 0 -52846.37510282 0
8 0 -99369.72406514 0
9 0 -80031.51934871 0
10 1 88685.90467942 1
11 0 -80568.17961834 0
12 1 60864.58581815 1
13 1 102120.83371767 1
14 1 25518.82842897 1
15 1 80907.33679535 1
16 1 60181.00616316 1
17 1 89233.46176543 1
18 0 -93135.07969669 0
19 1 70883.43890249 1
20 0 -82724.35136641 0
21 1 66217.79793552 1
22 0 -52723.94359411 0
23 1 64848.35214121 1
24 1 78849.58654290 1
25 1 102300.59909789 1
26 1 56575.86551011 1
27 0 -82443.78197931 0
28 0 -57380.47278665 0
29 1 82477.78202226 1
30 0 -50198.69787866 0
31 1 92871.69311823 1
32 0 -71132.74904479 0
33 0 -78124.69464815 0
34 0 -60686.66512387 0
35 0 -69193.26464595 0
36 0 -47443.30883513 0
37 1 69643.75659669 1
38 1 81324.46180605 1
39 0 -94919.79563698 0
40 1 69026.66311135 1
41 0 -59631.23679194 0
42 1 61799.15982563 1
43 0 -72078.77414455 0
44 0 -61417.52014357 0
45 0 -75909.41965963 0
46 0 -88148.57357808 0
47 1 72888.23370370 1
48 0 -81478.89357556 0
49 1 51020.76312894 1
50 1 68425.06334450 1
51 0 -72854.32765532 0
52 0 -79388.31741565 0
53 0 -80584.55835890 0
54 0 -75325.04417728 0
55 1 75493.99765368 1
56 0 -69424.01739060 0
57 1 77169.27023042 1
58 0 -71604.97460638 0
59 0 -89034.27555293 0
60 0 -91060.48413430 0
61 1 89806.46313097 1
62 0 -78933.22823690 0
63 1 72712.37300345 1
64 0 -84662.33804602 0
65 0 -102298.70442630 0
66 0 -81318.10508923 0
67 1 62109.85653524 1
68 0 -88801.74741968 0
69 1 64875.87281988 1
70 0 -70952.31866616 0
71 0 -45834.88957311 0
72 0 -87484.02644438 0
73 0 -80063.34232210 0
74 1 93413.21561600 1
