# idx_orig bit_orig post_llr hard
0 0 -93115.24696185 0
1 0 -84022.04583919 0
2 1 82970.50985129 1
3 0 -86431.83954823 0
4 1 54189.83754322 1
5 1 53904.24795483 1
6 1 79163.20173923 1
7 1 55503.83529818 1
8 1 74841.34882666 1
9 1 85538.84929852 1
10 1 72722.41145926 1
11 0 -43134.92605325 0
12 1 51653.03130636 1
13 0 -82101.45460169 0
14 1 60762.40269018 1
15 0 -79665.97375153 0
16 0 -84318.01867772 0
17 0 -71240.81837355 0
18 1 53493.21369141 1
19 0 -63163.58897319 0
20 0 -80810.82164623 0
21 0 -59202.41373640 0
22 1 90160.62589530 1
23 0 -79431.27927378 0
24 0 -77445.68731109 0
25 1 34381.32640074 1
26 1 61025.94581946 1
27 0 -75151.60693441 0
28 1 77988.27271227 1
29 0 -66292.81095721 0
30 1 77255.37484464 1
31 1 82703.23078328 1
32 1 48816.78914382 1
33 1 50802.34596400 1
34 0 -74326.20989864 0
35 0 -62345.30006165 0
36 1 73123.19848331 1
37 1 70256.57060465 1
38 0 -75773.69659068 0
39 1 25684.33565758 1
40 1 60566.41973560 1
41 1 87162.89558806 1
42 0 -62016.43703040 0
43 0 -74756.01710708 0
44 0 -89625.32790587 0
45 1 76276.05104051 1
46 1 25220.68123656 1
47 0 -64535.65167503 0
48 0 -81261.40513885 0
49 1 59323.30726564 1
50 1 95606.74895777 1
51 0 -91372.22599505 0
52 1 89784.58442811 1
53 1 40986.23567556 1
54 1 56877.20106183 1
55 1 81319.54828775 1
56 0 -56772.38257197 0
57 0 -79102.39880231 0
58 0 -81900.40420719 0
59 1 70062.40200982 1
60 1 49617.12947763 1
61 0 -54748.62295018 0
62 0 -90047.83808560 0
63 1 53246.76423666 1
64 0 -77843.32065603 0
65 1 83735.61078017 1
66 0 -59516.95615681 0
67 1 45672.06970814 1
68 0 -42170.50250165 0
69 1 80284.21784340 1
70 1 48183.32203941 1
71 1 82733.67704409 1
72 1 67485.60332018 1
73 0 -78017.24763196 0
74 1 38483.44084315 1
75 1 55530.16664501 1
76 1 72362.89087811 1
77 0 -43216.91171471 0
78 1 75183.42742532 1
79 0 -81421.33222388 0
80 0 -64907.91076005 0
81 0 -34723.88338744 0
82 0 -57740.30236183 0
83 0 -74610.12073488 0
84 0 -60750.12392367 0
85 0 -81378.83399048 0
86 1 76492.54356946 1
87 1 68324.56056484 1
88 1 19715.30156424 1
89 0 -61241.13225051 0
90 1 76209.45057743 1
91 1 49160.19871565 1
92 0 -82047.11814680 0
93 0 -80863.27669636 0
94 0 -83061.96113549 0
95 0 -36372.38259677 0
96 1 53447.15914784 1
97 1 83812.31248927 1
98 1 51363.98456561 1
99 1 83171.11416962 1
100 0 -63394.48427878 0
101 1 68587.54454086 1
102 1 21021.61141249 1
103 1 33912.56081447 1
104 1 52405.68154213 1
105 0 -37986.40893229 0
106 1 49709.59567398 1
107 0 -67925.35502481 0
108 1 58286.50710554 1
109 0 -4737.65888802 0
110 1 18353.19286877 1
111 0 -66612.26450686 0
112 0 -36518.18255701 0
113 0 -65753.67000007 0
114 0 -72673.09789942 0
115 1 60991.83459390 1
116 1 16295.46765200 1
117 0 -17580.27103251 0
118 0 -60516.00845386 0
119 0 -25110.21215482 0
120 1 61740.15627274 1
121 1 65192.34859459 1
122 0 -63321.50585264 0
123 1 -9486.59247579 0
124 0 -20585.91754073 0
125 1 60418.71118763 1
126 0 -28559.39220615 0
127 1 60217.18596358 1
128 0 -73022.37006041 0
129 0 -57873.27581822 0
130 0 4737.65888802 1
131 0 -36857.32318888 0
132 0 -69325.86684563 0
133 0 -37598.11615617 0
134 0 -65614.35836168 0
135 1 69512.54667818 1
136 1 47796.66335906 1
137 1 21550.39472398 1
138 0 -36119.93920303 0
139 0 -67055.20624820 0
140 1 59304.33282214 1
141 0 -66466.25031338 0
142 1 71615.25214837 1
143 0 -65718.84242688 0
144 1 12031.25039859 1
145 1 34567.95823227 1
146 0 -76823.37261448 0
147 0 -49707.98737119 0
148 0 -69646.85892837 0
149 0 -73873.06253702 0
150 0 -59542.01255114 0
151 0 -21651.27672728 0
152 0 -52499.49735873 0
153 1 83425.56736170 1
154 1 51635.69552228 1
155 1 64452.59674200 1
156 1 74155.62668352 1
157 0 -77364.17431340 0
158 1 40082.18214026 1
159 0 -49468.97079802 0
160 1 74228.10467415 1
161 1 41577.42547121 1
162 0 -63255.43311543 0
163 0 -69737.05603516 0
164 1 64682.64134270 1
165 0 -33467.69242628 0
166 0 -57636.87849944 0
167 1 75792.22413454 1
168 0 -51846.46320876 0
169 0 -74353.15117151 0
170 0 -72127.49155591 0
171 1 66771.10029446 1
172 0 -34282.35984519 0
173 1 62368.42687204 1
174 0 -77018.92050206 0
175 0 -39249.73987754 0
176 1 65565.65712786 1
177 1 86824.38229039 1
178 1 61269.61813976 1
179 0 -20149.89174812 0
180 1 56823.34708995 1
181 0 -91568.11367592 0
182 1 49638.84471646 1
183 0 -85336.78256484 0
184 1 79537.74987611 1
185 1 83945.71213254 1
186 1 32905.70432597 1
187 1 64547.24010930 1
188 0 -71167.63622362 0
189 1 71333.26994794 1
190 1 70037.89145719 1
191 0 -66344.62410514 0
192 1 66215.66593262 1
193 0 -32121.79996025 0
194 1 56429.86115767 1
195 1 79709.96662988 1
196 1 54867.69443022 1
197 0 -79700.11447986 0
198 0 -70367.18115089 0
