# idx_int bit_int post_llr hard
0 1 15010.67442188 1
1 0 -20703.84044826 0
2 1 17987.40124947 1
3 0 -28770.87374809 0
4 1 26466.22453445 1
5 1 20902.66926758 1
6 1 20334.82300784 1
7 0 -26393.98615662 0
8 0 -23758.87673130 0
9 1 16265.08883916 1
10 0 -26369.30944048 0
11 0 -20486.17861662 0
12 0 -36289.49653777 0
13 1 21995.18328040 1
14 0 -27132.34546123 0
15 1 17032.30422446 1
16 0 -21039.87454733 0
17 1 24794.27792419 1
18 1 26862.78569433 1
19 0 -36080.21461070 0
20 0 -14309.98474093 0
21 1 12885.01635767 1
22 0 -24694.03406407 0
23 1 20849.64896090 1
24 0 -11484.19713054 0
25 0 -34047.68441346 0
26 0 -10773.40343049 0
27 1 17639.13066340 1
28 0 -35358.91153185 0
29 1 19051.30511867 1
30 1 17366.39013189 1
31 0 -23791.78711563 0
32 1 22606.10521481 1
33 0 -16624.27928733 0
34 0 -23572.57300559 0
35 1 19667.59200593 1
36 1 18479.15672057 1
37 0 -28202.92056180 0
38 0 -18685.97092456 0
39 1 17936.90128037 1
40 1 16106.07549382 1
41 0 -19240.32785113 0
42 0 -24884.36665639 0
43 1 29004.74879081 1
44 0 -30087.66704442 0
45 0 -9698.48695977 0
46 1 25662.19186550 1
47 1 25481.97154362 1
48 0 979.30194502 1
49 1 32955.50345399 1
50 0 -31973.76087268 0
51 0 -20372.30731538 0
52 0 -20586.82110783 0
53 0 -23124.99750537 0
54 1 19714.20298047 1
55 1 21788.54372512 1
56 1 22586.50086012 1
57 0 -12251.55012555 0
58 1 19937.39376116 1
59 1 25492.63745919 1
60 1 6654.02206862 1
61 1 23562.19938773 1
62 0 -5853.40905763 0
63 1 27382.07100866 1
64 1 22150.71753466 1
65 1 17665.43370587 1
66 0 -29810.50489102 0
67 1 19859.19672564 1
68 1 22843.35588308 1
69 1 12473.71644332 1
70 1 21619.50831982 1
71 0 -20607.56407082 0
72 1 20585.69872641 1
73 0 -26427.22312055 0
74 0 -22986.85167819 0
75 0 -17738.69064708 0
76 0 -23665.11009151 0
77 1 19801.14896893 1
78 0 -16726.45697694 0
79 1 16294.38308263 1
80 1 24739.91973439 1
81 1 19624.92349566 1
82 1 25370.29919037 1
83 1 11758.63765320 1
84 1 5482.78183594 1
85 0 -5744.57549281 0
86 0 -13634.15226940 0
87 1 16357.38334731 1
88 0 -23314.32018700 0
89 0 -18813.53568611 0
90 0 -22954.44905305 0
91 0 -22297.49577646 0
92 0 -18081.11256571 0
93 0 -25084.80728226 0
94 1 25324.18595715 1
95 0 -15776.67540230 0
96 0 -9919.36018117 0
97 1 15543.00357029 1
98 1 20387.00723233 1
99 0 -22335.21962943 0
100 0 -7605.56497759 0
101 1 25850.66727429 1
102 0 -21602.92386826 0
103 0 -17377.87069326 0
