# idx_int bit_int post_llr hard
0 0 -35087.15480512 0
1 1 32172.08089421 1
2 1 18705.74520751 1
3 1 25972.14724983 1
4 0 -33164.15366759 0
5 0 -19295.91606316 0
6 0 -10104.01969231 0
7 0 -24280.52480437 0
8 0 -30152.45681042 0
9 1 14864.85844941 1
10 0 -19301.62192226 0
11 1 34086.11458399 1
12 1 10006.62832264 1
13 1 27225.94221480 1
14 0 -26764.22476206 0
15 0 -18621.93378678 0
16 0 -13673.38692358 0
17 0 -19936.84487140 0
18 0 -22960.11682949 0
19 0 -8698.80310224 0
20 1 15686.03538585 1
21 1 27172.06911545 1
22 0 -35636.66117896 0
23 1 17634.78768866 1
24 1 39644.28950414 1
25 1 18155.29088722 1
26 0 -16043.79431905 0
27 1 22565.99329421 1
28 0 -25754.88248194 0
29 1 21520.42215839 1
30 0 -11315.25659132 0
31 0 -36096.41122800 0
32 0 -17118.87032125 0
33 0 -21395.95576831 0
34 0 -5978.68006920 0
35 1 34534.05139418 1
36 1 22476.63565957 1
37 1 5496.00099636 1
38 0 -23668.86127384 0
39 0 -22620.97476374 0
40 1 8549.93781270 1
41 1 5741.07344858 1
42 1 18782.17097093 1
43 1 16013.01604317 1
44 0 -4761.64809428 0
45 1 22384.35646242 1
46 1 21177.70515464 1
47 0 -30575.28203978 0
48 1 10287.76620756 1
49 1 19192.06950646 1
50 0 -23427.63675104 0
51 0 -14770.87229720 0
52 1 13124.26761279 1
53 0 -30423.47148096 0
54 1 17276.05647718 1
55 0 -16183.51639906 0
56 1 24279.43675752 1
57 1 21972.87428606 1
58 0 -17178.70899178 0
59 0 -29716.03758184 0
60 1 32550.98714286 1
61 1 9084.33901119 1
62 1 14254.22759996 1
63 0 -23451.84003342 0
64 1 6961.65095669 1
65 1 22439.09805173 1
66 1 18889.88523832 1
67 1 22119.74562211 1
68 1 23256.86675250 1
69 1 16280.85993840 1
70 1 23989.23095609 1
71 1 12752.23795541 1
72 1 21801.17247764 1
73 0 -31953.36562956 0
74 0 -23240.60933359 0
75 0 -15408.40297440 0
76 0 -25388.38029885 0
77 0 -26612.29448331 0
78 1 34186.92329707 1
79 1 24519.65454872 1
80 0 -15253.43569287 0
81 0 -10863.17639861 0
82 0 -30496.32498666 0
83 0 -14830.41190215 0
84 0 -24601.95009705 0
85 1 16154.60673843 1
86 0 -19119.22194588 0
87 1 16575.51066401 1
88 1 21350.78259200 1
89 0 -21430.78937049 0
90 0 -13534.14822577 0
91 1 24516.84964079 1
92 0 -15457.52448625 0
93 1 11826.43893496 1
94 0 -10414.11765968 0
95 1 19059.00644535 1
96 1 7431.05236060 1
97 1 16099.07576762 1
98 1 12167.61716613 1
99 1 21949.14751194 1
100 0 -6158.97321505 0
101 0 -15697.44984778 0
102 0 -23980.36459876 0
103 0 -18853.59821811 0
104 0 -23806.31765406 0
105 0 -21586.23198958 0
106 1 15652.12612799 1
107 0 -20599.27461605 0
108 0 -22653.78252236 0
109 1 17239.30027163 1
110 0 -13727.72477560 0
111 0 -13952.45899738 0
112 0 -24984.65481375 0
113 0 -26002.51776125 0
114 0 -15368.69030838 0
115 1 16366.90100294 1
116 0 -21097.37868676 0
117 0 -10156.34610714 0
118 0 -21034.32361187 0
119 1 21358.16083264 1
120 1 18277.92764225 1
121 1 15388.30547603 1
122 0 -14050.83884704 0
123 0 -15993.42687006 0
124 1 16976.51119342 1
125 0 -14179.31615671 0
126 0 -26453.25540791 0
127 1 24813.73169598 1
128 1 18556.31632990 1
129 0 -21828.98566022 0
130 0 -28117.59870953 0
131 0 -14797.09409106 0
132 1 15285.29128798 1
133 1 13409.54667819 1
134 1 27262.89390825 1
135 1 15353.54546257 1
136 0 -25242.23383521 0
137 1 17277.52250842 1
138 1 30056.75793251 1
139 0 -12329.61661351 0
140 0 -12749.30652216 0
141 0 -10229.16310016 0
142 1 17802.12242462 1
143 0 -25058.41298915 0
144 0 -19699.38470095 0
145 0 -13492.73377632 0
146 1 10917.26701939 1
147 0 -13628.06723289 0
148 1 17891.52677031 1
149 1 8503.69406532 1
150 0 -14411.97748292 0
151 1 17775.99799699 1
152 0 -20524.34190168 0
153 1 9227.35995443 1
154 0 -16395.39601360 0
155 0 -22984.39617758 0
156 0 -17435.51468436 0
157 0 -26753.73799227 0
158 0 -23316.91990166 0
159 1 19951.59104033 1
160 0 -14655.02471519 0
161 1 17447.66569437 1
162 0 -24705.55369051 0
163 1 17145.93206983 1
164 0 -12599.18945648 0
165 1 23278.44751701 1
166 1 21786.99358468 1
167 1 2823.10835932 1
168 1 6889.84354658 1
169 1 16942.34847038 1
170 1 11472.37668217 1
171 0 -27164.29527849 0
172 1 14933.45783438 1
173 1 13074.23846092 1
174 0 -10609.17622004 0
175 1 10194.21543941 1
176 1 29415.40356308 1
177 1 21520.94665246 1
178 0 -15240.41321500 0
179 1 16199.44974234 1
180 0 -20522.84588065 0
181 0 -29300.31648066 0
182 0 -19432.69237144 0
183 0 -30797.99746170 0
184 1 20504.20030051 1
185 0 -10396.01231471 0
186 0 -34579.67460368 0
187 1 19148.09557670 1
188 0 -17626.16640481 0
189 1 17229.70739326 1
190 1 30437.26376666 1
191 1 12799.91755115 1
192 0 -11955.05934764 0
193 1 21061.16876742 1
194 1 11103.31184091 1
195 1 28011.41183220 1
196 0 -14591.83396920 0
197 0 -23287.23280475 0
198 1 14610.69454095 1
199 1 9355.40931465 1
200 0 -23514.64883517 0
201 0 -22930.93925717 0
202 0 -21150.56913553 0
203 1 10674.23293805 1
204 0 -12842.20807084 0
205 1 8325.75377541 1
206 1 15990.99528688 1
207 1 14955.74746115 1
208 1 28550.62192407 1
209 0 -21577.60967267 0
210 1 16329.91585764 1
211 1 21277.06308132 1
212 1 18710.23429339 1
213 1 32134.21352638 1
214 0 -22533.95093216 0
215 1 18077.40114707 1
216 1 20084.84413974 1
217 0 -13294.11099714 0
218 0 -19061.36547305 0
219 0 -12208.49723646 0
220 1 14273.62489961 1
221 1 11920.36497972 1
222 0 -26376.27719405 0
223 1 15543.39026577 1
224 0 -6555.61611057 0
225 1 21596.92564574 1
226 0 -11337.45659216 0
227 1 10621.56685378 1
228 1 20008.56377047 1
229 1 30833.73691271 1
230 0 -23308.39120024 0
231 0 -31455.51979935 0
232 1 12251.36371955 1
233 0 -17266.28404362 0
234 1 23105.67293641 1
235 1 29141.23872130 1
236 1 18909.31527639 1
237 0 -12278.32386358 0
238 0 -16326.98026492 0
239 0 -26856.02361338 0
240 1 16197.85145028 1
241 1 20075.72911421 1
242 0 -15690.54447676 0
243 1 25072.54189299 1
244 1 17434.75861720 1
245 0 -23440.78805664 0
246 0 -22404.57793746 0
247 0 -16436.37072417 0
248 0 -8751.19133658 0
249 0 -21948.80155810 0
250 0 -22450.48275810 0
251 1 17287.77548527 1
252 0 -15787.68325865 0
253 1 25118.09182062 1
254 0 -22030.81049529 0
255 0 -9610.91406505 0
256 1 21730.79868498 1
257 1 27297.32066401 1
258 1 24324.60690961 1
259 0 -22570.45925028 0
260 0 -26763.44260580 0
261 0 -37679.99260736 0
262 0 -24730.41971200 0
263 1 19419.41799344 1
264 1 25588.22365245 1
265 1 39140.29680694 1
