# idx_orig bit_orig post_llr hard
0 0 -108117.56038211 0
1 0 -104498.28754676 0
2 1 62446.08085310 1
3 1 102561.72514436 1
4 1 91100.78848955 1
5 0 -92204.95135481 0
6 1 95764.61424148 1
7 0 -96898.80209392 0
8 0 -89905.32307839 0
9 0 -75389.37429916 0
10 1 106246.39512997 1
11 0 -76382.57690929 0
12 0 -95727.16777366 0
13 1 98986.98171019 1
14 0 -111953.30268462 0
15 0 -88479.36262314 0
16 1 55627.32221297 1
17 0 -108840.63803413 0
18 0 -103157.95894772 0
19 1 93080.03184034 1
20 1 105065.71842196 1
21 1 118941.34455724 1
22 1 102172.78977860 1
23 1 79953.85669194 1
24 1 100498.34974448 1
25 0 -105919.03334503 0
26 0 -101887.85146164 0
27 0 -92639.44769746 0
28 0 -108777.12384662 0
29 0 -106835.60109127 0
30 1 75544.94574721 1
31 0 -98432.07987670 0
32 1 103088.09240382 1
33 1 100636.01320482 1
34 1 91948.43075105 1
35 1 109588.71057824 1
36 0 -86717.57969216 0
37 0 -75355.92906192 0
38 0 -104760.21641772 0
39 0 -108857.26115509 0
40 1 93513.98461875 1
41 0 -94314.79088112 0
42 0 -109044.92779698 0
43 0 -101021.26947134 0
44 0 -85898.03893405 0
45 0 -114153.12892514 0
46 0 -91403.99139887 0
47 1 96270.35198381 1
48 0 -105296.75099371 0
49 1 123097.37890946 1
50 1 111907.17873287 1
51 1 81335.26485544 1
52 1 98138.23043666 1
53 0 -109004.82138223 0
54 1 110272.99771268 1
55 0 -106954.19400920 0
56 0 -123367.62757463 0
57 1 110491.41114044 1
58 1 91099.41306153 1
59 0 -102359.97166475 0
60 1 120843.44164342 1
61 0 -99841.83972896 0
62 1 102826.48270858 1
63 1 112112.42792209 1
64 0 -93006.11853725 0
65 0 -83139.44416072 0
66 0 -103736.84727064 0
67 1 111220.61735243 1
68 1 78765.87909565 1
69 0 -106098.21090150 0
70 0 -107199.16941004 0
71 1 118520.80354429 1
72 1 63788.87841165 1
73 0 -106955.49722384 0
74 1 95393.81272384 1
75 1 97513.59038540 1
76 1 113003.92128524 1
77 0 -102089.91185582 0
78 0 -97896.09250059 0
79 0 -79579.55013265 0
80 1 102065.92525504 1
81 0 -105647.74602179 0
82 1 97748.29880310 1
83 0 -104699.39730398 0
84 0 -105205.27479716 0
85 1 97122.80208325 1
86 1 79152.09599584 1
87 1 103601.57280374 1
88 0 -116571.11542461 0
89 0 -95921.01429948 0
90 0 -119970.24058458 0
91 0 -109229.52535479 0
92 1 99798.33212217 1
93 1 81662.30547918 1
94 0 -112955.45687229 0
95 0 -110397.64381003 0
96 1 101906.00697923 1
97 1 106957.27540597 1
98 1 110354.09580370 1
99 1 118160.08734159 1
100 1 77825.12032405 1
101 1 110184.66085685 1
102 1 110066.89358310 1
103 0 -87930.43006971 0
104 1 96335.66900313 1
105 0 -94598.15887417 0
106 1 85144.38641157 1
107 0 -74262.49963142 0
108 0 -101281.16754375 0
109 1 108133.42284420 1
110 1 85355.76266084 1
111 1 109062.65160329 1
112 1 96015.36316108 1
113 0 -106442.26999912 0
114 0 -73569.46785277 0
115 1 98456.28417051 1
116 0 -98179.87879229 0
117 0 -86071.75731196 0
118 1 77368.17038408 1
119 1 109565.64461268 1
120 0 -105693.98973218 0
121 1 64196.04975627 1
122 1 106055.16960176 1
123 1 103542.39279396 1
124 0 -67915.76908892 0
125 1 95862.56029481 1
126 1 98282.21660172 1
127 1 100988.78261934 1
128 1 64657.49701502 1
129 0 -101648.75415562 0
130 1 113452.87953445 1
131 0 -85594.97895635 0
132 1 97413.22013191 1
133 0 -106101.04908775 0
134 0 -117222.75636696 0
135 1 80267.72515112 1
136 1 106204.07140248 1
137 1 103386.16915935 1
138 1 87073.80788320 1
139 0 -105551.01505324 0
140 1 103748.24984596 1
141 1 108979.25151595 1
142 0 -76737.85386621 0
143 0 -110369.76060653 0
144 1 116315.89700053 1
145 1 95607.30719395 1
146 1 110786.51247850 1
147 0 -117752.62367844 0
148 0 -110616.69150693 0
149 0 -81855.45237681 0
150 1 87702.17975458 1
151 0 -115397.07101905 0
152 0 -93825.68101947 0
153 0 -112109.00407036 0
154 1 104656.27055351 1
155 1 101833.37654779 1
156 1 46611.23656024 1
157 1 102505.47394422 1
158 1 107014.62189630 1
159 0 -76130.13676325 0
160 1 89509.52607471 1
161 0 -113662.34783470 0
162 1 100055.93337993 1
163 0 -45297.68933421 0
164 1 106900.02915538 1
165 1 106967.41375825 1
166 0 -98609.69451294 0
167 0 -116148.35402591 0
168 1 115924.64977944 1
169 1 107608.04915763 1
170 0 -76965.18889035 0
171 0 -108852.47265811 0
172 1 113227.06741117 1
173 0 -97399.74229767 0
174 1 119951.21135676 1
175 0 -97029.13162056 0
176 1 123136.69515566 1
177 1 72894.54088527 1
178 0 -86375.49734235 0
179 0 -96134.36352987 0
180 0 -95839.94942500 0
181 1 111391.58498605 1
182 1 120711.11363286 1
183 1 101310.28289708 1
184 1 83347.26288654 1
185 0 -104059.46321500 0
186 0 -116796.20434041 0
187 0 -87654.22330959 0
188 1 121355.96476866 1
189 0 -110701.39497635 0
190 1 112654.60111043 1
191 1 63833.83250067 1
192 0 -86137.10221586 0
193 1 110162.97712250 1
194 1 88730.07722674 1
195 1 103439.01869313 1
196 0 -112538.74183564 0
197 0 -116522.61691351 0
198 1 79602.42402719 1
199 0 -104543.34674533 0
200 0 -109176.28518539 0
201 0 -96157.67862237 0
202 1 118341.21070761 1
203 0 -105364.91636190 0
204 1 112208.37710987 1
205 0 -79690.20975910 0
206 0 -102550.06557710 0
207 0 -103337.97528635 0
208 0 -92856.33547615 0
209 1 114692.42681021 1
210 1 104391.00914128 1
211 1 108260.86534610 1
212 0 -57863.87705031 0
213 1 105053.94812560 1
214 0 -102288.43995627 0
215 0 -87625.71788613 0
216 1 108667.14213402 1
217 1 112916.81214486 1
218 0 -102118.00696090 0
219 0 -81343.77636282 0
220 1 102882.70975127 1
221 0 -100946.64792397 0
222 0 -66211.57892332 0
223 1 102501.72020306 1
224 0 -98648.08178783 0
225 0 -89666.77512299 0
226 1 83814.57173724 1
227 0 -96393.15913682 0
228 1 106098.33874198 1
229 1 82528.43073154 1
230 1 102940.71182371 1
231 1 90767.25422943 1
232 0 -107131.04678281 0
233 0 -60687.88619372 0
234 0 -101701.43455975 0
235 0 -87434.30777068 0
236 1 88063.50349514 1
237 0 -98456.75974303 0
238 1 86813.63444899 1
239 0 -99333.13544895 0
240 1 69049.41530049 1
241 0 -83988.51124934 0
242 1 94346.82757823 1
243 1 76699.88552691 1
244 1 81992.01586373 1
245 0 -94378.89384256 0
246 0 -92492.20005704 0
247 0 -74825.53515585 0
248 0 -70190.57068640 0
249 1 73119.94742804 1
250 1 57087.92983091 1
251 0 -92488.20348591 0
252 1 89922.10452546 1
253 1 100442.22076294 1
254 0 -66296.48187501 0
255 0 -81645.00215045 0
256 0 -102638.05950645 0
257 1 55393.12106228 1
258 0 -88012.59400397 0
259 1 91608.13608684 1
260 0 -90143.83086196 0
261 1 70543.07385300 1
262 1 79844.01242235 1
263 0 -88510.00720182 0
264 1 83158.16179988 1
265 0 -74372.47799529 0
266 1 106445.65558997 1
267 0 -102461.21064016 0
268 1 72499.11322526 1
269 1 91204.52250166 1
270 1 90583.80743339 1
271 1 82222.97182309 1
272 1 106713.73552551 1
273 1 107377.37008673 1
274 1 98980.25987819 1
275 0 -73849.84580968 0
276 0 -87925.68986762 0
277 1 91752.71107362 1
278 0 -79197.31408590 0
279 0 -120832.38031982 0
280 0 -97571.72608496 0
281 0 -104247.36394569 0
282 0 -68635.07014710 0
283 0 -96868.21199599 0
284 1 101697.74970173 1
285 1 83123.94293876 1
286 0 -113638.36291944 0
287 1 103986.21524201 1
288 1 97722.84165929 1
289 1 85758.17720683 1
290 1 100271.74762674 1
291 1 103526.99553799 1
292 0 -80807.72814526 0
293 1 101915.93881504 1
294 1 85107.67402945 1
295 0 -97029.73126407 0
296 1 79146.81166634 1
297 0 -95752.15692280 0
298 1 103364.72557657 1
299 1 82437.86047913 1
300 0 -85638.74114496 0
301 1 113063.54613734 1
302 0 -98677.17027207 0
303 1 89999.67972662 1
304 1 85427.62388581 1
305 0 -104474.58052673 0
306 1 93171.33586101 1
307 1 117606.43368082 1
