# idx_int bit_int post_llr hard
0 1 79202.37751401 1
1 1 101304.37527188 1
2 1 117605.11812951 1
3 0 -70153.98175556 0
4 1 124979.32351516 1
5 0 -76402.76124557 0
6 0 -99128.19458787 0
7 1 63419.54167814 1
8 1 106068.10697545 1
9 0 -106367.75887359 0
10 1 56805.91025648 1
11 0 -137365.09890400 0
12 1 68994.67466660 1
13 0 -96864.09495395 0
14 1 56636.01314291 1
15 1 80319.92819308 1
16 0 -101294.25529147 0
17 0 -86539.84712508 0
18 0 -128214.17570972 0
19 0 -116867.09180625 0
20 0 -103632.06637706 0
21 1 79583.70054379 1
22 0 -95462.37437600 0
23 1 115687.38311237 1
24 1 77293.04006207 1
25 0 -144788.16222791 0
26 0 -82252.83155480 0
27 1 107056.85929109 1
28 0 -69561.61796900 0
29 0 -102773.40994235 0
30 1 108247.59861867 1
31 0 -82320.99597601 0
32 1 140238.09033817 1
33 1 93629.65646947 1
34 0 -100437.37147622 0
35 1 55258.86983844 1
36 1 81947.73664906 1
37 0 -80230.62066879 0
38 0 -87814.84354434 0
39 0 -140238.11830111 0
40 0 -95381.56653357 0
41 1 120013.71104836 1
42 0 -83145.73296969 0
43 1 82775.72118711 1
44 0 -75554.94311865 0
45 0 -76554.40656449 0
46 1 121666.50603192 1
47 1 92423.99412370 1
48 1 113669.16068327 1
49 1 72681.77246086 1
50 1 126765.99150559 1
51 1 85525.27601475 1
52 1 67756.15597119 1
53 0 -134213.26285907 0
54 0 -93492.98255195 0
55 1 103691.28361410 1
56 0 -67611.74708038 0
57 0 -94976.43420857 0
58 0 -90664.18788241 0
59 0 -74918.35984237 0
60 0 -110321.85542316 0
61 1 95585.48496226 1
62 1 79944.95078864 1
63 0 -67015.51611498 0
64 1 97621.25702040 1
65 0 -91186.31229808 0
66 0 -79604.11329296 0
67 1 126077.42393914 1
68 1 75648.01552497 1
69 0 -75305.67308044 0
70 0 -65055.74390451 0
71 1 85453.16108508 1
72 0 -111319.37820759 0
73 1 86717.18769602 1
74 1 118641.45243595 1
75 0 -122730.86487690 0
76 1 84832.11523581 1
77 0 -65189.07367609 0
78 0 -104439.22498626 0
79 0 -90651.92965533 0
80 1 76159.95113569 1
81 1 134570.70792174 1
82 0 -97898.83766017 0
83 1 95774.11136053 1
84 1 64766.57452862 1
85 0 -101830.40170156 0
86 0 -104414.11697321 0
87 1 72518.64389999 1
88 0 -125109.59907941 0
89 0 -99385.81722103 0
90 1 104031.01365339 1
91 0 -68064.45986327 0
92 1 63914.72751126 1
93 0 -117667.71336157 0
94 1 59653.11675522 1
95 1 136916.47707780 1
96 1 113446.55716547 1
97 1 66981.14213488 1
98 1 71960.76927583 1
99 0 -79246.12618096 0
100 0 -98447.22696685 0
101 1 48716.98653916 1
102 0 -130583.59383429 0
103 0 -67475.12481151 0
104 0 -110758.63164844 0
105 0 -70147.86770623 0
106 1 90792.69432570 1
107 0 -100071.41574862 0
108 1 63756.45300270 1
109 0 -127934.83601102 0
110 0 -104900.13063051 0
111 1 92553.97628003 1
112 1 70000.09367923 1
113 0 -109724.34210586 0
114 0 -83154.43345229 0
115 0 -90572.53044044 0
116 0 -99450.31247952 0
117 0 -85119.72943857 0
118 1 96698.77202328 1
119 1 80998.70295888 1
120 1 99782.88413081 1
121 0 -93470.68348447 0
122 0 -95569.91324322 0
123 0 -128710.15778212 0
124 1 111322.49781616 1
125 1 110439.12873721 1
126 0 -62904.60915110 0
127 0 -117578.81642116 0
128 1 109669.27542624 1
129 1 88771.26831272 1
130 0 -126377.16480639 0
131 0 -91214.80933508 0
132 1 79003.29630426 1
133 1 53754.68169936 1
134 1 108026.96125389 1
135 0 -119158.07436470 0
136 1 74925.54593887 1
137 1 118259.04811128 1
138 1 110834.92503276 1
139 0 -86751.24722350 0
140 1 56712.20196151 1
141 1 88879.82864743 1
142 1 91009.97550777 1
143 0 -63452.54572078 0
144 0 -126563.07566115 0
145 0 -102469.11496759 0
146 0 -123065.68833765 0
147 1 72838.65094994 1
148 0 -93396.76813788 0
149 0 -95182.74495293 0
150 0 -42965.84225604 0
151 0 -126749.25266450 0
152 1 107228.42220118 1
153 1 82285.02111654 1
154 1 53970.96503593 1
155 0 -99297.14006465 0
156 1 81751.94334307 1
157 0 -74106.74854227 0
158 1 122755.26363296 1
159 1 79820.16441993 1
160 1 97715.42241889 1
161 0 -63060.54581602 0
162 1 86911.97507439 1
163 0 -73549.47317829 0
