# idx_int bit_int post_llr hard
0 1 40601.08207780 1
1 1 23841.16377152 1
2 0 -24780.28914765 0
3 1 33707.36077345 1
4 0 -35732.48308478 0
5 1 30206.99133141 1
6 0 -42468.38594466 0
7 0 -36774.08346979 0
8 0 -27732.54396292 0
9 1 21153.08860752 1
10 0 -28712.62258488 0
11 0 -46819.93191034 0
12 1 29796.52947457 1
13 1 24079.42229682 1
14 1 33259.78897636 1
15 0 -43023.33214925 0
16 1 38047.65801512 1
17 1 31773.77931378 1
18 1 49783.30686572 1
19 1 33893.36608039 1
20 0 -33757.55877499 0
21 1 31238.43111639 1
22 1 35818.80713387 1
23 0 -29327.96945328 0
24 1 26724.27776504 1
25 0 -46063.29648684 0
26 1 26658.23011008 1
27 0 -26781.41081768 0
28 0 -25116.92710731 0
29 0 -33849.31850935 0
30 1 37302.48272071 1
31 0 -21931.93911934 0
32 1 33419.84313498 1
33 0 -33593.69246468 0
34 1 38823.18966214 1
35 1 34680.02419568 1
36 0 -28970.79545646 0
37 1 37899.69500080 1
38 1 22468.81260385 1
39 0 -51782.67993339 0
40 0 -12406.65655228 0
41 0 -46396.21624405 0
42 1 36019.94594057 1
43 1 27124.56277985 1
44 0 -40003.29717920 0
45 0 -35007.74221465 0
46 1 46698.06639786 1
47 0 -27543.28336293 0
48 0 -40073.65977012 0
49 1 43870.58910836 1
50 1 32213.52982747 1
51 1 30236.18464930 1
52 0 -41493.59946600 0
53 0 -40231.47272386 0
54 1 28483.18403229 1
55 1 33304.18889385 1
56 0 -24114.10250309 0
57 1 26776.72266763 1
58 1 32915.03604463 1
59 1 35498.50141194 1
60 0 -34218.92735417 0
61 0 -34380.16685192 0
62 1 48010.64508028 1
63 1 48909.22979517 1
64 1 23423.51828738 1
65 1 39143.06264020 1
66 1 43729.23283403 1
67 1 36803.97468595 1
68 1 35444.55683065 1
69 1 43250.61462781 1
70 1 32281.93755709 1
71 0 -43199.40387791 0
72 1 50603.57384229 1
73 1 39241.54476278 1
74 1 47950.90386606 1
75 0 -35518.40278213 0
76 1 36313.60775650 1
77 0 -43818.45300095 0
78 1 28746.79386534 1
79 0 -25735.82255934 0
80 0 -26174.84312829 0
81 0 -41942.20016714 0
82 1 22988.80459479 1
83 0 -35727.22828770 0
84 0 -43945.77414646 0
85 0 -42763.83937157 0
86 0 -41526.56852066 0
87 1 42258.32843591 1
88 1 46122.85996466 1
89 1 42253.74260590 1
90 1 33651.60106686 1
91 1 40739.95681451 1
92 0 -34134.93861297 0
93 0 -36352.85897112 0
94 0 -26898.27448281 0
95 1 47167.77926170 1
96 0 -31107.31867656 0
97 0 -40274.20147539 0
98 0 -39272.57326164 0
99 0 -41548.12089290 0
100 1 39867.72420803 1
101 0 -31644.03041416 0
102 1 39193.96734315 1
103 0 -28598.15811732 0
104 1 36027.52261766 1
105 0 -34489.16782345 0
106 1 38071.70575784 1
107 1 29461.91011224 1
108 0 -38049.73010842 0
109 0 -49775.35052665 0
110 0 -35457.74506240 0
111 1 38931.24259446 1
112 0 -34005.55218098 0
113 0 -10689.20671058 0
114 1 30928.35142375 1
115 1 39361.47629705 1
116 1 50703.91489760 1
117 0 -39419.78595062 0
118 1 36365.73329894 1
119 0 -27137.31138649 0
120 1 32768.87706070 1
121 1 39209.89655381 1
122 1 25827.54666817 1
