# idx_orig bit_orig post_llr hard
0 0 -26537.12472470 0
1 0 -40742.25660449 0
2 0 -40490.35340722 0
3 0 -39763.29873721 0
4 0 -32717.14563889 0
5 0 -42495.33931104 0
6 0 -40395.98873705 0
7 0 -35055.27215830 0
8 0 -38427.32751907 0
9 1 32774.51919115 1
10 1 38864.44925499 1
11 1 28555.35521717 1
12 1 36018.43610483 1
13 0 -32997.09503920 0
14 1 25706.73350757 1
15 0 -27495.06453307 0
16 1 27689.98965326 1
17 1 30145.82804737 1
18 0 -27046.74356766 0
19 0 -26442.62194801 0
20 0 -19629.26315489 0
21 1 20295.29448364 1
22 0 -24087.07893833 0
23 1 20023.86897116 1
24 1 19537.65905476 1
25 1 20491.93825093 1
26 0 -21651.82625435 0
27 0 -17480.75743590 0
28 1 24095.37900644 1
29 1 25507.56841958 1
30 1 22424.83598686 1
31 0 -25912.48273005 0
32 0 -26429.55587977 0
33 1 23895.01229643 1
34 1 15606.30506696 1
35 1 19507.41155442 1
36 0 -19610.54088228 0
37 0 -19995.37807046 0
38 0 -27124.17462740 0
39 0 -22872.47811377 0
40 0 -19711.38036010 0
41 1 18401.34760371 1
42 0 -12868.61900186 0
43 0 -14783.39423887 0
44 0 -19278.60554267 0
45 1 26264.78909336 1
46 0 -26242.16027064 0
47 1 18334.16293424 1
48 0 -19654.94613841 0
49 0 -24880.41425783 0
50 0 -20377.91047248 0
51 1 15682.88606017 1
52 1 22687.71079305 1
53 1 21943.04805887 1
54 1 27572.29996953 1
55 0 -26224.49134002 0
56 1 25968.68460803 1
57 0 -23461.05092415 0
58 0 -18008.10188754 0
59 1 27664.49115045 1
60 1 16788.55233965 1
61 1 22490.76790030 1
62 0 -16424.06533815 0
63 1 12800.26062453 1
64 0 11829.19625770 1
65 0 -12137.21987613 0
66 0 -26456.70448525 0
67 0 -22782.74640137 0
68 1 -12332.81050585 0
69 1 -8448.31475541 0
70 1 -8448.31475541 0
71 1 -12154.86105246 0
72 1 8448.31475541 1
73 0 10797.76011178 1
74 1 14148.33879703 1
75 1 18337.58735366 1
76 0 -12702.66301982 0
77 1 18467.40113385 1
78 0 -18059.40398584 0
79 1 16621.96172283 1
80 1 20417.61492500 1
81 1 22683.83771433 1
82 1 19753.79489999 1
83 1 25168.94079160 1
84 1 18796.41059701 1
85 0 -16482.67974349 0
86 0 -14356.89543665 0
87 0 -25251.37176485 0
88 1 17218.61977088 1
89 0 -20004.82712876 0
90 1 11343.43789324 1
91 0 -10998.59251464 0
92 1 21653.45291584 1
93 1 11507.82743252 1
94 0 -14994.79062617 0
95 1 19444.45533545 1
96 0 -18101.72960192 0
97 0 -26786.27771868 0
98 0 -13867.90067279 0
99 1 25570.66539172 1
100 0 -12577.08833623 0
101 1 13953.94109755 1
102 0 -25634.46226149 0
103 0 -25046.41443631 0
104 1 25130.94754704 1
105 0 -22339.16171924 0
106 0 -23002.55651214 0
107 1 20238.43713457 1
108 0 -24133.00625937 0
109 1 34949.81988197 1
110 1 27379.13838777 1
111 0 -30744.51408638 0
112 1 19111.56618775 1
113 0 -25495.95668538 0
114 1 25439.57456282 1
115 0 -35188.65452145 0
116 0 -36913.56298924 0
117 0 -29108.64316566 0
118 1 30199.50891995 1
119 0 -20998.14067353 0
120 1 23795.70812935 1
121 1 32876.28158178 1
122 0 -31476.09610661 0
123 0 -33474.11703628 0
124 0 -29387.21251906 0
125 1 31507.78241600 1
126 1 20489.82617264 1
127 0 -29138.96370623 0
128 0 -27479.75876364 0
129 0 -28991.92910292 0
130 0 -26098.13149411 0
131 1 21738.95851721 1
132 1 31510.24233213 1
133 1 22373.95215071 1
134 1 28508.94899188 1
135 1 28232.85880141 1
136 0 -18421.94412826 0
137 0 -31292.57337168 0
138 0 -19325.38369834 0
139 1 22208.43289248 1
140 1 17802.83385920 1
141 1 31474.02882650 1
142 0 -21131.17819719 0
143 0 -15700.59177934 0
144 0 -24149.38282141 0
145 0 -24595.74616501 0
146 1 14049.44889880 1
147 0 -17909.56057062 0
148 0 -33037.83782796 0
149 1 34183.01557243 1
150 0 -29328.73841812 0
151 0 -22559.69161767 0
152 1 29326.24039795 1
153 0 -30478.78098763 0
154 0 -28732.91828099 0
155 1 38217.43230828 1
156 1 29066.69685662 1
157 1 29345.56767879 1
158 0 -34176.58499413 0
159 0 -27130.05107007 0
160 0 -31176.19821794 0
161 0 -25372.23006808 0
162 0 -36771.06436312 0
163 0 -30776.24130208 0
164 0 -26138.26355881 0
165 0 -34936.40882862 0
166 1 34903.03590432 1
167 1 28782.73962882 1
168 0 -24448.58763503 0
169 1 32395.68401466 1
170 1 27282.32650161 1
171 1 29567.37306877 1
172 1 38858.58819227 1
173 1 32758.07464421 1
174 1 28039.60786291 1
175 0 -32612.12376581 0
176 0 -37809.25728039 0
177 1 28583.06630062 1
178 1 44783.19278948 1
179 1 32198.92277995 1
180 0 -35902.43134883 0
181 0 -36281.10787883 0
182 1 26073.42876868 1
183 1 39089.71703639 1
184 0 -28841.26522031 0
185 1 38744.93628565 1
186 1 32431.77339985 1
187 0 -26407.60075984 0
188 1 39181.11361836 1
189 0 -25566.36521973 0
190 1 34255.79439915 1
191 0 -17244.20432333 0
192 1 26186.33222916 1
193 1 24776.80938531 1
194 1 26908.35846434 1
195 1 18795.09866432 1
196 0 -22308.57149310 0
197 0 -30828.12096172 0
198 0 -20895.70940116 0
199 1 29187.09369084 1
200 0 -24386.72646415 0
201 1 20323.01611450 1
202 1 16749.93054811 1
203 0 -15794.03411570 0
204 1 32546.80918985 1
205 1 16350.87974237 1
206 0 -31247.68475522 0
207 1 29371.86573121 1
208 1 25285.90671659 1
209 0 -19694.99417707 0
210 1 19816.29034675 1
211 0 -32656.67512712 0
212 1 24113.21210355 1
213 1 29548.58946823 1
214 1 41798.07422682 1
215 0 -40056.31698981 0
216 0 -36044.86466702 0
217 1 20990.25060164 1
218 0 -42662.15958477 0
219 0 -31285.38118774 0
220 1 32513.91593409 1
221 0 -39655.77813014 0
222 0 -34744.68000340 0
223 0 -30323.02238892 0
224 0 -23849.95224753 0
225 1 34477.65704388 1
226 0 -29151.07223375 0
227 1 40143.71769284 1
228 1 41546.93104773 1
229 1 40356.09242726 1
230 1 30201.67012193 1
231 1 27253.83904222 1
232 1 46091.10463384 1
233 1 39962.46257283 1
234 0 -37370.47421028 0
235 0 -47786.64297553 0
236 1 40504.92664444 1
237 0 -47373.50757378 0
238 1 33308.47295677 1
239 1 51863.31407648 1
240 0 -38719.66569928 0
241 1 40650.49327143 1
242 0 -48583.18908261 0
243 0 -39726.54198898 0
244 1 40579.54025407 1
245 0 -31764.89770838 0
246 1 41405.53757655 1
247 0 -41054.03895745 0
248 1 40941.16486756 1
249 0 -34567.72240684 0
250 0 -35996.61679752 0
251 0 -46637.80151592 0
252 0 -32571.86944952 0
253 1 47974.62331013 1
254 0 -42165.84451021 0
255 0 -52192.35884245 0
256 1 39713.74711559 1
257 0 -45257.05279313 0
258 1 43781.82293977 1
259 0 -38717.88573925 0
260 0 -48038.51829230 0
261 1 40958.91479716 1
262 0 -44892.29376361 0
263 0 -47773.67863955 0
264 0 -35287.70565039 0
265 1 45196.26305792 1
266 0 -38183.66045785 0
267 1 47869.67824759 1
268 1 41195.89605556 1
269 0 -44768.50662972 0
270 1 39700.21018622 1
271 1 37593.22405643 1
272 1 44599.20235039 1
273 1 36160.83354064 1
274 1 50293.10237005 1
275 1 36921.45116640 1
276 0 -47805.74771904 0
277 0 -38011.92862717 0
278 0 -49305.20206413 0
279 1 35438.59324406 1
280 1 27536.53367327 1
281 1 41676.37959755 1
282 1 27867.22557226 1
283 0 -39949.97766066 0
284 1 44764.07545046 1
285 0 -35204.60917254 0
286 0 -39011.44788128 0
287 0 -32207.39621612 0
288 1 38285.98628155 1
289 1 33530.11149156 1
290 1 37296.11163800 1
291 1 33611.18492414 1
292 1 36125.47395213 1
293 0 -28837.02051864 0
294 1 28180.32580500 1
295 0 -45841.19049463 0
296 0 -29107.89807211 0
297 0 -36901.62183699 0
298 0 -34823.71910278 0
299 1 35880.44329390 1
300 1 33946.27613346 1
301 0 -26987.79924292 0
302 0 -47591.73601189 0
303 0 -26937.55471859 0
304 0 -33316.79065058 0
305 1 42529.07560160 1
306 1 35004.80944289 1
307 1 35743.01703370 1
308 0 -28489.89467212 0
309 1 36460.96944219 1
310 1 33332.32092072 1
311 1 34852.12975914 1
312 1 39367.12432975 1
313 0 -33887.82735953 0
314 1 40292.51854958 1
315 0 -26270.52872750 0
316 1 32839.47914957 1
317 1 31038.26560568 1
318 0 -33163.69835781 0
319 1 38686.40240485 1
320 1 32823.48337770 1
321 0 -37875.33330130 0
322 0 -27933.12529144 0
323 1 39670.84045354 1
324 1 40400.98878747 1
325 1 35898.74286921 1
326 0 -27952.25519491 0
327 1 32536.18216395 1
328 0 -33524.13655420 0
329 0 -36907.46971993 0
330 1 34993.28138696 1
331 1 33255.58380854 1
332 1 34087.88204130 1
333 1 37244.42246595 1
334 1 34215.91583931 1
335 1 39995.08134976 1
336 1 36817.48851794 1
337 1 33352.17808214 1
338 1 30373.52547750 1
339 1 40630.64037894 1
340 1 30458.38529132 1
341 1 29636.67629780 1
342 1 29425.22387203 1
343 1 30776.12618372 1
344 0 -35361.42358417 0
345 0 -30491.63176015 0
346 1 36398.05434685 1
347 1 33998.55326245 1
348 0 -36371.46465180 0
349 1 27330.87723752 1
350 0 -29845.62434987 0
351 0 -33906.96979359 0
352 1 41768.69168914 1
353 0 -33421.27018591 0
354 1 37406.81150625 1
355 0 -32326.00601069 0
356 0 -35529.89295805 0
357 1 26292.87315544 1
358 1 37300.66751621 1
359 1 34197.66333135 1
360 0 -34026.49463274 0
361 0 -35897.46061816 0
362 1 48599.19223676 1
363 0 -34035.82848119 0
364 0 -27290.85290002 0
365 0 -34861.41341467 0
366 0 -29344.07208969 0
367 1 29691.25416447 1
368 1 33563.45296097 1
369 0 -43183.42322338 0
370 1 39261.08752972 1
371 1 32108.18001771 1
372 1 38860.64892192 1
373 1 37870.78790030 1
374 1 37969.10301961 1
375 1 39294.08082677 1
376 0 -50109.42842943 0
377 0 -40395.92219526 0
378 0 -35173.42886619 0
379 1 30974.04826084 1
380 1 34231.30278499 1
381 1 35663.12727238 1
382 1 27758.59420998 1
383 1 36053.27939580 1
384 0 -32656.15192481 0
385 0 -34872.09145728 0
386 0 -28022.69201916 0
387 0 -35721.62128411 0
388 0 -35078.35946567 0
389 0 -30923.85780663 0
390 0 -35863.49132014 0
391 0 -31453.68175946 0
392 1 36632.24352129 1
393 0 -34516.92688307 0
394 0 -36402.32104665 0
395 0 -34776.14410168 0
396 1 32294.32951159 1
397 1 39604.92808514 1
398 1 33196.15584432 1
399 0 -30588.35547574 0
400 0 -33168.41968990 0
401 1 28459.98837868 1
402 0 -31310.86335244 0
403 0 -36185.30972598 0
404 0 -33722.67777337 0
405 1 31199.92179870 1
406 0 -35564.94291106 0
407 0 -37674.01485202 0
408 0 -31295.70360263 0
409 0 -33467.89230618 0
410 0 -33035.70658576 0
411 0 -31470.45229374 0
412 0 -29434.99202356 0
413 1 30171.52349124 1
414 0 -40882.93987191 0
415 0 -29609.70576702 0
416 0 -21891.56986764 0
417 1 26863.64841775 1
418 1 33878.14657197 1
419 1 26749.11273120 1
420 1 24428.81614821 1
421 1 35852.52333838 1
422 1 30413.62529229 1
423 0 -25980.67727682 0
424 1 26517.64660541 1
425 0 -26811.40593544 0
426 0 -25062.20000443 0
427 0 -22438.19751251 0
428 1 33570.73827035 1
429 0 -22297.12297276 0
430 0 -20728.41363946 0
431 1 31820.30179256 1
432 1 28072.48958615 1
433 1 24639.30013194 1
434 1 31573.42566470 1
435 0 -44540.53524855 0
436 0 -37707.15466118 0
437 0 -26842.67721362 0
438 0 -38797.36446735 0
439 1 33227.18608088 1
440 1 29709.73509993 1
441 1 19533.86149261 1
442 1 38622.01434325 1
443 1 26792.14856847 1
444 1 30194.92744708 1
445 1 32418.28963533 1
446 1 37973.20021006 1
447 0 -30822.14057482 0
448 0 -24687.57714641 0
449 0 -36139.54934975 0
450 1 23010.99131180 1
451 0 -30822.68869153 0
452 0 -38502.57357675 0
453 1 33001.88286369 1
454 0 -34846.84692595 0
455 0 -22198.62830571 0
456 0 -33516.46507239 0
457 0 -35590.98996626 0
458 0 -27260.49460277 0
459 0 -38832.39250200 0
460 0 -43746.57436138 0
461 0 -30660.59493887 0
462 0 -28282.60708356 0
463 1 35849.00336160 1
464 1 34432.30224955 1
465 0 -33164.08256410 0
466 0 -43262.67478576 0
467 0 -38704.66597959 0
468 0 -34945.97819156 0
469 1 30468.17595025 1
470 1 37585.78428123 1
471 0 -38903.17454959 0
472 1 34653.88661680 1
473 1 46816.36264218 1
474 1 37981.73680730 1
475 0 -43828.03448552 0
476 1 35980.38162219 1
477 0 -46266.15519669 0
478 1 35839.61090450 1
479 1 41589.30753535 1
480 1 42213.50465936 1
481 1 41266.09814902 1
482 0 -35273.85833336 0
483 1 33488.88027458 1
484 0 -34503.64000601 0
485 1 35586.79082797 1
486 1 39067.90286680 1
487 1 33608.08059449 1
488 1 39790.51448313 1
489 0 -38482.96203078 0
490 1 29763.20522724 1
491 1 41462.27143106 1
492 1 37033.38217974 1
493 1 44070.97460193 1
494 1 39188.52807752 1
495 1 42870.13875516 1
496 1 40795.94826678 1
497 0 -42651.73391731 0
498 0 -30264.99060517 0
499 0 -35986.08808819 0
500 0 -36273.94856550 0
501 0 -45012.02649977 0
502 0 -34490.43577182 0
503 0 -40288.34378381 0
504 1 31881.49100553 1
505 0 -34369.98883840 0
506 1 36872.53502535 1
507 0 -41436.11461515 0
508 1 32843.83830115 1
509 1 38229.49997638 1
510 1 42509.21050127 1
511 1 40416.66064525 1
512 1 38492.60918668 1
513 0 -47047.22028390 0
514 1 48454.55095605 1
515 1 35680.17759063 1
516 1 39474.31606885 1
517 1 29495.01544363 1
518 1 34077.42084909 1
519 0 -42960.93038984 0
520 1 39313.10384279 1
521 0 -41293.20751320 0
522 1 30618.84606842 1
523 1 46306.50829011 1
524 1 31625.74415388 1
525 0 -35116.49105823 0
526 0 -29848.29064548 0
527 0 -36551.77692872 0
528 0 -38165.22797773 0
529 0 -28853.27330589 0
530 0 -33549.38670354 0
531 0 -30089.26944498 0
532 0 -35578.85557931 0
533 1 27522.81974704 1
534 0 -34684.94394588 0
535 0 -33885.33970729 0
536 1 38681.09577167 1
537 0 -37508.92176491 0
538 1 34553.70238778 1
539 0 -31227.55470696 0
540 0 -26584.25800384 0
541 1 35563.99130119 1
542 1 26586.88691246 1
543 1 32128.72162623 1
544 0 -36310.18316983 0
545 0 -36923.90523570 0
546 1 27183.17914429 1
547 0 -23022.68618579 0
548 0 -39169.77508778 0
549 0 -34185.22809747 0
550 0 -37270.09998102 0
551 0 -30431.67933166 0
552 1 32714.76207794 1
553 1 30972.98364585 1
554 0 -30804.89878795 0
555 1 37104.39700013 1
556 0 -23537.17405656 0
557 1 31995.35060439 1
558 1 33868.29446881 1
559 0 -26565.55357695 0
560 0 -26722.65835584 0
561 1 29080.57638980 1
562 0 -32497.94534906 0
563 0 -22469.93059502 0
564 0 -34610.22480679 0
565 0 -35250.71608190 0
566 1 34598.58220738 1
567 0 -30529.87036714 0
568 0 -37207.01678922 0
569 1 26148.55480201 1
570 0 -30961.60901915 0
571 1 38391.32652412 1
572 1 34691.78414464 1
573 1 33629.65266561 1
574 0 -34001.35519143 0
575 1 30099.31553213 1
576 0 -30200.17424875 0
577 1 25619.65182480 1
578 1 33619.23283457 1
579 0 -37604.36381786 0
580 1 29456.33745536 1
581 0 -27543.87210268 0
582 1 41037.96549510 1
583 0 -42219.47734617 0
584 1 34807.24929245 1
585 0 -28092.91508911 0
586 0 -40579.62254870 0
587 1 34483.32969753 1
588 1 37887.10643017 1
589 1 42979.32417934 1
590 1 43310.85257219 1
591 1 44808.21615357 1
592 1 35027.29532450 1
593 1 47058.65743769 1
594 0 -41407.33791229 0
595 1 37735.33645707 1
596 0 -41272.42209475 0
597 1 47305.17997607 1
598 0 -38625.36076322 0
599 1 32019.57836401 1
600 1 34802.74447107 1
601 1 41196.37762961 1
602 0 -31722.23398490 0
603 0 -44890.00251421 0
604 0 -36228.12892404 0
605 0 -43097.43612362 0
606 0 -38517.26560724 0
607 0 -39457.45836916 0
608 1 41342.13832555 1
609 1 31769.54671842 1
610 1 44291.49303571 1
611 0 -40309.85991470 0
612 1 29786.34766423 1
613 0 -38873.80857870 0
614 1 42213.33215986 1
615 0 -43082.10567157 0
616 0 -35098.03731588 0
617 0 -38956.39404705 0
618 0 -40165.91695538 0
619 0 -34893.79487843 0
620 0 -32734.15825900 0
621 0 -37276.47918162 0
622 1 39950.06951559 1
623 1 39395.61325052 1
624 0 -56675.08236090 0
625 0 -43015.48208918 0
626 1 38890.88023429 1
627 1 40768.54361780 1
628 1 43172.14410824 1
629 1 40069.09569970 1
630 0 -39558.86069868 0
631 1 42990.21015299 1
632 0 -41519.34042920 0
633 0 -34296.98874058 0
634 0 -35665.74255211 0
635 0 -37413.79498434 0
636 1 26152.59653991 1
637 0 -28198.76532393 0
638 1 38280.00776898 1
639 0 -31500.24768967 0
640 1 35765.26890919 1
641 0 -31585.88351958 0
642 1 40761.88805804 1
643 1 24338.38327592 1
644 0 -30743.98939771 0
645 0 -39146.92848489 0
646 0 -35046.18933109 0
647 1 43440.14573931 1
648 1 39113.99525377 1
649 0 -41401.34563175 0
650 1 37183.19913937 1
651 0 -34814.20323959 0
652 0 -40239.65194392 0
653 0 -36097.60135938 0
654 0 -40591.27332451 0
655 1 29037.08915503 1
656 0 -43030.94682182 0
657 1 40960.03510788 1
658 0 -28550.58216342 0
659 1 38524.97845961 1
660 0 -30201.29250860 0
661 1 30625.39282540 1
662 0 -24365.61137153 0
663 0 -31997.45785478 0
664 1 33731.98620909 1
665 0 -30059.60216248 0
666 1 29509.35094719 1
667 0 -25205.22061682 0
668 1 38723.69252452 1
669 0 -19535.37986332 0
670 0 -27358.89126094 0
671 0 -30072.71258030 0
672 0 -22432.94219624 0
673 0 -36797.76889456 0
674 1 29959.25795224 1
675 0 -36760.74247096 0
676 0 -25187.85557690 0
677 1 27308.96159493 1
678 0 -35414.51686761 0
679 1 23441.84612507 1
680 0 -38130.65691738 0
681 0 -28289.88277472 0
682 0 -32829.90715695 0
683 0 -15376.13982901 0
684 1 29299.48978427 1
685 1 32207.57527128 1
686 1 31217.26910913 1
687 1 30064.79434752 1
688 0 -21494.18227387 0
689 1 31843.26591518 1
690 1 30788.23792625 1
691 1 33724.34755456 1
692 1 34902.82779296 1
693 1 30045.63218361 1
694 0 -32142.46586726 0
695 0 -28756.67253019 0
696 1 36303.58793480 1
697 0 -31789.87861065 0
698 1 41893.24427545 1
699 1 34311.45492402 1
700 0 -30988.10961012 0
701 0 -37070.66352482 0
702 1 34132.05279800 1
703 1 43841.23380738 1
704 1 44126.97991440 1
705 0 -39668.94533067 0
706 0 -37243.15242099 0
707 1 41862.92617964 1
708 1 44526.48587941 1
709 0 -42225.43329236 0
710 1 43084.98592270 1
711 1 41881.35893164 1
712 1 48857.20748292 1
713 1 35767.25247071 1
714 1 39605.18666104 1
715 1 43790.41634286 1
716 1 41280.34927846 1
717 1 36997.93906075 1
718 0 -34482.99360720 0
719 0 -36622.03544087 0
720 0 -43096.25335318 0
721 0 -32381.43038644 0
722 0 -34302.65471064 0
723 1 39081.64206549 1
724 1 40645.79134400 1
725 0 -37089.26969151 0
726 1 44034.62672331 1
727 1 31639.76949712 1
728 0 -32886.05010220 0
729 0 -44448.46378856 0
730 1 38362.56163616 1
731 1 42823.79148995 1
732 1 38254.02928622 1
733 1 40846.71509967 1
734 1 37811.48216557 1
735 0 -33852.27571309 0
736 1 44727.47056901 1
737 0 -40607.99351701 0
738 0 -40980.07188841 0
739 1 35235.74775577 1
740 1 38747.00111627 1
741 1 41935.30055109 1
742 0 -46635.86468551 0
743 0 -27572.22283043 0
744 0 -42272.28046000 0
745 0 -35028.07878653 0
746 1 35087.58398419 1
747 0 -37290.18730579 0
748 1 32376.01537805 1
749 1 40151.13635476 1
750 1 29251.12458479 1
751 0 -39013.03476866 0
752 0 -30180.66174024 0
753 1 30782.33764066 1
754 1 37539.86885106 1
755 0 -42293.30501601 0
756 1 43175.64518396 1
757 1 43292.27972305 1
758 0 -46264.84514700 0
759 0 -37613.26723803 0
760 0 -36631.36696442 0
761 1 39507.85199478 1
762 1 39658.15366796 1
763 0 -42285.04841270 0
764 0 -37731.86006850 0
765 0 -40551.93290217 0
766 0 -41634.12096863 0
767 0 -38414.75204584 0
768 0 -39482.19607471 0
769 1 41987.98667991 1
770 0 -41433.95757722 0
771 1 33746.28232029 1
772 0 -38479.05952833 0
773 0 -42856.72466118 0
774 1 44084.58745325 1
775 1 39398.92873448 1
776 1 38587.43734522 1
777 0 -40203.56759721 0
778 1 28892.22419250 1
779 1 36924.05812537 1
780 1 34331.31107624 1
781 1 37078.55945417 1
782 1 32484.73282004 1
783 1 33634.96762934 1
784 0 -29972.54620633 0
785 0 -23243.38760875 0
786 0 -29092.97793260 0
787 1 33408.78839773 1
788 0 -30503.18992815 0
789 1 27850.96385827 1
790 0 -33239.23755412 0
791 0 -26932.98986172 0
792 1 28801.83315258 1
793 0 -26786.13342702 0
794 0 -32199.21801016 0
795 1 32686.84724399 1
796 1 35967.41933406 1
797 0 -35569.43087181 0
798 1 33209.11206567 1
799 0 -40360.56364171 0
800 0 -34121.64239482 0
801 0 -33967.53862162 0
802 1 36145.58033004 1
803 1 36127.28350737 1
804 0 -37256.72103997 0
805 0 -31454.43420132 0
806 1 29922.48790070 1
807 0 -34720.68873737 0
808 1 34291.25478704 1
809 1 31470.15835147 1
810 1 42410.19967066 1
811 0 -33263.30725738 0
812 1 31522.71035486 1
813 0 -33930.35042664 0
814 0 -37053.80567140 0
815 0 -34584.10222916 0
816 0 -39890.31690348 0
817 0 -38070.65594491 0
818 0 -33480.84182367 0
819 1 38603.33835623 1
820 0 -35635.38421172 0
821 0 -42152.77820977 0
822 1 38068.80780147 1
823 1 46450.18557701 1
824 1 35324.53537951 1
825 0 -46056.04901035 0
826 0 -36721.80215330 0
827 0 -35289.09912590 0
828 1 37549.06388836 1
829 1 37941.84151203 1
830 0 -45760.17336109 0
831 0 -41127.76175606 0
832 0 -42534.55853042 0
833 0 -38049.86882952 0
834 0 -34199.59341763 0
835 0 -40122.25778000 0
836 1 34306.07202805 1
837 1 41660.13679736 1
838 1 44513.31848804 1
839 0 -37855.95838357 0
840 1 35391.96030559 1
841 0 -37212.45493594 0
842 1 33596.89034097 1
843 0 -35041.97468409 0
844 1 42398.57272553 1
845 0 -44035.40870439 0
846 0 -43051.22078325 0
847 0 -39621.87998331 0
848 0 -39779.12240445 0
849 1 33999.24167897 1
850 1 37716.30922614 1
851 1 33917.74688360 1
852 1 46879.32305850 1
853 1 45822.35717582 1
854 1 43009.55606992 1
855 0 -45891.90572425 0
856 1 39850.49826316 1
857 1 39196.49586786 1
858 0 -37537.60879575 0
859 0 -37613.23598758 0
860 0 -37218.84382157 0
861 0 -27487.35683068 0
862 1 30608.93048566 1
863 1 22443.90431261 1
864 0 -25407.33914763 0
865 0 -42469.76101996 0
866 1 -32320.67439425 0
867 1 -29616.81918750 0
868 1 22779.62458594 1
869 0 28865.94085496 1
870 0 -26322.49824122 0
871 1 30574.50834681 1
872 0 -39936.00549428 0
873 1 37545.30063906 1
874 1 38121.37400922 1
875 1 25384.37218719 1
876 0 -32012.97907665 0
