# idx_orig bit_orig post_llr hard
0 0 -72284.33839947 0
1 1 63173.30068381 1
2 0 -81887.93458875 0
3 1 72368.87844462 1
4 1 83671.46707321 1
5 1 63627.43448554 1
6 0 -65948.19236950 0
7 1 82556.62436905 1
8 0 -66059.24475678 0
9 1 80795.52564102 1
10 0 -69229.79409630 0
11 0 -75910.64590697 0
12 1 69710.25651528 1
13 0 -66252.86664374 0
14 0 -93599.59123482 0
15 0 -53380.97190392 0
16 0 -79131.08067980 0
17 1 71059.12030018 1
18 0 -70003.19481716 0
19 0 -66913.68816509 0
20 1 72579.39618863 1
21 1 64077.29093754 1
22 0 -75049.73509382 0
23 1 74862.48826690 1
24 1 71628.74031934 1
25 0 -65603.81158169 0
26 0 -58211.07911268 0
27 1 73950.06684505 1
28 1 70197.69727614 1
29 1 69079.19179241 1
30 0 -71529.92743169 0
31 1 62952.40586538 1
32 1 74349.27775431 1
33 1 64247.97323783 1
34 0 -76036.36698052 0
35 1 65197.12562416 1
36 1 48565.52185675 1
37 0 -74987.71463031 0
38 0 -69049.91104146 0
39 0 -67492.38857314 0
40 1 56084.94917589 1
41 0 -59094.73901441 0
42 0 -72885.73125252 0
43 1 51892.82639892 1
44 0 -70258.62780005 0
45 0 -67227.20545134 0
46 0 -72489.46366091 0
47 0 -62778.58569273 0
48 0 -65436.14012028 0
49 0 -69438.04620615 0
50 1 64739.73284868 1
51 1 64068.71344845 1
52 1 59669.25763432 1
53 1 58994.68337802 1
54 1 60975.60311652 1
55 0 -56563.05200573 0
56 0 -62068.60125501 0
57 0 -56351.79294235 0
58 1 71690.91127246 1
59 1 65169.82317162 1
60 1 62896.96655786 1
61 0 -57605.98759733 0
62 1 65893.83608697 1
63 1 69400.73169462 1
64 0 -51241.73563277 0
65 0 -62113.38624746 0
66 0 -63524.37632446 0
67 1 73679.75185484 1
68 0 -63606.82570242 0
69 0 -68156.75355734 0
70 1 68755.66687939 1
71 1 57238.61770748 1
72 1 64245.33852547 1
73 0 -47467.49260877 0
74 1 52790.13612856 1
75 0 -49852.45594601 0
76 0 -58782.44618343 0
77 1 75534.00123871 1
78 1 56289.17813877 1
79 1 76636.29964263 1
80 1 57581.42315564 1
81 1 55216.95883114 1
82 1 50844.80638032 1
83 0 -62125.99352433 0
84 1 63268.99517289 1
85 0 -58052.84800430 0
86 0 -80838.41222581 0
87 0 -77976.51547879 0
88 1 77020.71155487 1
89 0 -79334.58277959 0
90 0 -72263.68149767 0
91 1 73748.61804425 1
92 1 55735.49849822 1
93 1 83052.83284247 1
94 1 56474.84638131 1
95 1 76228.12318578 1
96 0 -69481.34832645 0
97 0 -71285.30791652 0
98 1 65399.72572243 1
99 0 -67058.50618859 0
100 1 77398.48862552 1
101 1 65082.06833680 1
102 1 70192.24908725 1
103 0 -72650.67109086 0
104 0 -54119.82842870 0
105 1 78354.31588880 1
106 0 -72965.27052136 0
107 0 -78859.93111428 0
108 1 66925.25475284 1
109 1 76512.36182914 1
110 1 75908.76732347 1
111 0 -69273.77416254 0
112 0 -68190.06393329 0
113 1 62128.83404930 1
114 0 -67568.09652174 0
115 0 -65646.36533862 0
116 1 70583.94793502 1
117 0 -59557.00378141 0
118 0 -58003.31917110 0
119 0 -68775.18822778 0
120 0 -58081.33360073 0
121 0 -71568.51834039 0
122 0 -48601.48175299 0
123 0 -64450.25702353 0
124 1 47724.27785235 1
125 0 -57134.25787483 0
126 0 -72834.07956320 0
127 0 -47924.63341403 0
128 1 61867.48253290 1
129 1 43969.01664032 1
130 1 69898.61298351 1
131 0 -52230.70230694 0
132 1 49280.79017392 1
133 0 -62519.54901085 0
134 1 42799.11376624 1
135 1 71503.97318550 1
136 0 -48097.63325765 0
137 0 -62961.64345479 0
138 1 48732.53326931 1
139 1 53974.07721632 1
140 1 63064.85132769 1
141 0 -52389.13905834 0
142 0 -66996.73754148 0
143 1 50873.57232209 1
144 0 -70862.70865942 0
145 0 -64376.99751627 0
146 1 68224.28190063 1
147 0 -64943.19475752 0
148 0 -50661.50829000 0
149 1 71701.66756299 1
150 1 66179.29873262 1
151 1 79241.52349041 1
152 0 -59463.88230468 0
153 1 59123.81585208 1
154 1 67574.86277945 1
155 1 48772.91647244 1
156 0 -71393.60776535 0
157 0 -58729.26252859 0
158 1 66889.16566632 1
159 1 55211.52689140 1
160 1 57132.83475234 1
161 0 -88232.67358220 0
162 1 53681.37114096 1
163 0 -75038.26814827 0
164 0 -56578.29360984 0
165 0 -83092.35222804 0
166 0 -51952.84020282 0
167 1 53092.58952468 1
168 1 65776.89915619 1
169 0 -48050.36120848 0
170 0 -62799.06661895 0
171 0 -68458.74035415 0
172 0 -72208.55333758 0
173 0 -52409.10237104 0
174 0 -50448.77070680 0
175 0 -75755.71336275 0
176 1 52913.18638990 1
177 0 -60704.61673821 0
178 1 52490.41487982 1
179 1 58836.35519666 1
180 0 -50416.82402419 0
181 0 -66472.85364070 0
182 0 -58020.15531822 0
183 1 48620.90722660 1
184 0 -68380.55913140 0
185 1 71817.69895558 1
186 0 -59871.36995082 0
187 1 55494.93282762 1
188 1 59091.57413301 1
189 1 63970.55619015 1
190 1 58318.59636302 1
191 1 69368.43851100 1
192 0 -63860.30015433 0
193 0 -57819.54193358 0
194 1 53053.47325065 1
195 1 63340.03866136 1
196 0 -59312.46446161 0
197 0 -61794.75100767 0
198 1 71803.52552084 1
199 1 62625.16653876 1
200 1 70674.28453192 1
201 0 -63266.83415193 0
202 0 -61544.04531822 0
203 0 -60382.88546947 0
204 0 -63531.42383114 0
205 1 77004.07606363 1
206 1 61017.38390954 1
207 0 -65464.85508744 0
208 0 -59330.30522137 0
209 0 -63863.41176474 0
210 0 -61753.66054229 0
211 0 -64761.60736661 0
212 0 -81333.86480476 0
213 0 -64995.90295619 0
214 0 -69038.24726200 0
215 1 63679.66328401 1
216 1 60382.26707313 1
217 1 63785.61219778 1
218 1 64023.93446745 1
219 1 68803.78661502 1
220 0 -55478.92463019 0
221 1 53842.45182780 1
222 0 -65032.57676024 0
223 1 56685.68184358 1
224 1 60902.65609856 1
225 0 -57941.05316277 0
226 0 -66633.20107935 0
227 0 -48109.85000241 0
228 0 -48654.40863854 0
229 1 54344.03978915 1
230 0 -55465.59958758 0
231 1 54781.72487527 1
232 0 -60159.61390052 0
233 1 67940.30959402 1
234 1 55529.48215136 1
235 1 48749.02210419 1
236 0 -57236.32411392 0
237 1 53034.94980730 1
238 0 -65867.43725682 0
239 1 57587.60086616 1
240 1 75352.42732112 1
241 0 -57435.39025585 0
242 0 -69447.02450361 0
243 1 62717.73134881 1
244 0 -73501.26587501 0
245 0 -64128.15722915 0
246 1 63883.46627956 1
247 1 75509.25832227 1
248 1 55435.76789878 1
249 1 61791.14507292 1
250 1 55453.45689972 1
251 1 59132.72702754 1
252 1 81852.02475672 1
253 0 -65206.82274194 0
254 0 -76242.30495510 0
255 1 52676.63709673 1
256 0 -61510.40709493 0
257 0 -45364.53931077 0
258 0 -60142.57967563 0
259 1 64054.15144589 1
260 1 58998.51616974 1
261 1 69828.81420948 1
262 1 54544.21330249 1
263 0 -61420.66278149 0
264 1 63209.05824892 1
265 1 52777.80762500 1
266 0 -64768.93333735 0
267 0 -61515.34184898 0
268 0 -72666.10827611 0
269 1 58847.63523575 1
270 1 65315.93294674 1
271 1 53354.72173284 1
272 0 -58883.09849029 0
273 0 -68007.18677975 0
274 1 44671.63189292 1
275 0 -56750.63882764 0
276 1 57214.04922929 1
277 0 -60659.98054347 0
278 0 -47544.59343268 0
279 0 -47957.33110888 0
280 0 -60351.80272658 0
281 1 40877.47269732 1
282 0 -57182.33442031 0
283 0 -46640.29865670 0
284 1 59153.84240346 1
285 0 -40117.72436899 0
286 0 -41966.22433551 0
287 0 -59893.04119635 0
288 0 -47426.86731925 0
289 0 -61132.15860830 0
290 0 -41873.17014694 0
291 0 -53352.21790661 0
292 0 -51140.94948051 0
293 0 -58651.58283416 0
294 1 64815.16069935 1
295 0 -52952.39968372 0
296 1 73619.24577989 1
297 1 56158.96379163 1
298 1 70159.81112686 1
299 1 61948.95471083 1
300 1 58112.16595056 1
301 0 -66945.50194923 0
302 0 -53701.59411320 0
303 0 -76799.31136303 0
304 1 56752.59518844 1
305 1 55513.57706412 1
306 0 -58288.33014387 0
307 1 63124.51335634 1
308 0 -67252.83461998 0
309 0 -67750.14677980 0
310 0 -80669.79740543 0
311 0 -65570.53223115 0
312 0 -67980.74808750 0
313 0 -68074.76636103 0
314 1 64097.46558599 1
315 0 -60740.68460743 0
316 1 65414.30834555 1
317 0 -79183.16029451 0
