# idx_int bit_int post_llr hard
0 0 -60399.35498274 0
1 1 49137.85029979 1
2 1 44962.90025576 1
3 1 41844.58376787 1
4 1 67896.35903779 1
5 0 -52604.92155800 0
6 1 46839.22003460 1
7 0 -49410.21139435 0
8 1 50643.03637379 1
9 0 -40885.25116026 0
10 1 37185.97132655 1
11 1 51661.13004619 1
12 0 -53463.55487528 0
13 1 48500.43923315 1
14 1 61412.28300519 1
15 1 51721.62253312 1
16 0 -35925.94214837 0
17 0 -44646.29672368 0
18 0 -46942.84924869 0
19 0 -42408.39516528 0
20 1 27980.63974072 1
21 1 59144.34170099 1
22 1 60423.66826884 1
23 1 24058.07251748 1
24 1 68086.68166114 1
25 1 48313.43661738 1
26 1 41222.76278930 1
27 1 58376.80579571 1
28 0 -57954.77810424 0
29 0 -50142.77203891 0
30 0 -37363.46936485 0
31 1 64710.30880216 1
32 1 46775.84594902 1
33 0 -48400.66048549 0
34 1 42412.43480191 1
35 1 64830.56022359 1
36 1 31455.33703304 1
37 0 -22682.79448713 0
38 0 -48148.21898775 0
39 1 52705.56025996 1
40 1 29086.90877944 1
41 1 46752.24358447 1
42 0 -46946.78899543 0
43 0 -43737.58960433 0
44 1 31247.34322623 1
45 1 52568.75409273 1
46 1 39069.45908840 1
47 0 -60757.99209628 0
48 1 57043.13366073 1
49 1 43225.57948540 1
50 0 -31241.23578100 0
51 0 -37498.87180342 0
52 0 -46072.85447033 0
53 0 -40528.46250631 0
54 1 25414.74436966 1
55 0 -60935.90088858 0
56 1 40733.15271445 1
57 0 8202.80240146 1
58 1 49523.38584206 1
59 0 -38809.11495670 0
60 0 -39037.22789166 0
61 1 52140.51230203 1
62 1 37761.16515449 1
63 1 56081.84073051 1
64 1 35303.23924759 1
65 0 -50479.28973835 0
66 1 54689.77812066 1
67 0 -36186.20524991 0
68 0 -53613.00377810 0
69 1 32025.72097899 1
70 0 -55881.44927597 0
71 0 -55442.65688913 0
72 0 -36829.80558186 0
73 1 48656.67036438 1
74 0 -37806.54349465 0
75 1 47646.86857158 1
76 1 45432.59939209 1
77 0 -42455.06398290 0
78 1 49986.49792604 1
79 1 44658.16032735 1
80 0 -50580.81633647 0
81 1 31250.21652192 1
82 0 -44556.80457302 0
83 1 53747.36236139 1
84 0 -43470.90797248 0
85 0 -29528.78304306 0
86 0 -36734.06094441 0
87 1 38292.52107124 1
88 1 36769.17135577 1
89 0 -47835.08714982 0
90 1 44914.57880229 1
91 0 -43047.27534757 0
92 0 -44032.54984010 0
93 1 44260.39331300 1
94 0 -36231.28092893 0
95 1 51586.02596416 1
96 1 58457.79309509 1
97 1 44821.30320185 1
98 0 -55063.43684964 0
99 0 -49839.91528175 0
100 0 -46055.23534332 0
101 1 40636.76310279 1
102 1 29116.22523462 1
103 1 38478.41471920 1
104 0 -43985.75168967 0
105 0 -44196.24831952 0
106 0 -50364.63172694 0
107 1 37196.74990194 1
108 1 52312.03414170 1
109 0 -39328.88075844 0
110 0 -62244.85292860 0
111 0 -46320.02943633 0
112 0 -24517.47244136 0
113 1 55877.81707841 1
114 1 -3781.55315846 0
115 0 -40068.32420617 0
116 0 -40525.30722907 0
117 0 -37810.04373811 0
118 0 -48257.06017056 0
119 0 -57715.77113046 0
120 0 -57082.59843569 0
121 0 -31379.88682451 0
122 1 34637.95760281 1
123 1 36773.27823420 1
124 1 33148.26105562 1
125 0 -41727.31646963 0
126 1 40439.93918402 1
127 0 -59676.11847766 0
128 1 34467.88539896 1
129 0 -57274.70429357 0
130 1 68273.77195093 1
131 0 -35436.29621573 0
132 1 31852.68041257 1
133 0 -50994.76385651 0
134 0 -40881.96206127 0
135 1 22121.26678249 1
136 0 -53568.36985080 0
137 0 -54561.31497422 0
138 1 65181.57262495 1
139 1 58762.03780820 1
140 1 40877.32663814 1
141 0 -47762.98934487 0
142 1 19200.94296137 1
143 1 35606.13099241 1
144 0 -47105.80407222 0
145 0 -44155.41668093 0
146 1 45486.79119482 1
147 0 -60822.54676605 0
148 1 54746.11946997 1
149 0 -25384.45621142 0
150 0 -44403.44764632 0
151 1 40787.59548695 1
152 0 -46093.95500647 0
153 0 -43816.38558473 0
154 1 49852.90475785 1
155 0 -32796.88478703 0
156 1 24594.74815928 1
157 1 57893.34331441 1
158 0 -53810.45965825 0
159 1 53050.38234447 1
160 1 40179.92944190 1
161 1 48085.93187882 1
162 0 -55143.23768374 0
163 1 41000.37975920 1
164 0 -55862.26297694 0
165 1 56000.94730994 1
166 1 47528.85018209 1
167 1 45161.68966996 1
168 0 -54028.60298259 0
169 1 45239.05058133 1
170 1 36022.12911877 1
171 0 -63388.56026857 0
172 0 -62530.62757317 0
173 1 31075.88835849 1
174 0 -34562.74824929 0
175 1 54579.71732611 1
176 1 53829.40831581 1
177 1 45487.39679740 1
178 1 55106.93163102 1
179 0 -58496.99620893 0
180 1 37550.85012024 1
181 1 58336.14955157 1
182 0 -66349.64167870 0
183 1 52586.40242846 1
184 1 45933.15907415 1
185 1 66300.82250419 1
186 0 -48599.11691399 0
187 1 69047.21080053 1
188 0 -58222.57755564 0
189 0 -30260.02094597 0
190 0 -51688.31565583 0
191 1 22531.31136464 1
192 0 -63241.45763101 0
193 0 31753.16939987 1
194 1 58610.47369691 1
195 1 29749.68729510 1
196 1 -34485.84647326 0
197 0 -45966.21107501 0
198 0 -50834.20815214 0
199 0 -57120.73007409 0
200 1 45423.77662282 1
201 0 -56985.49004976 0
202 1 61884.91926131 1
203 1 56950.58631334 1
204 0 -50086.81843041 0
205 1 39662.55357861 1
206 1 51668.47096800 1
207 0 -41431.24355485 0
208 0 -76822.92112503 0
209 0 -56210.75311354 0
210 1 52378.08012434 1
211 1 30704.91870615 1
212 0 -53159.04174882 0
213 1 53924.93129968 1
214 0 -45438.79809810 0
215 1 46427.22295668 1
216 1 53161.60017906 1
217 0 -47210.23602116 0
218 0 -45925.85802432 0
219 0 -26857.43359597 0
220 1 45951.77636824 1
221 1 55254.74839214 1
222 1 75295.65761515 1
223 1 51206.14138579 1
224 1 50027.88442058 1
225 1 58635.93840001 1
226 1 48377.63893633 1
227 1 39575.45302937 1
228 0 -39563.12003815 0
229 1 56822.84638736 1
230 0 -50219.82108796 0
231 1 46506.00071108 1
232 1 39173.34076916 1
233 0 -33365.30254474 0
234 1 47160.73321581 1
235 1 50852.13087974 1
236 1 56005.11005959 1
237 1 45102.51686502 1
238 1 38156.34404434 1
239 1 34196.40473033 1
240 0 -46939.50870970 0
241 1 47195.17281379 1
242 1 33614.07582117 1
243 0 -52223.72945490 0
244 0 -31638.96587971 0
245 1 57034.13013601 1
246 1 43002.10512815 1
247 1 17775.68357802 1
248 0 -44666.11857092 0
249 1 57440.84328796 1
250 1 60825.65204971 1
251 1 56012.09443062 1
252 1 46675.30357135 1
253 0 -24269.87749910 0
254 0 -34321.34192877 0
255 1 39954.50852682 1
256 1 60146.23978530 1
257 1 52778.36677476 1
258 0 -30737.71751253 0
259 1 47141.18639696 1
260 0 -56950.50539896 0
261 1 47043.68179293 1
262 0 -39004.73383121 0
263 1 48773.89231272 1
264 0 -49025.88498775 0
265 1 50725.68459516 1
266 0 -52711.23932281 0
267 1 36214.77165799 1
268 1 37683.46480801 1
269 1 51923.75542679 1
270 0 -54715.97139851 0
271 1 52582.17822548 1
272 0 -45178.74328938 0
273 1 42557.00882954 1
274 1 41667.04622402 1
275 0 -42763.68553697 0
276 0 -55766.71263779 0
277 1 54359.86381324 1
278 0 -45116.71060263 0
279 1 39947.40196291 1
280 0 -60646.73248116 0
281 0 -47240.36851710 0
282 1 35294.61871133 1
283 1 42788.88383165 1
284 1 37123.44719683 1
285 1 62919.08866995 1
286 1 43511.37606964 1
287 0 -15895.74553694 0
288 1 28255.29453771 1
289 0 -41482.01802598 0
290 0 -47945.46705124 0
291 1 53104.37324589 1
292 1 49889.16351854 1
293 1 46098.83876524 1
294 0 -40299.83665325 0
295 0 -50971.78587960 0
296 1 39375.54313574 1
297 1 51602.68680551 1
298 1 24013.72921321 1
299 1 23074.82611924 1
300 0 -47637.58253409 0
301 1 47221.07509069 1
302 0 -47996.54799540 0
303 0 -46090.78008199 0
304 0 -50873.62111753 0
305 0 -32643.43277242 0
306 0 -60080.25219496 0
307 0 -45078.74115665 0
308 1 34459.32916418 1
309 0 -49282.54464293 0
310 1 40554.34081691 1
311 0 -51615.00290870 0
312 0 -48187.06729570 0
313 1 54010.74355880 1
314 1 48549.95222501 1
315 1 46485.83522942 1
316 0 -53359.47158402 0
317 0 -43878.05755513 0
318 0 -46512.47598579 0
319 0 -42883.19284281 0
320 1 68606.42816992 1
321 0 -55168.33520039 0
322 1 59316.16550019 1
323 0 -53774.37747600 0
324 1 48610.02140030 1
325 1 63396.46779258 1
326 1 66819.55786492 1
327 1 57916.03750683 1
328 0 -37912.90901024 0
329 1 56544.69625761 1
330 0 -56627.13966021 0
331 1 35089.60106599 1
332 0 -58617.42511133 0
333 1 42157.45825186 1
334 0 -63905.28253660 0
335 0 -37260.51531224 0
336 0 -51116.36757749 0
337 1 50779.72603893 1
338 1 46063.76233619 1
339 1 51116.31773791 1
340 1 59570.60002540 1
341 0 -40661.53750952 0
342 1 56077.59531399 1
343 0 -55826.54376551 0
344 1 51018.47236589 1
345 0 -29664.79297912 0
346 1 48693.63087939 1
347 0 -55181.53067147 0
348 0 -58610.97602879 0
349 0 -60010.17833625 0
350 1 49220.88482282 1
351 0 -40949.50805629 0
352 1 50631.26562687 1
353 0 -54148.52893427 0
354 0 -50125.40897776 0
355 1 60472.30103155 1
356 1 56476.17935827 1
357 0 -61550.18329718 0
358 1 44711.91614113 1
359 1 55961.50916655 1
360 0 -56943.42764470 0
361 1 35593.39316286 1
362 1 44886.39917943 1
363 1 60342.99952656 1
364 1 36744.51284506 1
365 1 42680.46768470 1
366 1 38076.34966742 1
367 1 56496.60942876 1
368 0 -55347.81057028 0
369 1 63220.53527913 1
370 0 -53634.21063923 0
371 1 50299.93080119 1
372 1 51863.60102210 1
373 1 27439.09961219 1
374 1 53438.46958128 1
375 0 -36569.71749460 0
376 0 -46066.01008336 0
377 1 63411.17380844 1
378 1 58599.46018767 1
379 0 -54758.91630944 0
380 1 55570.12022353 1
381 1 44771.16054609 1
382 1 43253.20646241 1
383 0 -50879.92839229 0
384 1 54856.28041621 1
385 0 -37649.92911233 0
386 1 61923.29745924 1
387 0 -50678.19304316 0
388 1 51273.55929813 1
389 0 -43358.88274752 0
390 1 64751.65078452 1
391 1 51447.85682358 1
392 1 50564.16845640 1
393 1 51878.48773692 1
394 1 42633.33656039 1
395 0 -46595.56840633 0
396 0 -42787.62204433 0
397 0 -35663.59604951 0
398 0 -58999.46427493 0
399 0 -55157.98956336 0
400 0 -43701.56642193 0
401 0 -34912.87344452 0
402 0 -39803.18831406 0
403 0 12813.47820895 1
404 0 -54953.63173398 0
405 1 34278.38982855 1
406 1 50653.18808269 1
407 0 -44307.93093442 0
408 1 24018.80231966 1
409 1 54269.94990345 1
410 1 26882.58915935 1
411 1 58604.66277170 1
412 1 55482.33981964 1
413 1 47338.93864116 1
414 1 54015.28363418 1
415 1 46613.04218362 1
416 0 -29345.50068589 0
417 0 -51170.28035252 0
418 0 -44173.62964198 0
419 1 34496.50144014 1
420 0 -34184.36930984 0
421 1 23124.44448605 1
422 0 -42780.74655885 0
423 1 45080.59331393 1
424 0 -50669.29887924 0
425 1 28477.14489416 1
426 1 39654.27416302 1
427 0 -40393.39446160 0
428 0 -19128.37018783 0
429 0 -34140.12990644 0
430 1 50428.60829232 1
431 1 60030.47443367 1
432 1 57231.23811756 1
433 1 46796.54047175 1
434 1 60655.58795401 1
435 1 56212.66333772 1
436 0 -39317.14008976 0
437 1 38038.24219684 1
438 1 32686.23246012 1
439 1 53812.25487944 1
440 1 41566.72129523 1
441 1 31507.86028479 1
442 0 -36354.88416113 0
443 1 38454.74935378 1
444 0 -60857.89501469 0
445 0 -38615.73651678 0
446 0 -46090.32441190 0
447 0 -53370.99301823 0
448 1 49575.01653298 1
449 1 26670.96581947 1
450 0 -37391.56788679 0
451 1 51589.22216305 1
452 0 -48466.46291855 0
453 1 48293.36645400 1
454 0 -32270.48922097 0
455 1 38513.78380431 1
456 0 -59634.45266348 0
457 1 39306.92111527 1
458 0 -57128.16536099 0
459 0 -32752.57645405 0
460 1 35839.80309409 1
461 0 -51073.75542349 0
462 0 -56155.03932344 0
463 0 -20239.06234121 0
464 0 -43618.91855806 0
465 0 -54842.23540708 0
466 0 -32944.13972601 0
467 1 45974.67349048 1
468 1 50967.85236179 1
469 0 -38426.51091669 0
470 0 -38855.97244865 0
471 1 41042.31945107 1
472 1 61430.30092095 1
473 0 -49114.64385583 0
474 1 55110.52528023 1
475 0 -61472.98460835 0
476 1 39886.25234479 1
477 1 41268.32456050 1
478 0 -25384.01579528 0
479 0 -57186.81346693 0
480 1 15028.93085004 1
481 1 55351.00825050 1
482 0 -64085.09148905 0
483 1 28038.86678323 1
484 1 39714.50752891 1
485 0 -41826.03909542 0
486 0 -35905.08381044 0
487 0 -41807.89328236 0
488 1 50955.86613676 1
489 1 48802.62804890 1
490 0 -27501.71904978 0
491 0 -62009.25244062 0
492 1 33143.64371187 1
493 0 -60213.74569497 0
494 1 33590.16373819 1
495 1 64039.37611371 1
496 1 35705.92822695 1
497 1 46855.02751947 1
498 0 -35226.31455097 0
499 0 -42502.65898769 0
500 0 -42812.62899758 0
501 1 39981.01008505 1
502 0 -42465.84366285 0
503 0 -34944.80920894 0
504 1 37543.74235429 1
505 1 43017.44178664 1
506 0 -28141.35550727 0
507 0 -53338.06009371 0
508 0 -38740.87678326 0
509 1 37835.98063511 1
