# idx_orig bit_orig post_llr hard
0 0 -60413.62931050 0
1 1 70088.53232477 1
2 0 -56623.73656420 0
3 0 -65108.06269923 0
4 1 59587.96551962 1
5 0 -54072.69263519 0
6 0 -61696.65968078 0
7 0 -61672.60689587 0
8 0 -66822.52655943 0
9 0 -56041.06760650 0
10 1 69998.32161888 1
11 1 62336.25603302 1
12 1 54350.09513154 1
13 0 -60313.33140943 0
14 0 -60111.45034856 0
15 1 67262.74261622 1
16 1 60944.70791804 1
17 1 70942.91738069 1
18 1 70013.46539882 1
19 0 -55415.05611711 0
20 0 -60059.19972489 0
21 0 -69983.21941174 0
22 0 -57023.28679706 0
23 0 -55702.61595723 0
24 0 -60245.11707792 0
25 1 82395.16261943 1
26 0 -56724.96132406 0
27 1 67104.89438059 1
28 1 72995.38153978 1
29 1 63577.85710381 1
30 1 61111.95766515 1
31 0 -61423.77667293 0
32 1 60664.22749882 1
33 1 53654.76132526 1
34 1 57589.71671619 1
35 1 67144.66651265 1
36 0 -66683.05542911 0
37 1 65605.64828231 1
38 1 61967.69482528 1
39 0 -64034.54925750 0
40 0 -51133.16586555 0
41 1 60322.97466650 1
42 1 59247.84312759 1
43 1 68099.32063865 1
44 0 -59475.84765937 0
45 0 -60533.46565200 0
46 1 61415.31788929 1
47 0 -53939.26432365 0
48 1 61995.12303022 1
49 1 64282.24922784 1
50 0 -66399.52335352 0
51 1 56548.43809996 1
52 1 67341.44602348 1
53 1 65563.77938762 1
54 0 -53637.56071707 0
55 0 -61597.51394959 0
56 1 60936.13762436 1
57 1 67089.49731163 1
58 1 60204.40814156 1
59 1 64686.41461359 1
60 0 -62348.05738995 0
61 0 -61977.83162113 0
62 1 54342.03707251 1
63 0 -61494.62395031 0
64 0 -69212.41450220 0
65 0 -61154.36908054 0
66 0 -69258.37550045 0
67 1 61878.50181705 1
68 1 55433.26737967 1
69 1 56271.71002928 1
70 0 -69527.97383939 0
71 1 69132.08210958 1
72 0 -61706.67610728 0
73 0 -65692.16327777 0
74 0 -72709.86615735 0
75 0 -63900.74122844 0
76 0 -53627.82850149 0
77 1 56787.63908779 1
78 0 -62945.01239763 0
79 0 -43955.78561513 0
80 0 -62138.83414360 0
81 1 67408.92845091 1
82 0 -46003.69979083 0
83 1 55860.99759205 1
84 0 -58118.63056181 0
85 1 64648.80278123 1
86 0 -41592.66872111 0
87 0 -60746.13997966 0
88 1 58175.30575166 1
89 0 -42367.59051898 0
90 0 -49612.34686942 0
91 0 -58095.58377396 0
92 0 -58648.28352049 0
93 0 -39427.17266630 0
94 1 56377.13960161 1
95 0 -67491.71658700 0
96 1 52501.71362116 1
97 1 51975.59831185 1
98 1 56955.53761895 1
99 1 56218.94279855 1
100 0 -50777.86274133 0
101 0 -65504.29911501 0
102 0 -57582.37867163 0
103 0 -54098.10875495 0
104 1 50934.86900246 1
105 1 55029.38772856 1
106 0 -54309.85174239 0
107 0 -51079.42968014 0
108 1 52310.93083403 1
109 1 56971.32027925 1
110 0 -45688.90053293 0
111 0 -48601.40133055 0
112 0 -56784.06933908 0
113 1 56257.93427206 1
114 1 50690.70190388 1
115 1 53414.28566754 1
116 0 -60902.77964413 0
117 1 49196.20832294 1
118 1 60654.44205040 1
119 1 58090.68535540 1
120 1 53404.26067388 1
121 1 60769.64830760 1
122 1 55272.91761873 1
123 0 -65265.48245112 0
124 1 59761.38269126 1
125 0 -62386.12758019 0
126 1 56809.18574510 1
127 1 61607.79810600 1
128 1 55724.21954782 1
129 1 64659.25128696 1
130 0 -52156.52022047 0
131 1 61867.61955474 1
132 0 -52193.33204993 0
133 1 58977.28009724 1
134 0 -58331.21423358 0
135 1 58240.05945429 1
136 0 -56929.29924378 0
137 0 -53473.14982320 0
138 0 -60169.53738983 0
139 0 -50884.23444920 0
140 1 60679.50289246 1
141 0 -63470.79848904 0
142 1 57627.47906159 1
143 0 -59456.56792715 0
144 0 -56130.51446704 0
145 1 59375.53118182 1
146 1 58272.94988152 1
147 0 -57626.71735189 0
148 0 -57126.37699969 0
149 1 52277.29625080 1
150 0 -56760.53608584 0
151 0 -57828.83925595 0
152 0 -59726.51436061 0
153 1 54674.46310974 1
154 1 61560.40726594 1
155 1 61836.20906150 1
156 0 -59838.72221459 0
157 1 61227.86915885 1
158 1 61692.63431086 1
159 1 60618.32037412 1
160 0 -63337.39841620 0
161 0 -64054.22069673 0
162 1 60665.47398943 1
163 0 -63578.72464228 0
164 0 -64917.72373865 0
165 0 -61904.32186974 0
166 1 59089.51208654 1
167 0 -57892.48139707 0
168 1 65740.27039368 1
169 0 -58869.27690375 0
170 0 -62727.95937709 0
171 0 -58243.63965493 0
172 1 67202.85256187 1
173 1 64103.49737090 1
174 0 -65204.15600314 0
175 0 -62040.13555568 0
176 0 -59019.52896589 0
177 1 62295.70122883 1
178 0 -60671.24833631 0
179 1 60308.34601626 1
180 0 -61186.70102636 0
181 1 62937.76359129 1
182 0 -66635.88863006 0
183 1 51699.65640595 1
184 1 58582.49491779 1
185 1 55851.17589306 1
186 1 56140.05815032 1
187 1 61107.58061129 1
188 1 59353.77091994 1
189 1 62402.54531964 1
190 1 45978.26827576 1
191 1 55095.95137874 1
192 1 57084.96196410 1
193 0 -58755.16890969 0
194 0 -62584.10634819 0
195 1 59203.01420765 1
196 0 -90916.08315851 0
197 1 48736.61458886 1
198 0 -61490.71802686 0
199 1 56630.14171422 1
200 1 66938.86704815 1
201 0 -63416.78103309 0
202 0 -64643.55202851 0
203 1 66317.41508064 1
204 1 63979.07665495 1
205 0 -54759.42936079 0
206 0 -58525.33513904 0
207 1 63858.74674872 1
208 0 -58431.00927990 0
209 1 60294.76158202 1
210 1 69390.98768059 1
211 0 -57495.87056443 0
212 0 -64712.28186141 0
213 0 -59380.15150077 0
214 0 -66164.06039955 0
215 1 57619.46071262 1
216 0 -55629.60978228 0
217 0 -67664.72281588 0
218 1 63867.56096986 1
219 0 -58856.28882466 0
220 0 -57497.30218350 0
221 0 -68227.58113288 0
222 1 67243.29668197 1
223 0 -56848.44149912 0
224 0 -79523.31090391 0
225 1 63063.54509722 1
226 1 64617.22116556 1
227 0 -61750.04002563 0
228 0 -63162.74630633 0
229 1 70056.39855770 1
230 1 57810.81693675 1
231 0 -66925.99534909 0
232 0 -66309.76772125 0
233 1 65979.92931872 1
234 1 58097.99203381 1
235 0 -56512.22979602 0
236 0 -62297.59311676 0
237 0 -57590.40713324 0
238 1 66441.71864947 1
239 1 56995.65235567 1
240 0 -69381.81017236 0
241 0 -54948.85083072 0
242 1 58145.64448046 1
243 0 -63745.70482298 0
244 1 51490.34163191 1
245 0 -65993.96669491 0
246 0 -55804.80795489 0
247 0 -69601.26509084 0
248 1 61546.25285030 1
249 0 -61543.27763548 0
250 0 -59819.49624305 0
251 1 51604.27903020 1
252 0 -58655.94328224 0
253 0 -59026.76085574 0
254 1 64491.57905030 1
255 1 54087.23590978 1
256 1 60252.38779768 1
257 1 64282.71607667 1
258 1 55956.82730117 1
259 0 -63871.19622661 0
260 0 -72031.18540567 0
261 0 -59622.71352455 0
262 0 -55174.03328896 0
263 1 64837.84046122 1
264 1 59865.69268285 1
265 0 -51301.47548144 0
266 1 60463.81088931 1
267 0 -64351.38304477 0
268 0 -58733.65634685 0
269 0 -61881.08336638 0
270 0 -63975.80032171 0
271 1 64096.86873117 1
272 0 -52177.74516839 0
273 1 62746.60717614 1
274 0 -64894.91940029 0
275 1 59105.86332282 1
276 0 -61178.14937995 0
277 0 -61972.91125211 0
278 0 -67360.76106044 0
279 0 -53781.61189150 0
280 1 54837.59527759 1
281 0 -62432.74856734 0
282 0 -59088.82372904 0
283 0 -59919.79398327 0
284 1 62028.92912502 1
285 1 69052.39519006 1
286 0 -53538.80659910 0
287 1 52872.82308009 1
288 0 -72505.74708959 0
289 0 -64955.79528767 0
290 1 63214.80449915 1
291 1 64732.83812413 1
292 0 -66808.19287528 0
293 0 -59922.22798291 0
294 1 68844.12688080 1
295 1 67589.33498386 1
296 1 74507.94389793 1
297 1 53496.97509576 1
298 1 59231.64952819 1
299 0 -74787.50509367 0
300 1 68762.41575490 1
301 0 -65360.23394421 0
302 0 -72895.97187060 0
303 0 -67732.47882814 0
304 1 50735.98629677 1
305 0 -55011.16199375 0
306 1 62665.89949506 1
307 1 61089.27794554 1
308 1 65559.84265795 1
309 1 66959.26259772 1
310 1 62317.63498025 1
311 1 53397.79035904 1
312 1 54826.22908655 1
313 1 70059.02354118 1
314 0 -56978.14401762 0
315 1 67000.08288838 1
316 0 -74253.66602204 0
317 0 -66059.12453076 0
318 0 -51877.22023801 0
319 0 -48900.97837682 0
320 1 64926.15672009 1
321 1 54812.73922098 1
322 0 -70107.37319617 0
323 1 61709.17559963 1
324 1 54373.35043410 1
325 1 52781.17313946 1
326 1 50667.25380421 1
327 1 61213.11211169 1
328 1 42859.89361594 1
329 1 65554.84100449 1
330 1 64923.82102996 1
331 1 55207.58095989 1
332 0 -44359.13099450 0
333 0 -48642.32346272 0
334 0 -69106.00642730 0
335 1 41562.42225452 1
336 0 -61923.38240778 0
337 0 -59280.23191685 0
338 1 53841.82825205 1
339 0 -50404.43579783 0
340 1 45078.43376546 1
341 0 -58901.91166326 0
342 0 -43902.96048152 0
343 0 -62824.03805986 0
344 0 -60361.08641821 0
345 0 -60412.44984418 0
346 0 -56752.50302359 0
347 0 -56178.68344322 0
348 0 -65056.66028294 0
349 1 50941.67558005 1
350 1 65073.72274483 1
351 0 -63845.41676231 0
352 0 -66107.20177235 0
353 1 47251.18864890 1
354 1 57440.12256376 1
355 0 -61714.54884059 0
356 1 48910.46433977 1
357 0 -68032.52900488 0
358 0 -57247.68647487 0
359 1 75165.84305049 1
360 1 49893.84419714 1
361 0 -57594.85964768 0
362 1 67400.30051609 1
363 0 -46889.05546027 0
364 0 -69562.18988028 0
365 1 67555.87338927 1
366 1 70568.14403725 1
367 1 60774.65608979 1
368 0 -56548.82403708 0
369 1 63192.09918018 1
