# idx_int bit_int post_llr hard
0 1 108441.81772088 1
1 1 84538.73179389 1
2 1 76422.75189520 1
3 1 94471.91271490 1
4 1 92921.90095593 1
5 0 -111467.85234281 0
6 1 94981.37350625 1
7 0 -84605.42962579 0
8 1 53684.63470464 1
9 1 114825.86834739 1
10 1 103354.11528841 1
11 0 -143244.78934229 0
12 1 95228.07841504 1
13 0 -95797.99450962 0
14 1 86806.22641691 1
15 0 -82252.98609654 0
16 0 -106457.84965134 0
17 1 93846.36962239 1
18 1 108820.74383004 1
19 1 101114.53900463 1
20 1 102254.10441152 1
21 1 76037.82062757 1
22 0 -72156.38741990 0
23 1 119430.39052680 1
24 0 -93852.01645259 0
25 0 -114315.08811572 0
26 0 -113526.75737257 0
27 0 -90629.88715084 0
28 0 -84421.30644192 0
29 1 78006.15223979 1
30 0 -109914.92932841 0
31 0 -93916.23565508 0
32 1 89231.69734986 1
33 0 -91886.76710717 0
34 0 -81794.03195564 0
35 0 -93521.03027348 0
36 1 73215.26928319 1
37 0 -95880.12344159 0
38 1 76571.78494498 1
39 1 103500.07625857 1
40 0 -98933.82000560 0
41 1 96873.56417229 1
42 1 60079.25993633 1
43 0 -85773.09719151 0
44 0 -80380.63453444 0
45 1 82473.41986125 1
46 0 -118806.15339827 0
47 0 -100662.95838855 0
48 1 78592.09382873 1
49 1 75964.40683602 1
50 0 -93788.99199484 0
51 0 -70728.04919743 0
52 0 -89746.38194245 0
53 1 119338.58863323 1
54 1 95508.96669793 1
55 0 -62052.12917673 0
56 0 -102757.10279514 0
57 1 96791.54966142 1
58 0 -102386.29283721 0
59 1 73970.27046976 1
60 1 113356.86316716 1
61 1 100504.34463783 1
62 1 108041.28110898 1
63 1 64613.82570725 1
64 1 81723.18807127 1
65 0 -109589.70483516 0
66 0 -76268.81645155 0
67 1 77715.92341158 1
68 1 88962.38136474 1
69 0 -114570.80172808 0
70 1 69776.78442556 1
71 1 68364.34771111 1
72 0 -105990.90248684 0
73 0 -93999.79176678 0
74 1 116178.84732803 1
75 0 -104536.36513402 0
76 1 112763.80138882 1
77 1 87090.23980129 1
78 0 -93800.55321965 0
79 0 -102921.80541496 0
80 1 84936.73525932 1
81 1 110292.53433097 1
82 1 125171.87243610 1
83 0 -114781.66683561 0
84 1 91437.53587874 1
85 0 -76441.61343626 0
86 0 -113555.89880369 0
87 0 -90602.77740797 0
88 1 109586.44631796 1
89 0 -131399.00964312 0
90 1 113032.97295411 1
91 1 89091.50760101 1
92 1 64568.25239476 1
93 1 70965.07371159 1
94 1 85109.91342438 1
95 0 -97025.88136205 0
96 0 -113615.59710886 0
97 0 -119597.23027295 0
98 0 -90451.03868286 0
99 1 76081.17929267 1
100 1 118618.11577477 1
101 1 80873.12334547 1
102 1 114024.62310514 1
103 0 -123846.96620826 0
104 1 117163.37143022 1
105 0 -76166.13764322 0
106 1 71595.86205040 1
107 1 114168.71699046 1
108 0 -103718.00956165 0
109 1 104136.38598125 1
110 1 130862.05976238 1
111 1 90013.94207898 1
112 1 103854.41053109 1
113 1 62874.81999727 1
114 0 -123464.18521472 0
115 1 73163.28755550 1
116 1 129679.56754140 1
117 1 124293.58129672 1
118 1 102935.24629951 1
119 0 -102296.54833940 0
120 1 76429.50739138 1
121 1 91628.29872204 1
122 0 -104468.61728468 0
123 1 99804.87302123 1
124 1 120963.62448854 1
125 0 -91200.56946215 0
126 1 92124.38280995 1
127 0 -84750.03134772 0
128 1 122411.20384819 1
129 1 106836.73388516 1
130 1 120118.39332416 1
131 1 116474.94999246 1
132 1 91990.00712929 1
133 1 71004.46235679 1
134 1 67769.57435724 1
135 0 -97474.49142498 0
136 1 81951.29817177 1
137 1 120905.10392425 1
138 1 112269.98171112 1
139 1 71944.29350695 1
140 0 -87940.93678870 0
141 0 -72018.30334503 0
142 1 120045.78526197 1
143 1 89121.14897135 1
144 0 -128989.04630894 0
145 1 108493.08733736 1
146 0 -59771.03944841 0
147 0 -59630.65421274 0
148 1 45507.42071887 1
149 1 107933.96643794 1
150 1 92586.98207311 1
151 1 122564.43446260 1
152 0 -128903.88304528 0
153 1 66739.51888191 1
154 0 -109696.40132762 0
155 1 80536.77014030 1
156 1 94721.70227678 1
157 1 98193.38591318 1
158 1 81508.26784847 1
159 1 97651.59769296 1
160 1 94697.60261706 1
161 1 106281.77691614 1
162 1 67085.06157881 1
163 0 -80172.08225386 0
164 0 -91111.77258690 0
165 1 106089.64764564 1
166 0 -104311.05605126 0
167 1 87068.77172888 1
168 0 -77913.42474494 0
169 0 -68501.37192565 0
170 0 -69689.37554393 0
171 0 -110875.41532649 0
172 0 -99723.87349649 0
173 0 -102530.73314583 0
174 1 109388.87740311 1
175 1 88403.14943479 1
176 0 -55920.55079746 0
177 0 -93703.34917390 0
178 1 95405.68125303 1
179 1 96546.62178993 1
180 1 98250.94324978 1
181 1 84992.40905034 1
182 0 -99688.35991480 0
183 1 53198.24500214 1
184 1 117000.60026323 1
185 1 97861.98138757 1
186 1 68017.43039644 1
187 0 -100492.87017626 0
188 1 78214.12583209 1
189 0 -90572.08552604 0
190 0 -49071.74017091 0
191 0 -110682.41515143 0
192 1 97211.27176869 1
193 0 -109602.58815695 0
194 0 -105310.38978420 0
195 0 -104769.87984565 0
196 0 52614.15811583 1
197 1 65849.86133273 1
198 0 -78345.81766295 0
199 1 69357.60293146 1
200 1 104605.11744007 1
201 0 -116682.55529739 0
202 1 108231.20463042 1
203 1 85628.31715849 1
204 0 -82945.74074795 0
205 1 78350.18655937 1
206 1 102199.59321141 1
207 1 100090.75617754 1
208 0 -117011.08541152 0
209 0 -80345.45285216 0
210 0 -93578.96958195 0
211 0 -67471.19361928 0
212 1 93554.94065022 1
213 0 -94681.88578514 0
214 1 111011.80440253 1
215 1 117178.97546489 1
216 1 85885.98916742 1
217 1 71122.40707613 1
218 0 -54837.15268221 0
219 0 -81871.41067073 0
220 1 90750.29298373 1
221 0 -111830.83604559 0
222 0 -117347.62009549 0
223 1 80211.23322251 1
224 0 -91493.19356843 0
225 0 -90140.28075934 0
226 1 103666.15550859 1
227 1 81468.20411004 1
228 0 -96402.38997244 0
229 1 98645.90500301 1
230 0 -72491.48387749 0
231 0 -96021.72011979 0
232 1 72615.71960040 1
233 1 96612.44040125 1
234 1 92861.48630197 1
235 0 -124905.43810562 0
236 0 -95649.14580343 0
237 0 -95165.44144775 0
238 1 83589.76068051 1
239 0 -72238.75617354 0
240 0 -91551.08177839 0
241 1 103408.45828768 1
242 1 97874.87367485 1
243 0 -104807.91297540 0
244 0 -98458.61084882 0
245 1 90549.68489605 1
246 1 76564.72529078 1
247 1 106433.18357616 1
248 0 -79706.73429420 0
249 1 109417.07551924 1
250 0 -108713.00252493 0
251 0 -86894.69733847 0
252 0 -81330.74725209 0
253 0 -79282.00250295 0
254 0 -90490.59874757 0
255 1 99513.71980563 1
256 1 107840.20932526 1
257 0 -117006.69149661 0
258 1 101773.62576807 1
259 0 -92401.33640249 0
260 0 -95184.94107646 0
261 0 -121552.29942965 0
262 1 72470.76548885 1
263 0 -90912.08530446 0
264 1 96845.80482228 1
265 0 -107304.09526953 0
266 1 84041.32036012 1
267 1 83351.59483206 1
268 1 106743.32111104 1
269 0 -71188.35289897 0
270 1 102302.66880321 1
271 0 -120929.21244305 0
272 1 82735.90288352 1
273 1 109791.69508733 1
274 0 -55943.39731156 0
275 1 115024.08794863 1
276 1 84567.57619163 1
277 1 111666.17046281 1
278 0 -111808.09008198 0
279 1 101925.54800129 1
280 0 -91100.75047867 0
281 0 -47610.38686731 0
282 0 -70139.44252731 0
283 0 -92190.73626791 0
284 0 -89749.78233339 0
285 1 77529.49642559 1
286 0 -101668.75910319 0
287 0 -114524.72299211 0
288 0 -77889.90909198 0
289 1 103199.18980603 1
290 0 -107354.57047749 0
291 0 -115235.85393282 0
292 0 -96255.87125403 0
293 0 -95250.82129861 0
294 1 90519.37753964 1
295 1 76167.10406814 1
296 1 121724.04709603 1
297 0 -98271.69516902 0
298 1 119222.57788536 1
299 0 -104477.65383894 0
300 1 101765.79105648 1
301 1 82877.25505488 1
302 0 -85788.73194586 0
303 0 -115909.47503303 0
304 0 -106022.01758065 0
305 1 106711.92182822 1
306 1 120851.28014240 1
307 0 -94896.07213197 0
308 1 96493.99142984 1
309 1 60174.77859143 1
310 1 109456.51265285 1
311 0 -80487.90175296 0
312 1 100642.88703764 1
313 0 -125277.85802173 0
314 1 101498.63923941 1
315 1 92448.67166037 1
316 0 -86098.41612715 0
317 1 106782.77174026 1
318 0 -91556.59552250 0
319 1 120378.15406273 1
320 0 -125635.90314810 0
321 1 98123.67702830 1
322 0 -84633.37570937 0
323 0 -44341.48943649 0
324 0 -91498.16806456 0
325 0 -81562.94719814 0
326 0 -129432.31518247 0
327 1 137886.29545990 1
328 0 -114802.63841724 0
329 1 114260.89910453 1
330 1 46949.23056871 1
331 0 -99721.41636156 0
332 1 87528.16224738 1
333 1 131012.44611112 1
334 0 -116673.41540942 0
335 0 -86053.88332597 0
336 1 63587.05648989 1
337 1 84428.99046864 1
338 0 -110938.97647050 0
339 1 94805.03168891 1
340 1 62477.20129769 1
341 1 103968.69874978 1
342 1 95054.87823826 1
343 0 -76499.72568162 0
344 1 78600.13572042 1
345 1 89059.66730704 1
346 0 -72268.92772033 0
347 0 -115808.37255682 0
348 0 -107599.43840892 0
349 0 -104237.63422543 0
350 0 -83426.42272864 0
351 0 -58188.04869593 0
352 1 113161.93285824 1
353 0 -83206.64470988 0
354 1 111115.18247069 1
355 0 -91519.37604794 0
356 0 -97158.55319023 0
357 0 -98249.73982242 0
358 0 -79058.25276846 0
359 0 -102983.35209541 0
360 0 -91333.22006000 0
361 1 113193.49712028 1
362 1 108366.99183090 1
363 1 98999.24042985 1
364 0 -86872.53168436 0
365 0 -89649.34236298 0
366 1 86332.45207896 1
367 0 -96499.53439253 0
368 1 127247.40014035 1
369 1 80155.61414056 1
370 0 -83556.79049118 0
371 1 82994.26968634 1
372 0 -77069.80598537 0
373 0 -93650.24512393 0
374 1 98872.40762566 1
375 0 -121661.43309176 0
376 1 105204.35481763 1
377 1 81987.94108679 1
378 1 106902.99448403 1
379 1 83302.47477517 1
380 1 100366.12055625 1
381 1 110333.91905772 1
382 1 130506.62871383 1
383 1 91436.34347436 1
384 1 105964.64319136 1
385 1 107331.71921340 1
386 0 -73292.92531280 0
387 1 95344.98623015 1
388 1 97967.14859063 1
389 0 -109478.01927476 0
390 0 -104730.42262702 0
391 0 -110351.49803430 0
392 1 97328.07369361 1
393 1 60472.34587233 1
394 0 -106796.40857307 0
395 0 -86231.64680450 0
396 1 104349.80120155 1
397 1 103592.88907513 1
398 0 -95189.55092513 0
399 1 79169.96362732 1
400 0 -61384.65699615 0
401 0 -76688.23691649 0
402 0 -111170.25887316 0
403 0 -111531.24628861 0
404 0 -128882.76734222 0
405 0 -98821.82496095 0
406 0 -59412.65959024 0
407 1 61785.09124909 1
408 0 -81022.69439479 0
409 1 82227.18841268 1
410 0 -94845.04544936 0
411 0 -104102.42215218 0
412 1 110873.49745658 1
413 1 91370.84062651 1
414 1 85761.92160284 1
415 1 105914.21979819 1
416 0 -91059.86500138 0
417 0 -107425.64178632 0
418 0 -106805.77579291 0
419 1 101666.50068821 1
420 0 -95169.40989908 0
421 0 -101589.74324464 0
422 1 70873.43799919 1
423 0 -89329.76143785 0
424 1 74296.55033242 1
425 1 119478.36687590 1
426 1 105993.19640251 1
427 0 -88862.50561938 0
428 1 77042.99678221 1
429 0 -83781.99542346 0
430 0 -92858.76489918 0
431 1 117918.63079376 1
432 0 -76166.68826415 0
433 0 -89303.90409955 0
434 0 -76889.04961175 0
435 0 -69659.24483212 0
436 1 113273.12604854 1
437 1 79301.16374241 1
438 1 105854.54495743 1
439 1 90735.17789156 1
440 1 100966.17468390 1
441 1 87899.30232827 1
442 1 61100.81396304 1
443 0 -114695.25188634 0
444 1 70151.28307522 1
445 0 -114468.57608254 0
446 1 117314.62324569 1
447 0 -79210.67246163 0
448 0 -68278.12925284 0
449 1 72848.30285596 1
450 1 102362.83503094 1
451 1 87327.57667767 1
452 0 -105525.74732936 0
453 0 -93610.34347145 0
454 0 -92680.85195793 0
455 0 -106714.33044845 0
456 0 -96463.43748893 0
457 1 101348.68444203 1
