# idx_orig bit_orig post_llr hard
0 1 101194.83943643 1
1 0 -66696.34132081 0
2 0 -80511.50871430 0
3 1 123051.50703057 1
4 1 92775.55843429 1
5 1 80356.73368123 1
6 1 78857.10270090 1
7 0 -61441.70886814 0
8 1 63774.81806906 1
9 1 92245.77677091 1
10 0 -95945.48417283 0
11 0 -93211.66888676 0
12 1 79417.99925373 1
13 1 69137.09016798 1
14 1 75399.65820437 1
15 1 82496.42414583 1
16 0 -85367.63620585 0
17 0 -97882.10447276 0
18 1 103600.30945701 1
19 0 -81641.40273046 0
20 0 -66826.22280709 0
21 1 77531.77963677 1
22 0 -75516.00888412 0
23 1 97752.87593197 1
24 0 -91105.80899654 0
25 0 -94288.41498540 0
26 1 62984.45628135 1
27 1 78037.86859506 1
28 1 80733.59909117 1
29 1 77478.95333826 1
30 1 79567.17751110 1
31 1 91040.52541037 1
32 1 95522.49362997 1
33 0 -61361.34536735 0
34 1 69365.51573613 1
35 1 57719.81494096 1
36 1 52373.71654750 1
37 0 -82200.00466062 0
38 1 92416.22218036 1
39 1 104826.67184386 1
40 0 -66471.57587771 0
41 1 75452.70770345 1
42 0 -63768.14410580 0
43 1 73920.70968203 1
44 1 80988.84875951 1
45 1 90924.48560861 1
46 0 -85581.34182067 0
47 1 87995.03608748 1
48 1 67628.08659280 1
49 0 -60048.40505091 0
50 1 84681.83508590 1
51 0 -88155.93772145 0
52 0 -106956.49577163 0
53 0 -98520.50400908 0
54 1 61783.03717241 1
55 1 68107.33850584 1
56 1 57185.61917898 1
57 1 67934.57381557 1
58 1 81666.68539453 1
59 1 87729.82486665 1
60 1 104962.82254648 1
61 0 -70724.37910352 0
62 1 82959.42804850 1
63 1 73883.00252158 1
64 0 -71726.48262429 0
65 1 108829.66177425 1
66 0 -88347.43105843 0
67 1 82225.35119265 1
68 0 -72891.50971611 0
69 1 70210.27644676 1
70 1 70882.18150653 1
71 0 -69747.40054010 0
72 0 -66999.67132999 0
73 1 98899.88181119 1
74 0 -72866.27138976 0
75 1 79157.02900886 1
76 1 73014.18260138 1
77 0 -80590.75928490 0
78 0 -82783.34404678 0
79 1 82925.24949359 1
80 0 -102395.66928234 0
81 0 -108187.99416020 0
82 1 67601.30675340 1
83 1 70340.94432396 1
84 0 -73725.34083463 0
85 1 70521.94548346 1
86 1 67897.85667667 1
87 1 85543.37290965 1
88 0 -90051.20006141 0
89 0 -71684.22616260 0
90 0 -61614.03158674 0
91 1 75133.73137701 1
92 0 -61301.60937034 0
93 0 -59974.59833016 0
94 0 -99218.52883497 0
95 1 89757.59678988 1
96 0 -53098.64431126 0
97 0 -75288.76585610 0
98 1 75990.58830871 1
99 0 -91300.24606377 0
100 1 65820.55104414 1
101 1 95239.95577831 1
102 1 88078.36866917 1
103 0 -68388.97953989 0
104 0 -57237.53930432 0
105 0 -76072.25357874 0
106 1 55415.89186494 1
107 1 75669.45758240 1
108 1 90260.33300367 1
109 0 -92238.83298554 0
110 0 -65295.18910541 0
111 1 63522.22568748 1
112 1 78924.12999378 1
113 0 -81141.43352902 0
114 1 83897.88295556 1
115 0 -85670.44726969 0
116 0 -98785.02622989 0
117 1 61177.37771346 1
118 1 61619.27190449 1
119 1 82770.12551655 1
120 0 -83460.99805351 0
121 1 88339.40043847 1
122 1 105471.06345703 1
123 1 89054.85127660 1
124 0 -59970.05521996 0
125 0 -74077.72832910 0
126 1 75280.52867621 1
127 0 -73607.98840046 0
128 1 76050.16695359 1
129 1 95628.15365188 1
130 0 -88732.82196722 0
131 0 -58971.03872923 0
132 0 -71265.25173281 0
133 1 74750.52189929 1
134 0 -52887.08768827 0
135 0 -60868.73804228 0
136 0 -91486.72509661 0
137 0 -82447.24887160 0
138 1 62894.07809853 1
139 1 60106.46737195 1
140 1 107108.22456850 1
141 0 -54110.95169772 0
142 1 61472.83258689 1
143 0 -90130.23934622 0
144 1 83821.02101880 1
145 0 -65199.07762075 0
146 1 65934.45205794 1
147 0 -89416.52272679 0
148 0 -55538.48506060 0
149 1 73239.21579004 1
150 0 -85783.46356226 0
