# idx_int bit_int post_llr hard
0 0 -173676.45098063 0
1 1 158808.66812225 1
2 1 125675.27240110 1
3 1 128070.69860708 1
4 0 -149396.16960173 0
5 1 144762.51004487 1
6 1 171515.35839424 1
7 1 164115.70241539 1
8 0 -147434.13832198 0
9 1 155847.29838726 1
10 1 142828.41811886 1
11 0 -168857.91038875 0
12 1 125475.70037069 1
13 0 -166556.82585761 0
14 1 138475.75736619 1
15 1 157319.17678680 1
16 0 -150464.08806494 0
17 1 120954.20359153 1
18 1 176566.03997254 1
19 1 160233.21117433 1
20 0 -196555.46801053 0
21 0 -159927.95734508 0
22 0 -141493.51626042 0
23 0 -130862.99415358 0
24 0 -176124.24557679 0
25 1 169750.86927797 1
26 0 -124321.24873923 0
27 0 -187573.45632794 0
28 1 133278.42326863 1
29 0 -149714.61057464 0
30 0 -149981.65352249 0
31 0 -135486.93649260 0
32 1 172895.29685090 1
33 1 125045.14384917 1
34 1 167986.94413263 1
35 1 151108.27192317 1
36 1 127591.05528362 1
37 0 -143358.97106440 0
38 1 140804.71420210 1
39 0 -149943.72867389 0
40 0 -167981.40766441 0
41 1 192789.08941551 1
42 1 146569.22599716 1
43 0 -142915.02221985 0
44 1 172033.52207091 1
45 1 157847.99695114 1
46 1 179379.77357869 1
47 1 145825.33335136 1
48 0 -206461.39693615 0
49 1 148874.08784444 1
50 0 -131477.40610912 0
51 0 -164145.46442715 0
52 0 -94903.28376355 0
53 1 166019.70693481 1
54 1 149431.37727802 1
55 0 -188001.11708853 0
56 0 -142651.14129405 0
57 0 -149767.35591366 0
58 0 -163781.34534213 0
59 0 -119003.19676456 0
60 1 151796.55062076 1
61 1 144305.27386997 1
62 1 148996.48020712 1
63 0 -149070.59925186 0
64 1 147198.22779378 1
65 1 95577.33428389 1
66 0 -126134.43778087 0
67 0 -162403.81585137 0
68 0 -161453.98478557 0
69 1 159056.95779786 1
70 1 157629.14449538 1
71 1 116308.95798827 1
72 0 -172445.67469393 0
73 0 -137866.68155252 0
74 1 152384.60111968 1
75 0 -145369.69362671 0
76 0 -139140.48517168 0
77 1 149333.43119412 1
78 0 -142265.96136543 0
79 1 149322.32421741 1
80 0 -134641.48018301 0
81 0 -179010.13196119 0
82 1 127522.09051579 1
83 1 149772.31276497 1
84 1 129135.70974222 1
85 1 144356.70590745 1
86 0 -135812.51673774 0
87 1 151553.86628345 1
88 0 -167851.02650362 0
89 0 -141749.35798254 0
90 0 -154121.83174448 0
91 1 151516.80921611 1
92 0 -154048.21599721 0
93 0 -124878.58385822 0
94 1 148283.03405094 1
95 0 -182234.99074470 0
96 1 168839.58426900 1
97 1 160511.06120492 1
98 0 -146896.42885713 0
99 0 -150839.68882939 0
100 1 127757.87774684 1
101 1 131476.99206226 1
102 0 -160734.41181454 0
103 1 140307.28285344 1
104 0 -163778.49373110 0
105 0 -151434.22000201 0
106 0 -144333.54282213 0
107 0 -161574.24537750 0
108 0 -126275.77126074 0
109 1 165985.75894323 1
110 0 -157399.16250696 0
111 0 -166572.69112056 0
112 1 158059.16204944 1
113 0 -121481.72160255 0
114 1 122907.21973032 1
115 0 -140121.91723292 0
116 0 -165983.71806267 0
117 1 160860.72370301 1
118 0 -160648.33747820 0
119 1 129049.02116189 1
120 0 -157111.34684683 0
121 1 166175.52632911 1
122 1 156923.81390797 1
123 0 -175563.81250370 0
124 1 137603.26226103 1
125 0 -190710.65917786 0
126 0 -149480.72760487 0
127 1 145250.51851490 1
128 1 129705.15367999 1
129 1 127927.60244109 1
130 0 -169385.05542486 0
131 1 141596.68402516 1
132 1 154614.83982686 1
133 0 -146811.93774311 0
134 0 -130237.89991577 0
135 1 128271.86703757 1
136 0 -147036.29122910 0
137 0 -171075.65449277 0
138 0 -147282.16011635 0
139 1 134640.28643458 1
140 1 154205.60768238 1
141 0 -137053.10324106 0
142 1 141322.45383083 1
143 1 154255.76391346 1
144 0 -175379.53354228 0
145 1 146119.27067449 1
146 0 -159143.57916357 0
147 0 -157332.80494619 0
148 1 126058.29531631 1
149 1 118374.28681243 1
150 1 131245.63088039 1
151 1 173723.83178979 1
152 0 -142096.70269443 0
153 0 -158967.90305971 0
154 0 -148245.28615095 0
155 0 -129765.57364581 0
156 0 -136388.83392906 0
157 1 123290.31886050 1
158 1 186514.75569984 1
159 1 149431.23002716 1
160 1 183850.52918449 1
161 0 -116470.52394155 0
162 0 -135914.75206098 0
163 0 -147598.68781776 0
164 1 140375.19430742 1
165 0 -180862.88733039 0
166 0 -161999.43790162 0
167 1 148350.61122651 1
168 0 -157036.70898919 0
169 0 -126779.29975724 0
170 0 -158737.04720237 0
171 1 140034.31346267 1
172 0 -154394.03356220 0
173 0 -160431.81755295 0
174 1 152982.91862003 1
175 0 -170991.08765275 0
176 1 140006.37305170 1
177 1 127079.12074777 1
178 1 158313.33284241 1
179 1 131940.92536355 1
180 1 128553.08254338 1
181 0 -150940.49627448 0
182 1 146302.33866688 1
183 0 -126020.77852148 0
184 0 -155180.48281222 0
185 0 -144797.76586596 0
186 0 -163191.09479758 0
187 0 -143973.26631115 0
188 0 -172958.47143147 0
189 1 167530.92245046 1
190 0 -130911.65215694 0
191 1 169046.52440557 1
192 0 -163475.09939644 0
193 0 -164914.99984444 0
194 1 147536.05332728 1
195 0 -177824.78915953 0
196 1 157707.42006536 1
197 0 -129063.27865371 0
198 0 -139797.83465089 0
199 1 155966.61905671 1
200 0 -145747.48124354 0
201 1 159621.84511067 1
202 1 157323.78397171 1
203 1 159339.01998976 1
204 0 -130483.21658744 0
205 0 -157032.07444018 0
206 1 155288.92550636 1
207 0 -165400.71872673 0
208 1 165739.04674485 1
209 0 -143060.94123795 0
210 1 131068.77684994 1
211 1 99505.53205691 1
212 0 -158740.17171886 0
213 1 167996.38949573 1
214 0 -170174.20302436 0
215 1 136490.57084670 1
216 0 -178348.72412026 0
217 0 -167794.44565410 0
218 0 -140803.31573754 0
219 0 -146060.39803482 0
220 1 134048.97371133 1
221 1 166229.86004973 1
222 0 -133440.19304360 0
223 1 157404.71536038 1
224 1 137134.95406698 1
225 0 -143813.48467351 0
226 0 -166333.51720463 0
227 0 -127877.62292953 0
228 0 -167224.98787715 0
229 0 -124940.69849904 0
230 0 -159688.23751913 0
231 0 -154158.49842082 0
232 1 153209.66253329 1
233 1 169628.42578424 1
234 0 -133197.95751855 0
235 1 138400.58820025 1
236 1 149781.74478448 1
237 0 -177887.34918025 0
238 0 -144625.78928827 0
239 1 155919.31559700 1
240 0 -154995.96627120 0
241 0 -154978.95287215 0
242 1 143880.00420328 1
243 0 -159348.85621820 0
244 0 -165516.57482454 0
245 0 -130442.26525837 0
246 0 -144866.20529973 0
247 1 168948.35163693 1
248 1 145349.87412286 1
249 1 162148.45645635 1
250 0 -153060.54934058 0
251 1 180478.31253994 1
252 1 162133.93129539 1
253 0 -124878.85037797 0
254 0 -163342.50903277 0
255 1 135831.53029702 1
256 0 -161535.82780458 0
257 1 175138.62236689 1
258 1 148679.46418418 1
259 0 -131754.46153549 0
260 1 141683.66303373 1
261 1 168914.67651240 1
262 1 162786.06789030 1
263 1 178438.70262268 1
264 1 162161.02491519 1
265 1 141923.34812162 1
266 0 -159663.47884921 0
267 1 132865.11303951 1
268 0 -154057.86594796 0
269 0 -156390.28890090 0
270 0 -155119.55054012 0
271 1 158480.59565806 1
272 0 -156337.07321271 0
