# idx_orig bit_orig post_llr hard
0 1 34076.08297883 1
1 0 -20741.71706991 0
2 0 -22602.85445854 0
3 1 26964.39007877 1
4 0 -21201.01417302 0
5 0 -17876.70411863 0
6 1 24001.80537030 1
7 1 21466.20929082 1
8 0 -11603.59619862 0
9 0 -6957.84095394 0
10 1 26090.18173594 1
11 1 23056.89182359 1
12 0 -18244.08170636 0
13 1 16666.34581512 1
14 0 -20133.15140221 0
15 0 -18732.28276172 0
16 1 11934.16919811 1
17 1 23843.34288272 1
18 1 28972.68001424 1
19 0 -17814.67659931 0
20 0 -19591.83318680 0
21 0 -24229.27656895 0
22 1 22910.24264193 1
23 0 -30708.73085674 0
24 0 -23062.43428831 0
25 0 -13606.76501949 0
26 1 28046.97710898 1
27 1 22568.23643461 1
28 1 18574.90121902 1
29 1 18521.21508460 1
30 1 22048.79515214 1
31 0 -28448.27125962 0
32 1 21266.54413373 1
33 1 13051.76587842 1
34 1 13431.35291699 1
35 1 17801.14523835 1
36 1 11431.23871355 1
37 1 12851.39515545 1
38 1 19650.32937012 1
39 1 8068.37104401 1
40 0 -10320.17802904 0
41 0 -14546.89293948 0
42 1 9715.26024661 1
43 0 -7818.03826879 0
44 1 7310.16425927 1
45 1 12162.19080642 1
46 0 -21249.91806124 0
47 0 -13797.39335696 0
48 0 -17789.58901811 0
49 1 18940.62168379 1
50 1 15152.27878601 1
51 0 -3128.43764840 0
52 0 -24216.09260158 0
53 0 -20966.24276313 0
54 0 -16133.23026226 0
55 0 -15975.74427628 0
56 0 -17266.54681109 0
57 1 4122.90529414 1
58 1 6541.00253595 1
59 0 -15998.49724464 0
60 0 -13025.25528509 0
61 1 13064.98202784 1
62 0 -14608.62445659 0
63 1 10379.54114545 1
64 0 -11556.54732293 0
65 1 10073.15967499 1
66 1 2330.81265567 1
67 0 2330.81265567 1
68 0 -3159.00507101 0
69 0 -2703.49387420 0
70 0 -4296.60389559 0
71 1 -3016.67998244 0
72 1 -2330.81265567 0
73 1 5049.14690389 1
74 1 12850.16522168 1
75 1 6896.96220768 1
76 1 15066.58902493 1
77 0 -19485.35431563 0
78 0 -11675.50143097 0
79 1 14181.30250809 1
80 1 18017.40963365 1
81 0 -21757.74658893 0
82 1 10612.45591936 1
83 0 -21949.49308831 0
84 0 -15892.00138257 0
85 0 -16844.68253925 0
86 1 16983.34669460 1
87 1 13650.55887047 1
88 1 18084.90166455 1
89 1 9605.89099780 1
90 0 -20365.30591517 0
91 1 7186.44611502 1
92 0 -16127.86180254 0
93 0 -12621.54458047 0
94 1 11849.18311943 1
95 0 -15523.96413674 0
96 0 -10123.00037099 0
97 0 -16883.66584512 0
98 1 17559.69956072 1
99 1 8167.98908269 1
100 0 -10544.45132147 0
101 1 20624.92476970 1
102 1 16776.20190519 1
103 0 -13373.07614621 0
104 1 28034.63577999 1
105 1 11439.75359872 1
106 1 11672.80230554 1
107 0 -12730.67458517 0
108 0 -19606.27851318 0
109 1 15246.58202480 1
110 0 -16895.61291355 0
111 0 -17378.71209937 0
112 1 13584.15913602 1
113 1 11128.93793901 1
114 0 -17651.05208077 0
115 0 -21553.83006281 0
116 1 24624.70500230 1
117 0 -15642.97870200 0
118 0 -24856.18744786 0
119 0 -24503.80452493 0
120 0 -20547.57368637 0
121 0 -20590.27914424 0
122 1 27927.59376187 1
123 1 27730.36094269 1
124 0 -15085.62656659 0
125 0 -25588.73434546 0
126 0 -23282.75457331 0
127 0 -33698.80639237 0
128 1 21126.75004997 1
129 1 16014.14660806 1
130 0 -25372.74842678 0
131 0 -17065.91718850 0
132 0 -26798.84784982 0
133 0 -22548.60918273 0
134 0 -20075.46265988 0
135 0 -14690.80728200 0
136 1 27679.95974278 1
137 1 27125.96308359 1
138 1 17729.07355217 1
139 1 29905.85065177 1
140 0 -25238.95776453 0
141 0 -18015.68305860 0
142 1 16284.40963728 1
143 0 -19948.27004709 0
144 0 -30959.60318570 0
145 0 -16157.80592892 0
146 0 -29015.61270640 0
147 1 28244.38136017 1
148 1 19827.67950906 1
149 0 -27883.29768837 0
150 1 24980.95910664 1
151 0 -31752.33123148 0
152 1 22744.58930238 1
153 1 35507.28821797 1
154 1 30928.32355857 1
155 0 -14586.76180819 0
156 1 18802.00972051 1
157 0 -15151.31923509 0
158 0 -24071.53760106 0
159 1 16105.40367115 1
160 1 19224.85273178 1
161 1 14627.45151270 1
162 1 6448.41554719 1
163 1 17186.24999355 1
164 0 -15335.83291813 0
165 0 -21188.80366083 0
166 1 16370.72426212 1
167 0 -21926.16637882 0
168 0 -9789.09402830 0
169 1 7992.74051901 1
170 0 -21986.42145098 0
171 1 13625.27968327 1
172 0 -24653.99191451 0
173 1 13914.87411026 1
174 1 18807.25920775 1
175 0 -8671.58048394 0
176 0 -14852.04225700 0
177 0 -19897.05669343 0
178 1 13290.66241725 1
179 1 26537.74621054 1
180 1 27084.68629396 1
181 0 -24261.62370460 0
182 0 -20899.15740798 0
183 1 22855.57707782 1
184 1 31000.02092646 1
185 0 -21211.11541554 0
186 1 26948.33234060 1
187 0 -29229.71338003 0
188 1 29384.72654784 1
189 0 -21680.46452190 0
190 0 -18251.55599364 0
191 0 -27216.50522522 0
192 0 -19369.68251269 0
193 0 -25254.60930581 0
194 1 22622.68894252 1
195 0 -24419.07701778 0
196 1 3636.47820109 1
197 1 15138.79944879 1
198 0 -30243.08613690 0
199 1 20494.18321323 1
200 1 23860.26890453 1
201 0 -17694.06197427 0
202 0 -29573.42461634 0
203 1 18676.12795489 1
204 0 -15411.90247339 0
205 1 23158.46954181 1
206 0 -23793.88708556 0
207 1 38168.75085035 1
208 1 22357.33669685 1
209 0 -32387.57644394 0
210 0 -19287.46602957 0
211 1 22176.89452951 1
212 0 -20502.27094825 0
213 1 20344.67568484 1
214 0 -25883.63182812 0
215 1 21442.00640270 1
216 1 20866.71884134 1
217 1 10103.53392491 1
218 1 14073.45519651 1
219 0 -7578.40193430 0
220 0 -7627.32654902 0
221 0 -14987.42853595 0
222 1 7182.11271008 1
223 0 -17918.29545965 0
224 1 -2330.81265567 0
