# idx_int bit_int post_llr hard
0 1 76654.24199759 1
1 1 59110.58379263 1
2 0 -12739.77208576 0
3 1 57137.79551323 1
4 0 -67355.39699514 0
5 0 -35200.93631807 0
6 0 -68485.07246029 0
7 0 -65058.51029250 0
8 0 -46143.20836197 0
9 1 45622.55695141 1
10 1 45706.28387298 1
11 0 -34371.10685694 0
12 1 50257.24686892 1
13 0 -55383.24602200 0
14 1 56013.66084560 1
15 0 -53172.54111075 0
16 0 -54734.40005337 0
17 0 -42647.42592965 0
18 0 -65931.36764219 0
19 0 -45846.68006204 0
20 1 55592.76772456 1
21 0 -43126.58411802 0
22 1 44169.99646984 1
23 1 34223.74562168 1
24 1 55230.71985917 1
25 1 58330.15471483 1
26 0 -52975.32262526 0
27 1 56866.38881571 1
28 0 -59284.45111774 0
29 0 -39587.02695208 0
30 0 -34862.64639876 0
31 0 -48243.67714899 0
32 0 -67100.95785092 0
33 1 50930.03542552 1
34 1 45410.96620979 1
35 0 -44210.98278839 0
36 1 60271.67090557 1
37 1 53302.97039660 1
38 1 29610.55612745 1
39 0 -53793.97088096 0
40 1 48924.33959191 1
41 0 -53583.91199259 0
42 1 54401.74971552 1
43 1 53830.91409360 1
44 0 -54657.25878283 0
45 0 -62785.84472306 0
46 1 58751.68251804 1
47 1 46821.55290565 1
48 0 -52558.85208185 0
49 0 -49207.27802226 0
50 0 -42831.41986153 0
51 1 33725.80459458 1
52 0 -54913.70602092 0
53 1 55900.90500232 1
54 0 -49514.14647647 0
55 0 -44261.26430091 0
56 1 36458.52553202 1
57 1 48587.89106600 1
58 1 47704.56223650 1
59 0 -56653.39213792 0
60 1 62896.09191933 1
61 0 -47963.28777590 0
62 0 -64527.51640385 0
63 1 33937.71543660 1
64 0 -43593.25063004 0
65 0 -56088.25941563 0
66 1 59862.66826762 1
67 1 60160.72022804 1
68 0 -46037.15394909 0
69 0 -67230.56208723 0
70 0 -28917.80885235 0
71 1 61489.37077198 1
72 0 -43416.71204472 0
73 1 48736.01399324 1
74 0 -55243.68580121 0
75 0 -42638.31970976 0
76 0 -46229.43177656 0
77 1 45622.91712096 1
78 0 -55697.72917860 0
79 1 45428.32408825 1
80 0 -42598.80929140 0
81 0 -65026.18786640 0
82 0 -38670.09064858 0
83 0 -60575.40481958 0
84 1 65799.62369748 1
85 0 -37940.84220939 0
86 1 33657.61153075 1
87 1 49772.85836249 1
88 1 50479.69663715 1
89 1 46370.90164350 1
90 0 -54165.04087681 0
91 1 56971.55233990 1
92 1 54771.47161958 1
93 1 46082.94135856 1
94 0 -48668.01424184 0
95 1 60782.33496089 1
96 1 56256.30454327 1
97 1 49077.26592701 1
98 1 47754.52205326 1
99 1 55137.18082885 1
100 1 52420.47537351 1
101 1 55641.04452944 1
102 0 -57660.86149860 0
103 0 -40069.51458329 0
104 0 -41775.38215982 0
105 1 46445.55345050 1
106 0 -40674.61992779 0
107 0 -69214.89374157 0
108 0 -77797.93521022 0
109 1 64403.35634485 1
110 0 -48730.75125974 0
111 1 36540.71493722 1
112 0 -22211.65455378 0
113 1 38021.27533612 1
114 0 -52005.63574884 0
115 1 48490.92500219 1
116 0 -55558.05365167 0
117 0 -48940.01627809 0
118 1 40515.42589302 1
119 0 -47826.51524875 0
120 1 49807.30899076 1
121 0 -72933.40151033 0
122 0 -68012.04799218 0
123 1 45101.69129985 1
124 1 39550.96448278 1
125 0 -61623.16028349 0
126 0 -54821.90798669 0
127 1 54957.89262630 1
128 1 62089.35919442 1
129 0 -44029.48435302 0
130 1 47513.36388641 1
131 0 -50000.03659710 0
132 1 47755.93181669 1
133 0 -48341.05655285 0
134 0 -51347.98514628 0
135 0 -48963.25980464 0
136 0 -47067.18305091 0
137 0 -51626.58117291 0
138 1 47044.37055928 1
139 0 -39320.80560371 0
140 1 31208.68671726 1
141 0 -42045.03223729 0
142 1 38132.12659588 1
143 0 -55343.60225804 0
144 1 43700.92254207 1
145 1 31423.12782194 1
146 0 -51314.78553023 0
147 1 29732.49545159 1
148 0 -51408.89435218 0
149 1 48502.34180025 1
150 0 -44167.21176128 0
151 1 26979.68683600 1
152 1 58108.50320576 1
153 1 59704.04364909 1
154 1 36536.40685621 1
155 0 -46433.08065062 0
156 1 59671.59794499 1
157 1 48362.23949315 1
158 0 -63800.68331703 0
159 1 42778.43544026 1
160 0 -40990.88112657 0
161 1 58081.01709363 1
162 0 -36162.20267950 0
163 0 -51843.36898280 0
164 1 52290.30849246 1
165 1 57865.11265992 1
166 0 2920.47007612 1
167 0 -57688.72181822 0
168 0 -46923.04557810 0
169 1 47108.09286956 1
170 1 53448.25540700 1
171 0 -42006.92909775 0
172 0 -48683.55156204 0
173 0 -39054.58639371 0
174 1 54527.66989964 1
175 1 65921.96666120 1
176 1 40246.63684538 1
177 0 -55825.00963249 0
178 0 -21649.73722881 0
179 0 -57732.74544077 0
180 1 67253.57359949 1
181 1 35825.76156855 1
182 0 -55773.23982595 0
183 1 37799.00706588 1
184 0 -56476.26840648 0
185 0 -64776.86887761 0
186 1 51309.92226071 1
187 0 -51843.11379680 0
188 1 51587.90383441 1
189 0 -22467.13315759 0
190 1 45662.99095980 1
191 0 -35127.49646237 0
192 1 38768.21475643 1
193 0 -43858.46571461 0
194 1 44631.87508363 1
195 0 -45072.69735899 0
196 0 -43299.83068978 0
197 1 52230.53992529 1
198 0 -47402.64643135 0
199 0 -29379.97148523 0
200 0 -51577.82212469 0
201 0 -35713.53814285 0
202 1 41143.22481447 1
203 1 62352.01585740 1
204 1 46442.67176948 1
205 0 -50936.95888652 0
206 0 -60989.00178576 0
207 0 -42196.98202579 0
208 1 43244.51644739 1
209 1 41414.93905942 1
210 1 47481.86113279 1
211 0 -36688.45612567 0
212 0 -48709.52614245 0
213 0 -44803.09841028 0
214 0 -34551.41775014 0
215 1 44117.08080995 1
216 1 33298.79516800 1
217 0 -58598.16805556 0
218 0 -46564.94244207 0
219 1 47669.41174547 1
220 1 51668.51598287 1
221 1 47782.54549846 1
222 1 58064.88034085 1
223 1 45182.85847370 1
224 0 -44266.62617489 0
225 0 -46142.58730588 0
226 0 -38089.00387077 0
227 0 -53221.78955319 0
228 1 56743.17339262 1
229 1 55070.05350415 1
230 1 45027.21504438 1
231 1 53777.76418384 1
232 0 -32989.00590897 0
233 1 47178.39584973 1
234 0 -55410.15662146 0
235 0 -37039.12378176 0
236 0 -49582.91186853 0
237 1 42246.38554755 1
238 0 -41961.16724685 0
239 0 -43476.52174372 0
240 1 46806.76848514 1
241 0 -30636.42013398 0
242 0 -46732.66535811 0
243 0 -38482.52560454 0
244 1 53513.32886396 1
245 0 -54875.77444128 0
246 1 45761.41066847 1
247 1 28810.23545445 1
248 1 45953.88244942 1
249 1 32468.32152856 1
250 1 51868.41100203 1
251 1 47183.22374983 1
252 0 -68481.96192749 0
253 1 36149.58880301 1
254 1 40283.67704491 1
255 0 -55751.79007499 0
256 0 -49146.62467642 0
257 0 -51877.06615715 0
258 0 -45979.92204728 0
259 0 -44461.66110211 0
260 1 31542.15671496 1
261 1 57609.98087080 1
262 0 -53857.94016883 0
263 1 53547.08428332 1
264 0 -44936.03778120 0
265 0 -51251.35736019 0
266 0 -37360.07513039 0
267 1 41560.39397231 1
268 0 -50303.84254975 0
269 0 -39210.65966948 0
270 1 50992.59677214 1
271 0 -49813.80016833 0
272 1 36148.55497084 1
273 0 -25585.27732176 0
274 0 -48652.97882370 0
275 0 -42722.05900894 0
276 1 52354.24650376 1
277 1 34709.78432580 1
278 0 -52862.78712703 0
279 0 -40085.07814521 0
280 1 48769.57244724 1
281 0 -51160.85506290 0
282 1 62478.46243884 1
283 0 -56056.02616798 0
284 1 33843.79175231 1
285 0 -50920.91751081 0
286 1 44453.80217641 1
287 1 36515.00685542 1
288 0 -30837.70383544 0
289 1 49156.46839476 1
290 1 42361.33493876 1
291 1 44836.22184920 1
292 1 55684.00319011 1
293 1 43896.86821103 1
294 1 31836.81307365 1
295 1 40403.86024675 1
296 0 -51560.64682750 0
297 0 -47150.20449691 0
298 1 50041.39431128 1
299 0 -41794.02832219 0
300 0 -59931.72712590 0
301 0 -47001.43139828 0
302 1 31865.23827294 1
303 1 53069.15847077 1
304 0 -45257.17243906 0
305 1 27721.81179461 1
306 0 -51735.58620341 0
307 1 36114.64007582 1
308 0 -40998.48574922 0
309 0 -23027.71362987 0
310 1 51015.97883465 1
311 0 -42498.52455687 0
312 1 32071.00600647 1
313 1 58400.05514513 1
314 0 -34840.62763837 0
315 1 39481.58590511 1
316 0 -46628.09692686 0
317 0 -46332.30955833 0
318 1 58652.13837818 1
319 1 57033.40780557 1
320 0 -60391.06425595 0
321 1 62537.50491810 1
322 0 -55517.85773883 0
323 1 54081.22434988 1
324 0 -46483.30609472 0
325 0 -62649.91577648 0
326 0 -36274.24096776 0
327 0 -58064.74914271 0
328 1 45984.02375654 1
329 0 -36947.51713173 0
330 0 -53333.55785212 0
331 1 30521.33087595 1
332 0 -52334.17890315 0
333 0 -31037.15308784 0
334 0 -49886.03549661 0
335 0 -37541.04063629 0
336 1 32209.06141792 1
337 0 -72613.77121398 0
338 0 -43087.18817520 0
339 1 37831.42562017 1
340 0 -52607.44648478 0
341 0 -48602.12949833 0
342 1 45028.64155358 1
343 0 -62216.59219232 0
344 0 -58744.91726741 0
345 1 48327.02507122 1
346 0 -38923.71352647 0
347 0 -32434.71004127 0
348 1 53870.55019541 1
349 0 -36653.70769738 0
350 0 -39175.16965030 0
351 0 10138.43156734 1
352 1 52069.34111208 1
353 1 44034.09466260 1
354 0 -28897.05430901 0
355 1 51273.05864580 1
356 1 32078.94574268 1
357 0 -40362.47398802 0
358 0 -46360.81385567 0
359 1 43789.90239391 1
360 1 35327.03879242 1
361 0 -56907.56480791 0
362 1 52183.83272335 1
363 1 45165.22395869 1
364 0 -50964.33155143 0
365 0 -30082.10374025 0
366 1 53773.94939943 1
367 0 -58914.46399523 0
368 0 -50432.05786036 0
369 1 55611.27589868 1
370 0 -57091.26469989 0
371 1 47729.33671323 1
372 1 39621.86069853 1
373 0 -37878.07123338 0
374 0 -48674.52280144 0
375 1 54769.59504023 1
376 0 -34903.73802396 0
377 1 66476.84938601 1
378 1 62108.57802398 1
379 1 38255.28570160 1
380 1 50333.65237068 1
381 0 -59496.62241024 0
382 1 46011.93388502 1
383 0 -38570.30913533 0
384 1 32961.25117105 1
385 1 33352.13718675 1
386 1 41646.84022650 1
387 0 -47340.83021921 0
388 0 -54944.06221156 0
389 0 -46849.16498041 0
390 0 -37798.45759177 0
391 0 -44308.98673008 0
392 0 -49634.61887227 0
393 0 -44714.70684445 0
394 0 -50937.29533498 0
395 1 40410.36337414 1
396 0 -44291.38265710 0
397 1 31180.83053417 1
398 0 -47138.46065008 0
399 0 -43430.35696065 0
400 1 39871.54361692 1
401 1 51338.71102888 1
402 1 41682.02022028 1
403 0 -40491.66026843 0
404 1 56269.89106771 1
405 0 -27330.42494973 0
406 0 -51959.28333255 0
407 1 38573.53644129 1
408 0 -33682.07324643 0
409 1 51585.57491796 1
410 1 39494.06080260 1
411 0 -55391.72290480 0
412 0 -65234.11716079 0
413 1 51605.48806684 1
414 1 50303.92089366 1
415 1 50745.94609851 1
416 0 -56169.76391496 0
417 0 -55767.97379996 0
418 1 44190.22063403 1
419 0 -39863.59010442 0
420 0 -24695.13171207 0
421 0 -39752.26522021 0
422 1 51009.08044773 1
423 1 58980.86719520 1
424 0 -38796.21614562 0
425 1 43344.64550042 1
426 0 -56650.84160318 0
427 0 -48467.51478415 0
428 1 43151.72095821 1
429 1 44207.26475156 1
430 0 -38076.23516224 0
431 0 -49035.82733937 0
432 1 41962.41109271 1
433 1 54706.91058200 1
434 1 40253.16977230 1
435 1 32290.80259931 1
436 0 -48371.37906421 0
437 0 -48176.03122462 0
438 1 47375.89625734 1
439 0 -56908.43357047 0
440 1 46777.28420731 1
441 0 -53342.99475766 0
442 1 40639.07117098 1
443 0 -40746.25961651 0
444 1 39903.97157963 1
445 0 -54133.72558111 0
446 0 -44866.01240275 0
447 0 -43239.93468768 0
448 0 -32912.03144094 0
449 1 44071.26251973 1
450 0 -42921.55834820 0
451 0 -67640.13039293 0
452 1 37304.07000435 1
453 0 -38023.82872199 0
454 0 -34515.42388563 0
455 1 36821.78013407 1
456 1 35014.95773278 1
457 0 -60859.84585869 0
458 0 -56011.95350046 0
459 0 -36928.42319766 0
460 0 -61154.01002858 0
461 0 -45687.69016285 0
462 0 -45317.20278945 0
463 0 -28393.01620213 0
464 0 -61653.38683192 0
465 0 -42191.52409030 0
466 1 37394.62038428 1
467 0 -54999.28814275 0
468 0 -45262.15059419 0
469 0 -45412.81447527 0
470 1 31281.01285040 1
471 0 -30907.27559287 0
472 1 46452.86453984 1
473 0 -53679.90537278 0
474 0 -41574.43026423 0
475 1 42635.44758408 1
476 1 31608.45727927 1
477 1 50636.63192257 1
478 1 29043.68284207 1
479 1 41106.28448431 1
480 0 -36196.47645091 0
481 1 50256.98253442 1
482 0 -54055.98029312 0
483 0 -35702.15666187 0
484 0 -57773.67855822 0
485 1 49224.24571345 1
486 1 45070.80017775 1
487 1 50992.16012404 1
488 1 58403.91050988 1
489 0 -28417.52099652 0
490 0 -20684.95676076 0
491 0 -42589.19837929 0
492 0 -41464.55928832 0
493 0 -51090.63694971 0
494 1 28501.64198492 1
495 1 63005.44198913 1
496 0 -38154.65589355 0
497 0 -26373.74224869 0
498 1 23518.28996650 1
499 0 -39199.84232753 0
500 1 47806.65723339 1
501 0 -18882.26500430 0
502 1 52969.29562455 1
503 0 -37395.44965547 0
504 1 29545.22130769 1
505 0 -46365.89355431 0
506 0 -51378.32973268 0
507 0 -48138.06458323 0
508 0 -55086.74058374 0
509 1 47435.32458819 1
510 1 48852.11024968 1
511 1 52770.17595519 1
512 1 43582.96321217 1
513 0 -55640.44135083 0
514 0 -45965.77301251 0
515 1 55591.23105914 1
516 1 46538.96143730 1
517 0 -53641.06819980 0
518 1 45449.13014527 1
519 1 43983.89642811 1
520 0 -31504.18135864 0
521 1 2035.82564403 1
522 1 36993.91969520 1
523 0 -50848.42021518 0
524 0 -48285.57304632 0
525 0 -40089.97850594 0
526 1 30885.90958382 1
527 1 55316.73831993 1
528 0 -33647.09315995 0
529 1 46346.04351324 1
530 1 -34693.27932254 0
531 0 -18920.48471816 0
532 0 -38326.26869932 0
533 1 30487.68667060 1
534 0 -54569.75953692 0
535 0 -38608.88791286 0
536 1 54836.67598348 1
537 0 -59061.58232362 0
538 1 40887.15770098 1
539 0 -41041.23055718 0
540 1 36668.30499191 1
541 0 -71754.48065113 0
542 1 58631.91355615 1
543 1 45555.47348004 1
544 0 -43425.18549245 0
545 0 -52519.93150294 0
546 0 -48012.89622764 0
547 0 -38550.99324956 0
548 0 -41518.47324895 0
549 1 41072.60616244 1
550 0 -41523.30210640 0
551 0 -60471.95922810 0
552 1 10851.82337547 1
553 0 -39704.38394747 0
554 0 -44272.61983133 0
555 1 45811.49342891 1
556 1 44757.26657778 1
557 1 47095.56863914 1
558 0 -39317.36224987 0
559 1 53309.28949769 1
560 1 49670.25434822 1
561 1 37981.61387839 1
562 1 58431.57367541 1
563 0 -37530.56810255 0
564 0 -43408.32787153 0
565 0 -39512.59918073 0
566 1 50746.42930296 1
567 0 -37306.87926246 0
568 1 36426.17772348 1
569 1 48859.65154040 1
570 1 39962.52592524 1
571 1 22948.18124363 1
572 1 39155.23687834 1
573 1 44567.16575010 1
574 0 -41086.98447380 0
575 1 34688.46969005 1
576 0 -29562.40556836 0
577 1 24303.56113248 1
578 0 -46127.84172379 0
579 1 32533.50249391 1
580 0 -47895.39503221 0
581 1 56488.21996213 1
582 0 -40301.81469988 0
583 0 -33848.34436705 0
584 0 -36835.12404083 0
585 0 -51916.27725741 0
586 0 -43873.11083484 0
587 1 47384.21988026 1
588 0 -43481.38313062 0
589 0 -29794.03593997 0
590 0 -43323.65429044 0
591 1 56038.07230895 1
592 0 -44429.27897625 0
593 0 -47493.22872695 0
594 0 -46969.95065028 0
595 0 -46772.11749463 0
596 0 -20110.75066546 0
597 0 -66891.21693526 0
598 0 -44493.64023691 0
599 1 52341.15566164 1
600 1 33826.52812992 1
601 1 45422.83374944 1
602 0 -40294.04387342 0
603 0 -52168.17611217 0
604 1 44805.73771736 1
605 0 -41355.28969077 0
606 1 33118.49396457 1
607 0 -56835.66250920 0
608 0 -47401.78692629 0
609 1 40308.43489059 1
610 1 39495.99675125 1
611 0 -51754.68934696 0
612 1 43861.85284827 1
613 0 -52093.10139745 0
614 0 -53736.86767848 0
615 0 -44273.02039960 0
616 0 -38024.39459884 0
617 0 -31340.53966391 0
618 0 -32893.47364897 0
619 0 -58597.31585629 0
620 1 27253.18846294 1
621 0 -53675.00510546 0
622 1 44009.40606541 1
623 0 -29201.31217525 0
624 1 30809.49762012 1
625 0 -31807.90917786 0
626 0 -53006.44437627 0
627 1 57429.90986376 1
628 1 45083.07320580 1
629 1 60267.76405246 1
630 0 -45394.10855218 0
631 1 40730.37262355 1
632 0 -55049.63756479 0
633 1 53606.27493170 1
634 0 -58582.38566045 0
635 0 -41490.40847394 0
636 1 48510.76207234 1
637 1 60808.34073278 1
638 0 -31384.06538308 0
639 0 -45074.50148465 0
640 0 -21629.62879532 0
641 0 -52492.99429480 0
642 1 43700.10205074 1
643 0 -33706.70970110 0
644 0 -38877.42913459 0
645 0 -40383.31460808 0
646 1 44042.06565018 1
647 1 46766.62450638 1
648 1 40483.61139096 1
649 1 50828.11823129 1
650 1 35386.41097497 1
651 0 -41925.57411225 0
652 1 40230.29884621 1
653 0 -39311.71576226 0
654 1 47876.47392079 1
655 1 49613.78490227 1
656 0 -48133.43875899 0
657 0 -59602.05241945 0
658 1 51961.90236564 1
659 1 49223.35983927 1
660 1 55273.93583675 1
661 1 45240.25487346 1
662 0 -54311.24441632 0
663 1 53061.56136978 1
664 0 -36261.04038134 0
665 0 -44377.64067330 0
666 0 -41190.34570411 0
667 1 40705.48017629 1
668 0 -37304.41782336 0
669 1 58237.44622648 1
670 1 42602.97800360 1
671 1 31771.29271226 1
672 0 -40983.44024572 0
673 0 -47365.28003767 0
674 0 -48374.09846340 0
675 1 36413.52948385 1
676 0 -45495.68201578 0
677 1 51871.97449708 1
678 1 66288.38967590 1
679 0 -30787.30823716 0
680 1 52140.12507482 1
681 0 -45175.43302628 0
682 1 50628.76891380 1
683 1 62193.76342906 1
684 1 46575.31841081 1
685 1 37142.37985327 1
686 0 -40605.50763538 0
687 0 -44331.01463465 0
688 0 -35525.39919288 0
689 0 -58843.55370186 0
690 1 53500.82757367 1
691 0 -43286.31594578 0
692 1 52631.94152738 1
693 1 50910.33739322 1
694 1 41127.26694070 1
695 1 60099.17782572 1
696 1 -6859.00560055 0
697 1 45997.30645461 1
698 1 53666.72681260 1
699 0 -64781.12236216 0
700 0 -37926.06734449 0
701 0 -41229.02958703 0
702 0 -33986.80076792 0
703 0 -39144.49766608 0
704 0 -45735.25953952 0
705 1 41527.44619808 1
706 1 60062.94808792 1
707 1 58986.59338789 1
708 0 -33352.52350035 0
709 1 44611.33030051 1
710 0 -46349.51191800 0
711 1 47449.38921864 1
712 1 43970.82768151 1
713 0 -33972.57010018 0
714 0 -41715.68733690 0
715 1 48343.40196037 1
716 1 39300.63257697 1
717 0 -56248.63389124 0
718 1 49383.95851070 1
719 0 -34168.90638134 0
720 1 42831.79071928 1
721 1 42811.11031670 1
722 0 -42769.80324959 0
723 1 57017.55485613 1
724 1 22125.49040451 1
725 0 -22271.45239598 0
726 1 54103.20390774 1
727 0 -53720.65215926 0
728 0 -39532.51274737 0
729 1 61908.25072463 1
730 1 46435.85411229 1
731 0 -21213.88255525 0
732 0 -50682.19050435 0
733 1 47644.79689428 1
734 0 -58625.76685713 0
735 0 -43607.82582247 0
736 0 -33986.92098345 0
737 0 -23983.73409658 0
738 1 54989.27895939 1
739 0 -43339.54482922 0
740 1 38695.25159646 1
741 1 53144.58861854 1
742 1 45424.72534440 1
743 1 30862.91191215 1
744 1 37134.41448746 1
745 1 29862.01220118 1
746 0 -58195.95075681 0
747 1 43472.52037426 1
748 0 -54963.00051002 0
749 0 -25700.14888179 0
750 0 -28612.84917339 0
