# idx_int bit_int post_llr hard
0 0 -125968.52974518 0
1 0 -96046.34266848 0
2 1 109016.84140899 1
3 0 -108766.96831098 0
4 0 -150436.96780926 0
5 0 -79252.47753772 0
6 1 66430.04254750 1
7 1 117813.62435322 1
8 0 -113311.78869185 0
9 1 130041.71151674 1
10 1 123111.85131322 1
11 1 137209.51015623 1
12 1 86143.54599291 1
13 1 62619.01198471 1
14 1 104543.49681129 1
15 0 -103217.59656467 0
16 0 -139339.26218826 0
17 0 -93763.74971379 0
18 0 -150645.21430607 0
19 0 -62227.89528835 0
20 0 -48829.62977492 0
21 0 -102135.06252686 0
22 0 -71089.79789102 0
23 1 109296.58564735 1
24 1 106532.94345204 1
25 0 -113562.77452253 0
26 1 84534.38225021 1
27 1 79182.54161821 1
28 0 -111287.29274466 0
29 1 101308.36604676 1
30 1 115962.85096771 1
31 0 -120642.64013930 0
32 1 138570.37557440 1
33 0 -93909.69157807 0
34 0 -51842.62073345 0
35 0 -103849.37775247 0
36 1 88805.63214726 1
37 0 -128962.26151810 0
38 1 113764.92892093 1
39 0 -148257.64530200 0
40 1 113015.94264536 1
41 1 64464.49553115 1
42 0 -120602.92997186 0
43 1 94627.84172443 1
44 1 121036.79370940 1
45 0 -131150.22478515 0
46 0 -124709.72415599 0
47 0 -102002.88954921 0
48 0 -63690.02228530 0
49 1 89542.28721869 1
50 0 -93741.11384991 0
51 0 -101216.92004268 0
52 0 -115482.88487369 0
53 0 -140450.61593865 0
54 1 111265.15744183 1
55 0 -43385.95724042 0
56 1 123434.22160326 1
57 1 111062.97785424 1
58 1 111000.02570621 1
59 0 -124741.48644202 0
60 0 -116146.59928008 0
61 1 97420.60844050 1
62 0 -51455.88054897 0
63 1 120139.76358686 1
64 0 -118427.31880395 0
65 0 -110749.73083460 0
66 1 139909.00640952 1
67 0 -150495.35072846 0
68 0 -79994.42009435 0
69 1 76377.19713195 1
70 0 -101045.84655074 0
71 1 108380.83652713 1
72 0 -115431.46645943 0
73 0 -133604.76437217 0
74 0 -123334.55257933 0
75 1 86388.39237163 1
76 1 71753.43360833 1
77 1 114223.98191187 1
78 1 112768.15775210 1
79 1 102301.16955659 1
80 0 -138600.37359801 0
81 1 118021.25527948 1
82 0 -89676.68384174 0
83 1 74603.88609948 1
84 0 -110987.32984048 0
85 1 73082.65213398 1
86 0 -105969.47817096 0
87 0 -109910.88893635 0
88 0 -152367.56716669 0
89 0 -109160.23002859 0
90 0 -79109.38760812 0
91 0 -99599.51469903 0
92 1 98188.39098667 1
93 0 -96376.53658729 0
94 1 122011.15502649 1
95 1 131483.05590356 1
96 0 -106519.47154403 0
97 0 -77906.70065701 0
98 0 -87595.99433210 0
99 1 116979.97118174 1
100 1 124314.19837889 1
101 1 99920.81085230 1
102 0 -123108.86857041 0
103 0 -110397.00927115 0
104 0 -91901.49527402 0
105 0 -132170.31390908 0
106 0 -120726.22699867 0
107 1 92512.68545709 1
108 1 125547.39133971 1
109 1 117165.96317291 1
110 0 -105536.77321693 0
111 0 -88397.36352967 0
112 0 -129223.67822078 0
113 1 104882.93274752 1
114 1 112550.33408583 1
115 0 -95921.88697262 0
116 1 131962.79839785 1
117 0 -120114.31477336 0
118 1 47807.57727999 1
119 1 117644.93678645 1
120 0 -124259.57129442 0
121 1 108983.32564988 1
122 1 122367.36928536 1
123 1 134004.74564088 1
124 1 114163.76621072 1
125 0 -60785.44111407 0
126 0 -109904.10350340 0
127 0 -112723.65036549 0
128 1 120306.21123915 1
129 0 -122855.47628424 0
130 0 -106192.47502682 0
131 0 -87390.37033318 0
132 1 54364.15426468 1
133 0 -114581.37469188 0
134 0 -90952.63796161 0
135 1 121412.10231076 1
136 1 131825.22510126 1
137 1 125008.74563236 1
138 1 106057.96789629 1
139 1 47483.73952606 1
140 0 -115785.09398845 0
141 0 -119705.38342466 0
142 0 -122923.34121426 0
143 1 112486.06914550 1
144 0 -131876.32924322 0
145 0 -94632.05114044 0
146 1 58783.27360964 1
147 1 98405.08294906 1
148 0 -118836.65487126 0
149 0 -118415.69328120 0
150 1 112411.94479931 1
151 1 117799.38224739 1
152 0 -92806.01782884 0
153 0 -85514.39254296 0
154 1 120174.69416971 1
155 0 -127832.35691270 0
156 0 -104370.81589597 0
157 1 108425.07578971 1
158 1 123514.46000523 1
159 0 -111431.06759641 0
160 1 98467.79129860 1
161 1 92877.35641490 1
162 1 93900.66313425 1
163 1 109738.84457156 1
164 0 -120475.82876375 0
165 1 124594.34390347 1
166 1 111187.99454976 1
167 1 58981.44391790 1
168 1 112310.01421398 1
169 1 119904.88496007 1
170 1 115659.33594665 1
171 1 115042.63700571 1
172 1 135324.58376805 1
173 1 112496.01779302 1
174 0 -64670.02089875 0
175 1 75870.77475963 1
176 1 110611.55781952 1
177 0 -112818.74871314 0
178 0 -104305.86996700 0
179 0 -126151.37150945 0
180 1 99264.50708930 1
181 0 -57624.18473053 0
182 1 110700.46833806 1
183 0 -90281.93821013 0
184 1 131016.32383991 1
185 0 -103106.85733003 0
186 0 -126237.10354376 0
187 1 93340.80160971 1
188 0 -73365.22523407 0
189 1 107569.22575512 1
190 1 100723.39046989 1
191 1 110690.86083137 1
192 1 117753.07842018 1
193 0 -133547.04802977 0
194 1 99403.28617370 1
195 1 58227.70256570 1
196 1 119615.07782371 1
197 1 83931.92273317 1
198 1 118673.90147289 1
199 1 130032.01612592 1
200 0 -146303.03985691 0
201 1 125018.01048228 1
202 1 90809.89606163 1
203 0 -111986.33669100 0
204 0 -84401.24566103 0
205 0 -96126.60621406 0
206 1 130593.27372959 1
207 1 143392.69566694 1
208 1 115233.83876868 1
209 0 -53951.78430724 0
210 0 -90140.68362518 0
211 1 79440.61867321 1
212 0 -117167.43355274 0
213 1 109816.22135333 1
214 1 133902.39126027 1
215 0 -97117.98914660 0
216 1 70733.16967073 1
217 0 -98195.27943555 0
218 1 104624.59898180 1
219 1 112500.53195542 1
220 0 -107085.10371264 0
221 1 130296.74968565 1
222 0 -92717.08104544 0
223 0 -84540.13820163 0
224 0 -132151.70805499 0
225 1 87375.70831284 1
226 0 -106599.78067007 0
227 0 -115739.04076964 0
228 0 -138839.18584940 0
229 0 -66330.12103924 0
230 0 -60753.46233033 0
231 0 -94679.08495880 0
232 1 120871.87212000 1
233 1 98934.06259364 1
234 1 106101.47310303 1
235 1 100480.56038520 1
236 0 -111955.50239796 0
237 1 89218.12814980 1
238 1 104797.67567780 1
239 1 96168.48650082 1
240 0 -112600.09391422 0
241 0 -97480.85518308 0
242 0 -110143.21606420 0
243 1 83281.66506674 1
244 0 -69662.06838566 0
245 1 122222.88512836 1
246 0 -98015.94052338 0
247 0 -101571.25528078 0
248 0 -129634.74444277 0
249 1 142393.01445139 1
250 1 103988.60040878 1
251 1 88365.49427984 1
252 1 100169.70455400 1
253 0 -87462.79750649 0
254 1 107822.32746376 1
255 1 126407.01397445 1
256 0 -153620.48161587 0
257 0 -98884.02027296 0
258 0 -65007.98225969 0
259 0 -102969.96334116 0
260 0 -103820.61977574 0
261 0 -106929.72481737 0
262 1 97683.23602663 1
263 0 -131290.58589401 0
264 0 -87834.48916005 0
265 1 79087.51647449 1
266 1 106563.13091071 1
267 0 -95126.35313971 0
268 1 104422.37718309 1
269 1 133830.93282004 1
270 0 -113428.92560891 0
271 0 -69761.40021581 0
272 1 84308.21484464 1
273 1 108852.63380925 1
274 1 79791.46765183 1
275 1 120734.42092015 1
276 0 -106828.25458787 0
277 0 -109640.95949964 0
278 1 65708.00391591 1
279 0 -76010.74782318 0
280 0 -123880.57728867 0
281 0 -99889.43102275 0
282 0 -92749.26810014 0
283 1 97725.10997306 1
284 0 -136368.12310150 0
285 1 64464.39916542 1
286 1 78007.32108681 1
287 1 97575.10404064 1
288 0 -95520.25511019 0
289 1 119885.30453231 1
290 1 106963.37610299 1
291 0 -116131.46032281 0
292 1 98062.93601158 1
293 0 -94734.22171492 0
294 0 -99670.76833807 0
295 0 -119232.55279854 0
296 0 -120867.28508980 0
297 0 -78128.21155511 0
298 0 -142495.22309679 0
299 0 -94766.00176275 0
300 1 71764.80862038 1
301 1 107117.20595855 1
302 0 -111151.01123809 0
303 0 -110711.39229162 0
304 1 91138.45758291 1
305 0 -124664.49081544 0
306 0 -64380.76275009 0
307 0 -62537.92643940 0
308 1 120587.52610308 1
309 0 -71939.63682823 0
310 1 109436.50648379 1
311 0 -116768.52466429 0
312 0 -110512.48451506 0
313 1 98618.32458197 1
314 0 -80187.74565547 0
315 1 127405.43116338 1
316 0 -107635.44216109 0
317 1 107799.09288494 1
318 0 -109482.46414824 0
319 1 127752.19072384 1
320 0 -114585.68469123 0
321 0 -49760.15909351 0
322 1 108469.86591745 1
323 0 -110970.47869223 0
324 1 119795.70718294 1
325 0 -114717.94830021 0
326 1 124402.37332759 1
327 0 -90108.62429624 0
328 1 34763.60689845 1
329 1 108629.42178025 1
330 1 94979.94118978 1
331 0 -107706.64833755 0
332 0 -130077.42884283 0
333 1 139088.73042161 1
334 1 110611.87652183 1
335 1 91036.32017371 1
336 1 108684.18694131 1
337 1 96393.92352580 1
