# idx_orig bit_orig post_llr hard
0 0 -125968.52974518 0
1 1 123660.63146263 1
2 1 68496.32961283 1
3 1 90273.64143271 1
4 1 121364.17900588 1
5 0 -113085.90705122 0
6 0 -94766.98465380 0
7 0 -94703.92868211 0
8 1 104853.94538561 1
9 1 108330.56119154 1
10 0 -83993.13800604 0
11 1 84717.84150336 1
12 1 110894.19540810 1
13 1 92435.59133700 1
14 0 -123119.90509592 0
15 1 101354.56778043 1
16 1 77054.24581359 1
17 0 -71465.63298227 0
18 1 101930.20966262 1
19 1 108909.06013815 1
20 1 84752.10998928 1
21 1 103936.47410194 1
22 0 -106746.27047428 0
23 1 96393.92352580 1
24 0 -93562.53977931 0
25 0 -101296.46334683 0
26 0 -123221.93274818 0
27 0 -86145.41092578 0
28 0 -112632.32061645 0
29 1 106141.79418927 1
30 1 104982.55590098 1
31 0 -78887.00145415 0
32 0 -116104.99558421 0
33 0 -108798.71197737 0
34 0 -81900.44979407 0
35 0 -112163.22652726 0
36 1 78908.58123562 1
37 0 -99253.41226693 0
38 1 90141.90465112 1
39 1 107312.57013691 1
40 0 -121315.52748247 0
41 0 -89867.99262480 0
42 0 -128700.99560970 0
43 1 104362.91217364 1
44 0 -104561.70629161 0
45 1 78966.03030056 1
46 0 -81518.52483842 0
47 1 108983.32564988 1
48 0 -82892.03821000 0
49 0 -106591.95385814 0
50 1 95030.92491888 1
51 1 95106.30535659 1
52 0 -79231.73902178 0
53 1 123272.72204055 1
54 1 106741.13541814 1
55 0 -92687.03361144 0
56 1 104097.58492172 1
57 0 -89304.61029004 0
58 0 -95272.37706998 0
59 1 74714.38387303 1
60 0 -138839.18584940 0
61 0 -109268.24848284 0
62 0 -93237.30015847 0
63 0 -108285.25710368 0
64 0 -96367.12967748 0
65 0 -98502.63890675 0
66 0 -75458.81422805 0
67 0 -118029.84041016 0
68 1 67749.08433891 1
69 1 105429.47476736 1
70 1 128004.84781673 1
71 0 -101944.52458839 0
72 1 70602.97743306 1
73 0 -79456.14807395 0
74 0 -88560.46168451 0
75 1 117580.79369631 1
76 1 116306.08284752 1
77 1 123693.14446535 1
78 1 98361.42166348 1
79 1 111580.49878081 1
80 1 91138.45758291 1
81 1 112685.90679222 1
82 0 -115180.41707934 0
83 1 109430.61625683 1
84 0 -118728.32883303 0
85 1 125234.47216451 1
86 0 -110236.68512056 0
87 0 -93677.94036534 0
88 1 97854.42732239 1
89 0 -108766.68301900 0
90 0 -83400.40099844 0
91 0 -118879.62016651 0
92 1 116330.42943727 1
93 1 116302.91773331 1
94 0 -74546.54123362 0
95 0 -99400.22443855 0
96 1 123680.94426187 1
97 0 -95543.48135024 0
98 1 114646.17212064 1
99 1 124594.34390347 1
100 0 -90410.91475092 0
101 0 -62227.89528835 0
102 0 -92613.64854132 0
103 0 -122738.00265415 0
104 0 -67086.43824095 0
105 0 -113260.62221944 0
106 1 72638.50991121 1
107 0 -114220.76718594 0
108 1 59456.19891335 1
109 1 92898.11076963 1
110 0 -99818.97993380 0
111 0 -106221.08592261 0
112 1 125613.45737961 1
113 1 91364.85236957 1
114 1 110573.72716515 1
