# idx_orig bit_orig post_llr hard
0 1 49600.85308782 1
1 0 -65191.39828816 0
2 1 87174.94750145 1
3 0 -64344.05174641 0
4 1 52302.39873150 1
5 0 -50207.58593768 0
6 1 61580.08755517 1
7 1 40262.83130617 1
8 1 44129.66756680 1
9 1 66765.20160694 1
10 1 61697.26331390 1
11 1 48303.23739830 1
12 0 -39093.13514807 0
13 0 -52013.73672434 0
14 0 -41571.19108364 0
15 1 48825.49699173 1
16 1 71679.28950824 1
17 1 62111.50954841 1
18 0 -42786.33304068 0
19 1 43892.26344820 1
20 0 -55059.40476984 0
21 0 -48829.52256305 0
22 1 46382.84560981 1
23 1 67076.15292373 1
24 0 -60834.23191919 0
25 0 -45773.26326277 0
26 1 42831.76589156 1
27 1 50431.78196032 1
28 0 -45203.79858230 0
29 1 43517.02926094 1
30 0 -71099.88401967 0
31 1 65944.98642122 1
32 0 -43467.57324542 0
33 1 38521.73613806 1
34 0 -50457.15497518 0
35 0 -49219.98220776 0
36 0 -46342.09908765 0
37 1 72180.79975754 1
38 0 -77193.95812101 0
39 0 -50970.72524086 0
40 1 49866.16725177 1
41 0 -69612.74630252 0
42 0 -57890.76875735 0
43 1 54104.85971912 1
44 0 -76080.25077622 0
45 0 -68197.86026019 0
46 0 -58209.37289446 0
47 0 -61787.08476332 0
48 0 -69489.70390525 0
49 1 61679.57166625 1
50 0 -60608.17235251 0
51 1 74315.28234767 1
52 1 74983.17941926 1
53 1 53887.63363028 1
54 1 47005.57964010 1
55 1 74659.16689181 1
56 0 -48522.62835722 0
57 0 -63347.99860078 0
58 0 -70142.60685388 0
59 1 58753.71282645 1
60 1 51958.63648161 1
61 0 -44997.44659785 0
62 1 67257.49233648 1
63 0 -51223.28110516 0
64 1 54860.34959435 1
65 0 -64220.44462566 0
66 1 64032.37067871 1
67 0 -52450.11042584 0
68 1 52322.21150783 1
69 0 -68464.21585411 0
70 0 -49436.24797679 0
71 0 -66738.10501776 0
72 1 65830.75258423 1
73 1 67188.18855369 1
74 1 51434.51759038 1
75 0 -51265.36570114 0
76 1 72035.29342041 1
77 1 49845.89763369 1
78 1 65241.68209028 1
79 0 -62925.34955547 0
80 0 -60974.26178831 0
81 1 48869.24401693 1
82 1 51915.13284120 1
83 1 73009.64174835 1
84 0 -55196.20423253 0
85 0 -66198.52735173 0
86 1 66430.03282592 1
87 1 64530.83330317 1
88 0 -52036.75882125 0
89 0 -63917.08176569 0
90 0 -74700.06271415 0
91 1 54467.39988222 1
92 0 -76885.70709182 0
93 0 -66150.72782053 0
94 0 -73518.49329834 0
95 0 -53667.23334341 0
96 0 -62008.72114455 0
97 0 -73896.86132148 0
98 0 -53851.25919277 0
99 1 73082.32253158 1
100 1 77529.87199898 1
101 0 -71413.00216989 0
102 0 -54053.92866435 0
103 1 59296.76851779 1
104 0 -69421.73538948 0
105 0 -50348.92622514 0
106 0 -75970.70666926 0
107 0 -79003.10392756 0
108 0 -74861.90410762 0
109 0 -55272.35812935 0
110 0 -56065.09282206 0
111 1 62851.58472602 1
112 0 -46279.25441877 0
113 1 72858.02897211 1
114 1 62390.99020928 1
115 0 -67251.00789846 0
116 1 52706.88228510 1
117 0 -61407.71149231 0
118 1 62295.61100131 1
119 1 41385.25110460 1
120 1 68579.57246928 1
121 0 -56110.21762618 0
122 0 -56133.17033607 0
123 1 37773.26828935 1
124 0 -53190.97616315 0
125 0 -56765.69818517 0
126 0 -41190.11003826 0
127 0 -67250.62102902 0
128 1 62546.95368027 1
129 0 -58808.13833243 0
130 0 -42442.36075469 0
131 1 50303.83921874 1
132 0 -56050.85470130 0
133 0 -37504.13502719 0
134 0 -62250.14879794 0
135 0 -54228.89507313 0
136 0 -60144.35456644 0
137 1 34384.89592232 1
138 0 -41883.92113840 0
139 0 -49080.21588972 0
140 1 28531.17333808 1
141 0 -57467.64927593 0
142 0 -53667.12667049 0
143 1 52533.20587163 1
144 0 -35772.77087609 0
145 1 41096.23252841 1
146 1 50644.67540167 1
147 1 27963.46459202 1
148 0 -55784.71984498 0
149 1 54806.21543369 1
150 0 -51181.22208539 0
151 1 39175.09663914 1
152 1 43432.67816589 1
153 1 49049.98693655 1
154 0 -28826.36937270 0
155 0 -56973.75886898 0
156 0 -67548.27034295 0
157 1 66266.20354951 1
158 1 42717.16544750 1
159 0 -45265.15789592 0
160 1 59777.50389448 1
161 0 -35161.73467658 0
162 1 58099.24311282 1
163 0 -59322.69247635 0
164 0 -59741.43339891 0
165 0 -49330.31822890 0
166 1 57069.05992080 1
167 1 64929.91054309 1
168 0 -39081.53570304 0
169 0 -70301.09267883 0
170 0 -66330.83463550 0
171 1 65909.72308763 1
172 0 -43405.42565724 0
173 0 -49401.20426050 0
174 0 -63257.62771224 0
175 0 -37356.24661773 0
176 0 -68439.37302427 0
177 0 -58323.07462654 0
178 0 -59545.38020131 0
179 1 37966.25751141 1
180 1 45630.24623963 1
181 0 -62459.08014610 0
182 1 29865.00468136 1
183 0 -64802.83431596 0
