# idx_orig bit_orig post_llr hard
0 1 38449.69750938 1
1 0 -44105.82849705 0
2 1 34007.51416809 1
3 0 -32356.53133994 0
4 1 40470.70228114 1
5 0 -32741.76260724 0
6 0 -38112.98344883 0
7 1 37048.62672293 1
8 1 42425.13778190 1
9 1 33475.32557650 1
10 1 39042.27008328 1
11 0 -35508.97904917 0
12 0 -33115.14314252 0
13 1 38120.97117751 1
14 0 -37321.12048964 0
15 0 -40963.92184046 0
16 1 40850.97582084 1
17 0 -36990.36335634 0
18 0 -37419.16119933 0
19 0 -37397.87776637 0
20 0 -41125.68077793 0
21 0 -37214.33358411 0
22 1 39410.76170618 1
23 1 40686.63148166 1
24 0 -34174.46491594 0
25 0 -40972.48478013 0
26 1 42985.33503058 1
27 1 39814.35453962 1
28 1 41408.80316831 1
29 0 -37749.72560838 0
30 0 -39476.17960092 0
31 0 -40521.31582591 0
32 1 39403.18175968 1
33 1 37549.53624808 1
34 1 30532.50894978 1
35 1 37339.98364800 1
36 1 31608.66754332 1
37 0 -32911.61604535 0
38 1 31013.12285920 1
39 0 -29906.61370682 0
40 0 -29320.94556887 0
41 0 -30419.99129369 0
42 1 27423.71965565 1
43 1 32466.45068490 1
44 0 -31198.54569488 0
45 0 -28597.72161343 0
46 0 -29332.12876866 0
47 0 -28548.69889561 0
48 1 30052.40723155 1
49 1 27182.80477627 1
50 1 37524.07132515 1
51 1 31292.41073533 1
52 1 27632.77955545 1
53 0 -27971.34195743 0
54 0 -33691.15003223 0
55 0 -34461.98053512 0
56 0 -33385.88004820 0
57 1 39498.15951063 1
58 0 -39838.51808139 0
59 1 36662.80585672 1
60 1 35134.64551904 1
61 0 -44866.89796807 0
62 1 33795.04606919 1
63 1 32548.28349884 1
64 0 -32369.75568707 0
65 0 -39262.44501480 0
66 0 -30502.70591681 0
67 1 35252.80332556 1
68 0 -42286.22274792 0
69 1 35476.78317806 1
70 1 34797.39388106 1
71 1 30483.48456791 1
72 1 41224.87739471 1
73 1 32482.54380824 1
74 1 31866.92018761 1
75 1 36092.71399269 1
76 0 -38213.83697045 0
77 1 34617.43192393 1
78 0 -34246.76140702 0
79 1 42516.35113770 1
80 1 33740.62266185 1
81 1 39070.00043826 1
82 1 41442.32460131 1
83 0 -45221.73848692 0
84 0 -34953.74347185 0
85 1 36398.50303776 1
86 1 40270.31173209 1
87 1 32001.99985321 1
88 1 39844.99915684 1
89 1 41487.25880838 1
90 0 -40022.46321877 0
91 0 -37379.70078759 0
92 1 34079.77581224 1
93 1 38732.09232488 1
94 0 -19896.25023112 0
95 0 -47860.47387624 0
96 1 41504.82558808 1
97 1 39227.56633834 1
98 1 28451.08855697 1
99 1 24524.30529014 1
100 1 35384.57061024 1
101 1 21695.50696298 1
102 1 34545.58917639 1
103 0 -38835.16540450 0
104 0 -31524.79277204 0
105 1 27334.05510228 1
106 0 -26547.79591543 0
107 1 35447.82008304 1
108 0 -29150.64985811 0
109 1 35893.42718357 1
110 0 -39301.59286579 0
111 1 41066.16366165 1
112 1 31968.16270112 1
113 0 -35143.67085642 0
114 0 -42668.07308626 0
115 0 -33458.86619496 0
116 1 39031.89882242 1
117 1 41932.16093819 1
118 0 -33617.59252378 0
119 1 29029.12456711 1
120 1 33193.96924762 1
121 1 31354.83939229 1
122 0 -22172.00782141 0
123 1 35298.89452884 1
124 1 36456.22287546 1
125 0 -31470.34410871 0
126 1 28015.71733358 1
127 0 -31634.12323160 0
128 0 -31863.21501841 0
129 0 -21982.93675770 0
130 1 32899.14871949 1
131 1 36213.35465787 1
132 0 -30536.93057737 0
133 0 -26880.65263785 0
134 0 -32713.17983985 0
135 0 -34736.26948586 0
136 0 -25631.33498167 0
137 1 30383.90667953 1
138 0 -38613.00568223 0
139 1 33961.13587345 1
140 0 -34280.16002479 0
141 1 33132.74730133 1
142 1 40097.43038001 1
143 1 32896.07393762 1
144 1 33462.96543602 1
145 1 40430.89771534 1
146 1 37167.53521859 1
147 0 -36503.99203852 0
148 0 -40956.09826322 0
149 1 44595.63971670 1
150 1 36765.04092258 1
151 1 38694.45278812 1
152 0 -36663.96568211 0
153 0 -41147.32995380 0
154 0 -42206.24522059 0
155 0 -42498.00329624 0
156 0 -41267.22513510 0
157 0 -34388.25341727 0
158 1 37043.06165427 1
159 0 -37612.61692722 0
160 0 -39896.24827255 0
161 0 -40922.72544498 0
162 0 -39484.50550509 0
163 0 -37523.29629371 0
164 1 38564.13731067 1
165 1 35794.26759001 1
166 0 -31664.19693301 0
167 1 39254.84682151 1
168 1 30940.41290739 1
169 1 41777.45929146 1
170 1 36259.20763122 1
171 0 -36687.77810965 0
172 0 -35616.37764013 0
173 0 -34168.77105477 0
174 0 -38376.20224271 0
175 0 -38734.18449099 0
176 0 -38918.93602765 0
177 1 33920.21218271 1
178 0 -31329.86178042 0
179 0 -33082.20734289 0
180 1 34325.47382145 1
181 0 -37826.59418241 0
182 1 35543.99794843 1
183 1 41942.31376949 1
184 0 -35690.14107201 0
185 1 37043.76516682 1
186 0 -36316.55252528 0
187 0 -38810.44923707 0
188 1 32751.95400662 1
189 1 29668.20670327 1
190 1 38307.34166693 1
191 0 -32840.30436971 0
192 0 -31817.30995042 0
193 0 -37955.23499415 0
194 1 34668.60408925 1
195 1 30930.33941547 1
196 0 -27269.74277538 0
197 1 42579.87222348 1
198 1 33771.27799383 1
199 0 -30714.64156485 0
200 1 38305.49689443 1
201 1 30761.04798698 1
202 0 -34177.66889230 0
203 1 27196.40418466 1
204 1 36066.30127240 1
205 1 32020.50913702 1
206 0 -35251.00853223 0
207 1 43483.63331456 1
208 0 -36059.53994542 0
209 1 36129.51205819 1
210 0 -36193.72598986 0
211 0 -32974.91400273 0
212 1 34172.83669451 1
213 0 -31286.73876276 0
214 0 -34620.94955559 0
215 1 28280.61946560 1
216 1 34245.71731808 1
217 1 28770.78832585 1
218 0 -39848.41594908 0
219 0 -36245.39703199 0
220 1 30500.72166233 1
221 1 33392.34838009 1
222 0 -32164.61664813 0
223 0 -36629.53633011 0
224 1 25913.53346645 1
225 0 -31850.92126565 0
226 1 38727.98660673 1
227 1 37180.50477998 1
228 0 -33355.03364454 0
229 0 -38847.52522281 0
230 1 42497.43522042 1
231 1 28890.12277208 1
232 1 35031.55515777 1
233 1 37203.60382203 1
234 0 -36541.51026700 0
235 0 -39269.45593330 0
236 1 35100.92412369 1
237 1 36213.22327077 1
238 1 35860.78329673 1
239 0 -37041.60746152 0
240 0 -40345.88344608 0
241 1 39640.12331147 1
242 1 37654.97755440 1
243 0 -38448.18818898 0
244 0 -36079.33390971 0
245 1 27541.99914398 1
246 0 -40661.54619618 0
247 0 -33813.44832950 0
248 0 -38407.93003086 0
249 0 -34626.10950557 0
250 0 -37406.78771994 0
251 0 -39259.73495542 0
252 1 30523.73152687 1
253 0 -32047.75609629 0
254 1 32896.49993504 1
255 0 -30735.73873003 0
256 0 -34620.65199860 0
257 0 -32896.86818836 0
258 0 -42096.94444938 0
259 1 31929.74604651 1
260 0 -37558.64565419 0
261 0 -34920.97608439 0
262 1 36308.33827821 1
263 0 -33601.84943153 0
264 1 26554.70235612 1
265 0 -30740.95992023 0
266 1 20478.64100908 1
267 0 -29892.71396713 0
268 0 -26924.93992888 0
269 0 -25137.09828290 0
270 1 27474.14587748 1
271 0 -26097.76049698 0
272 0 -24840.09176587 0
273 1 19751.26006920 1
274 1 22586.39808261 1
275 1 19971.86785974 1
276 0 -23719.47278292 0
277 0 -24082.60940228 0
278 1 24470.12537118 1
279 1 25459.26913727 1
280 0 -19320.78111833 0
281 1 22256.12597016 1
282 0 -20181.16407501 0
283 1 24736.75981349 1
284 0 -21579.87744303 0
285 1 29242.63998292 1
286 1 23534.17664082 1
287 1 21092.07654188 1
288 0 -28412.49781048 0
289 1 22816.35796125 1
290 0 -33120.16095324 0
291 1 24771.26016910 1
292 0 -23721.09567039 0
293 0 -30852.41810345 0
294 1 24762.32685966 1
295 0 -30746.94625991 0
296 1 24708.09740870 1
297 1 30211.06562215 1
298 0 -35993.31787343 0
299 1 37030.02798935 1
300 1 37964.43839992 1
301 1 27810.39556178 1
302 0 -36741.49675324 0
303 0 -36870.55230168 0
304 0 -28995.47585118 0
305 1 37926.91741233 1
306 1 34423.42336998 1
307 1 33903.44783065 1
308 0 -27230.93127673 0
309 1 30627.62854283 1
310 0 -34281.71334764 0
311 0 -32807.41768497 0
312 0 -37296.57430502 0
