# idx_int bit_int post_llr hard
0 0 -30247.28659701 0
1 1 37031.46497885 1
2 0 -25215.46569600 0
3 1 27560.98293172 1
4 0 -37973.36558778 0
5 0 -30227.59258356 0
6 0 -28474.61909046 0
7 1 37835.44908999 1
8 1 35135.40610855 1
9 1 26272.62288165 1
10 1 29876.78892095 1
11 0 -16255.27805778 0
12 0 -28644.68205049 0
13 0 -28402.08705371 0
14 0 -21230.84115159 0
15 0 -23247.35530743 0
16 0 -21971.35972029 0
17 1 29554.88885496 1
18 1 40763.56493558 1
19 0 -18912.34377163 0
20 1 26825.53680200 1
21 1 25763.93720278 1
22 0 -25524.60073205 0
23 1 26858.72153021 1
24 1 40294.08341855 1
25 1 29013.26819154 1
26 0 -29501.77745115 0
27 1 23788.30646171 1
28 1 25829.61140261 1
29 0 -34610.09588046 0
30 1 31041.19142045 1
31 0 -20408.58247351 0
32 1 35386.92922972 1
33 0 -25442.58095293 0
34 1 33443.27156743 1
35 0 -31606.05819801 0
36 0 -26255.63083502 0
37 1 33959.24329201 1
38 0 -29205.78833530 0
39 1 22950.82785364 1
40 0 -35379.76662578 0
41 1 34756.35753080 1
42 1 17360.25034934 1
43 0 -37356.24333236 0
44 0 -14253.43699107 0
45 1 35943.27267865 1
46 1 45931.69957784 1
47 1 29588.40745785 1
48 0 -8788.73464946 0
49 0 -27105.79534162 0
50 1 27681.87049981 1
51 0 -35922.56120985 0
52 0 -14399.24693198 0
53 1 26911.21642883 1
54 0 -14157.63125521 0
55 0 -30058.59220496 0
56 1 39239.72112153 1
57 1 39777.90864571 1
58 1 20727.42219696 1
59 0 -28916.15525901 0
60 0 -41425.21537464 0
61 1 33243.47584605 1
62 0 -14663.92812271 0
63 0 -27308.50621354 0
64 1 23448.73846631 1
65 0 -37529.44672901 0
66 0 -39692.36055796 0
67 0 14377.91263916 1
68 0 -26783.84741541 0
69 1 31289.12861633 1
70 1 33844.29022742 1
71 0 -40872.56285580 0
72 0 -26634.56525061 0
73 0 -23754.61136216 0
74 0 -34355.69243000 0
75 1 28696.28795291 1
76 0 -40131.54713867 0
77 1 36429.57286210 1
78 1 32875.30400141 1
79 0 -31518.98260720 0
80 1 33069.98963532 1
81 1 41404.67290142 1
82 0 -35025.31285986 0
83 0 -40120.48296675 0
84 1 21590.67890942 1
85 1 31791.95642143 1
86 0 -24215.06004853 0
87 0 -25089.18278148 0
88 0 -28276.91458483 0
89 1 44101.29116562 1
90 0 -39950.86949474 0
91 1 27770.17261810 1
92 0 -22649.11893472 0
93 0 -26478.66867760 0
94 1 31058.07200547 1
95 0 -35216.85592891 0
96 1 43876.43010829 1
97 1 44558.87442359 1
98 1 32051.38255238 1
99 0 -18227.68950807 0
100 0 -22948.62113321 0
101 0 -22686.91706868 0
102 1 34137.81765061 1
103 1 47700.08795565 1
104 1 35947.57556458 1
105 1 44276.36570171 1
106 1 40825.20581514 1
107 0 -22874.83253310 0
108 1 27739.01975147 1
109 0 -39267.66249811 0
110 1 39449.94450964 1
111 0 -25006.30765390 0
112 0 -26969.55817735 0
113 0 -32077.74143286 0
114 0 -39302.64705447 0
115 1 35554.74618333 1
116 0 -53521.17911166 0
117 1 22357.23313560 1
118 1 26526.35584638 1
119 1 34665.78152466 1
120 1 39424.36105902 1
121 1 53164.04686981 1
122 0 -34248.44012950 0
123 0 -45144.28051879 0
124 0 -27548.56039398 0
125 1 32534.91578489 1
126 1 34786.95830323 1
127 0 -35859.87046052 0
128 0 -35108.62656471 0
129 0 -32491.74406633 0
130 1 50392.10791995 1
131 0 -21912.57264118 0
132 0 -37503.21188450 0
133 0 -36840.10915614 0
134 0 -41751.71467563 0
135 1 22662.54652490 1
136 0 -38007.87283571 0
137 1 44510.63541809 1
138 0 -32382.16910912 0
139 0 -33806.30356442 0
140 1 24714.61033046 1
141 1 24334.03342353 1
142 0 -39881.28585949 0
143 0 -33252.63599423 0
144 1 41429.47198118 1
145 1 32587.01307728 1
146 0 -9462.27333700 0
147 1 36701.00100358 1
148 0 -42196.29917447 0
149 0 -45212.79997041 0
150 0 -25539.80796890 0
151 0 -31606.92669153 0
152 1 31225.53304924 1
153 1 35990.39602139 1
154 1 43780.10041942 1
155 0 -29087.68194465 0
156 1 30091.97148216 1
157 1 49361.88033820 1
158 0 -41452.51616698 0
159 1 32040.79133066 1
160 0 -24259.78597484 0
161 0 -15673.40250525 0
