# idx_int bit_int post_llr hard
0 0 -64367.25770302 0
1 0 -67425.58902247 0
2 0 -87657.44519430 0
3 1 61354.68137012 1
4 0 -115643.39521023 0
5 1 68313.08381739 1
6 0 -83937.42106817 0
7 1 91592.27034912 1
8 0 -79055.06551266 0
9 0 -48336.54772329 0
10 0 -47496.40167413 0
11 1 98307.91501926 1
12 1 94370.43037365 1
13 1 86284.58433375 1
14 0 -115059.63356169 0
15 0 -74853.69644560 0
16 0 -70169.86387346 0
17 1 37198.47815148 1
18 1 104119.10452275 1
19 1 89005.93122087 1
20 1 85199.42033329 1
21 0 -93025.98721917 0
22 1 91321.64085078 1
23 0 -61631.11378899 0
24 1 80213.55098876 1
25 1 106127.40528630 1
26 1 68690.92395462 1
27 0 -80733.56788033 0
28 1 89131.20307263 1
29 1 31934.91960241 1
30 1 79252.83216176 1
31 0 -72191.21655339 0
32 0 -74015.29004496 0
33 0 -54073.74659637 0
34 1 48892.05998893 1
35 1 71935.52035839 1
36 1 62426.76657894 1
37 1 69583.53444980 1
38 1 55917.07822917 1
39 0 -100376.07622786 0
40 1 66367.17907782 1
41 1 76289.90521662 1
42 1 67153.60978393 1
43 1 64268.38022039 1
44 0 -63733.32823746 0
45 0 -84948.88248190 0
46 0 -86132.62656745 0
47 1 93906.87253912 1
48 1 86274.59833872 1
49 0 -80097.07642765 0
50 0 -69577.39205447 0
51 1 83886.77734538 1
52 1 48044.17349361 1
53 1 85067.44741779 1
54 1 57750.45910589 1
55 1 83720.54712620 1
56 1 71454.55377588 1
57 0 -74700.53507045 0
58 1 93235.26938908 1
59 1 65692.17213719 1
60 1 77972.76733435 1
61 1 107850.13973927 1
62 1 56372.17468188 1
63 1 101864.73735584 1
64 1 47132.62772584 1
65 1 91249.81625980 1
66 0 -78185.81192578 0
67 1 43507.24548425 1
68 0 -86544.28541731 0
69 1 60818.91568371 1
70 0 -95527.66350253 0
71 0 -96228.11008418 0
72 0 -51852.05483324 0
73 0 -68060.98842569 0
74 0 -58077.45839732 0
75 0 -99162.92707458 0
76 1 85837.21782656 1
77 0 -69398.78611750 0
78 1 77359.74688152 1
79 0 -53799.32333778 0
80 0 -74747.76933264 0
81 1 84189.82678921 1
82 1 49465.20501793 1
83 1 95961.84632924 1
84 1 42747.78893087 1
85 0 -66536.51438626 0
86 0 -93844.17282483 0
87 1 51651.72320222 1
88 0 -71999.34740482 0
89 1 70024.92298786 1
90 0 -88700.04624466 0
91 1 101852.95296195 1
92 0 -83648.02598505 0
93 1 93260.13433154 1
94 1 62422.19408734 1
95 1 112682.40877015 1
96 0 -97489.70153932 0
97 1 64688.83151649 1
98 0 -85641.00276643 0
99 0 -80602.57433900 0
100 1 85889.76773828 1
101 0 -66933.23179366 0
102 0 -91378.79696804 0
103 1 93638.60635830 1
104 1 70427.82372236 1
105 1 60091.24170810 1
106 0 -84172.12972709 0
107 1 84705.35564135 1
108 0 -69109.26832133 0
109 1 105304.76073540 1
110 1 103252.04129028 1
111 1 63620.69254889 1
112 1 88836.58382787 1
113 1 87767.84665897 1
114 0 -85948.05855561 0
115 1 53360.68416536 1
116 0 -117998.51199341 0
117 1 101132.42217328 1
118 1 75899.94962353 1
119 1 91436.32598212 1
120 0 -86571.77872824 0
121 0 -75887.12198804 0
122 0 -70952.33551261 0
123 1 95056.62066938 1
124 1 71025.91684190 1
125 0 -70775.21842875 0
126 0 -96260.86846585 0
127 0 -86938.23603896 0
128 1 96014.49813633 1
129 1 91521.44927859 1
130 1 118072.78048569 1
131 1 40123.98653997 1
132 1 59877.01359808 1
133 1 100627.01874746 1
134 0 -61215.13514047 0
135 0 -65743.71821888 0
136 0 -67271.31993177 0
137 0 -113283.84247790 0
138 0 -64762.85029918 0
139 0 -86803.21241934 0
140 0 -87218.26405604 0
141 0 -64882.94045715 0
142 0 -78157.56663815 0
143 1 64159.67987139 1
144 1 92899.77230754 1
145 0 -69482.77712289 0
146 0 -72222.02219369 0
147 1 100548.73946152 1
148 1 75492.69177382 1
149 1 98726.49251018 1
150 0 -66310.70274070 0
151 0 -73738.62346817 0
152 1 75219.82484935 1
153 0 -57343.21836610 0
154 0 -77284.50891940 0
155 0 -59505.67064357 0
156 0 -67197.55556341 0
157 0 -68969.81529365 0
158 1 96218.00416882 1
159 0 -98531.65289684 0
160 1 76832.01251952 1
161 0 -84979.66855233 0
162 1 90347.71350196 1
163 1 75110.02277466 1
164 1 62172.14101341 1
165 0 -99644.05059114 0
166 1 55113.76337481 1
167 0 -84992.70503566 0
168 1 103826.77632141 1
169 0 -69131.82710595 0
170 0 -51591.63512841 0
171 1 31120.84820386 1
172 0 -102958.52078936 0
173 1 52373.28723610 1
174 0 -87939.08968685 0
175 0 -89586.34782964 0
176 0 -64394.95110783 0
177 1 72457.87836414 1
178 0 -81655.45493628 0
179 1 110416.50584629 1
180 0 -71757.95902681 0
181 1 81287.50989302 1
182 1 94815.22312170 1
183 0 -78954.74416494 0
184 0 -97653.48739168 0
185 1 70354.76643237 1
186 1 83617.35909613 1
187 1 97689.77616400 1
188 1 92585.03848194 1
189 0 -83992.09398232 0
190 1 60132.49243899 1
191 0 -89243.34405336 0
192 1 79219.16077200 1
193 0 -39732.48015321 0
194 1 92111.69423039 1
195 1 69659.29801911 1
196 1 50930.38908695 1
197 1 65089.67334332 1
198 1 99824.22487001 1
199 1 53913.33943005 1
200 1 89078.28016839 1
201 0 -77561.61795445 0
202 1 94691.08383634 1
203 0 -95578.12609897 0
204 0 -84910.28252880 0
205 1 60099.27926691 1
206 1 57419.79413345 1
207 1 60039.52482563 1
208 1 88563.92035007 1
209 0 -78714.38528055 0
210 0 -81984.84388561 0
211 1 58546.81551683 1
212 0 -97045.46830734 0
213 0 -25546.85725090 0
214 0 -98487.42374693 0
215 1 77488.82363672 1
216 0 -81749.18141538 0
217 0 -90172.06320834 0
218 1 60637.92927902 1
219 1 71945.79825888 1
220 0 -72187.18339342 0
221 1 78375.38537152 1
222 1 101817.78327023 1
223 0 -88929.33350162 0
224 1 71899.99298985 1
225 1 68520.42125498 1
226 0 -87492.82867574 0
227 1 56576.07090031 1
228 1 66230.62202823 1
229 0 -75757.75066261 0
230 0 -90413.94328684 0
231 0 -57111.32767634 0
232 1 61481.26508109 1
233 1 73832.53030456 1
234 0 -59529.88373830 0
235 1 88699.35524620 1
236 0 -74158.18195181 0
237 0 -84873.93684275 0
238 1 71814.85242524 1
239 0 -33754.28759740 0
240 0 -91251.69303333 0
241 0 -73522.73776173 0
242 0 -86266.49425320 0
243 0 -78736.31935273 0
244 0 -76312.00311808 0
245 0 -71170.09451654 0
246 1 75468.82583628 1
247 1 58581.33186214 1
248 1 38392.01647522 1
249 1 90580.17978907 1
250 1 85031.00873622 1
251 1 81818.66344698 1
252 0 -87601.36121374 0
253 1 66866.38422374 1
254 1 74133.52898220 1
255 0 -85123.30154550 0
256 1 85936.79949754 1
257 1 95539.12450061 1
258 1 52666.25784109 1
259 0 -53003.56149070 0
260 1 80238.02361803 1
261 0 -91569.67659524 0
262 1 51163.75669243 1
263 0 -82189.93108433 0
264 0 -65617.89375670 0
265 0 -79828.37060489 0
266 1 76089.32392193 1
267 1 79289.49911906 1
268 1 39566.54499374 1
269 1 75943.37309216 1
270 1 87324.12520816 1
271 1 92300.81838104 1
272 1 83516.17685674 1
273 1 84373.00215217 1
274 1 71508.48949296 1
275 1 109977.93784796 1
276 0 -57999.59555463 0
277 1 98302.65572926 1
278 0 -81828.68249070 0
279 0 -72397.02927712 0
280 1 89712.75061685 1
281 0 -83515.04970803 0
282 0 -71600.76834789 0
283 1 69833.41146541 1
284 1 71871.28237468 1
285 0 -77779.15570848 0
286 0 -74337.59969196 0
287 0 -80755.88162931 0
288 1 66314.80481076 1
289 1 71176.41119993 1
290 1 63614.43230307 1
291 1 98864.07733118 1
292 0 -76199.13200825 0
293 0 -80578.11743653 0
294 0 -90253.39221550 0
295 1 95505.57548261 1
296 0 -82279.85326790 0
297 1 54799.27336311 1
298 1 91309.62233807 1
299 1 59608.33400913 1
300 1 84754.12359935 1
301 0 -97959.96622129 0
302 0 -76386.11653729 0
303 0 -100473.32591843 0
304 1 63125.19990344 1
305 0 -102048.82942704 0
306 1 79041.88126023 1
307 0 -77617.94225753 0
308 1 83195.83637770 1
309 1 62607.07753484 1
310 1 95257.19509786 1
311 0 -68267.25227248 0
