# idx_orig bit_orig post_llr hard
0 0 -64367.25770302 0
1 1 72249.53513137 1
2 1 101817.78327023 1
3 1 91439.59571312 1
4 0 -84955.87514601 0
5 0 -80160.44010462 0
6 1 106091.24450056 1
7 0 -55513.12906966 0
8 1 82812.36316941 1
9 1 106773.72069979 1
10 1 87474.56081057 1
11 1 63906.32067323 1
12 0 -87889.79208831 0
13 1 93817.73532508 1
14 1 40050.31799566 1
15 0 -62414.71162434 0
16 1 97893.12571481 1
17 1 85866.36592339 1
18 1 77359.74688152 1
19 0 -87244.60584459 0
20 0 -99441.80142648 0
21 1 31120.84820386 1
22 1 74835.30684234 1
23 0 -101173.22550793 0
24 1 81761.61295917 1
25 1 77451.99031985 1
26 1 95421.76959101 1
27 0 -96256.21752971 0
28 1 48860.44320498 1
29 1 79008.35339987 1
30 1 118072.78048569 1
31 1 78388.73993360 1
32 1 87698.13381520 1
33 0 -82509.01197002 0
34 0 -92249.36986477 0
35 0 -50860.67916987 0
36 1 75163.47699768 1
37 0 -89905.47501816 0
38 1 79826.37734885 1
39 1 76491.04201414 1
40 0 -87090.53505937 0
41 0 -97963.49226734 0
42 0 -45100.34364735 0
43 1 76353.15530374 1
44 0 -92695.91423197 0
45 0 -74194.04562146 0
46 0 -86939.71409907 0
47 0 -73769.26658364 0
48 1 88563.92035007 1
49 1 39469.41824985 1
50 1 74422.75565976 1
51 1 89671.91537875 1
52 0 -84119.71732077 0
53 1 85977.55607837 1
54 1 82614.30455346 1
55 0 -88023.73941639 0
56 0 -50566.48590897 0
57 0 -70173.04793820 0
58 1 96661.30224693 1
59 0 -75757.75066261 0
60 1 80238.02361803 1
61 0 -85795.65953039 0
62 1 88153.99177377 1
63 1 47539.50588120 1
64 1 58095.15711379 1
65 0 -94186.21131385 0
66 0 -76968.62505310 0
67 0 -72429.95868033 0
68 1 85378.32872286 1
69 0 -89158.64065385 0
70 0 -48873.73730622 0
71 1 82440.12074055 1
72 1 82985.98625091 1
73 0 -78954.74416494 0
74 0 -86315.90638529 0
75 1 96793.64908817 1
76 0 -104971.87380757 0
77 0 -47312.94397449 0
78 1 87891.00258627 1
79 1 107679.99236890 1
80 1 97322.82396851 1
81 1 96093.90061453 1
82 0 -92592.89082447 0
83 1 106585.65917305 1
84 1 30749.18596562 1
85 1 88699.35524620 1
86 0 -98509.49745278 0
87 1 82737.70553975 1
88 0 -77226.98304934 0
89 1 94739.10139450 1
90 0 -99350.10632668 0
91 0 -44338.07215906 0
92 0 -67717.35800922 0
93 0 -102847.89447425 0
94 0 -87377.24279269 0
95 1 83274.01089170 1
96 0 -83344.94627085 0
97 1 91128.26117898 1
98 1 45835.07860123 1
99 1 72597.78105073 1
100 1 95737.47145304 1
101 0 -86919.76708012 0
102 1 81205.98404761 1
103 0 -83166.26977358 0
104 1 80213.55098876 1
105 1 49658.28957575 1
106 0 -67890.14977895 0
107 1 92065.43278450 1
108 1 79218.46926170 1
109 1 85204.34488258 1
110 1 87894.27258985 1
111 1 94760.59072976 1
112 0 -33013.49187196 0
113 1 71656.81447229 1
114 0 -92613.33528402 0
115 0 -71778.35413059 0
116 0 -74129.38619995 0
117 0 -80834.54890023 0
118 1 74259.97348531 1
119 0 -31021.86856429 0
120 0 -70505.88477705 0
121 0 -83339.03828805 0
122 0 -74104.69111006 0
123 1 73357.53180208 1
124 0 -79365.22355399 0
125 1 97099.61715068 1
126 1 37990.94904283 1
127 1 64688.83151649 1
128 1 93375.70096772 1
129 0 -76925.89078263 0
130 0 -72176.74474369 0
131 0 -81441.84905894 0
132 0 -96890.50856327 0
133 0 -46284.81985760 0
134 0 -77284.50891940 0
135 0 -79725.86989848 0
136 0 -76810.52229687 0
137 0 -83983.56788889 0
138 0 -61418.25962543 0
139 0 -93688.85852182 0
140 1 37280.00557964 1
141 1 64341.39289731 1
142 1 81100.88097688 1
143 1 76985.67879839 1
144 1 78078.91769368 1
145 0 -72200.09866893 0
146 1 84310.49720951 1
147 1 38054.35499475 1
148 1 68226.80829776 1
149 0 -84085.72931176 0
150 0 -73133.08416944 0
151 0 -77561.61795445 0
152 1 82445.45631176 1
153 1 90352.35650301 1
154 1 33477.71282515 1
155 1 68313.08381739 1
156 1 76613.31174012 1
157 1 70028.71792487 1
158 0 -66641.28019464 0
159 1 75030.63726735 1
160 0 -71608.75417544 0
161 0 -28059.65834235 0
162 0 -65334.32959103 0
163 1 74728.07712772 1
164 1 71871.28237468 1
165 1 59553.32562390 1
166 1 70354.76028028 1
167 0 -78373.87248980 0
168 0 -32747.91732341 0
169 0 -57165.25944140 0
170 0 -81878.45957656 0
171 0 -59741.26170910 0
172 0 -73843.29979054 0
173 1 55434.19546367 1
174 0 -77131.92955544 0
175 1 31967.74442418 1
176 1 42583.20526043 1
177 0 -90733.61157483 0
178 0 -78515.75144398 0
179 1 76598.40223659 1
180 1 62438.20615352 1
181 1 87923.98012947 1
182 1 44478.01869341 1
183 0 -63332.96745602 0
184 0 -100982.72201509 0
185 0 -73835.65404455 0
186 0 -80889.51134275 0
187 1 97240.49736975 1
188 0 -86280.36930769 0
189 0 -53003.56149070 0
190 0 -70146.95665252 0
191 0 -95679.38123450 0
192 1 75754.44453395 1
193 0 -71910.95758909 0
194 0 -87870.93947889 0
195 0 -86683.93072011 0
196 0 -33643.29536794 0
197 0 -66139.25164316 0
198 1 99398.25908940 1
199 0 -75704.85842209 0
200 1 80145.82185591 1
201 0 -88679.10767847 0
202 1 91321.64085078 1
203 0 -25546.85725090 0
204 1 67851.90406102 1
205 0 -88633.50641301 0
206 0 -78240.84663269 0
207 1 85347.93752259 1
208 0 -85926.88520740 0
