# idx_int bit_int post_llr hard
0 1 40664.14245492 1
1 0 -18036.98065886 0
2 1 34121.20972766 1
3 1 27416.35110636 1
4 0 -25342.36972283 0
5 0 -9113.41907928 0
6 0 -31476.41441674 0
7 0 -22840.57040631 0
8 0 -27733.74891427 0
9 1 24382.89820192 1
10 1 21390.14739696 1
11 1 5794.17645385 1
12 1 30523.81963677 1
13 1 17034.93368756 1
14 0 -20658.66394469 0
15 0 -13561.53137660 0
16 1 31632.88796998 1
17 0 -22889.51226893 0
18 0 -33283.87299730 0
19 1 34985.18225755 1
20 1 30705.85497448 1
21 0 -37203.01220262 0
22 1 32582.69257140 1
23 0 -35662.37786183 0
24 1 29942.27646440 1
25 0 -25489.40999617 0
26 1 10543.40313306 1
27 0 -34129.80413704 0
28 1 18398.27855688 1
29 0 -23013.13959352 0
30 1 34625.74407893 1
31 1 24008.22335133 1
32 0 -29726.76053430 0
33 0 -36959.82047524 0
34 1 34289.94445706 1
35 0 -29114.59380269 0
36 0 -29500.01987073 0
37 0 -32180.06461224 0
38 1 28667.90143179 1
39 1 31395.97566451 1
40 0 -29829.57666292 0
41 1 32241.97931947 1
42 1 24134.31962458 1
43 0 -26355.94913956 0
44 0 -26400.81533075 0
45 1 28062.25386841 1
46 0 -25760.67360816 0
47 1 20020.50342377 1
48 1 20645.79841152 1
49 0 -34772.91947540 0
50 0 -35650.64119011 0
51 1 30515.94355219 1
52 0 -33021.82257606 0
53 1 17985.52122747 1
54 0 -30264.41324591 0
55 0 -33960.63401563 0
56 1 29015.72326921 1
57 1 16289.27589881 1
58 1 21100.50190582 1
59 1 27318.81943783 1
60 0 -18059.19500747 0
61 0 -31448.55702547 0
62 0 -25052.62023808 0
63 0 -26267.18341576 0
64 1 23866.97201195 1
65 1 24620.52332192 1
66 1 18464.13240484 1
67 0 -32138.37491071 0
68 0 -23196.68965801 0
69 0 -24824.74822314 0
70 1 22910.99028003 1
71 0 -27934.15839639 0
72 0 -34329.61142111 0
73 0 -31035.91163690 0
74 0 -29872.00767979 0
75 1 31976.59807018 1
76 1 43029.90100736 1
77 1 33337.32345349 1
78 0 -25831.98618062 0
79 1 30847.75341005 1
80 0 -25658.72561339 0
81 0 -27169.96187638 0
82 1 12744.28797344 1
83 0 -30038.44442953 0
84 1 25538.81144902 1
85 0 -40024.83254424 0
86 1 36914.58265582 1
87 1 18988.32327209 1
88 1 31002.14493732 1
89 0 -33606.17113900 0
90 1 22772.91558240 1
91 1 21739.11690702 1
92 0 -24234.79796575 0
93 1 35473.05857628 1
94 1 19778.05875701 1
95 1 29930.25363452 1
96 1 21338.19791373 1
97 1 20803.74549002 1
98 0 -26241.52015585 0
99 0 -14494.50965579 0
100 0 -32963.24291249 0
101 0 -17371.16568082 0
102 1 17969.20923237 1
103 1 20127.73859411 1
104 1 28339.08220343 1
105 1 7319.36073527 1
106 0 -33284.11505851 0
107 0 -32845.61017114 0
108 0 -24044.36318506 0
109 0 -27403.76573406 0
110 1 31706.13080170 1
111 0 -25402.73787517 0
112 0 -26362.20670632 0
113 1 29636.68196431 1
114 0 -27344.22646585 0
115 0 -27284.39193396 0
116 0 -19700.39786000 0
117 1 33706.98914898 1
118 1 26468.01335403 1
119 0 -31136.57936842 0
120 0 -22953.89077037 0
121 1 33314.86753136 1
122 1 27430.19921870 1
123 1 17205.74002467 1
124 0 -27057.50269056 0
125 0 -16082.71574534 0
126 0 -29410.22902575 0
127 0 -34077.39332653 0
128 1 28911.04733304 1
129 1 24104.62161358 1
130 1 26399.66373116 1
131 1 34422.05299602 1
132 0 -27750.61854123 0
133 1 31662.70238395 1
134 0 -30983.18623921 0
135 1 30451.82143113 1
136 1 17517.72635694 1
137 0 -30270.06836797 0
138 1 25871.64474664 1
139 1 27454.35344866 1
140 1 20197.87060918 1
141 0 -16241.11440756 0
142 0 -26946.80982751 0
143 1 22210.96326699 1
144 0 -15880.94576776 0
145 0 -28348.97855150 0
146 0 -23476.50466277 0
147 0 -24938.16224990 0
148 1 28187.04143379 1
149 1 26371.85906616 1
150 0 -19770.16929156 0
151 0 -25587.98015423 0
152 1 29710.48749858 1
153 1 28803.65185246 1
154 0 -31076.44961124 0
155 1 22816.14544168 1
156 1 18311.08264747 1
157 1 32844.65418702 1
158 0 -24248.02224301 0
159 1 24558.77261110 1
160 0 -22158.54022423 0
161 1 27124.48391676 1
162 0 -22974.21223239 0
163 1 37518.84409968 1
164 0 -17845.91030184 0
165 1 36992.67943584 1
