# idx_int bit_int post_llr hard
0 1 78311.69904898 1
1 1 92663.09426563 1
2 1 74852.96577237 1
3 1 86686.65734171 1
4 1 105137.98556332 1
5 0 -107925.40303773 0
6 1 83013.31169004 1
7 1 71692.01053211 1
8 0 -54480.34493480 0
9 0 -86628.77137016 0
10 1 79886.35236957 1
11 1 100651.64205555 1
12 1 86133.24832652 1
13 0 -46383.40611229 0
14 0 -78590.52733265 0
15 0 -86921.86927426 0
16 0 -81947.87722297 0
17 0 -76839.16324395 0
18 0 -74251.32414296 0
19 0 -78317.30532048 0
20 0 -89272.82588081 0
21 0 -95671.04940120 0
22 0 -70738.99932502 0
23 1 74683.62224589 1
24 1 51368.08545011 1
25 0 -96255.58140982 0
26 1 102345.42388241 1
27 1 66855.63840879 1
28 0 -58081.09547773 0
29 1 75252.63368527 1
30 0 -78850.29860509 0
31 1 75819.66425329 1
32 0 -105700.76747299 0
33 0 -98548.00419284 0
34 1 80369.73193687 1
35 0 -97320.60361526 0
36 0 -71692.51333365 0
37 0 -65887.66392154 0
38 0 -65509.23673116 0
39 0 -73105.63227441 0
40 1 100250.86810112 1
41 1 108194.71169902 1
42 1 109888.69257880 1
43 0 -77917.40873875 0
44 1 88536.40098683 1
45 0 -82529.43453817 0
46 1 100154.91413865 1
47 1 49487.40061545 1
48 1 57857.32560196 1
49 0 -98028.03092637 0
50 1 91553.80465181 1
51 0 -56998.58306239 0
52 0 -94790.91346828 0
53 0 -108397.40954882 0
54 0 -97104.38988199 0
55 1 95230.43466634 1
56 1 87138.39353134 1
57 0 -77911.07338431 0
58 1 36299.16767106 1
59 0 -38320.76489435 0
60 0 -117273.69030769 0
61 0 -111774.72056238 0
62 0 -82197.27677279 0
63 1 108980.41338137 1
64 0 -76359.87696432 0
65 1 69109.18152878 1
66 0 -80456.11761659 0
67 1 77086.87475405 1
68 0 -56642.91391845 0
69 0 -94495.46825463 0
70 0 -97829.69705733 0
71 1 65388.37076477 1
72 1 62321.82391728 1
73 1 71806.55048332 1
74 0 -89019.59451088 0
75 1 95188.39530269 1
76 0 -90473.00287742 0
77 1 93540.51197654 1
78 1 10190.73904054 1
79 0 -84442.95493450 0
80 0 -69675.15112307 0
81 0 -89375.97766737 0
82 1 83939.33033714 1
83 0 -94819.40823022 0
84 0 -92417.23774517 0
85 0 -71037.16177703 0
86 1 74661.27419508 1
87 0 -82800.02281887 0
88 1 113216.82848527 1
89 1 104370.20309161 1
90 0 -79337.86229334 0
91 0 -83998.92988283 0
92 1 64877.48400121 1
93 0 -65094.73772446 0
94 0 -73009.72225473 0
95 0 -76880.30730418 0
96 0 -106014.28555653 0
97 1 103907.44719312 1
98 1 107507.15136422 1
99 0 -87021.01235246 0
100 1 70850.35478726 1
101 1 81292.26013031 1
102 1 94461.98532147 1
103 0 -107603.75166887 0
104 1 95093.21167315 1
105 0 -95119.74291946 0
106 0 -84712.13967036 0
107 1 80986.55854245 1
108 1 89177.53637427 1
109 1 97785.57793464 1
110 1 99960.10909958 1
111 0 -85168.76717983 0
112 0 -94415.52324957 0
113 0 -70668.55046355 0
114 0 -61804.24674670 0
115 1 86771.67600563 1
116 0 -101134.08095815 0
117 1 96578.03418180 1
118 1 97706.19346050 1
119 0 -79273.77948154 0
120 1 73557.09414512 1
121 1 70946.92464522 1
122 0 -94012.88907353 0
123 1 78282.67036885 1
124 1 104653.09814147 1
125 0 -83873.35052914 0
126 0 -101506.13388277 0
127 0 -65457.99665436 0
128 1 64119.68872308 1
129 0 -85004.38613988 0
130 0 -76556.35400749 0
131 0 -91215.14657211 0
132 1 98565.00298318 1
133 1 81578.90924996 1
134 0 -70106.82113555 0
135 0 -69815.57447070 0
136 1 66976.89480362 1
137 1 94576.07382128 1
138 1 90952.58358104 1
139 1 88880.82571407 1
140 1 93507.17142147 1
141 1 40072.02892991 1
142 1 86271.30753878 1
143 1 79341.21508072 1
144 0 -98953.45465194 0
145 1 56393.00396710 1
146 1 86624.70719206 1
147 0 -86750.16716325 0
148 1 70049.95701363 1
149 1 79363.58359203 1
150 1 80808.03339917 1
151 0 -92611.48367194 0
152 1 90197.42145583 1
153 1 71897.14066268 1
154 1 105966.89037397 1
155 0 -77337.58660608 0
156 1 67667.04548490 1
157 1 69664.77805614 1
158 1 89100.72073880 1
159 0 -93991.47602223 0
160 0 -75630.72755704 0
161 0 -70802.82360203 0
162 1 68969.48899235 1
163 1 62808.80349686 1
164 1 83070.75782047 1
165 1 69692.38136439 1
166 1 81212.31909128 1
167 1 79197.68823857 1
168 0 -86251.66434513 0
169 0 -64444.25436819 0
170 1 58795.68801189 1
171 0 -50305.46927808 0
172 0 -88642.42788898 0
173 1 96097.22846216 1
174 0 -79466.97253381 0
175 1 98074.69655528 1
176 0 -64969.42566439 0
