# idx_orig bit_orig post_llr hard
0 0 -42135.77044989 0
1 1 46373.05691941 1
2 1 55711.24945214 1
3 0 -40745.63842501 0
4 0 -50512.96747845 0
5 0 -46632.52677890 0
6 0 -43975.76405468 0
7 1 38492.68111363 1
8 1 46857.68215102 1
9 1 54628.76455459 1
10 0 -39650.85630875 0
11 0 -42101.13063324 0
12 0 -40281.02143237 0
13 1 44277.90797248 1
14 1 36655.39793660 1
15 1 36062.68562969 1
16 0 -49496.38920284 0
17 1 34825.43584193 1
18 0 -40233.66005180 0
19 1 34172.33997266 1
20 0 -41933.22446745 0
21 1 31939.71010629 1
22 1 36779.54623928 1
23 0 -50311.80575066 0
24 1 30664.03938478 1
25 1 35828.42885413 1
26 0 -31596.95200142 0
27 1 35846.30173874 1
28 1 21346.45925230 1
29 0 -32275.44547684 0
30 0 -44246.56053733 0
31 0 -33793.19985782 0
32 1 34344.44732940 1
33 1 47325.46009518 1
34 1 35214.53666060 1
35 0 -26469.81194501 0
36 1 29319.10240023 1
37 0 -38595.09675281 0
38 1 32880.35756205 1
39 0 -22515.88355729 0
40 0 -27682.94085632 0
41 0 -39697.27490233 0
42 0 -18924.37155158 0
43 1 28065.49509090 1
44 1 45636.22334552 1
45 1 29922.22732202 1
46 1 34972.69196924 1
47 1 35525.17922071 1
48 0 -35336.03116299 0
49 0 -23114.82694588 0
50 1 22688.45164141 1
51 0 -34211.20574661 0
52 1 25783.96397826 1
53 0 -21288.03364827 0
54 0 -25956.97604706 0
55 0 -31192.76151636 0
56 0 -19504.27255295 0
57 1 24910.45838859 1
58 0 -30405.70176437 0
59 1 22102.06109314 1
60 1 27296.89707489 1
61 0 -31600.65371833 0
62 1 29347.93272957 1
63 1 26003.82249426 1
64 0 -28722.49114825 0
65 0 -38960.34995892 0
66 0 -20196.38939046 0
67 0 -29166.66860431 0
68 0 -30111.85807366 0
69 0 -30098.07554993 0
70 1 21243.46822704 1
71 0 -24515.27272536 0
72 0 -28495.27396661 0
73 1 15154.80061015 1
74 1 21595.03106842 1
75 0 -25769.17482875 0
76 0 -25393.59294293 0
77 1 21447.63075497 1
78 1 17547.80453246 1
79 0 -31989.00752642 0
80 1 14642.99386747 1
81 1 23974.70005830 1
82 0 -30652.20203595 0
83 1 25301.04481338 1
84 0 -21214.58763466 0
85 1 26401.76862299 1
86 0 -31715.23859993 0
87 0 -24485.70288732 0
88 1 26366.39447634 1
89 1 34576.47042798 1
90 1 32546.96593131 1
91 1 32754.26609883 1
92 0 -22239.08281834 0
93 0 -34617.43684708 0
94 1 31867.38500181 1
95 0 -38076.55957442 0
96 1 43168.09248846 1
97 0 -41838.55530015 0
98 0 -43975.31112978 0
99 0 -27082.45947842 0
100 1 43413.76134546 1
101 1 37066.56047857 1
102 0 -40321.34552315 0
103 1 44231.03239475 1
104 1 42666.61028192 1
105 0 -42058.56835978 0
106 1 36500.20137400 1
107 1 45229.23740181 1
108 0 -32213.77002541 0
109 1 38408.08403222 1
110 0 -53317.83980077 0
111 1 54194.80216650 1
112 0 -38670.35479270 0
113 1 37619.23891610 1
114 1 48218.95208110 1
115 0 -37150.41138316 0
116 1 42788.15426133 1
117 0 -43344.11359883 0
118 0 -46883.08961240 0
119 1 42799.46062551 1
120 0 -31478.11328067 0
121 0 -47701.76922057 0
122 0 -35804.75997725 0
123 1 46492.75001396 1
124 1 44455.48008239 1
125 0 -40108.86189400 0
126 0 -40161.26278778 0
127 1 33678.29549121 1
128 0 -42867.94524853 0
129 0 -29529.60083500 0
130 1 39267.86337016 1
131 0 -40391.30489933 0
132 1 40434.13238972 1
133 1 39783.64778570 1
134 0 -34774.10732682 0
135 0 -39448.08206822 0
136 0 -38608.58991510 0
137 0 -36999.11652576 0
138 1 37099.59161122 1
139 0 -38583.06617874 0
140 1 43097.12759697 1
141 0 -37674.19706621 0
142 0 -42813.90209006 0
143 1 39240.83494580 1
144 1 41458.81391313 1
145 1 42497.60089282 1
146 0 -36990.81621033 0
147 0 -39601.11154905 0
148 1 41797.86886978 1
149 0 -47066.62176662 0
150 0 -35857.12376773 0
151 1 46958.58540172 1
152 1 39738.56112752 1
153 0 -50881.73984292 0
154 0 -39657.63338783 0
155 0 -43997.85443599 0
156 0 -49556.49920396 0
157 1 38907.31884269 1
158 0 -37722.74558379 0
159 1 35945.02909850 1
160 1 40855.51602660 1
161 0 -35939.26512975 0
162 1 35152.60934583 1
163 1 52632.11432667 1
164 0 -39102.45209358 0
165 1 40754.87743721 1
166 1 35687.75952355 1
