# idx_orig bit_orig post_llr hard
0 1 38935.04457639 1
1 1 45459.00446629 1
2 1 18514.93830859 1
3 0 -37959.46565056 0
4 1 38920.54454972 1
5 0 -36100.55093445 0
6 1 35809.08235885 1
7 0 -32306.00666581 0
8 0 -41494.57173414 0
9 1 13499.58795739 1
10 0 -33456.37580710 0
11 0 -38013.31355911 0
12 0 -34818.93533299 0
13 0 -34012.35159424 0
14 0 -33791.83006603 0
15 1 43144.45576074 1
16 1 13153.01558967 1
17 1 33865.28745329 1
18 1 34317.15204691 1
19 0 -30899.76990396 0
20 0 -31092.70809712 0
21 0 -33244.74647004 0
22 0 -43331.36644856 0
23 0 -17522.63759765 0
24 0 -38835.40102830 0
25 1 49219.14795335 1
26 1 29573.32980609 1
27 0 -38410.53136828 0
28 1 38812.48767559 1
29 0 -37894.96324603 0
30 0 -31378.96140765 0
31 0 -42171.29923048 0
32 0 -33382.44504815 0
33 1 34819.43282336 1
34 0 -35638.42479422 0
35 1 29363.17905628 1
36 0 -37518.20011287 0
37 0 -22049.09271269 0
38 0 -36998.65607021 0
39 0 -32771.19800712 0
40 0 -38451.39435743 0
41 1 33482.87570203 1
42 1 28254.67307970 1
43 0 -32965.28900372 0
44 0 -19550.95760068 0
45 1 35165.11674210 1
46 1 37564.37292287 1
47 1 36130.49543638 1
48 0 -35518.28224719 0
49 1 37559.99566107 1
50 1 31980.25148977 1
51 0 -23996.56010293 0
52 0 -30895.94994841 0
53 1 38883.00317962 1
54 1 33009.96142115 1
55 1 30392.68559150 1
56 1 30143.53939630 1
57 0 -32182.24812196 0
58 1 25117.25316831 1
59 1 32838.64202206 1
60 0 -43654.04285427 0
61 0 -34556.41670933 0
62 0 -33019.86760139 0
63 0 -37666.76467252 0
64 1 38057.11629254 1
65 1 26369.30776253 1
66 0 -32287.34469548 0
67 0 -45336.32122361 0
68 1 41364.64928897 1
69 0 -40915.46874358 0
70 1 37973.93290050 1
71 0 -36992.12246442 0
72 1 23547.61245999 1
73 1 41490.80860391 1
74 1 43884.17014724 1
75 0 -39036.73215437 0
76 1 37001.17315263 1
77 1 36656.41984708 1
78 1 34937.72904271 1
79 1 24997.78040050 1
80 1 39021.71822036 1
81 1 36581.41876377 1
82 0 -30263.69291794 0
83 0 -34917.82159132 0
84 1 32959.14569674 1
85 0 -34280.06117458 0
86 1 24978.94402799 1
87 1 35801.96541871 1
88 0 -36151.24803739 0
89 0 -28724.56627921 0
90 0 -37209.78962229 0
