# idx_orig bit_orig post_llr hard
0 0 -44511.95651154 0
1 1 37096.87927211 1
2 0 -48211.24167722 0
3 1 48965.60514930 1
4 1 53378.35340103 1
5 1 39148.35661714 1
6 0 -40775.71621815 0
7 1 48996.40849219 1
8 0 -35909.16448958 0
9 1 47282.09137045 1
10 0 -44676.46612218 0
11 0 -52751.76756943 0
12 1 40833.84235273 1
13 0 -40929.89207635 0
14 0 -57808.03223028 0
15 0 -28223.25781051 0
16 0 -49730.97989171 0
17 1 43337.86250704 1
18 0 -46911.41700720 0
19 0 -39915.97372628 0
20 1 49082.95532219 1
21 1 38100.99030892 1
22 0 -41549.29684661 0
23 1 45858.05265077 1
24 1 45479.04080160 1
25 0 -43801.57864583 0
26 0 -34951.31591425 0
27 1 45077.52575824 1
28 1 38582.98884484 1
29 1 37661.10838304 1
30 0 -41228.18460077 0
31 1 40077.52222458 1
32 1 47582.27482521 1
33 1 38077.85135187 1
34 0 -45696.74007818 0
35 1 36722.96230890 1
36 1 23452.85262350 1
37 0 -41973.86885332 0
38 0 -42422.07689410 0
39 0 -40278.87053801 0
40 1 30680.83109263 1
41 0 -33545.68299414 0
42 0 -39560.60590036 0
43 1 25892.46299477 1
44 0 -41875.38287541 0
45 0 -45369.85845142 0
46 0 -44136.47671727 0
47 0 -32699.97130718 0
48 0 -36619.49620561 0
49 0 -37778.74582064 0
50 1 34469.89007181 1
51 1 36845.09573081 1
52 1 37066.82981969 1
53 1 36890.54934427 1
54 1 31074.86308992 1
55 0 -32657.26784324 0
56 0 -35944.35127165 0
57 0 -26958.38495131 0
58 1 39121.20032911 1
59 1 40532.12471554 1
60 1 42448.64692524 1
61 0 -31434.72964101 0
62 1 36720.59811507 1
63 1 42854.78188609 1
64 0 -25237.55662549 0
65 0 -33574.49498313 0
66 0 -38707.39414927 0
67 1 45762.46469780 1
68 0 -31758.54152031 0
69 0 -38447.32987859 0
70 1 34911.79163241 1
71 1 29862.78195350 1
72 1 35253.48525759 1
73 0 -28225.42844578 0
74 1 32960.05812784 1
75 0 -24256.47242986 0
76 0 -30296.58169782 0
77 1 39674.01222398 1
78 1 26392.40664782 1
79 1 41913.29249330 1
80 1 33325.89972983 1
81 1 33913.73924097 1
82 1 26094.91081034 1
83 0 -33420.51036501 0
84 1 35608.31840666 1
85 0 -31882.73687919 0
86 0 -48574.91324071 0
87 0 -48649.99954361 0
88 1 49831.36670035 1
89 0 -46834.19136444 0
90 0 -43818.87022649 0
91 1 44251.67753051 1
92 1 30280.08024263 1
93 1 50381.56273277 1
94 1 37060.07571036 1
95 1 49980.14793286 1
96 0 -37543.93932402 0
97 0 -41227.87377797 0
98 1 38369.02681295 1
99 0 -34828.90891420 0
100 1 43586.56604648 1
101 1 39622.64180827 1
102 1 46835.21644558 1
103 0 -41205.13253638 0
104 0 -31693.87569035 0
105 1 45501.35825810 1
106 0 -40216.71525094 0
107 0 -44203.07170237 0
108 1 40726.96535276 1
109 1 46811.86636047 1
110 1 41497.51504919 1
111 0 -41278.62523249 0
112 0 -38283.71836257 0
113 1 32049.23060938 1
114 0 -37979.76605712 0
115 0 -39404.57474700 0
116 1 43166.57135382 1
117 0 -29207.00082846 0
118 0 -34201.54077067 0
119 0 -36472.34160118 0
120 0 -28623.02369881 0
121 0 -36118.12075241 0
122 0 -27843.52190795 0
123 0 -37072.01598915 0
124 1 20877.73110300 1
125 0 -30295.90520781 0
126 0 -39024.15624964 0
127 0 -17674.00606132 0
128 1 32611.95374366 1
129 1 24069.68861951 1
130 1 39272.36233721 1
131 0 -22570.15760704 0
132 1 25141.26778742 1
133 0 -32131.33636794 0
134 1 16895.27091806 1
135 1 36447.94144302 1
136 0 -26979.60466352 0
137 0 -38633.29085722 0
138 1 24347.46280251 1
139 1 30556.41543038 1
140 1 35081.83861041 1
141 0 -22905.28753189 0
142 0 -34813.90701878 0
143 1 32271.01913410 1
144 0 -45217.26927076 0
145 0 -33650.85270474 0
146 1 37431.28717850 1
147 0 -39766.80310420 0
148 0 -26303.38120482 0
149 1 43370.85723330 1
150 1 40732.64182410 1
151 1 50310.60141955 1
152 0 -32043.46196973 0
153 1 34876.63585198 1
154 1 39794.92639402 1
155 1 18724.19078004 1
156 0 -42236.03996581 0
157 0 -38901.33296754 0
158 1 40843.11163639 1
159 1 28603.03436610 1
160 1 32868.59872253 1
161 0 -55865.02717202 0
162 1 28967.54995256 1
163 0 -46732.37330081 0
164 0 -37330.22833089 0
165 0 -50625.03462939 0
166 0 -27840.69592292 0
167 1 30090.91482955 1
168 1 39904.58145430 1
169 0 -24025.30881097 0
170 0 -36767.47876333 0
171 0 -41512.29350234 0
172 0 -46183.25229040 0
173 0 -25741.34433468 0
174 0 -27751.81690389 0
175 0 -45149.63003117 0
176 1 28075.43384616 1
177 0 -33494.77278967 0
178 1 31691.96119312 1
179 1 36687.77549323 1
180 0 -23636.42343531 0
181 0 -36729.72838571 0
182 0 -34593.22063092 0
183 1 25373.91066934 1
184 0 -37260.11187445 0
185 1 42451.13911296 1
186 0 -38527.89716685 0
187 1 29350.31500171 1
188 1 35063.67650710 1
189 1 40783.03567472 1
190 1 33847.97857398 1
191 1 37346.41553172 1
192 0 -38165.93638965 0
193 0 -35778.12121251 0
194 1 28378.74121636 1
195 1 35445.63484360 1
196 0 -35191.90066528 0
197 0 -36338.15007683 0
198 1 43121.94444708 1
199 1 40503.30823040 1
200 1 47790.63525474 1
201 0 -30498.29552829 0
202 0 -38454.34052914 0
203 0 -38136.10828437 0
204 0 -35179.78598791 0
205 1 43981.94365174 1
206 1 39890.68663550 1
207 0 -42352.20244282 0
208 0 -32385.11938250 0
209 0 -38349.69262863 0
210 0 -38773.98548499 0
211 0 -35002.70885153 0
212 0 -47320.65612474 0
213 0 -43027.51941827 0
214 0 -41400.81378315 0
215 1 32471.06811115 1
216 1 36704.71462457 1
217 1 39599.77914451 1
218 1 35791.85530145 1
219 1 39173.32453401 1
220 0 -33321.68080761 0
221 1 34609.49338617 1
222 0 -32891.48698329 0
223 1 32283.19361583 1
224 1 33506.41747422 1
225 0 -32553.59365551 0
226 0 -36975.81320849 0
227 0 -26291.32963586 0
228 0 -27541.09557877 0
229 1 27056.39966006 1
230 0 -31672.19234567 0
231 1 31705.46641047 1
232 0 -28344.61777973 0
233 1 36774.27610787 1
234 1 29264.28879715 1
235 1 27677.60913720 1
236 0 -29554.66883642 0
237 1 29751.87211411 1
